subset_id,n_points,distribution,trial_index,model,spread_score,hull_coverage,mean_pairwise_distance_mm,valid,failure_reason,validation_rmse_mm,validation_mae_mm,validation_median_mm,validation_max_mm,calibration_xy_rmse_mm,pnp_calibration_reprojection_rmse_px
N16_spread_T071,16,spread,71,PnP,0.7446325945413725,1.0,105.22045745827214,1,,0.5410545094915193,0.4634635653114032,0.4788936000215367,0.9575792112772624,,0.24634807230586134
N16_spread_T072,16,spread,72,Affine,0.7445505328317665,1.0,105.18516138237213,1,,5.6089401814501105,5.54827991859113,5.389777730495977,6.994566207689821,6.270279520387982,
N16_spread_T072,16,spread,72,Homography,0.7445505328317665,1.0,105.18516138237213,1,,0.5515553667446322,0.484666409728637,0.48107955907136846,0.8881449615280992,0.6258948126462826,
N16_spread_T072,16,spread,72,PnP,0.7445505328317665,1.0,105.18516138237213,1,,0.5542544870189073,0.4721418906387859,0.5245366308592171,0.8606763278466525,,0.28127744840671676
N16_spread_T073,16,spread,73,Affine,0.7445453801640465,1.0,105.18294513618609,1,,5.498345654392922,5.235386798880008,5.309816870728116,7.856547926382751,6.42273579271033,
N16_spread_T073,16,spread,73,Homography,0.7445453801640465,1.0,105.18294513618609,1,,0.6524053838331002,0.578134915108333,0.5547443646558677,1.2361816822191072,0.5435644111550713,
N16_spread_T073,16,spread,73,PnP,0.7445453801640465,1.0,105.18294513618609,1,,0.6562998180991858,0.5534493968044684,0.5601520569266344,1.1530227762066823,,0.25989332677631594
N16_spread_T074,16,spread,74,Affine,0.7445313531649446,1.0,105.17691189574634,1,,5.443754001282726,5.333481619586762,5.189588827003631,7.659190259537321,5.817066735114637,
N16_spread_T074,16,spread,74,Homography,0.7445313531649446,1.0,105.17691189574634,1,,0.5404574252708938,0.4555757679947812,0.49539177214988805,1.1340861187714117,0.5883071081135784,
N16_spread_T074,16,spread,74,PnP,0.7445313531649446,1.0,105.17691189574634,1,,0.5487404757179144,0.45417425286520113,0.5231403659774606,1.1081049304051558,,0.26927364126059267
N16_spread_T075,16,spread,75,Affine,0.744520945361485,1.0,105.17243533021262,1,,5.446152867481642,5.25058155656929,5.262473901317007,7.454152145336796,6.456165461478,
N16_spread_T075,16,spread,75,Homography,0.744520945361485,1.0,105.17243533021262,1,,0.666840532308788,0.5863682803486903,0.48193508869935897,1.250065897497698,0.5959972005299539,
