run_id,camera_id,height_gt_mm,frame_index,image_relpath,native_detected_markers,native_complete,median_center_difference_from_clean_csv_px,max_center_difference_from_clean_csv_px,qc_excluded,exclusion_reason
20260808_151001,ihawk2,50.0,1,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk2\h_p050p000mm\frame_0001_color.png,5,1,3.811703631216771e-07,8.429590489563274e-06,0,
20260808_151001,ihawk2,50.0,2,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk2\h_p050p000mm\frame_0002_color.png,5,1,5.183426923921891e-07,8.117898292679857e-06,0,
20260808_151001,ihawk2,50.0,3,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk2\h_p050p000mm\frame_0003_color.png,5,1,3.9951030415863154e-07,5.050843895050256e-07,0,
20260808_162715,ihawk1,0.0,1,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk1\h_p000p000mm\frame_0001_color.png,5,1,4.375024583366706e-07,7.515473533399279e-06,0,
20260808_162715,ihawk1,0.0,2,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk1\h_p000p000mm\frame_0002_color.png,5,1,6.534456921975487e-07,8.476774786241278e-06,0,
20260808_162715,ihawk1,0.0,3,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk1\h_p000p000mm\frame_0003_color.png,5,1,4.5757790690136034e-07,6.343855919667297e-07,0,
20260808_162715,ihawk1,5.0,1,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk1\h_p005p000mm\frame_0001_color.png,5,1,5.886663725029588e-07,7.568313051688729e-06,0,
20260808_162715,ihawk1,5.0,2,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk1\h_p005p000mm\frame_0002_color.png,5,1,4.0596474097517697e-07,3.8041122187490196e-06,0,
20260808_162715,ihawk1,5.0,3,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk1\h_p005p000mm\frame_0003_color.png,5,1,5.123168792112029e-07,1.1317243673517296e-05,0,
20260808_162715,ihawk1,10.0,1,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk1\h_p010p000mm\frame_0001_color.png,5,1,7.254491410042992e-06,0.0053638211625352105,0,
20260808_162715,ihawk1,10.0,2,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk1\h_p010p000mm\frame_0002_color.png,5,1,4.117365489127647e-06,0.0049159110253886844,0,
20260808_162715,ihawk1,10.0,3,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk1\h_p010p000mm\frame_0003_color.png,5,1,6.210202679073223e-07,0.006446829028284109,0,
20260808_162715,ihawk1,15.0,1,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk1\h_p015p000mm\frame_0001_color.png,5,1,3.7994431238057764e-07,4.312848156588061e-06,0,
20260808_162715,ihawk1,15.0,2,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk1\h_p015p000mm\frame_0002_color.png,5,1,5.918937394404339e-07,0.016085454101213603,0,
20260808_162715,ihawk1,15.0,3,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk1\h_p015p000mm\frame_0003_color.png,5,1,5.158062344082815e-07,0.00012255089627795235,0,
20260808_162715,ihawk1,20.0,1,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk1\h_p020p000mm\frame_0001_color.png,5,1,3.6414293510405173e-07,0.0004718225996890348,0,
20260808_162715,ihawk1,20.0,2,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk1\h_p020p000mm\frame_0002_color.png,5,1,5.16936564322284e-07,0.00039283248682751,0,
20260808_162715,ihawk1,20.0,3,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk1\h_p020p000mm\frame_0003_color.png,5,1,4.836894062190565e-07,5.45840631781316e-07,0,
20260808_162715,ihawk1,25.0,1,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk1\h_p025p000mm\frame_0001_color.png,5,1,5.899965045438771e-07,4.108161680662044e-06,0,
20260808_162715,ihawk1,25.0,2,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk1\h_p025p000mm\frame_0002_color.png,5,1,3.147165970510644e-07,4.073163252590435e-06,0,
20260808_162715,ihawk1,25.0,3,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk1\h_p025p000mm\frame_0003_color.png,5,1,2.9459369054270966e-07,4.833757519863567e-07,0,
20260808_162715,ihawk1,30.0,1,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk1\h_p030p000mm\frame_0001_color.png,5,1,3.752786884619854e-07,4.2804752985174283e-07,0,
20260808_162715,ihawk1,30.0,2,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk1\h_p030p000mm\frame_0002_color.png,5,1,3.5568074394105304e-07,4.045224249907448e-06,0,
20260808_162715,ihawk1,30.0,3,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk1\h_p030p000mm\frame_0003_color.png,5,1,4.735722086164777e-07,5.80969491444897e-06,0,
20260808_162715,ihawk1,35.0,1,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk1\h_p035p000mm\frame_0001_color.png,5,1,4.555714417280554e-07,1.7323445145239727e-05,0,
20260808_162715,ihawk1,35.0,2,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk1\h_p035p000mm\frame_0002_color.png,5,1,4.998991387731282e-07,1.1288076749248335e-05,0,
20260808_162715,ihawk1,35.0,3,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk1\h_p035p000mm\frame_0003_color.png,5,1,5.215566392429027e-07,1.1149728346924843e-05,0,
20260808_162715,ihawk1,40.0,1,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk1\h_p040p000mm\frame_0001_color.png,5,1,5.04077093510359e-07,7.457588494531315e-06,0,
20260808_162715,ihawk1,40.0,2,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk1\h_p040p000mm\frame_0002_color.png,5,1,4.2258451858366605e-07,0.0007312141781583551,0,
20260808_162715,ihawk1,40.0,3,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk1\h_p040p000mm\frame_0003_color.png,5,1,3.5029202693961475e-07,3.4622236868785373e-06,0,
20260808_162715,ihawk1,45.0,1,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk1\h_p045p000mm\frame_0001_color.png,5,1,3.7375141003383834e-06,0.0009651832471627383,0,
20260808_162715,ihawk1,45.0,2,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk1\h_p045p000mm\frame_0002_color.png,5,1,4.400576914327572e-07,0.0009252345369947934,0,
20260808_162715,ihawk1,45.0,3,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk1\h_p045p000mm\frame_0003_color.png,5,1,4.297532568111383e-06,0.0007744389386036312,0,
20260808_162715,ihawk1,50.0,1,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk1\h_p050p000mm\frame_0001_color.png,5,1,4.78364438137549e-07,3.6054639115156615e-06,0,
20260808_162715,ihawk1,50.0,2,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk1\h_p050p000mm\frame_0002_color.png,5,1,2.8726545039066707e-07,4.1127697576697494e-07,0,
20260808_162715,ihawk1,50.0,3,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk1\h_p050p000mm\frame_0003_color.png,5,1,5.120017882695271e-07,7.479234458823592e-06,0,
20260808_162715,ihawk2,0.0,1,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk2\h_p000p000mm\frame_0001_color.png,5,1,4.188773082859238e-07,0.00020545014624177035,0,
20260808_162715,ihawk2,0.0,2,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk2\h_p000p000mm\frame_0002_color.png,5,1,6.404934114980712e-07,7.920983095869296e-06,0,
20260808_162715,ihawk2,0.0,3,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk2\h_p000p000mm\frame_0003_color.png,5,1,5.370403277448137e-07,4.16399783418575e-06,0,
20260808_162715,ihawk2,5.0,1,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk2\h_p005p000mm\frame_0001_color.png,5,1,4.8659498821425e-07,7.210451034679402e-06,0,
20260808_162715,ihawk2,5.0,2,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk2\h_p005p000mm\frame_0002_color.png,5,1,4.989854737409372e-07,7.573839079662801e-06,0,
20260808_162715,ihawk2,5.0,3,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk2\h_p005p000mm\frame_0003_color.png,5,1,4.683022072185284e-07,7.761162419123978e-06,0,
20260808_162715,ihawk2,10.0,1,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk2\h_p010p000mm\frame_0001_color.png,5,1,5.09066619946472e-07,8.400813538696915e-05,0,
20260808_162715,ihawk2,10.0,2,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk2\h_p010p000mm\frame_0002_color.png,5,1,5.329191062845642e-07,8.471894696012158e-05,0,
20260808_162715,ihawk2,10.0,3,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk2\h_p010p000mm\frame_0003_color.png,5,1,4.197447735012389e-07,7.646470994652589e-05,0,
20260808_162715,ihawk2,15.0,1,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk2\h_p015p000mm\frame_0001_color.png,5,1,3.85263807028792e-07,0.0015676121660379383,0,
20260808_162715,ihawk2,15.0,2,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk2\h_p015p000mm\frame_0002_color.png,5,1,5.750421260361568e-07,0.002171911165921123,0,
20260808_162715,ihawk2,15.0,3,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk2\h_p015p000mm\frame_0003_color.png,5,1,3.08119404539639e-07,0.002171290855726642,0,
20260808_162715,ihawk2,20.0,1,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk2\h_p020p000mm\frame_0001_color.png,5,1,9.102466915473672e-06,0.004534499314086623,0,
20260808_162715,ihawk2,20.0,2,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk2\h_p020p000mm\frame_0002_color.png,5,1,5.239096495919207e-07,0.0004972580814712435,0,
20260808_162715,ihawk2,20.0,3,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk2\h_p020p000mm\frame_0003_color.png,5,1,8.219748838340283e-06,0.003599518040329215,0,
20260808_162715,ihawk2,25.0,1,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk2\h_p025p000mm\frame_0001_color.png,5,1,4.380035463694733e-07,5.9317387105114075e-06,0,
20260808_162715,ihawk2,25.0,2,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk2\h_p025p000mm\frame_0002_color.png,5,1,5.015069426156514e-07,5.517093500378875e-06,0,
20260808_162715,ihawk2,25.0,3,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk2\h_p025p000mm\frame_0003_color.png,5,1,3.881418148095312e-07,7.440475840017466e-06,0,
20260808_162715,ihawk2,30.0,1,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk2\h_p030p000mm\frame_0001_color.png,5,1,3.3654475177801215e-06,7.924566712976862e-06,0,
20260808_162715,ihawk2,30.0,2,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk2\h_p030p000mm\frame_0002_color.png,5,1,4.772297143683347e-07,7.288403802778493e-06,0,
20260808_162715,ihawk2,30.0,3,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk2\h_p030p000mm\frame_0003_color.png,5,1,6.115622890485695e-07,7.645577245186049e-06,0,
20260808_162715,ihawk2,35.0,1,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk2\h_p035p000mm\frame_0001_color.png,5,1,3.670609140453147e-06,0.00084703565005943,0,
20260808_162715,ihawk2,35.0,2,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk2\h_p035p000mm\frame_0002_color.png,5,1,4.4895145589208895e-07,0.0006394841826706191,0,
20260808_162715,ihawk2,35.0,3,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk2\h_p035p000mm\frame_0003_color.png,5,1,4.238712999179646e-06,0.000826562074353472,0,
20260808_162715,ihawk2,40.0,1,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk2\h_p040p000mm\frame_0001_color.png,5,1,5.449892582412627e-07,0.000350350338096531,0,
20260808_162715,ihawk2,40.0,2,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk2\h_p040p000mm\frame_0002_color.png,5,1,3.575422637615644e-07,7.5838664975600195e-06,0,
20260808_162715,ihawk2,40.0,3,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk2\h_p040p000mm\frame_0003_color.png,5,1,4.222989526304448e-07,1.1189084213297408e-05,0,
20260808_162715,ihawk2,45.0,1,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk2\h_p045p000mm\frame_0001_color.png,5,1,4.550414736919572e-07,0.0015727700148633898,0,
20260808_162715,ihawk2,45.0,2,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk2\h_p045p000mm\frame_0002_color.png,5,1,3.203140118535574e-07,0.001093434013306123,0,
20260808_162715,ihawk2,45.0,3,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk2\h_p045p000mm\frame_0003_color.png,5,1,3.461101483578052e-07,0.0015692958204078856,0,
20260808_162715,ihawk2,50.0,1,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk2\h_p050p000mm\frame_0001_color.png,5,1,4.5873036484453365e-07,4.136485324228942e-06,0,
20260808_162715,ihawk2,50.0,2,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk2\h_p050p000mm\frame_0002_color.png,5,1,3.913586155230754e-07,3.5198189922160845e-06,0,
20260808_162715,ihawk2,50.0,3,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\frames\ihawk2\h_p050p000mm\frame_0003_color.png,5,1,4.2363935072740344e-07,7.867719413611487e-06,0,
