resolution_id,width_px,height_px,run_id,camera_id,model,height_gt_mm,n_expected_markers,n_valid_markers,complete_five_marker_metric,xy_rmse_mm,xy_mean_mm,xy_median_mm,xy_p95_mm,xy_max_mm,pnp_z_rmse_mm
r480x300,480,300,20260808_131913,ihawk1,Homography,40.0,5,4,0,,,,,,
r480x300,480,300,20260808_131913,ihawk1,Homography,45.0,5,5,1,68.87026459529663,67.78338831304869,65.53985373433834,82.09630374313899,82.51407682660829,
r480x300,480,300,20260808_131913,ihawk1,Homography,50.0,5,5,1,77.60213959935477,76.10327120914437,74.67520453929977,95.18927653006062,96.96675525448978,
r480x300,480,300,20260808_131913,ihawk1,PnP,0.0,5,5,1,15.049329719664128,12.991677933290521,14.539925051364039,21.03700189459047,21.047796315320877,9.26185045162853
r480x300,480,300,20260808_131913,ihawk1,PnP,5.0,5,5,1,10.937440218681305,9.603536142993724,8.965081500662059,17.19270156454857,18.865072284197126,9.238455513891623
r480x300,480,300,20260808_131913,ihawk1,PnP,10.0,5,5,1,11.588838380012202,10.31430634220716,10.998377795052985,16.68512980559657,17.162045602244127,8.207001241617006
r480x300,480,300,20260808_131913,ihawk1,PnP,15.0,5,4,0,,,,,,
r480x300,480,300,20260808_131913,ihawk1,PnP,20.0,5,4,0,,,,,,
r480x300,480,300,20260808_131913,ihawk1,PnP,25.0,5,5,1,13.496593911893907,10.809518654962579,8.290971425147701,23.078765914135893,26.173105291419947,11.776349425189304
r480x300,480,300,20260808_131913,ihawk1,PnP,30.0,5,4,0,,,,,,
r480x300,480,300,20260808_131913,ihawk1,PnP,35.0,5,5,1,14.681089138722186,10.7777499407894,10.674114999117219,25.331946027968513,28.89577967635196,8.825702747435068
r480x300,480,300,20260808_131913,ihawk1,PnP,40.0,5,4,0,,,,,,
r480x300,480,300,20260808_131913,ihawk1,PnP,45.0,5,5,1,13.200504591949862,12.529291842782698,11.085049996841889,18.733214448921117,19.914163916656403,9.763223660174845
r480x300,480,300,20260808_131913,ihawk1,PnP,50.0,5,5,1,6.2786040702373125,5.428522436259185,6.476708895778885,8.950659432039963,9.2008554937448,8.206395808702684
r480x300,480,300,20260808_131913,ihawk2,Affine,0.0,5,5,1,12.711111730112187,12.300534215688263,12.154958487282707,15.57961180470804,15.710193728244532,
r480x300,480,300,20260808_131913,ihawk2,Affine,5.0,5,5,1,13.500077600837498,13.334005806790907,13.437836292168988,16.27430811588967,16.832003444286087,
r480x300,480,300,20260808_131913,ihawk2,Affine,10.0,5,5,1,17.92084824201826,17.790420093063236,17.510147730882203,20.50747746914936,20.940967888651468,
r480x300,480,300,20260808_131913,ihawk2,Affine,15.0,5,5,1,21.457315599334166,21.315955088918038,22.841869695195044,23.269353003802294,23.276634773766954,
r480x300,480,300,20260808_131913,ihawk2,Affine,20.0,5,4,0,,,,,,
r480x300,480,300,20260808_131913,ihawk2,Affine,25.0,5,5,1,32.79080313475318,32.65978892504107,33.14535268203021,35.41711510752348,35.509689359224474,
r480x300,480,300,20260808_131913,ihawk2,Affine,30.0,5,5,1,36.96295841519248,36.86505993493334,37.55035537773323,40.20687949149654,40.701951289591136,
r480x300,480,300,20260808_131913,ihawk2,Affine,35.0,5,5,1,40.28257047050594,40.175120588957064,41.69593347824907,43.067430823131424,43.319668760116286,
r480x300,480,300,20260808_131913,ihawk2,Affine,40.0,5,5,1,43.23192998916509,43.11981995291808,44.38042688826938,46.27053464842113,46.41371138768274,
r480x300,480,300,20260808_131913,ihawk2,Affine,45.0,5,5,1,48.060787265302714,47.906145907893816,48.98614076108515,51.89564923516547,51.97990300195183,
r480x300,480,300,20260808_131913,ihawk2,Affine,50.0,5,5,1,56.10640484523961,55.92501152304908,57.70938141733411,60.15006663643244,60.25902258809831,
r480x300,480,300,20260808_131913,ihawk2,Homography,0.0,5,5,1,0.11169074395100287,0.08188429476761043,0.10204324773244466,0.18342457306033652,0.20370814493732445,
r480x300,480,300,20260808_131913,ihawk2,Homography,5.0,5,5,1,4.945526944005523,4.842784734414282,4.264093414586268,6.090687385297268,6.1208065088652015,
r480x300,480,300,20260808_131913,ihawk2,Homography,10.0,5,5,1,13.422059457028746,13.24661401068256,12.507800059991746,16.005019222699726,16.275881792091894,
r480x300,480,300,20260808_131913,ihawk2,Homography,15.0,5,5,1,18.733270680285507,18.435448785924418,17.330494644869738,22.78748657708361,23.29802095748596,
r480x300,480,300,20260808_131913,ihawk2,Homography,20.0,5,4,0,,,,,,
r480x300,480,300,20260808_131913,ihawk2,Homography,25.0,5,5,1,33.76930457582115,33.254995611217815,30.789149030840775,40.54240972404651,40.79807722864405,
r480x300,480,300,20260808_131913,ihawk2,Homography,30.0,5,5,1,39.35354984593119,38.7497801534477,36.711109994003145,47.42379462372258,47.83412758115802,
r480x300,480,300,20260808_131913,ihawk2,Homography,35.0,5,5,1,43.70013383238344,43.030337994086565,39.741221070722894,52.36035439427106,52.48891941868015,
r480x300,480,300,20260808_131913,ihawk2,Homography,40.0,5,5,1,47.700228388176974,46.93978803662461,43.36223429944185,57.126308304423425,57.14845229452074,
r480x300,480,300,20260808_131913,ihawk2,Homography,45.0,5,5,1,53.82640472889882,53.05225782568916,49.47828818613511,63.97731393114929,64.05234168420888,
r480x300,480,300,20260808_131913,ihawk2,Homography,50.0,5,5,1,64.50658519144653,63.57452668282458,59.423659171746856,77.07958296058838,77.42320290863647,
r480x300,480,300,20260808_131913,ihawk2,PnP,0.0,5,5,1,3.901230585226688,3.6309692655897186,2.992003062869233,5.7733610592545554,6.193602118879868,3.64683056258455
r480x300,480,300,20260808_131913,ihawk2,PnP,5.0,5,5,1,4.590325500866498,4.5007193451489425,4.087016583745563,5.863654669088199,6.301992037654616,5.031524389527368
r480x300,480,300,20260808_131913,ihawk2,PnP,10.0,5,5,1,6.897366765964793,6.576942840485822,5.729734191576211,9.200549800233135,9.33218126212446,4.274053752817767
r480x300,480,300,20260808_131913,ihawk2,PnP,15.0,5,5,1,5.9443682654434955,5.60987430833619,5.14613368074425,8.00597923792545,8.23807745157325,4.02123179398371
r480x300,480,300,20260808_131913,ihawk2,PnP,20.0,5,4,0,,,,,,
r480x300,480,300,20260808_131913,ihawk2,PnP,25.0,5,5,1,15.501192489415578,14.766196630899566,16.126291679253907,20.174890303716236,20.563702394867263,10.745340178986629
r480x300,480,300,20260808_131913,ihawk2,PnP,30.0,5,5,1,10.933990534112809,10.430111581635092,10.852886889819148,14.763133527672762,15.69076029372301,8.29414746422205
r480x300,480,300,20260808_131913,ihawk2,PnP,35.0,5,5,1,10.875996807958272,9.266627693496293,5.066754141065725,17.312416193105864,18.164619192952824,7.42487557423335
r480x300,480,300,20260808_131913,ihawk2,PnP,40.0,5,5,1,10.07658762683434,8.480399371177441,8.104433939155234,15.110991155011526,15.440540558248962,10.041948072497057
r480x300,480,300,20260808_131913,ihawk2,PnP,45.0,5,5,1,8.037385962517963,6.719776911481551,3.7375424260361787,13.064207226472869,13.843055405075939,9.692421468220378
r480x300,480,300,20260808_131913,ihawk2,PnP,50.0,5,5,1,8.07822609959768,7.468432535103122,5.320554397968808,12.13153753870412,12.975487969587912,5.247359373540176
r480x300,480,300,20260808_141232,ihawk1,Affine,0.0,5,5,1,11.856702338567715,11.48663596510752,11.147955602250828,15.623548943304339,16.295115837186476,
r480x300,480,300,20260808_141232,ihawk1,Affine,5.0,5,5,1,16.43650113449057,14.388955238395207,15.584171959130762,23.09111613420934,23.357069942582445,
r480x300,480,300,20260808_141232,ihawk1,Affine,10.0,5,5,1,20.73832137113783,19.146035266262356,23.008947879994547,27.787723887517597,28.522421840131756,
r480x300,480,300,20260808_141232,ihawk1,Affine,15.0,5,5,1,26.641917128381447,24.767710443422335,30.799827211031985,34.33694308707532,35.148197331761885,
r480x300,480,300,20260808_141232,ihawk1,Affine,20.0,5,5,1,32.68576736441533,31.153278086170577,36.81192440976235,40.90126303928962,41.51561391051,
r480x300,480,300,20260808_141232,ihawk1,Affine,25.0,5,5,1,39.68452480952463,38.2007607162583,44.854430830085946,47.67109408567846,48.02514843009491,
r480x300,480,300,20260808_141232,ihawk1,Affine,30.0,5,0,0,,,,,,
r480x300,480,300,20260808_141232,ihawk1,Affine,35.0,5,5,1,53.0828555059092,52.04528100754677,54.27329321905768,61.869380612407475,62.077091383355466,
r480x300,480,300,20260808_141232,ihawk1,Affine,40.0,5,5,1,60.772376240876255,59.739539013394484,62.524282096841645,69.63986258852405,69.67717438381113,
r480x300,480,300,20260808_141232,ihawk1,Affine,45.0,5,5,1,68.654981588607,67.55724618362703,71.78148101016902,78.28892867389969,78.73032971044209,
r480x300,480,300,20260808_141232,ihawk1,Affine,50.0,5,5,1,75.8045423571154,74.82084852410335,77.17162419172922,85.04519007931951,85.06449166650734,
r480x300,480,300,20260808_141232,ihawk1,Homography,0.0,5,5,1,0.7904871810836589,0.7235659639829283,0.7187419076089421,1.1898539923240012,1.3067937968539158,
r480x300,480,300,20260808_141232,ihawk1,Homography,5.0,5,5,1,13.331187011232863,12.946315821593037,12.22089875604583,17.68270600721967,18.775664924479713,
r480x300,480,300,20260808_141232,ihawk1,Homography,10.0,5,5,1,18.943430643231892,18.564581459968547,17.76275777859379,23.95317493406031,24.916787850304548,
r480x300,480,300,20260808_141232,ihawk1,Homography,15.0,5,5,1,26.812968034194764,26.307370315168033,25.36681513772658,33.369919720796084,34.25283899454827,
r480x300,480,300,20260808_141232,ihawk1,Homography,20.0,5,5,1,35.9380253367378,34.925661548871524,33.00262043709787,47.24785670891296,49.73221089563072,
r480x300,480,300,20260808_141232,ihawk1,Homography,25.0,5,5,1,43.8329497783993,42.9274009397142,40.532757694588724,55.04329053263118,56.635298812336636,
r480x300,480,300,20260808_141232,ihawk1,Homography,30.0,5,0,0,,,,,,
r480x300,480,300,20260808_141232,ihawk1,Homography,35.0,5,5,1,60.954354913408785,59.80895696909204,57.5728738328373,76.81877638555336,80.41193031060541,
r480x300,480,300,20260808_141232,ihawk1,Homography,40.0,5,5,1,70.53207094098458,69.32602079598284,66.83234988441507,87.47837519519233,90.68450573751255,
r480x300,480,300,20260808_141232,ihawk1,Homography,45.0,5,5,1,80.81392641609733,79.49055561180157,78.58205790253977,98.41130137194203,100.75534236792544,
r480x300,480,300,20260808_141232,ihawk1,Homography,50.0,5,5,1,90.78923703838886,89.32226078235009,87.1310653049855,111.50044118217315,115.1535778953263,
r480x300,480,300,20260808_141232,ihawk1,PnP,0.0,5,5,1,10.149089782492812,8.96233182629026,8.733387943699643,15.20258016821113,15.898954956264655,6.721799346438863
r480x300,480,300,20260808_141232,ihawk1,PnP,5.0,5,5,1,18.389277437222557,17.554332745941906,16.752328012458687,25.7575240776982,27.92436032112139,10.082006461474021
r480x300,480,300,20260808_141232,ihawk1,PnP,10.0,5,5,1,20.167895046997227,17.619438632916477,15.660150269168104,32.32380082820658,36.082728099605475,10.382822383096636
r480x300,480,300,20260808_141232,ihawk1,PnP,15.0,5,5,1,15.779573739438495,13.947922168853427,13.418959936000386,24.07766875379393,25.96194119537622,10.248239287978189
r480x300,480,300,20260808_141232,ihawk1,PnP,20.0,5,5,1,13.485982856131248,12.767427680697342,12.93697616397851,17.174889100621165,17.546077464002025,7.315067632768556
r480x300,480,300,20260808_141232,ihawk1,PnP,25.0,5,5,1,16.69196640979284,14.810896771346705,14.694396305078596,24.984803354957837,26.244742972276484,10.666434473915153
r480x300,480,300,20260808_141232,ihawk1,PnP,30.0,5,0,0,,,,,,
r480x300,480,300,20260808_141232,ihawk1,PnP,35.0,5,5,1,22.370681572469262,21.23475316185905,21.917968459109694,29.153563845149797,29.887261493367117,13.126438462464023
r480x300,480,300,20260808_141232,ihawk1,PnP,40.0,5,5,1,21.520469676510203,20.792690760442856,21.184565035221247,27.117270703580616,27.637317565904038,13.793454722331564
r480x300,480,300,20260808_141232,ihawk1,PnP,45.0,5,5,1,18.136847991438266,15.49938403043151,10.666718673487642,29.171740945446402,31.251689649821664,9.042333713269505
r480x300,480,300,20260808_141232,ihawk1,PnP,50.0,5,5,1,18.070382520887694,16.837011365936107,15.456742200060951,26.170215378355536,28.244084615052657,9.187705280515987
r480x300,480,300,20260808_141232,ihawk2,Affine,0.0,5,5,1,12.647200395718858,12.257390918971508,12.045432654567449,15.340534747146979,15.382606060263548,
r480x300,480,300,20260808_141232,ihawk2,Affine,5.0,5,5,1,15.090642560807456,14.606219897239106,13.369570853674993,20.21058389367634,21.289905952608404,
r480x300,480,300,20260808_141232,ihawk2,Affine,10.0,5,5,1,16.151005826731385,15.68257605883519,15.225759243194375,20.314580485820475,20.481642035912785,
r480x300,480,300,20260808_141232,ihawk2,Affine,15.0,5,5,1,20.82121700053744,20.445414571361322,22.273697413946387,24.8806522223319,25.369541055357182,
r480x300,480,300,20260808_141232,ihawk2,Affine,20.0,5,5,1,27.165790250587577,27.059649567760072,27.445325382357566,29.40390074300435,29.55597053865951,
r480x300,480,300,20260808_141232,ihawk2,Affine,25.0,5,5,1,31.26442643172241,31.155044142630878,30.847954885675257,34.15884151098097,34.27014034153922,
r480x300,480,300,20260808_141232,ihawk2,Affine,30.0,5,0,0,,,,,,
r480x300,480,300,20260808_141232,ihawk2,Affine,35.0,5,5,1,41.35825767050682,41.199808286827576,41.48336259421244,45.218222370195505,45.39298006611358,
r480x300,480,300,20260808_141232,ihawk2,Affine,40.0,5,5,1,46.121809704829396,45.922249160559694,45.2427928087447,50.9818174136246,51.151995219432514,
r480x300,480,300,20260808_141232,ihawk2,Affine,45.0,5,5,1,51.96644383940554,51.76894868179876,50.45469349997251,57.65042671391959,58.156807422924395,
r480x300,480,300,20260808_141232,ihawk2,Affine,50.0,5,5,1,58.74667805705847,58.5452957268173,60.68892601232897,63.34695997919348,63.50622945651109,
r480x300,480,300,20260808_141232,ihawk2,Homography,0.0,5,5,1,0.10679029571798758,0.10038257384555516,0.08549104323524345,0.15551570560158562,0.1730161167975833,
r480x300,480,300,20260808_141232,ihawk2,Homography,5.0,5,5,1,8.832902414033432,8.47190808040227,7.628191555893437,12.146736854434664,12.940821768789087,
r480x300,480,300,20260808_141232,ihawk2,Homography,10.0,5,5,1,11.066054178270265,10.686304309738471,10.654950591807202,14.601294797457806,15.382648572837851,
r480x300,480,300,20260808_141232,ihawk2,Homography,15.0,5,5,1,18.20555956176894,17.81127980217534,17.433840338805886,22.113759939375647,22.375225077229334,
r480x300,480,300,20260808_141232,ihawk2,Homography,20.0,5,5,1,26.47691181807207,26.121813687004078,24.237767832443023,31.35798576213641,31.394063868265786,
r480x300,480,300,20260808_141232,ihawk2,Homography,25.0,5,5,1,32.103742093583634,31.56460984566122,28.879284122604584,39.07417802266148,39.46481613472023,
r480x300,480,300,20260808_141232,ihawk2,Homography,30.0,5,0,0,,,,,,
r480x300,480,300,20260808_141232,ihawk2,Homography,35.0,5,5,1,44.60564163877006,44.04306253792978,41.22942761682212,53.00615179250307,53.434500103476594,
r480x300,480,300,20260808_141232,ihawk2,Homography,40.0,5,5,1,50.878215982631495,50.20563219860104,48.049223485280194,60.47888043236032,61.04804103147698,
r480x300,480,300,20260808_141232,ihawk2,Homography,45.0,5,5,1,58.76573939373495,57.87893598440628,54.48361767868374,70.99287981614619,72.01050337422734,
r480x300,480,300,20260808_141232,ihawk2,Homography,50.0,5,5,1,67.3350678729935,66.51431915563144,63.19066454790561,79.22435290699367,79.47150749488252,
r480x300,480,300,20260808_141232,ihawk2,PnP,0.0,5,5,1,3.460769328868788,3.2810855262948175,2.9597371863708832,4.886102419678134,5.167840401486148,3.206495732786905
r480x300,480,300,20260808_141232,ihawk2,PnP,5.0,5,5,1,10.875871483643497,9.778593398048884,6.840025523859489,16.988424994266843,18.34419374209466,6.951780345618161
r480x300,480,300,20260808_141232,ihawk2,PnP,10.0,5,5,1,9.30909157771029,8.020157408754134,7.050863202572333,15.0433604415203,16.555108253999077,6.938724647510091
r480x300,480,300,20260808_141232,ihawk2,PnP,15.0,5,5,1,8.43880026452093,8.06131014449577,7.556515431464856,11.663280993063463,12.521304350640428,6.723985583915268
r480x300,480,300,20260808_141232,ihawk2,PnP,20.0,5,5,1,8.337540380513122,7.6889690213739765,6.996537640105112,12.545795967206004,13.72444192233045,4.824832197506255
r480x300,480,300,20260808_141232,ihawk2,PnP,25.0,5,5,1,15.19534036310919,12.477897600246182,8.237289861674487,24.301716659511946,25.33204230292274,9.625414705832279
r480x300,480,300,20260808_141232,ihawk2,PnP,30.0,5,0,0,,,,,,
r480x300,480,300,20260808_141232,ihawk2,PnP,35.0,5,5,1,7.536123258160435,7.134373250356633,7.114131928956866,9.885723085690787,10.013545592477085,5.431174754902273
r480x300,480,300,20260808_141232,ihawk2,PnP,40.0,5,5,1,7.246870466755956,7.173530051800685,7.017291690474468,8.64068969021228,9.011765258231447,6.73408025466263
r480x300,480,300,20260808_141232,ihawk2,PnP,45.0,5,5,1,8.246259869842904,8.003248808572772,7.584695855206162,10.576209399819163,10.769317268282952,5.2685274001674385
r480x300,480,300,20260808_141232,ihawk2,PnP,50.0,5,5,1,6.477969348187829,6.260671912975398,6.443143651362776,8.19307870645192,8.517606196525545,4.270384202575778
r480x300,480,300,20260808_145501,ihawk1,Affine,0.0,5,5,1,11.600679660398956,11.258359487443835,10.941537282423756,15.22837143887808,15.920497940943845,
r480x300,480,300,20260808_145501,ihawk1,Affine,5.0,5,5,1,13.850968894920566,12.849905513001668,14.982806277764674,18.39844974527345,18.964243799287143,
r480x300,480,300,20260808_145501,ihawk1,Affine,10.0,5,5,1,16.94767303795141,14.551285022848159,19.30314940693393,23.342193814403007,23.943522470019975,
r480x300,480,300,20260808_145501,ihawk1,Affine,15.0,5,5,1,23.28128821172109,20.98640272083361,27.500481538103447,31.044972534478152,31.812088953556316,
r480x300,480,300,20260808_145501,ihawk1,Affine,20.0,5,5,1,29.609326423703468,27.412012232705035,34.3869376080242,38.19102196466607,38.840080029635644,
r480x300,480,300,20260808_145501,ihawk1,Affine,25.0,5,5,1,37.126381904246315,35.4660828859107,41.86103712472768,45.419193372631554,46.01955967117208,
r480x300,480,300,20260808_145501,ihawk1,Affine,30.0,5,5,1,43.97463347763704,42.60846280084337,47.55158994472231,52.40203082371779,52.44632241850222,
r480x300,480,300,20260808_145501,ihawk1,Affine,35.0,5,5,1,50.520415870962495,49.136856449847166,55.39173877744898,58.8736527064372,59.16781889477783,
r480x300,480,300,20260808_145501,ihawk1,Affine,40.0,5,4,0,,,,,,
r480x300,480,300,20260808_145501,ihawk1,Affine,45.0,5,4,0,,,,,,
r480x300,480,300,20260808_145501,ihawk1,Affine,50.0,5,5,1,70.2343818091817,69.12790455301672,73.69389918104852,79.50104239818582,79.54268579189582,
r480x300,480,300,20260808_145501,ihawk1,Homography,0.0,5,5,1,0.4674495823125904,0.4355379736947442,0.404132475559078,0.6911188259298672,0.7626636309480886,
r480x300,480,300,20260808_145501,ihawk1,Homography,5.0,5,5,1,7.856717340806445,7.647718977514188,7.7261641572092365,9.602101547902393,9.65631710070008,
r480x300,480,300,20260808_145501,ihawk1,Homography,10.0,5,5,1,12.846444296923273,12.640685227898848,13.080332156388263,14.652733172956328,14.68265121554898,
r480x300,480,300,20260808_145501,ihawk1,Homography,15.0,5,5,1,23.047803623952387,22.413399555712765,21.888040964835728,29.630160946350554,30.741169641910563,
r480x300,480,300,20260808_145501,ihawk1,Homography,20.0,5,5,1,30.975534212782087,30.314937045153975,30.018150243316654,38.43202448239216,39.49218495664598,
r480x300,480,300,20260808_145501,ihawk1,Homography,25.0,5,5,1,40.33378260811597,39.67451352120776,38.59264440189445,49.518896058675736,50.881039541791246,
r480x300,480,300,20260808_145501,ihawk1,Homography,30.0,5,5,1,48.96659596305362,48.105214367896075,45.96254966754931,60.55088988715209,62.510213627191355,
r480x300,480,300,20260808_145501,ihawk1,Homography,35.0,5,5,1,56.74934226362807,55.91806745490776,54.136973897418045,68.35988775437572,69.5674766000106,
r480x300,480,300,20260808_145501,ihawk1,Homography,40.0,5,4,0,,,,,,
r480x300,480,300,20260808_145501,ihawk1,Homography,45.0,5,4,0,,,,,,
r480x300,480,300,20260808_145501,ihawk1,Homography,50.0,5,5,1,82.94340688042178,81.6688076580241,79.75018499147527,100.25708781844773,102.52251709185987,
r480x300,480,300,20260808_145501,ihawk1,PnP,0.0,5,5,1,12.27889041297007,11.304490010414849,8.676866837504418,18.638812496053372,20.19710259926192,8.146274553269938
r480x300,480,300,20260808_145501,ihawk1,PnP,5.0,5,5,1,13.120293138090661,12.404181827709033,12.115170556629401,17.253422858649905,17.678073491773738,8.402842315728595
r480x300,480,300,20260808_145501,ihawk1,PnP,10.0,5,5,1,11.022621603966659,9.341916432246823,10.224905068114413,16.556142397244948,17.44224537236779,6.982438600315736
r480x300,480,300,20260808_145501,ihawk1,PnP,15.0,5,5,1,12.850771662320245,11.177928235108494,13.117610857629808,19.36401264074861,20.788129190747632,8.143212474448319
r480x300,480,300,20260808_145501,ihawk1,PnP,20.0,5,5,1,12.951020338094922,11.482030966990143,12.671386711660572,17.67051250421872,17.909257696421403,8.877148638818253
r480x300,480,300,20260808_145501,ihawk1,PnP,25.0,5,5,1,10.110307338183187,9.237156302553938,11.084677105145023,14.09539766499309,14.767697646920954,6.96276283624741
r480x300,480,300,20260808_145501,ihawk1,PnP,30.0,5,5,1,12.974755010630524,11.441160248726602,12.848324521251874,19.227939186421544,20.56807453820509,8.681146999996365
r480x300,480,300,20260808_145501,ihawk1,PnP,35.0,5,5,1,19.554765565129735,17.382250941349223,13.241123644807681,30.819345822533116,33.274994011320935,12.086555153782466
r480x300,480,300,20260808_145501,ihawk1,PnP,40.0,5,4,0,,,,,,
r480x300,480,300,20260808_145501,ihawk1,PnP,45.0,5,4,0,,,,,,
r480x300,480,300,20260808_145501,ihawk1,PnP,50.0,5,5,1,12.269037047695344,11.039887949906063,13.978312817357557,16.630630299758636,17.24110766245487,10.552424392305127
r480x300,480,300,20260808_145501,ihawk2,Affine,0.0,5,5,1,12.648034368128554,12.265241321129075,12.027924583801669,15.33515598640885,15.379830335480499,
r480x300,480,300,20260808_145501,ihawk2,Affine,5.0,5,5,1,13.900696599233642,13.850226887770408,13.928117780138471,15.17662122532258,15.225474040601979,
r480x300,480,300,20260808_145501,ihawk2,Affine,10.0,5,5,1,15.494389490271574,15.469509883553528,15.05782963023845,16.571929299220752,16.60650342477961,
r480x300,480,300,20260808_145501,ihawk2,Affine,15.0,5,5,1,19.667654745126786,19.61586299344409,19.92976376432097,21.0507090987878,21.096484798422303,
r480x300,480,300,20260808_145501,ihawk2,Affine,20.0,5,5,1,24.999879442308742,24.91386373864148,25.29183688534507,27.34841257076597,27.640104456359825,
r480x300,480,300,20260808_145501,ihawk2,Affine,25.0,5,5,1,31.792611300470064,31.719853083279588,31.620236887568247,34.229080224307424,34.29922741055414,
r480x300,480,300,20260808_145501,ihawk2,Affine,30.0,5,5,1,34.81924027780326,34.70769522744175,35.62332848099799,37.68453362083478,37.98687144240167,
r480x300,480,300,20260808_145501,ihawk2,Affine,35.0,5,5,1,40.492682144736726,40.35576261957969,41.0628462547971,43.915870531182094,43.95929812663075,
r480x300,480,300,20260808_145501,ihawk2,Affine,40.0,5,5,1,46.47768442537361,46.333746606997984,48.11483669367113,49.86986902127678,49.911532897300646,
r480x300,480,300,20260808_145501,ihawk2,Affine,45.0,5,5,1,50.92424610673008,50.762989878738274,52.74107921688981,54.853876967397085,55.02538887559101,
r480x300,480,300,20260808_145501,ihawk2,Affine,50.0,5,5,1,56.76279143128481,56.551336190196096,59.61212367186166,61.191718168589496,61.38180147878005,
r480x300,480,300,20260808_145501,ihawk2,Homography,0.0,5,5,1,0.07832371001936043,0.06726171754368537,0.07482239016872513,0.12264998722891791,0.1345938524949007,
r480x300,480,300,20260808_145501,ihawk2,Homography,5.0,5,5,1,6.0618772161632855,5.9949283251169465,5.658755691477919,7.111297552389096,7.163706523932835,
r480x300,480,300,20260808_145501,ihawk2,Homography,10.0,5,5,1,9.713047243154909,9.522538786465137,8.936219687051166,12.128937518901832,12.480995729640615,
r480x300,480,300,20260808_145501,ihawk2,Homography,15.0,5,5,1,16.38173325326449,16.15631255847766,15.011730732143851,19.41139814622685,19.423200653074804,
r480x300,480,300,20260808_145501,ihawk2,Homography,20.0,5,5,1,23.636767440694715,23.352807873048906,22.09228982766309,27.697004059717333,27.701522346591283,
r480x300,480,300,20260808_145501,ihawk2,Homography,25.0,5,5,1,32.63373719013711,32.14655353743512,29.483272932052063,39.25844269796641,39.521253981146586,
r480x300,480,300,20260808_145501,ihawk2,Homography,30.0,5,5,1,36.54850061614805,36.01563952636364,33.658490604132716,44.018344754289174,44.44695671466842,
r480x300,480,300,20260808_145501,ihawk2,Homography,35.0,5,5,1,43.726775207591324,43.150699144709805,40.28971376365747,51.98072473355561,52.27142900795784,
r480x300,480,300,20260808_145501,ihawk2,Homography,40.0,5,5,1,51.30417253623133,50.653940808942984,47.29876356145312,60.50094206275713,60.58530826788455,
r480x300,480,300,20260808_145501,ihawk2,Homography,45.0,5,5,1,57.315265715795505,56.567528979073586,52.67243542997142,67.71039692688456,67.78722945464379,
r480x300,480,300,20260808_145501,ihawk2,Homography,50.0,5,5,1,64.52022034855663,63.80949498993077,60.343780556955615,75.1777857904685,75.19165838154954,
r480x300,480,300,20260808_145501,ihawk2,PnP,0.0,5,5,1,3.7726271470111765,3.5865364395468973,3.4718891724492678,5.10883644031359,5.323491410711237,3.361560098616668
r480x300,480,300,20260808_145501,ihawk2,PnP,5.0,5,5,1,3.8729354655437964,3.7460978166587844,3.3696065052444717,5.193821952916879,5.459652649618061,3.2602505139483897
r480x300,480,300,20260808_145501,ihawk2,PnP,10.0,5,5,1,2.02356002853982,1.8743901068178044,2.045377325496043,2.7462105869409608,2.8597681173594376,3.6434251640828643
r480x300,480,300,20260808_145501,ihawk2,PnP,15.0,5,5,1,3.779978540624079,3.598128490970523,2.899563273786062,5.3475085673598475,5.663688811913271,4.48330432696613
r480x300,480,300,20260808_145501,ihawk2,PnP,20.0,5,5,1,3.8497489515922814,3.792824264510037,3.965714645483515,4.415480716195573,4.471670821041454,4.035866968589589
r480x300,480,300,20260808_145501,ihawk2,PnP,25.0,5,5,1,15.241816252107723,12.429776628649384,7.471456163370263,25.826970929901844,28.40735265187662,9.478612479914137
r480x300,480,300,20260808_145501,ihawk2,PnP,30.0,5,5,1,9.169718783088785,8.437953554883295,7.972825499435393,12.499569330730852,12.650067795482656,8.485637279679997
r480x300,480,300,20260808_145501,ihawk2,PnP,35.0,5,5,1,9.085708039100627,7.503116950543523,5.411109441000467,14.836572875006317,15.924917354307453,6.779476773995683
r480x300,480,300,20260808_145501,ihawk2,PnP,40.0,5,5,1,9.328076337703862,7.887442751606943,6.9554212972547464,15.017277436914956,16.193975053213315,6.5031142434282225
r480x300,480,300,20260808_145501,ihawk2,PnP,45.0,5,5,1,4.485255711440057,4.02895119158189,3.076882908758827,7.058171359191316,7.781622170412616,4.761750246171362
r480x300,480,300,20260808_145501,ihawk2,PnP,50.0,5,5,1,7.155709834102705,6.506003894937473,6.484820951463757,9.867070929231692,9.891079567641233,6.649798861849584
r480x300,480,300,20260808_151001,ihawk1,Affine,0.0,5,5,1,11.550693061855895,11.230477911084462,10.833918715357205,15.07391807767001,15.741904028071332,
r480x300,480,300,20260808_151001,ihawk1,Affine,5.0,5,5,1,13.453521648395267,12.60415197193691,13.068643551770196,18.146237902580665,18.690912939986415,
r480x300,480,300,20260808_151001,ihawk1,Affine,10.0,5,5,1,16.8847649435355,14.610142407969146,18.884624414179424,23.654602208682242,24.35000504045139,
r480x300,480,300,20260808_151001,ihawk1,Affine,15.0,5,5,1,22.836289099340522,20.064050045261226,26.402769315803074,30.720523368849374,31.255679701446955,
