resolution_id,width_px,height_px,run_id,camera_id,height_gt_mm,frame_index,model,markers_per_frame,mapping_latency_median_ms,mapping_timing_outer_repeats,mapping_timing_inner_repeats,detection_latency_median_ms,pipeline_latency_ms
r480x300,480,300,20260808_131913,ihawk2,50.0,3,Affine,5,0.016948,5,50,2.5029,2.519848
r480x300,480,300,20260808_131913,ihawk2,50.0,3,Homography,5,0.016014,5,50,2.5029,2.518914
r480x300,480,300,20260808_131913,ihawk2,50.0,3,PnP,5,1.221766,5,50,2.5029,3.724666
r480x300,480,300,20260808_141232,ihawk1,0.0,1,Affine,5,0.017756,5,50,3.1385,3.156256
r480x300,480,300,20260808_141232,ihawk1,0.0,1,Homography,5,0.016206,5,50,3.1385,3.154706
r480x300,480,300,20260808_141232,ihawk1,0.0,1,PnP,5,1.421034,5,50,3.1385,4.559534
r480x300,480,300,20260808_141232,ihawk1,0.0,2,Affine,5,0.01677,5,50,3.1708,3.18757
r480x300,480,300,20260808_141232,ihawk1,0.0,2,Homography,5,0.016064000000000002,5,50,3.1708,3.186864
r480x300,480,300,20260808_141232,ihawk1,0.0,2,PnP,5,1.40197,5,50,3.1708,4.57277
r480x300,480,300,20260808_141232,ihawk1,0.0,3,Affine,5,0.017324,5,50,3.3026,3.319924
r480x300,480,300,20260808_141232,ihawk1,0.0,3,Homography,5,0.016094,5,50,3.3026,3.318694
r480x300,480,300,20260808_141232,ihawk1,0.0,3,PnP,5,1.403886,5,50,3.3026,4.706486
r480x300,480,300,20260808_141232,ihawk1,5.0,1,Affine,5,0.017162,5,50,3.1561,3.173262
r480x300,480,300,20260808_141232,ihawk1,5.0,1,Homography,5,0.015993999999999998,5,50,3.1561,3.172094
r480x300,480,300,20260808_141232,ihawk1,5.0,1,PnP,5,1.628304,5,50,3.1561,4.784404
r480x300,480,300,20260808_141232,ihawk1,5.0,2,Affine,5,0.016819999999999998,5,50,3.4267,3.44352
r480x300,480,300,20260808_141232,ihawk1,5.0,2,Homography,5,0.01599,5,50,3.4267,3.44269
r480x300,480,300,20260808_141232,ihawk1,5.0,2,PnP,5,1.39733,5,50,3.4267,4.82403
r480x300,480,300,20260808_141232,ihawk1,5.0,3,Affine,5,0.016692,5,50,3.3398,3.356492
r480x300,480,300,20260808_141232,ihawk1,5.0,3,Homography,5,0.01765,5,50,3.3398,3.35745
r480x300,480,300,20260808_141232,ihawk1,5.0,3,PnP,5,1.576918,5,50,3.3398,4.9167179999999995
r480x300,480,300,20260808_141232,ihawk1,10.0,1,Affine,5,0.016768,5,50,3.1378,3.154568
r480x300,480,300,20260808_141232,ihawk1,10.0,1,Homography,5,0.016514,5,50,3.1378,3.154314
r480x300,480,300,20260808_141232,ihawk1,10.0,1,PnP,5,1.5624959999999999,5,50,3.1378,4.700296
r480x300,480,300,20260808_141232,ihawk1,10.0,2,Affine,5,0.017386,5,50,3.1807,3.198086
r480x300,480,300,20260808_141232,ihawk1,10.0,2,Homography,5,0.015978000000000003,5,50,3.1807,3.196678
r480x300,480,300,20260808_141232,ihawk1,10.0,2,PnP,5,1.7706720000000002,5,50,3.1807,4.951372
r480x300,480,300,20260808_141232,ihawk1,10.0,3,Affine,5,0.018266,5,50,3.1622,3.180466
r480x300,480,300,20260808_141232,ihawk1,10.0,3,Homography,5,0.016048,5,50,3.1622,3.178248
r480x300,480,300,20260808_141232,ihawk1,10.0,3,PnP,5,1.819572,5,50,3.1622,4.981771999999999
r480x300,480,300,20260808_141232,ihawk1,15.0,1,Affine,5,0.017206,5,50,3.4623,3.4795059999999998
r480x300,480,300,20260808_141232,ihawk1,15.0,1,Homography,5,0.018216,5,50,3.4623,3.4805159999999997
r480x300,480,300,20260808_141232,ihawk1,15.0,1,PnP,5,1.601644,5,50,3.4623,5.063944
r480x300,480,300,20260808_141232,ihawk1,15.0,2,Affine,5,0.016618,5,50,3.1496,3.1662179999999998
r480x300,480,300,20260808_141232,ihawk1,15.0,2,Homography,5,0.017338,5,50,3.1496,3.166938
r480x300,480,300,20260808_141232,ihawk1,15.0,2,PnP,5,1.4817740000000001,5,50,3.1496,4.631374
r480x300,480,300,20260808_141232,ihawk1,15.0,3,Affine,5,0.01677,5,50,3.3558,3.37257
r480x300,480,300,20260808_141232,ihawk1,15.0,3,Homography,5,0.01659,5,50,3.3558,3.3723899999999998
r480x300,480,300,20260808_141232,ihawk1,15.0,3,PnP,5,1.4807540000000001,5,50,3.3558,4.836554
r480x300,480,300,20260808_141232,ihawk1,20.0,1,Affine,5,0.016814,5,50,3.2834,3.300214
r480x300,480,300,20260808_141232,ihawk1,20.0,1,Homography,5,0.017378,5,50,3.2834,3.3007779999999998
r480x300,480,300,20260808_141232,ihawk1,20.0,1,PnP,5,1.608294,5,50,3.2834,4.891693999999999
r480x300,480,300,20260808_141232,ihawk1,20.0,2,Affine,5,0.017744,5,50,3.2108,3.228544
r480x300,480,300,20260808_141232,ihawk1,20.0,2,Homography,5,0.024434,5,50,3.2108,3.2352339999999997
r480x300,480,300,20260808_141232,ihawk1,20.0,2,PnP,5,1.610814,5,50,3.2108,4.821614
r480x300,480,300,20260808_141232,ihawk1,20.0,3,Affine,5,0.016772,5,50,3.2188,3.235572
r480x300,480,300,20260808_141232,ihawk1,20.0,3,Homography,5,0.016096,5,50,3.2188,3.234896
r480x300,480,300,20260808_141232,ihawk1,20.0,3,PnP,5,1.7195939999999998,5,50,3.2188,4.938394
r480x300,480,300,20260808_141232,ihawk1,25.0,1,Affine,5,0.017222,5,50,3.143,3.1602219999999996
r480x300,480,300,20260808_141232,ihawk1,25.0,1,Homography,5,0.016678,5,50,3.143,3.159678
r480x300,480,300,20260808_141232,ihawk1,25.0,1,PnP,5,1.9954079999999998,5,50,3.143,5.138408
r480x300,480,300,20260808_141232,ihawk1,25.0,2,Affine,5,0.017278,5,50,3.0899,3.107178
r480x300,480,300,20260808_141232,ihawk1,25.0,2,Homography,5,0.016734,5,50,3.0899,3.106634
r480x300,480,300,20260808_141232,ihawk1,25.0,2,PnP,5,1.737172,5,50,3.0899,4.827072
r480x300,480,300,20260808_141232,ihawk1,25.0,3,Affine,5,0.017204,5,50,3.1927,3.209904
r480x300,480,300,20260808_141232,ihawk1,25.0,3,Homography,5,0.016812,5,50,3.1927,3.2095119999999997
r480x300,480,300,20260808_141232,ihawk1,25.0,3,PnP,5,2.079802,5,50,3.1927,5.272501999999999
r480x300,480,300,20260808_141232,ihawk1,35.0,1,Affine,5,0.016824,5,50,3.3645,3.381324
r480x300,480,300,20260808_141232,ihawk1,35.0,1,Homography,5,0.017156,5,50,3.3645,3.381656
r480x300,480,300,20260808_141232,ihawk1,35.0,1,PnP,5,1.682532,5,50,3.3645,5.047032
r480x300,480,300,20260808_141232,ihawk1,35.0,2,Affine,5,0.019181999999999998,5,50,4.0232,4.042382
r480x300,480,300,20260808_141232,ihawk1,35.0,2,Homography,5,0.016544,5,50,4.0232,4.039744
r480x300,480,300,20260808_141232,ihawk1,35.0,2,PnP,5,2.418466,5,50,4.0232,6.441666
r480x300,480,300,20260808_141232,ihawk1,35.0,3,Affine,5,0.016752,5,50,3.383,3.399752
r480x300,480,300,20260808_141232,ihawk1,35.0,3,Homography,5,0.018274,5,50,3.383,3.401274
r480x300,480,300,20260808_141232,ihawk1,35.0,3,PnP,5,1.440366,5,50,3.383,4.823366
r480x300,480,300,20260808_141232,ihawk1,40.0,1,Affine,5,0.016676,5,50,3.3502,3.366876
r480x300,480,300,20260808_141232,ihawk1,40.0,1,Homography,5,0.016044,5,50,3.3502,3.366244
r480x300,480,300,20260808_141232,ihawk1,40.0,1,PnP,5,1.4025100000000001,5,50,3.3502,4.75271
r480x300,480,300,20260808_141232,ihawk1,40.0,2,Affine,5,0.017014,5,50,3.3697,3.386714
r480x300,480,300,20260808_141232,ihawk1,40.0,2,Homography,5,0.016164,5,50,3.3697,3.3858639999999998
r480x300,480,300,20260808_141232,ihawk1,40.0,2,PnP,5,1.611434,5,50,3.3697,4.981134
r480x300,480,300,20260808_141232,ihawk1,40.0,3,Affine,5,0.016654,5,50,3.3902,3.406854
r480x300,480,300,20260808_141232,ihawk1,40.0,3,Homography,5,0.016048,5,50,3.3902,3.406248
r480x300,480,300,20260808_141232,ihawk1,40.0,3,PnP,5,1.581276,5,50,3.3902,4.971476
r480x300,480,300,20260808_141232,ihawk1,45.0,1,Affine,5,0.016715999999999998,5,50,3.7243,3.741016
r480x300,480,300,20260808_141232,ihawk1,45.0,1,Homography,5,0.01602,5,50,3.7243,3.74032
r480x300,480,300,20260808_141232,ihawk1,45.0,1,PnP,5,1.665952,5,50,3.7243,5.390252
r480x300,480,300,20260808_141232,ihawk1,45.0,2,Affine,5,0.016784,5,50,4.0258,4.042584000000001
r480x300,480,300,20260808_141232,ihawk1,45.0,2,Homography,5,0.016076,5,50,4.0258,4.041876
r480x300,480,300,20260808_141232,ihawk1,45.0,2,PnP,5,1.6110740000000001,5,50,4.0258,5.636874000000001
r480x300,480,300,20260808_141232,ihawk1,45.0,3,Affine,5,0.016788,5,50,3.3701,3.386888
r480x300,480,300,20260808_141232,ihawk1,45.0,3,Homography,5,0.01606,5,50,3.3701,3.38616
r480x300,480,300,20260808_141232,ihawk1,45.0,3,PnP,5,1.521782,5,50,3.3701,4.891882
r480x300,480,300,20260808_141232,ihawk1,50.0,1,Affine,5,0.01705,5,50,4.2479,4.26495
r480x300,480,300,20260808_141232,ihawk1,50.0,1,Homography,5,0.01606,5,50,4.2479,4.26396
r480x300,480,300,20260808_141232,ihawk1,50.0,1,PnP,5,1.323906,5,50,4.2479,5.571806
r480x300,480,300,20260808_141232,ihawk1,50.0,2,Affine,5,0.016794,5,50,3.9988,4.015594
r480x300,480,300,20260808_141232,ihawk1,50.0,2,Homography,5,0.016076,5,50,3.9988,4.014876
r480x300,480,300,20260808_141232,ihawk1,50.0,2,PnP,5,1.309118,5,50,3.9988,5.307918
r480x300,480,300,20260808_141232,ihawk1,50.0,3,Affine,5,0.016568,5,50,3.6597,3.676268
r480x300,480,300,20260808_141232,ihawk1,50.0,3,Homography,5,0.015886,5,50,3.6597,3.675586
r480x300,480,300,20260808_141232,ihawk1,50.0,3,PnP,5,1.283898,5,50,3.6597,4.943598
r480x300,480,300,20260808_141232,ihawk2,0.0,1,Affine,5,0.016792,5,50,3.4513,3.468092
r480x300,480,300,20260808_141232,ihawk2,0.0,1,Homography,5,0.01605,5,50,3.4513,3.4673499999999997
r480x300,480,300,20260808_141232,ihawk2,0.0,1,PnP,5,1.2461440000000001,5,50,3.4513,4.697444
r480x300,480,300,20260808_141232,ihawk2,0.0,2,Affine,5,0.01719,5,50,3.6317,3.6488899999999997
r480x300,480,300,20260808_141232,ihawk2,0.0,2,Homography,5,0.016466,5,50,3.6317,3.648166
r480x300,480,300,20260808_141232,ihawk2,0.0,2,PnP,5,1.377288,5,50,3.6317,5.008988
r480x300,480,300,20260808_141232,ihawk2,0.0,3,Affine,5,0.016912,5,50,3.5687,3.5856120000000002
r480x300,480,300,20260808_141232,ihawk2,0.0,3,Homography,5,0.017038,5,50,3.5687,3.585738
r480x300,480,300,20260808_141232,ihawk2,0.0,3,PnP,5,1.37666,5,50,3.5687,4.94536
r480x300,480,300,20260808_141232,ihawk2,5.0,1,Affine,5,0.0171,5,50,3.1327,3.1498
r480x300,480,300,20260808_141232,ihawk2,5.0,1,Homography,5,0.01614,5,50,3.1327,3.14884
r480x300,480,300,20260808_141232,ihawk2,5.0,1,PnP,5,1.490956,5,50,3.1327,4.6236559999999995
r480x300,480,300,20260808_141232,ihawk2,5.0,2,Affine,5,0.017876,5,50,3.5874,3.605276
r480x300,480,300,20260808_141232,ihawk2,5.0,2,Homography,5,0.016148,5,50,3.5874,3.603548
r480x300,480,300,20260808_141232,ihawk2,5.0,2,PnP,5,1.17384,5,50,3.5874,4.76124
r480x300,480,300,20260808_141232,ihawk2,5.0,3,Affine,5,0.018828,5,50,3.6343,3.653128
r480x300,480,300,20260808_141232,ihawk2,5.0,3,Homography,5,0.016418,5,50,3.6343,3.650718
r480x300,480,300,20260808_141232,ihawk2,5.0,3,PnP,5,1.2527979999999999,5,50,3.6343,4.887098
r480x300,480,300,20260808_141232,ihawk2,10.0,1,Affine,5,0.017136,5,50,3.2335,3.2506359999999996
r480x300,480,300,20260808_141232,ihawk2,10.0,1,Homography,5,0.016022,5,50,3.2335,3.249522
r480x300,480,300,20260808_141232,ihawk2,10.0,1,PnP,5,1.24223,5,50,3.2335,4.4757299999999995
r480x300,480,300,20260808_141232,ihawk2,10.0,2,Affine,5,0.016956,5,50,3.3396,3.356556
r480x300,480,300,20260808_141232,ihawk2,10.0,2,Homography,5,0.015875999999999998,5,50,3.3396,3.355476
r480x300,480,300,20260808_141232,ihawk2,10.0,2,PnP,5,1.213698,5,50,3.3396,4.553298
r480x300,480,300,20260808_141232,ihawk2,10.0,3,Affine,5,0.017878,5,50,3.025,3.042878
r480x300,480,300,20260808_141232,ihawk2,10.0,3,Homography,5,0.016097999999999998,5,50,3.025,3.041098
r480x300,480,300,20260808_141232,ihawk2,10.0,3,PnP,5,1.235278,5,50,3.025,4.260278
r480x300,480,300,20260808_141232,ihawk2,15.0,1,Affine,5,0.016819999999999998,5,50,3.6872,3.70402
r480x300,480,300,20260808_141232,ihawk2,15.0,1,Homography,5,0.016352,5,50,3.6872,3.7035519999999997
r480x300,480,300,20260808_141232,ihawk2,15.0,1,PnP,5,1.3682759999999998,5,50,3.6872,5.055476
r480x300,480,300,20260808_141232,ihawk2,15.0,2,Affine,5,0.016828,5,50,3.2799,3.296728
r480x300,480,300,20260808_141232,ihawk2,15.0,2,Homography,5,0.020722,5,50,3.2799,3.300622
r480x300,480,300,20260808_141232,ihawk2,15.0,2,PnP,5,1.471428,5,50,3.2799,4.751328
r480x300,480,300,20260808_141232,ihawk2,15.0,3,Affine,5,0.018292,5,50,3.2691,3.287392
r480x300,480,300,20260808_141232,ihawk2,15.0,3,Homography,5,0.018758,5,50,3.2691,3.287858
r480x300,480,300,20260808_141232,ihawk2,15.0,3,PnP,5,1.438144,5,50,3.2691,4.707244
r480x300,480,300,20260808_141232,ihawk2,20.0,1,Affine,5,0.016776,5,50,3.128,3.1447760000000002
r480x300,480,300,20260808_141232,ihawk2,20.0,1,Homography,5,0.017896000000000002,5,50,3.128,3.145896
r480x300,480,300,20260808_141232,ihawk2,20.0,1,PnP,5,1.195004,5,50,3.128,4.323004
r480x300,480,300,20260808_141232,ihawk2,20.0,2,Affine,5,0.017338,5,50,3.182,3.199338
r480x300,480,300,20260808_141232,ihawk2,20.0,2,Homography,5,0.0175,5,50,3.182,3.1995
r480x300,480,300,20260808_141232,ihawk2,20.0,2,PnP,5,1.1914660000000001,5,50,3.182,4.3734660000000005
r480x300,480,300,20260808_141232,ihawk2,20.0,3,Affine,5,0.017796,5,50,3.1606,3.178396
r480x300,480,300,20260808_141232,ihawk2,20.0,3,Homography,5,0.016054,5,50,3.1606,3.176654
r480x300,480,300,20260808_141232,ihawk2,20.0,3,PnP,5,1.186152,5,50,3.1606,4.346752
r480x300,480,300,20260808_141232,ihawk2,25.0,1,Affine,5,0.019774,5,50,3.2057,3.225474
r480x300,480,300,20260808_141232,ihawk2,25.0,1,Homography,5,0.020926,5,50,3.2057,3.2266260000000004
r480x300,480,300,20260808_141232,ihawk2,25.0,1,PnP,5,1.266396,5,50,3.2057,4.4720960000000005
r480x300,480,300,20260808_141232,ihawk2,25.0,2,Affine,5,0.01684,5,50,3.3939,3.41074
r480x300,480,300,20260808_141232,ihawk2,25.0,2,Homography,5,0.016228,5,50,3.3939,3.410128
r480x300,480,300,20260808_141232,ihawk2,25.0,2,PnP,5,1.2962479999999998,5,50,3.3939,4.690148
r480x300,480,300,20260808_141232,ihawk2,25.0,3,Affine,5,0.016886,5,50,3.8693,3.886186
r480x300,480,300,20260808_141232,ihawk2,25.0,3,Homography,5,0.01841,5,50,3.8693,3.8877099999999998
r480x300,480,300,20260808_141232,ihawk2,25.0,3,PnP,5,1.2695699999999999,5,50,3.8693,5.13887
r480x300,480,300,20260808_141232,ihawk2,35.0,1,Affine,5,0.01676,5,50,3.2028,3.21956
r480x300,480,300,20260808_141232,ihawk2,35.0,1,Homography,5,0.016158,5,50,3.2028,3.2189579999999998
r480x300,480,300,20260808_141232,ihawk2,35.0,1,PnP,5,1.30236,5,50,3.2028,4.50516
r480x300,480,300,20260808_141232,ihawk2,35.0,2,Affine,5,0.01902,5,50,2.9022,2.92122
r480x300,480,300,20260808_141232,ihawk2,35.0,2,Homography,5,0.016252,5,50,2.9022,2.9184520000000003
r480x300,480,300,20260808_141232,ihawk2,35.0,2,PnP,5,1.39296,5,50,2.9022,4.29516
r480x300,480,300,20260808_141232,ihawk2,35.0,3,Affine,5,0.019577999999999998,5,50,2.8722,2.891778
r480x300,480,300,20260808_141232,ihawk2,35.0,3,Homography,5,0.01781,5,50,2.8722,2.8900099999999997
r480x300,480,300,20260808_141232,ihawk2,35.0,3,PnP,5,1.449074,5,50,2.8722,4.321274
r480x300,480,300,20260808_141232,ihawk2,40.0,1,Affine,5,0.01712,5,50,2.9516,2.96872
r480x300,480,300,20260808_141232,ihawk2,40.0,1,Homography,5,0.016528,5,50,2.9516,2.968128
r480x300,480,300,20260808_141232,ihawk2,40.0,1,PnP,5,1.3496080000000001,5,50,2.9516,4.301208
r480x300,480,300,20260808_141232,ihawk2,40.0,2,Affine,5,0.016843999999999998,5,50,2.9647,2.981544
r480x300,480,300,20260808_141232,ihawk2,40.0,2,Homography,5,0.022026,5,50,2.9647,2.986726
r480x300,480,300,20260808_141232,ihawk2,40.0,2,PnP,5,1.363632,5,50,2.9647,4.328332
r480x300,480,300,20260808_141232,ihawk2,40.0,3,Affine,5,0.017058,5,50,2.93,2.947058
r480x300,480,300,20260808_141232,ihawk2,40.0,3,Homography,5,0.016541999999999998,5,50,2.93,2.946542
r480x300,480,300,20260808_141232,ihawk2,40.0,3,PnP,5,1.4213220000000002,5,50,2.93,4.351322000000001
r480x300,480,300,20260808_141232,ihawk2,45.0,1,Affine,5,0.016958,5,50,3.129,3.145958
r480x300,480,300,20260808_141232,ihawk2,45.0,1,Homography,5,0.01687,5,50,3.129,3.14587
r480x300,480,300,20260808_141232,ihawk2,45.0,1,PnP,5,1.650984,5,50,3.129,4.779984
r480x300,480,300,20260808_141232,ihawk2,45.0,2,Affine,5,0.019256,5,50,3.0556,3.074856
r480x300,480,300,20260808_141232,ihawk2,45.0,2,Homography,5,0.018600000000000002,5,50,3.0556,3.0742000000000003
r480x300,480,300,20260808_141232,ihawk2,45.0,2,PnP,5,1.3003559999999998,5,50,3.0556,4.355956
r480x300,480,300,20260808_141232,ihawk2,45.0,3,Affine,5,0.01676,5,50,3.1497,3.1664600000000003
r480x300,480,300,20260808_141232,ihawk2,45.0,3,Homography,5,0.016052,5,50,3.1497,3.1657520000000003
r480x300,480,300,20260808_141232,ihawk2,45.0,3,PnP,5,1.325696,5,50,3.1497,4.475396
r480x300,480,300,20260808_141232,ihawk2,50.0,1,Affine,5,0.025746,5,50,2.805,2.830746
r480x300,480,300,20260808_141232,ihawk2,50.0,1,Homography,5,0.016148,5,50,2.805,2.821148
r480x300,480,300,20260808_141232,ihawk2,50.0,1,PnP,5,1.23472,5,50,2.805,4.03972
r480x300,480,300,20260808_141232,ihawk2,50.0,2,Affine,5,0.01832,5,50,3.6225,3.64082
r480x300,480,300,20260808_141232,ihawk2,50.0,2,Homography,5,0.022364000000000002,5,50,3.6225,3.644864
r480x300,480,300,20260808_141232,ihawk2,50.0,2,PnP,5,1.279714,5,50,3.6225,4.902214
r480x300,480,300,20260808_141232,ihawk2,50.0,3,Affine,5,0.017068,5,50,3.2407,3.257768
r480x300,480,300,20260808_141232,ihawk2,50.0,3,Homography,5,0.0163,5,50,3.2407,3.257
r480x300,480,300,20260808_141232,ihawk2,50.0,3,PnP,5,1.2047020000000002,5,50,3.2407,4.445402
r480x300,480,300,20260808_145501,ihawk1,0.0,1,Affine,5,0.02357,5,50,3.4149,3.4384699999999997
r480x300,480,300,20260808_145501,ihawk1,0.0,1,Homography,5,0.016288,5,50,3.4149,3.4311879999999997
r480x300,480,300,20260808_145501,ihawk1,0.0,1,PnP,5,1.3599780000000001,5,50,3.4149,4.774878
r480x300,480,300,20260808_145501,ihawk1,0.0,2,Affine,5,0.016810000000000002,5,50,4.0221,4.0389100000000004
r480x300,480,300,20260808_145501,ihawk1,0.0,2,Homography,5,0.019378,5,50,4.0221,4.041478
r480x300,480,300,20260808_145501,ihawk1,0.0,2,PnP,5,1.4449340000000002,5,50,4.0221,5.467034
r480x300,480,300,20260808_145501,ihawk1,0.0,3,Affine,5,0.017245999999999997,5,50,3.5253,3.542546
r480x300,480,300,20260808_145501,ihawk1,0.0,3,Homography,5,0.016384,5,50,3.5253,3.541684
r480x300,480,300,20260808_145501,ihawk1,0.0,3,PnP,5,1.418668,5,50,3.5253,4.943968
r480x300,480,300,20260808_145501,ihawk1,5.0,1,Affine,5,0.018978,5,50,3.0958,3.1147780000000003
r480x300,480,300,20260808_145501,ihawk1,5.0,1,Homography,5,0.021644,5,50,3.0958,3.1174440000000003
r480x300,480,300,20260808_145501,ihawk1,5.0,1,PnP,5,1.701652,5,50,3.0958,4.797452
r480x300,480,300,20260808_145501,ihawk1,5.0,2,Affine,5,0.018352,5,50,3.0586,3.0769520000000004
r480x300,480,300,20260808_145501,ihawk1,5.0,2,Homography,5,0.016824,5,50,3.0586,3.0754240000000004
r480x300,480,300,20260808_145501,ihawk1,5.0,2,PnP,5,1.605226,5,50,3.0586,4.663826
r480x300,480,300,20260808_145501,ihawk1,5.0,3,Affine,5,0.017996,5,50,3.3282,3.346196
r480x300,480,300,20260808_145501,ihawk1,5.0,3,Homography,5,0.016184,5,50,3.3282,3.344384
r480x300,480,300,20260808_145501,ihawk1,5.0,3,PnP,5,1.5292339999999998,5,50,3.3282,4.857434
r480x300,480,300,20260808_145501,ihawk1,10.0,1,Affine,5,0.018959999999999998,5,50,3.0948,3.11376
r480x300,480,300,20260808_145501,ihawk1,10.0,1,Homography,5,0.017842,5,50,3.0948,3.112642
r480x300,480,300,20260808_145501,ihawk1,10.0,1,PnP,5,2.088968,5,50,3.0948,5.183768000000001
r480x300,480,300,20260808_145501,ihawk1,10.0,2,Affine,5,0.017038,5,50,3.1428,3.1598379999999997
r480x300,480,300,20260808_145501,ihawk1,10.0,2,Homography,5,0.016736,5,50,3.1428,3.1595359999999997
r480x300,480,300,20260808_145501,ihawk1,10.0,2,PnP,5,2.161012,5,50,3.1428,5.303812
r480x300,480,300,20260808_145501,ihawk1,10.0,3,Affine,5,0.020284,5,50,3.002,3.022284
r480x300,480,300,20260808_145501,ihawk1,10.0,3,Homography,5,0.021307999999999997,5,50,3.002,3.0233079999999997
r480x300,480,300,20260808_145501,ihawk1,10.0,3,PnP,5,2.024094,5,50,3.002,5.026094
r480x300,480,300,20260808_145501,ihawk1,15.0,1,Affine,5,0.017828,5,50,3.0219,3.039728
r480x300,480,300,20260808_145501,ihawk1,15.0,1,Homography,5,0.016332,5,50,3.0219,3.038232
r480x300,480,300,20260808_145501,ihawk1,15.0,1,PnP,5,1.596676,5,50,3.0219,4.618576
r480x300,480,300,20260808_145501,ihawk1,15.0,2,Affine,5,0.017284,5,50,3.0868,3.1040840000000003
r480x300,480,300,20260808_145501,ihawk1,15.0,2,Homography,5,0.016536,5,50,3.0868,3.103336
r480x300,480,300,20260808_145501,ihawk1,15.0,2,PnP,5,1.493156,5,50,3.0868,4.579956
r480x300,480,300,20260808_145501,ihawk1,15.0,3,Affine,5,0.020714,5,50,3.0252,3.045914
r480x300,480,300,20260808_145501,ihawk1,15.0,3,Homography,5,0.016052,5,50,3.0252,3.041252
r480x300,480,300,20260808_145501,ihawk1,15.0,3,PnP,5,1.652854,5,50,3.0252,4.6780539999999995
r480x300,480,300,20260808_145501,ihawk1,20.0,1,Affine,5,0.01693,5,50,3.0422,3.0591299999999997
r480x300,480,300,20260808_145501,ihawk1,20.0,1,Homography,5,0.017811999999999998,5,50,3.0422,3.060012
r480x300,480,300,20260808_145501,ihawk1,20.0,1,PnP,5,1.341554,5,50,3.0422,4.383754
r480x300,480,300,20260808_145501,ihawk1,20.0,2,Affine,5,0.01676,5,50,2.9739,2.99066
r480x300,480,300,20260808_145501,ihawk1,20.0,2,Homography,5,0.023666,5,50,2.9739,2.997566
r480x300,480,300,20260808_145501,ihawk1,20.0,2,PnP,5,1.568278,5,50,2.9739,4.542178
r480x300,480,300,20260808_145501,ihawk1,20.0,3,Affine,5,0.016982,5,50,3.2282,3.2451820000000002
r480x300,480,300,20260808_145501,ihawk1,20.0,3,Homography,5,0.024604,5,50,3.2282,3.2528040000000003
r480x300,480,300,20260808_145501,ihawk1,20.0,3,PnP,5,1.457912,5,50,3.2282,4.6861120000000005
r480x300,480,300,20260808_145501,ihawk1,25.0,1,Affine,5,0.016798,5,50,3.6016,3.618398
r480x300,480,300,20260808_145501,ihawk1,25.0,1,Homography,5,0.016104,5,50,3.6016,3.617704
r480x300,480,300,20260808_145501,ihawk1,25.0,1,PnP,5,1.4428,5,50,3.6016,5.0443999999999996
r480x300,480,300,20260808_145501,ihawk1,25.0,2,Affine,5,0.017062,5,50,3.6432,3.6602620000000003
r480x300,480,300,20260808_145501,ihawk1,25.0,2,Homography,5,0.017367999999999998,5,50,3.6432,3.660568
r480x300,480,300,20260808_145501,ihawk1,25.0,2,PnP,5,1.42216,5,50,3.6432,5.06536
r480x300,480,300,20260808_145501,ihawk1,25.0,3,Affine,5,0.016928000000000002,5,50,3.607,3.6239280000000003
r480x300,480,300,20260808_145501,ihawk1,25.0,3,Homography,5,0.016378,5,50,3.607,3.623378
r480x300,480,300,20260808_145501,ihawk1,25.0,3,PnP,5,1.410726,5,50,3.607,5.017726
r480x300,480,300,20260808_145501,ihawk1,30.0,1,Affine,5,0.02198,5,50,3.1973,3.21928
r480x300,480,300,20260808_145501,ihawk1,30.0,1,Homography,5,0.016944,5,50,3.1973,3.214244
r480x300,480,300,20260808_145501,ihawk1,30.0,1,PnP,5,1.5398580000000002,5,50,3.1973,4.737158
r480x300,480,300,20260808_145501,ihawk1,30.0,2,Affine,5,0.016988,5,50,3.0728,3.089788
r480x300,480,300,20260808_145501,ihawk1,30.0,2,Homography,5,0.017164,5,50,3.0728,3.089964
r480x300,480,300,20260808_145501,ihawk1,30.0,2,PnP,5,1.394698,5,50,3.0728,4.467498
r480x300,480,300,20260808_145501,ihawk1,30.0,3,Affine,5,0.016772,5,50,3.0441,3.060872
r480x300,480,300,20260808_145501,ihawk1,30.0,3,Homography,5,0.015996,5,50,3.0441,3.0600959999999997
r480x300,480,300,20260808_145501,ihawk1,30.0,3,PnP,5,1.4091960000000001,5,50,3.0441,4.453296
r480x300,480,300,20260808_145501,ihawk1,35.0,1,Affine,5,0.016946000000000003,5,50,3.0042,3.021146
r480x300,480,300,20260808_145501,ihawk1,35.0,1,Homography,5,0.01605,5,50,3.0042,3.02025
r480x300,480,300,20260808_145501,ihawk1,35.0,1,PnP,5,1.6774700000000002,5,50,3.0042,4.68167
r480x300,480,300,20260808_145501,ihawk1,35.0,2,Affine,5,0.016928000000000002,5,50,2.9198,2.936728
r480x300,480,300,20260808_145501,ihawk1,35.0,2,Homography,5,0.016406,5,50,2.9198,2.936206
r480x300,480,300,20260808_145501,ihawk1,35.0,2,PnP,5,1.656748,5,50,2.9198,4.576548
r480x300,480,300,20260808_145501,ihawk1,35.0,3,Affine,5,0.016686,5,50,3.5439,3.560586
r480x300,480,300,20260808_145501,ihawk1,35.0,3,Homography,5,0.01713,5,50,3.5439,3.5610299999999997
