profile,resolution_id,width_px,height_px,camera_id,model,height_gt_mm,n_independent_rebuilds,xy_rmse_p95_observed_mm,xy_rmse_p95_limit_mm,marker_detection_rate,marker_detection_rate_min,pipeline_latency_p95_ms,pipeline_latency_p95_limit_ms,feasible,failed_gates
standard_20hz,r240x150,240,150,ihawk1,Affine,40.0,0,nan,5.0,0.4533333333333333,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r240x150,240,150,ihawk1,Affine,45.0,0,nan,5.0,0.5333333333333333,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r240x150,240,150,ihawk1,Affine,50.0,0,nan,5.0,0.52,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r240x150,240,150,ihawk1,Homography,0.0,0,nan,5.0,0.5333333333333333,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r240x150,240,150,ihawk1,Homography,5.0,0,nan,5.0,0.4,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r240x150,240,150,ihawk1,Homography,10.0,0,nan,5.0,0.4266666666666667,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r240x150,240,150,ihawk1,Homography,15.0,0,nan,5.0,0.36,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r240x150,240,150,ihawk1,Homography,20.0,0,nan,5.0,0.44,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r240x150,240,150,ihawk1,Homography,25.0,0,nan,5.0,0.37333333333333335,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r240x150,240,150,ihawk1,Homography,30.0,0,nan,5.0,0.35,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r240x150,240,150,ihawk1,Homography,35.0,0,nan,5.0,0.4,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r240x150,240,150,ihawk1,Homography,40.0,0,nan,5.0,0.4533333333333333,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r240x150,240,150,ihawk1,Homography,45.0,0,nan,5.0,0.5333333333333333,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r240x150,240,150,ihawk1,Homography,50.0,0,nan,5.0,0.52,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r240x150,240,150,ihawk1,PnP,0.0,0,nan,5.0,0.5333333333333333,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r240x150,240,150,ihawk1,PnP,5.0,0,nan,5.0,0.4,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r240x150,240,150,ihawk1,PnP,10.0,0,nan,5.0,0.4266666666666667,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r240x150,240,150,ihawk1,PnP,15.0,0,nan,5.0,0.36,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r240x150,240,150,ihawk1,PnP,20.0,0,nan,5.0,0.44,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r240x150,240,150,ihawk1,PnP,25.0,0,nan,5.0,0.37333333333333335,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r240x150,240,150,ihawk1,PnP,30.0,0,nan,5.0,0.35,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r240x150,240,150,ihawk1,PnP,35.0,0,nan,5.0,0.4,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r240x150,240,150,ihawk1,PnP,40.0,0,nan,5.0,0.4533333333333333,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r240x150,240,150,ihawk1,PnP,45.0,0,nan,5.0,0.5333333333333333,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r240x150,240,150,ihawk1,PnP,50.0,0,nan,5.0,0.52,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r240x150,240,150,ihawk2,Affine,0.0,1,12.544230029182701,5.0,0.84,0.99,1.447659,50.0,0,sufficient_rebuilds|accuracy|detection
standard_20hz,r240x150,240,150,ihawk2,Affine,5.0,0,nan,5.0,0.7333333333333333,0.99,1.447659,50.0,0,sufficient_rebuilds|accuracy|detection
standard_20hz,r240x150,240,150,ihawk2,Affine,10.0,0,nan,5.0,0.7733333333333333,0.99,1.447659,50.0,0,sufficient_rebuilds|accuracy|detection
standard_20hz,r240x150,240,150,ihawk2,Affine,15.0,0,nan,5.0,0.64,0.99,1.447659,50.0,0,sufficient_rebuilds|accuracy|detection
standard_20hz,r240x150,240,150,ihawk2,Affine,20.0,0,nan,5.0,0.7066666666666667,0.99,1.447659,50.0,0,sufficient_rebuilds|accuracy|detection
standard_20hz,r240x150,240,150,ihawk2,Affine,25.0,0,nan,5.0,0.7333333333333333,0.99,1.447659,50.0,0,sufficient_rebuilds|accuracy|detection
standard_20hz,r240x150,240,150,ihawk2,Affine,30.0,0,nan,5.0,0.7166666666666667,0.99,1.447659,50.0,0,sufficient_rebuilds|accuracy|detection
standard_20hz,r240x150,240,150,ihawk2,Affine,35.0,0,nan,5.0,0.64,0.99,1.447659,50.0,0,sufficient_rebuilds|accuracy|detection
standard_20hz,r240x150,240,150,ihawk2,Affine,40.0,1,45.55615057292426,5.0,0.76,0.99,1.447659,50.0,0,sufficient_rebuilds|accuracy|detection
standard_20hz,r240x150,240,150,ihawk2,Affine,45.0,0,nan,5.0,0.64,0.99,1.447659,50.0,0,sufficient_rebuilds|accuracy|detection
standard_20hz,r240x150,240,150,ihawk2,Affine,50.0,0,nan,5.0,0.72,0.99,1.447659,50.0,0,sufficient_rebuilds|accuracy|detection
standard_20hz,r240x150,240,150,ihawk2,Homography,0.0,1,0.2773183662243541,5.0,0.84,0.99,1.446922,50.0,0,sufficient_rebuilds|detection
standard_20hz,r240x150,240,150,ihawk2,Homography,5.0,0,nan,5.0,0.7333333333333333,0.99,1.446922,50.0,0,sufficient_rebuilds|accuracy|detection
standard_20hz,r240x150,240,150,ihawk2,Homography,10.0,0,nan,5.0,0.7733333333333333,0.99,1.446922,50.0,0,sufficient_rebuilds|accuracy|detection
standard_20hz,r240x150,240,150,ihawk2,Homography,15.0,0,nan,5.0,0.64,0.99,1.446922,50.0,0,sufficient_rebuilds|accuracy|detection
standard_20hz,r240x150,240,150,ihawk2,Homography,20.0,0,nan,5.0,0.7066666666666667,0.99,1.446922,50.0,0,sufficient_rebuilds|accuracy|detection
standard_20hz,r240x150,240,150,ihawk2,Homography,25.0,0,nan,5.0,0.7333333333333333,0.99,1.446922,50.0,0,sufficient_rebuilds|accuracy|detection
standard_20hz,r240x150,240,150,ihawk2,Homography,30.0,0,nan,5.0,0.7166666666666667,0.99,1.446922,50.0,0,sufficient_rebuilds|accuracy|detection
standard_20hz,r240x150,240,150,ihawk2,Homography,35.0,0,nan,5.0,0.64,0.99,1.446922,50.0,0,sufficient_rebuilds|accuracy|detection
standard_20hz,r240x150,240,150,ihawk2,Homography,40.0,1,51.02661430911201,5.0,0.76,0.99,1.446922,50.0,0,sufficient_rebuilds|accuracy|detection
standard_20hz,r240x150,240,150,ihawk2,Homography,45.0,0,nan,5.0,0.64,0.99,1.446922,50.0,0,sufficient_rebuilds|accuracy|detection
standard_20hz,r240x150,240,150,ihawk2,Homography,50.0,0,nan,5.0,0.72,0.99,1.446922,50.0,0,sufficient_rebuilds|accuracy|detection
standard_20hz,r240x150,240,150,ihawk2,PnP,0.0,1,12.601772557587806,5.0,0.84,0.99,3.125638,50.0,0,sufficient_rebuilds|accuracy|detection
standard_20hz,r240x150,240,150,ihawk2,PnP,5.0,0,nan,5.0,0.7333333333333333,0.99,3.125638,50.0,0,sufficient_rebuilds|accuracy|detection
standard_20hz,r240x150,240,150,ihawk2,PnP,10.0,0,nan,5.0,0.7733333333333333,0.99,3.125638,50.0,0,sufficient_rebuilds|accuracy|detection
standard_20hz,r240x150,240,150,ihawk2,PnP,15.0,0,nan,5.0,0.64,0.99,3.125638,50.0,0,sufficient_rebuilds|accuracy|detection
standard_20hz,r240x150,240,150,ihawk2,PnP,20.0,0,nan,5.0,0.7066666666666667,0.99,3.125638,50.0,0,sufficient_rebuilds|accuracy|detection
standard_20hz,r240x150,240,150,ihawk2,PnP,25.0,0,nan,5.0,0.7333333333333333,0.99,3.125638,50.0,0,sufficient_rebuilds|accuracy|detection
standard_20hz,r240x150,240,150,ihawk2,PnP,30.0,0,nan,5.0,0.7166666666666667,0.99,3.125638,50.0,0,sufficient_rebuilds|accuracy|detection
standard_20hz,r240x150,240,150,ihawk2,PnP,35.0,0,nan,5.0,0.64,0.99,3.125638,50.0,0,sufficient_rebuilds|accuracy|detection
standard_20hz,r240x150,240,150,ihawk2,PnP,40.0,1,14.748066613067326,5.0,0.76,0.99,3.125638,50.0,0,sufficient_rebuilds|accuracy|detection
standard_20hz,r240x150,240,150,ihawk2,PnP,45.0,0,nan,5.0,0.64,0.99,3.125638,50.0,0,sufficient_rebuilds|accuracy|detection
standard_20hz,r240x150,240,150,ihawk2,PnP,50.0,0,nan,5.0,0.72,0.99,3.125638,50.0,0,sufficient_rebuilds|accuracy|detection
standard_20hz,r160x100,160,100,ihawk1,Affine,0.0,0,nan,5.0,0.09333333333333334,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk1,Affine,5.0,0,nan,5.0,0.08,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk1,Affine,10.0,0,nan,5.0,0.04,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk1,Affine,15.0,0,nan,5.0,0.12,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk1,Affine,20.0,0,nan,5.0,0.0,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk1,Affine,25.0,0,nan,5.0,0.08,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk1,Affine,30.0,0,nan,5.0,0.0,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk1,Affine,35.0,0,nan,5.0,0.08,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk1,Affine,40.0,0,nan,5.0,0.0,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk1,Affine,45.0,0,nan,5.0,0.08,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk1,Affine,50.0,0,nan,5.0,0.08,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk1,Homography,0.0,0,nan,5.0,0.09333333333333334,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk1,Homography,5.0,0,nan,5.0,0.08,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk1,Homography,10.0,0,nan,5.0,0.04,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk1,Homography,15.0,0,nan,5.0,0.12,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk1,Homography,20.0,0,nan,5.0,0.0,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk1,Homography,25.0,0,nan,5.0,0.08,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk1,Homography,30.0,0,nan,5.0,0.0,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk1,Homography,35.0,0,nan,5.0,0.08,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk1,Homography,40.0,0,nan,5.0,0.0,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk1,Homography,45.0,0,nan,5.0,0.08,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk1,Homography,50.0,0,nan,5.0,0.08,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk1,PnP,0.0,0,nan,5.0,0.09333333333333334,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk1,PnP,5.0,0,nan,5.0,0.08,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk1,PnP,10.0,0,nan,5.0,0.04,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk1,PnP,15.0,0,nan,5.0,0.12,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk1,PnP,20.0,0,nan,5.0,0.0,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk1,PnP,25.0,0,nan,5.0,0.08,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk1,PnP,30.0,0,nan,5.0,0.0,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk1,PnP,35.0,0,nan,5.0,0.08,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk1,PnP,40.0,0,nan,5.0,0.0,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk1,PnP,45.0,0,nan,5.0,0.08,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk1,PnP,50.0,0,nan,5.0,0.08,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk2,Affine,0.0,0,nan,5.0,0.36,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk2,Affine,5.0,0,nan,5.0,0.36,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk2,Affine,10.0,0,nan,5.0,0.28,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk2,Affine,15.0,0,nan,5.0,0.32,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk2,Affine,20.0,0,nan,5.0,0.36,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk2,Affine,25.0,0,nan,5.0,0.4,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk2,Affine,30.0,0,nan,5.0,0.06666666666666667,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk2,Affine,35.0,0,nan,5.0,0.24,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk2,Affine,40.0,0,nan,5.0,0.36,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk2,Affine,45.0,0,nan,5.0,0.26666666666666666,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk2,Affine,50.0,0,nan,5.0,0.25333333333333335,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk2,Homography,0.0,0,nan,5.0,0.36,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk2,Homography,5.0,0,nan,5.0,0.36,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk2,Homography,10.0,0,nan,5.0,0.28,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk2,Homography,15.0,0,nan,5.0,0.32,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk2,Homography,20.0,0,nan,5.0,0.36,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk2,Homography,25.0,0,nan,5.0,0.4,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk2,Homography,30.0,0,nan,5.0,0.06666666666666667,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk2,Homography,35.0,0,nan,5.0,0.24,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk2,Homography,40.0,0,nan,5.0,0.36,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk2,Homography,45.0,0,nan,5.0,0.26666666666666666,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk2,Homography,50.0,0,nan,5.0,0.25333333333333335,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk2,PnP,0.0,0,nan,5.0,0.36,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk2,PnP,5.0,0,nan,5.0,0.36,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk2,PnP,10.0,0,nan,5.0,0.28,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk2,PnP,15.0,0,nan,5.0,0.32,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk2,PnP,20.0,0,nan,5.0,0.36,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk2,PnP,25.0,0,nan,5.0,0.4,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk2,PnP,30.0,0,nan,5.0,0.06666666666666667,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk2,PnP,35.0,0,nan,5.0,0.24,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk2,PnP,40.0,0,nan,5.0,0.36,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk2,PnP,45.0,0,nan,5.0,0.26666666666666666,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
standard_20hz,r160x100,160,100,ihawk2,PnP,50.0,0,nan,5.0,0.25333333333333335,0.99,nan,50.0,0,sufficient_rebuilds|accuracy|detection|latency
coarse_10hz,r640x400,640,400,ihawk1,Affine,0.0,5,11.641533751508653,10.0,1.0,0.95,6.658514299999999,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk1,Affine,5.0,5,15.880418310760971,10.0,1.0,0.95,6.658514299999999,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk1,Affine,10.0,5,19.40449445328279,10.0,1.0,0.95,6.658514299999999,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk1,Affine,15.0,5,25.662129522959457,10.0,1.0,0.95,6.658514299999999,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk1,Affine,20.0,5,31.562334592797797,10.0,1.0,0.95,6.658514299999999,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk1,Affine,25.0,5,37.58824129978099,10.0,1.0,0.95,6.658514299999999,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk1,Affine,30.0,4,43.629216918088936,10.0,1.0,0.95,6.658514299999999,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk1,Affine,35.0,5,51.890443220166276,10.0,1.0,0.95,6.658514299999999,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk1,Affine,40.0,5,58.755242696523936,10.0,1.0,0.95,6.658514299999999,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk1,Affine,45.0,5,67.56624056354431,10.0,1.0,0.95,6.658514299999999,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk1,Affine,50.0,5,73.53195339918238,10.0,1.0,0.95,6.658514299999999,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk1,Homography,0.0,5,0.3216514062833197,10.0,1.0,0.95,6.657664599999999,100.0,1,
coarse_10hz,r640x400,640,400,ihawk1,Homography,5.0,5,11.441453879393661,10.0,1.0,0.95,6.657664599999999,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk1,Homography,10.0,5,17.079979414135046,10.0,1.0,0.95,6.657664599999999,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk1,Homography,15.0,5,25.234517612290098,10.0,1.0,0.95,6.657664599999999,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk1,Homography,20.0,5,33.41104803662469,10.0,1.0,0.95,6.657664599999999,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk1,Homography,25.0,5,40.48358456953239,10.0,1.0,0.95,6.657664599999999,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk1,Homography,30.0,4,48.03466258031784,10.0,1.0,0.95,6.657664599999999,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk1,Homography,35.0,5,58.54410643501662,10.0,1.0,0.95,6.657664599999999,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk1,Homography,40.0,5,67.68182426928449,10.0,1.0,0.95,6.657664599999999,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk1,Homography,45.0,5,79.03019030761278,10.0,1.0,0.95,6.657664599999999,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk1,Homography,50.0,5,87.13723014465889,10.0,1.0,0.95,6.657664599999999,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk1,PnP,0.0,5,8.658761187000637,10.0,1.0,0.95,8.149156099999999,100.0,1,
coarse_10hz,r640x400,640,400,ihawk1,PnP,5.0,5,13.571395948096301,10.0,1.0,0.95,8.149156099999999,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk1,PnP,10.0,5,11.288095453665534,10.0,1.0,0.95,8.149156099999999,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk1,PnP,15.0,5,11.785298598791183,10.0,1.0,0.95,8.149156099999999,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk1,PnP,20.0,5,11.39461714666815,10.0,1.0,0.95,8.149156099999999,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk1,PnP,25.0,5,11.347278269865116,10.0,1.0,0.95,8.149156099999999,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk1,PnP,30.0,4,12.045456978025701,10.0,1.0,0.95,8.149156099999999,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk1,PnP,35.0,5,15.309013466521947,10.0,1.0,0.95,8.149156099999999,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk1,PnP,40.0,5,12.765087918139375,10.0,1.0,0.95,8.149156099999999,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk1,PnP,45.0,5,14.014141044623575,10.0,1.0,0.95,8.149156099999999,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk1,PnP,50.0,5,14.971799067139408,10.0,1.0,0.95,8.149156099999999,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk2,Affine,0.0,5,12.71472670219942,10.0,1.0,0.95,6.1334257,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk2,Affine,5.0,5,14.849310585005597,10.0,1.0,0.95,6.1334257,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk2,Affine,10.0,5,17.7143930948134,10.0,1.0,0.95,6.1334257,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk2,Affine,15.0,5,22.320638027152352,10.0,1.0,0.95,6.1334257,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk2,Affine,20.0,5,27.330769520327006,10.0,1.0,0.95,6.1334257,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk2,Affine,25.0,5,32.301578099097355,10.0,1.0,0.95,6.1334257,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk2,Affine,30.0,4,37.513054318727626,10.0,1.0,0.95,6.1334257,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk2,Affine,35.0,5,42.56997921532996,10.0,1.0,0.95,6.1334257,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk2,Affine,40.0,5,47.47722497503844,10.0,1.0,0.95,6.1334257,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk2,Affine,45.0,5,53.08583026053759,10.0,1.0,0.95,6.1334257,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk2,Affine,50.0,5,58.47315366217059,10.0,1.0,0.95,6.1334257,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk2,Homography,0.0,5,0.15429247332113802,10.0,1.0,0.95,6.133105700000001,100.0,1,
coarse_10hz,r640x400,640,400,ihawk2,Homography,5.0,5,8.058692778791915,10.0,1.0,0.95,6.133105700000001,100.0,1,
coarse_10hz,r640x400,640,400,ihawk2,Homography,10.0,5,13.096924992084721,10.0,1.0,0.95,6.133105700000001,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk2,Homography,15.0,5,19.728667855847018,10.0,1.0,0.95,6.133105700000001,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk2,Homography,20.0,5,26.395352630383737,10.0,1.0,0.95,6.133105700000001,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk2,Homography,25.0,5,32.75526013874384,10.0,1.0,0.95,6.133105700000001,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk2,Homography,30.0,4,39.402726465917624,10.0,1.0,0.95,6.133105700000001,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk2,Homography,35.0,5,45.89749526553695,10.0,1.0,0.95,6.133105700000001,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk2,Homography,40.0,5,52.30301236762927,10.0,1.0,0.95,6.133105700000001,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk2,Homography,45.0,5,59.703488302372484,10.0,1.0,0.95,6.133105700000001,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk2,Homography,50.0,5,66.88267743490505,10.0,1.0,0.95,6.133105700000001,100.0,0,accuracy
coarse_10hz,r640x400,640,400,ihawk2,PnP,0.0,5,3.4575647576720163,10.0,1.0,0.95,7.337784799999999,100.0,1,
