resolution_id,width_px,height_px,scale_x,scale_y,run_id,camera_id,height_gt_mm,frame_index,marker_id,board_position,marker_gt_x_mm,marker_gt_y_mm,qc_excluded,detected,center_u_px,center_v_px,center_u_native_equiv_px,center_v_native_equiv_px,center_drift_from_native_px,corner_rmse_drift_from_native_px,corner0_u_px,corner0_v_px,corner1_u_px,corner1_v_px,corner2_u_px,corner2_v_px,corner3_u_px,corner3_v_px
r320x200,320,200,0.5,0.5,20260808_145501,ihawk1,10.0,2,3,BR,70.0,-113.5,0,1,190.87565994262695,130.57954788208008,382.2513198852539,261.65909576416016,1.0496895415621916,1.7190743218250832,178.47341918945312,128.9906005859375,190.10789489746094,123.18537902832031,203.2982177734375,132.23414611816406,191.62310791015625,137.90806579589844
r320x200,320,200,0.5,0.5,20260808_145501,ihawk1,10.0,2,4,C,0.0,0.0,0,0,,,,,,,,,,,,,,
r240x150,240,150,0.375,0.375,20260808_145501,ihawk1,10.0,2,0,TL,-70.0,113.5,0,0,,,,,,,,,,,,,,
r240x150,240,150,0.375,0.375,20260808_145501,ihawk1,10.0,2,1,TR,70.0,113.5,0,0,,,,,,,,,,,,,,
r240x150,240,150,0.375,0.375,20260808_145501,ihawk1,10.0,2,2,BL,-70.0,-113.5,0,1,112.87541961669922,113.18958473205566,301.83445231119794,302.67222595214844,2.3481865389047227,3.3607320644772503,102.28290557861328,111.1961669921875,113.8552017211914,105.91947174072266,123.47770690917969,114.78582000732422,111.8858642578125,120.85688018798828
r240x150,240,150,0.375,0.375,20260808_145501,ihawk1,10.0,2,3,BR,70.0,-113.5,0,0,,,,,,,,,,,,,,
r240x150,240,150,0.375,0.375,20260808_145501,ihawk1,10.0,2,4,C,0.0,0.0,0,1,111.08442687988281,89.97652816772461,297.0584716796875,240.77074178059897,0.17128056336078157,0.7183361807797082,103.0084457397461,89.1678237915039,112.2939682006836,85.33734130859375,119.39025115966797,90.59239196777344,109.6450424194336,94.80855560302734
r160x100,160,100,0.25,0.25,20260808_145501,ihawk1,10.0,2,0,TL,-70.0,113.5,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_145501,ihawk1,10.0,2,1,TR,70.0,113.5,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_145501,ihawk1,10.0,2,2,BL,-70.0,-113.5,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_145501,ihawk1,10.0,2,3,BR,70.0,-113.5,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_145501,ihawk1,10.0,2,4,C,0.0,0.0,0,0,,,,,,,,,,,,,,
r640x400,640,400,1.0,1.0,20260808_145501,ihawk1,10.0,3,0,TL,-70.0,113.5,0,1,223.4680404663086,222.85848236083984,223.4680404663086,222.85848236083984,0.0,0.0,203.1593475341797,220.2528533935547,231.06431579589844,212.2369384765625,244.04100036621094,224.71934509277344,215.6074981689453,234.22479248046875
r640x400,640,400,1.0,1.0,20260808_145501,ihawk1,10.0,3,1,TR,70.0,113.5,0,1,295.01416015625,199.80255889892578,295.01416015625,199.80255889892578,0.0,0.0,275.99676513671875,197.83680725097656,300.0,192.0,313.1523742675781,200.54344177246094,290.9075012207031,208.82998657226562
r640x400,640,400,1.0,1.0,20260808_145501,ihawk1,10.0,3,2,BL,-70.0,-113.5,0,1,300.7938461303711,300.5468444824219,300.7938461303711,300.5468444824219,0.0,0.0,273.56451416015625,297.0369873046875,305.68255615234375,282.1217346191406,328.5326843261719,302.74798583984375,295.3956298828125,320.2806701660156
r640x400,640,400,1.0,1.0,20260808_145501,ihawk1,10.0,3,3,BR,70.0,-113.5,0,1,381.89991760253906,260.6912956237793,381.89991760253906,260.6912956237793,0.0,0.0,357.2646789550781,258.46875,381.68035888671875,246.0884552001953,406.2759704589844,262.39154052734375,382.378662109375,275.8164367675781
r640x400,640,400,1.0,1.0,20260808_145501,ihawk1,10.0,3,4,C,0.0,0.0,0,1,297.1800994873047,240.87207412719727,297.1800994873047,240.87207412719727,0.0,0.0,275.1651611328125,238.4535675048828,301.4031066894531,228.56736755371094,319.5361022949219,242.63275146484375,292.61602783203125,253.83460998535156
r480x300,480,300,0.75,0.75,20260808_145501,ihawk1,10.0,3,0,TL,-70.0,113.5,0,1,167.12357711791992,167.15710067749023,222.99810282389322,223.0428009033203,0.5047917519740635,0.8042543388488835,152.20326232910156,165.20156860351562,172.04415893554688,159.40174865722656,182.83592224121094,168.4822998046875,161.4109649658203,175.54278564453125
r480x300,480,300,0.75,0.75,20260808_145501,ihawk1,10.0,3,1,TR,70.0,113.5,0,1,222.11039352416992,150.35009765625,296.31385803222656,200.63346354166666,1.542600756562219,2.57739248398261,207.00416564941406,148.29449462890625,227.7617645263672,146.27142333984375,234.7000274658203,150.34071350097656,218.97561645507812,156.49375915527344
r480x300,480,300,0.75,0.75,20260808_145501,ihawk1,10.0,3,2,BL,-70.0,-113.5,0,1,225.8443489074707,225.802978515625,301.29246520996094,301.2373046875,0.851678508198692,1.3681638059764036,205.1412811279297,222.56309509277344,229.28013610839844,211.51052856445312,246.4387969970703,228.58816528320312,222.51718139648438,240.5501251220703
r480x300,480,300,0.75,0.75,20260808_145501,ihawk1,10.0,3,3,BR,70.0,-113.5,0,1,286.63067626953125,195.77078247070312,382.34090169270837,261.1943766276042,0.668997357387838,1.0577696237224377,267.8522644042969,193.63189697265625,286.2435607910156,184.6375274658203,304.9319152832031,197.9405517578125,287.4949645996094,206.87315368652344
r480x300,480,300,0.75,0.75,20260808_145501,ihawk1,10.0,3,4,C,0.0,0.0,0,1,222.74201202392578,180.56486129760742,297.15601603190106,240.9198150634766,0.05347157956340062,0.20901427141482934,206.3126220703125,178.60874938964844,225.83351135253906,171.55392456054688,239.50601196289062,181.78062438964844,219.31590270996094,190.31614685058594
r320x200,320,200,0.5,0.5,20260808_145501,ihawk1,10.0,3,0,TL,-70.0,113.5,0,1,111.0623950958252,111.24397468566895,222.6247901916504,222.9879493713379,0.8531311344209848,1.6784188006387846,101.42879486083984,109.86377716064453,113.62689208984375,106.1017837524414,121.69511413574219,112.08802032470703,107.498779296875,116.92231750488281
r320x200,320,200,0.5,0.5,20260808_145501,ihawk1,10.0,3,1,TR,70.0,113.5,0,0,,,,,,,,,,,,,,
r320x200,320,200,0.5,0.5,20260808_145501,ihawk1,10.0,3,2,BL,-70.0,-113.5,0,1,150.5527801513672,150.77556991577148,301.6055603027344,302.05113983154297,1.7093227884173194,2.3048138817184722,136.5187530517578,148.35275268554688,152.5270233154297,141.374267578125,164.4087677001953,152.71034240722656,148.75657653808594,160.6649169921875
r320x200,320,200,0.5,0.5,20260808_145501,ihawk1,10.0,3,3,BR,70.0,-113.5,0,1,190.8664436340332,130.5986843109131,382.2328872680664,261.6973686218262,1.0597413248337626,1.69145632273546,178.46502685546875,128.9929656982422,190.1211700439453,123.1819076538086,203.26499938964844,132.29232788085938,191.6145782470703,137.9275360107422
r320x200,320,200,0.5,0.5,20260808_145501,ihawk1,10.0,3,4,C,0.0,0.0,0,0,,,,,,,,,,,,,,
r240x150,240,150,0.375,0.375,20260808_145501,ihawk1,10.0,3,0,TL,-70.0,113.5,0,0,,,,,,,,,,,,,,
r240x150,240,150,0.375,0.375,20260808_145501,ihawk1,10.0,3,1,TR,70.0,113.5,0,0,,,,,,,,,,,,,,
r240x150,240,150,0.375,0.375,20260808_145501,ihawk1,10.0,3,2,BL,-70.0,-113.5,0,1,112.88643646240234,113.18858337402344,301.86383056640625,302.6695556640625,2.3771347151601674,3.3661736885812816,102.28448486328125,111.1985855102539,113.88201904296875,105.9360580444336,123.476806640625,114.78141784667969,111.90243530273438,120.83827209472656
r240x150,240,150,0.375,0.375,20260808_145501,ihawk1,10.0,3,3,BR,70.0,-113.5,0,0,,,,,,,,,,,,,,
r240x150,240,150,0.375,0.375,20260808_145501,ihawk1,10.0,3,4,C,0.0,0.0,0,1,111.07768630981445,89.97415733337402,297.0404968261719,240.76441955566406,0.17629069676917278,0.6936303307535744,103.00542449951172,89.16853332519531,112.29766845703125,85.3353271484375,119.38230895996094,90.5894546508789,109.6253433227539,94.80331420898438
r160x100,160,100,0.25,0.25,20260808_145501,ihawk1,10.0,3,0,TL,-70.0,113.5,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_145501,ihawk1,10.0,3,1,TR,70.0,113.5,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_145501,ihawk1,10.0,3,2,BL,-70.0,-113.5,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_145501,ihawk1,10.0,3,3,BR,70.0,-113.5,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_145501,ihawk1,10.0,3,4,C,0.0,0.0,0,0,,,,,,,,,,,,,,
r640x400,640,400,1.0,1.0,20260808_145501,ihawk1,15.0,1,0,TL,-70.0,113.5,0,1,223.4889793395996,219.70106506347656,223.4889793395996,219.70106506347656,0.0,0.0,203.36619567871094,217.2594451904297,230.97242736816406,209.03976440429688,243.95315551757812,221.63638305664062,215.6641387939453,230.86866760253906
r640x400,640,400,1.0,1.0,20260808_145501,ihawk1,15.0,1,1,TR,70.0,113.5,0,1,294.9956359863281,196.79819107055664,294.9956359863281,196.79819107055664,0.0,0.0,276.51531982421875,195.22679138183594,298.4862060546875,188.14938354492188,313.6277770996094,197.9556427001953,291.3532409667969,205.86094665527344
r640x400,640,400,1.0,1.0,20260808_145501,ihawk1,15.0,1,2,BL,-70.0,-113.5,0,1,300.1605987548828,296.97962951660156,300.1605987548828,296.97962951660156,0.0,0.0,272.86590576171875,293.2738342285156,305.3778991699219,278.788330078125,327.9302673339844,299.3493347167969,294.46832275390625,316.50701904296875
r640x400,640,400,1.0,1.0,20260808_145501,ihawk1,15.0,1,3,BR,70.0,-113.5,0,1,381.76663970947266,257.7261772155762,381.76663970947266,257.7261772155762,0.0,0.0,357.2113037109375,255.36065673828125,381.70281982421875,243.2968292236328,406.4425964355469,259.4948425292969,381.7098388671875,272.75238037109375
r640x400,640,400,1.0,1.0,20260808_145501,ihawk1,15.0,1,4,C,0.0,0.0,0,1,297.19637298583984,237.81850051879883,297.19637298583984,237.81850051879883,0.0,0.0,275.1461486816406,235.35671997070312,301.8528747558594,225.75006103515625,319.4576110839844,239.54251098632812,292.328857421875,250.6247100830078
r480x300,480,300,0.75,0.75,20260808_145501,ihawk1,15.0,1,0,TL,-70.0,113.5,0,1,167.20763778686523,164.74977493286133,223.1101837158203,219.8330332438151,0.4011255728773846,0.7971555064178495,152.40432739257812,162.78782653808594,172.00750732421875,157.1183624267578,182.83892822265625,166.0196990966797,161.5797882080078,173.07321166992188
r480x300,480,300,0.75,0.75,20260808_145501,ihawk1,15.0,1,1,TR,70.0,113.5,0,1,220.81023788452148,147.40895080566406,294.58031717936194,196.71193440755206,0.4241814745277064,0.9676146297805881,207.29312133789062,146.2218475341797,224.0,141.0,234.9478302001953,148.41395568847656,217.0,154.0
r480x300,480,300,0.75,0.75,20260808_145501,ihawk1,15.0,1,2,BL,-70.0,-113.5,0,1,225.35982513427734,223.20723724365234,300.6464335123698,297.7763163248698,0.9331373328996642,1.5513847557631524,204.54541015625,219.7801055908203,228.86709594726562,208.92210388183594,246.1987762451172,226.3245849609375,221.82801818847656,237.80215454101562
r480x300,480,300,0.75,0.75,20260808_145501,ihawk1,15.0,1,3,BR,70.0,-113.5,0,1,286.5369873046875,193.62631225585938,382.2159830729167,258.3350830078125,0.7567534090376755,1.1382389294292412,267.90252685546875,191.4225311279297,286.368408203125,182.50450134277344,305.0333557128906,195.98904418945312,286.8436584472656,204.58917236328125
r480x300,480,300,0.75,0.75,20260808_145501,ihawk1,15.0,1,4,C,0.0,0.0,0,1,222.66831588745117,178.24057388305664,297.05775451660156,237.82076517740887,0.13863696726553268,0.3580858490967404,206.29286193847656,176.34332275390625,225.7836151123047,169.35426330566406,239.4290771484375,179.55934143066406,219.16770935058594,187.7053680419922
r320x200,320,200,0.5,0.5,20260808_145501,ihawk1,15.0,1,0,TL,-70.0,113.5,0,0,,,,,,,,,,,,,,
r320x200,320,200,0.5,0.5,20260808_145501,ihawk1,15.0,1,1,TR,70.0,113.5,0,1,147.88940811157227,98.21516418457031,296.27881622314453,196.93032836914062,1.2899658080093757,2.0738035463637523,138.1021728515625,97.3309326171875,149.7333984375,94.2736587524414,156.4222412109375,98.63529205322266,147.29981994628906,102.62077331542969
r320x200,320,200,0.5,0.5,20260808_145501,ihawk1,15.0,1,2,BL,-70.0,-113.5,0,1,150.15727615356445,148.8232650756836,300.8145523071289,298.1465301513672,1.3376518006984115,1.8555749025221104,136.2665252685547,146.4461669921875,152.23228454589844,139.5999755859375,164.00189208984375,150.5955352783203,148.12840270996094,158.65138244628906
r320x200,320,200,0.5,0.5,20260808_145501,ihawk1,15.0,1,3,BR,70.0,-113.5,0,1,190.9618377685547,128.94488143920898,382.4236755371094,258.38976287841797,0.9338318963964847,1.4905510601420833,178.51181030273438,127.46600341796875,190.60000610351562,121.44267272949219,203.14825439453125,130.57928466796875,191.5872802734375,136.29156494140625
r320x200,320,200,0.5,0.5,20260808_145501,ihawk1,15.0,1,4,C,0.0,0.0,0,1,148.3696632385254,118.47563934326172,297.2393264770508,237.45127868652344,0.36972540689936795,0.975404826354899,137.4590301513672,117.3857421875,150.13600158691406,112.37737274169922,159.36940002441406,119.53084564208984,146.51422119140625,124.60859680175781
r240x150,240,150,0.375,0.375,20260808_145501,ihawk1,15.0,1,0,TL,-70.0,113.5,0,0,,,,,,,,,,,,,,
r240x150,240,150,0.375,0.375,20260808_145501,ihawk1,15.0,1,1,TR,70.0,113.5,0,0,,,,,,,,,,,,,,
r240x150,240,150,0.375,0.375,20260808_145501,ihawk1,15.0,1,2,BL,-70.0,-113.5,0,1,112.5524673461914,111.41293525695801,300.9732462565104,297.93449401855463,1.2538589151063233,2.2415038450473834,102.08019256591797,109.68815612792969,113.732666015625,104.57872009277344,123.0498275756836,112.821533203125,111.34718322753906,118.5633316040039
r240x150,240,150,0.375,0.375,20260808_145501,ihawk1,15.0,1,3,BR,70.0,-113.5,0,0,,,,,,,,,,,,,,
r240x150,240,150,0.375,0.375,20260808_145501,ihawk1,15.0,1,4,C,0.0,0.0,0,1,111.05127143859863,88.84759521484375,296.9700571695963,237.76025390625,0.23369107076520362,1.1459843633474531,103.00985717773438,87.90799713134766,112.13642120361328,84.31996154785156,119.3678970336914,89.47415161132812,109.69091033935547,93.68827056884766
r160x100,160,100,0.25,0.25,20260808_145501,ihawk1,15.0,1,0,TL,-70.0,113.5,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_145501,ihawk1,15.0,1,1,TR,70.0,113.5,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_145501,ihawk1,15.0,1,2,BL,-70.0,-113.5,0,1,74.76859283447266,74.7759952545166,300.5743713378906,300.6039810180664,3.647894126289773,5.503468596705573,67.84494018554688,73.09649658203125,75.16163635253906,69.42156219482422,81.9510269165039,75.74922943115234,74.11676788330078,80.8366928100586
r160x100,160,100,0.25,0.25,20260808_145501,ihawk1,15.0,1,3,BR,70.0,-113.5,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_145501,ihawk1,15.0,1,4,C,0.0,0.0,0,0,,,,,,,,,,,,,,
r640x400,640,400,1.0,1.0,20260808_145501,ihawk1,15.0,2,0,TL,-70.0,113.5,0,1,223.4767074584961,219.70153045654297,223.4767074584961,219.70153045654297,0.0,0.0,203.35662841796875,217.26217651367188,230.97064208984375,209.05250549316406,243.95285034179688,221.6363983154297,215.626708984375,230.85504150390625
r640x400,640,400,1.0,1.0,20260808_145501,ihawk1,15.0,2,1,TR,70.0,113.5,0,1,294.9816131591797,196.80059051513672,294.9816131591797,196.80059051513672,0.0,0.0,276.517333984375,195.2306671142578,298.4423522949219,188.20562744140625,313.6364440917969,197.8759765625,291.330322265625,205.8900909423828
r640x400,640,400,1.0,1.0,20260808_145501,ihawk1,15.0,2,2,BL,-70.0,-113.5,0,1,300.1795349121094,296.9781188964844,300.1795349121094,296.9781188964844,0.0,0.0,272.9411926269531,293.2759094238281,305.3796691894531,278.7799377441406,327.9285583496094,299.3509521484375,294.4687194824219,316.50567626953125
r640x400,640,400,1.0,1.0,20260808_145501,ihawk1,15.0,2,3,BR,70.0,-113.5,0,1,381.7643508911133,257.7255859375,381.7643508911133,257.7255859375,0.0,0.0,357.2091979980469,255.3755340576172,381.7177429199219,243.2938690185547,406.4437561035156,259.5010070800781,381.68670654296875,272.73193359375
r640x400,640,400,1.0,1.0,20260808_145501,ihawk1,15.0,2,4,C,0.0,0.0,0,1,297.19725036621094,237.82281112670898,297.19725036621094,237.82281112670898,0.0,0.0,275.14532470703125,235.35498046875,301.8528747558594,225.75006103515625,319.4718933105469,239.56402587890625,292.31890869140625,250.62217712402344
r480x300,480,300,0.75,0.75,20260808_145501,ihawk1,15.0,2,0,TL,-70.0,113.5,0,1,167.0746612548828,164.77807998657227,222.93288167317706,219.8707733154297,0.569552131118837,1.1251571596469239,152.3825225830078,162.78793334960938,171.51873779296875,157.23733520507812,182.83486938476562,166.02516174316406,161.56251525878906,173.0618896484375
r480x300,480,300,0.75,0.75,20260808_145501,ihawk1,15.0,2,1,TR,70.0,113.5,0,1,220.8176155090332,147.4036750793457,294.59015401204425,196.70490010579428,0.40298501003899145,0.963209914062624,207.29891967773438,146.2390899658203,224.0,141.0,234.97154235839844,148.3756103515625,217.0,154.0
r480x300,480,300,0.75,0.75,20260808_145501,ihawk1,15.0,2,2,BL,-70.0,-113.5,0,1,225.34857940673828,223.22211837768555,300.6314392089844,297.79615783691406,0.934561502306517,1.5664202422310904,204.55804443359375,219.80751037597656,228.8904266357422,208.9160919189453,246.1246795654297,226.37257385253906,221.8211669921875,237.79229736328125
r480x300,480,300,0.75,0.75,20260808_145501,ihawk1,15.0,2,3,BR,70.0,-113.5,0,1,286.4839401245117,193.66990661621094,382.14525349934894,258.3932088216146,0.7686397806217502,1.2253679926113994,267.90045166015625,191.42567443847656,286.38140869140625,182.4989776611328,304.84051513671875,196.17315673828125,286.8133850097656,204.58181762695312
r480x300,480,300,0.75,0.75,20260808_145501,ihawk1,15.0,2,4,C,0.0,0.0,0,1,222.66615676879883,178.2434425354004,297.0548756917318,237.82459004720053,0.142385787532159,0.3544570642384489,206.29055786132812,176.3390655517578,225.7899169921875,169.3534393310547,239.43515014648438,179.58004760742188,219.1490020751953,187.7012176513672
r320x200,320,200,0.5,0.5,20260808_145501,ihawk1,15.0,2,0,TL,-70.0,113.5,0,0,,,,,,,,,,,,,,
r320x200,320,200,0.5,0.5,20260808_145501,ihawk1,15.0,2,1,TR,70.0,113.5,0,1,147.8771629333496,98.22013473510742,296.2543258666992,196.94026947021484,1.2803545783779635,2.0277662928202065,138.10678100585938,97.3329086303711,149.74960327148438,94.27435302734375,156.42315673828125,98.6372299194336,147.22911071777344,102.63604736328125
r320x200,320,200,0.5,0.5,20260808_145501,ihawk1,15.0,2,2,BL,-70.0,-113.5,0,1,150.1568832397461,148.82318496704102,300.8137664794922,298.14636993408203,1.3293081538578102,1.8403789421801886,136.27499389648438,146.44422912597656,152.24685668945312,139.58702087402344,164.0064697265625,150.6020965576172,148.09921264648438,158.65939331054688
r320x200,320,200,0.5,0.5,20260808_145501,ihawk1,15.0,2,3,BR,70.0,-113.5,0,1,190.95752334594727,128.94579887390137,382.41504669189453,258.39159774780273,0.9311158663759723,1.480968483728241,178.5115966796875,127.46514129638672,190.60227966308594,121.44094848632812,203.15719604492188,130.58050537109375,191.55902099609375,136.29660034179688
r320x200,320,200,0.5,0.5,20260808_145501,ihawk1,15.0,2,4,C,0.0,0.0,0,1,148.36391067504883,118.48126792907715,297.22782135009766,237.4625358581543,0.36156998518676053,0.9512006071258073,137.46002197265625,117.3869857788086,150.14627075195312,112.37738037109375,159.36441040039062,119.54212188720703,146.4849395751953,124.61858367919922
r240x150,240,150,0.375,0.375,20260808_145501,ihawk1,15.0,2,0,TL,-70.0,113.5,0,0,,,,,,,,,,,,,,
r240x150,240,150,0.375,0.375,20260808_145501,ihawk1,15.0,2,1,TR,70.0,113.5,0,0,,,,,,,,,,,,,,
r240x150,240,150,0.375,0.375,20260808_145501,ihawk1,15.0,2,2,BL,-70.0,-113.5,0,1,112.57037544250488,111.4119873046875,301.021001180013,297.9319661458333,1.2719630714412256,2.2747436419158578,102.0899658203125,109.6805648803711,113.74092864990234,104.5757827758789,123.08421325683594,112.83328247070312,111.36639404296875,118.55831909179688
r240x150,240,150,0.375,0.375,20260808_145501,ihawk1,15.0,2,3,BR,70.0,-113.5,0,0,,,,,,,,,,,,,,
r240x150,240,150,0.375,0.375,20260808_145501,ihawk1,15.0,2,4,C,0.0,0.0,0,1,111.05586433410645,88.84334373474121,296.98230489095056,237.74891662597656,0.22729266282351482,1.1080478672368066,103.01129913330078,87.90948486328125,112.16943359375,84.3051986694336,119.36219787597656,89.47071075439453,109.68052673339844,93.68798065185547
r160x100,160,100,0.25,0.25,20260808_145501,ihawk1,15.0,2,0,TL,-70.0,113.5,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_145501,ihawk1,15.0,2,1,TR,70.0,113.5,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_145501,ihawk1,15.0,2,2,BL,-70.0,-113.5,0,1,74.7761402130127,74.76761817932129,300.6045608520508,300.57047271728516,3.617409711858065,5.466572650888305,67.84998321533203,73.09602355957031,75.17034149169922,69.41785430908203,81.9617919921875,75.73889923095703,74.12244415283203,80.81769561767578
r160x100,160,100,0.25,0.25,20260808_145501,ihawk1,15.0,2,3,BR,70.0,-113.5,0,0,,,,,,,,,,,,,,
r160x100,160,100,0.25,0.25,20260808_145501,ihawk1,15.0,2,4,C,0.0,0.0,0,0,,,,,,,,,,,,,,
r640x400,640,400,1.0,1.0,20260808_145501,ihawk1,15.0,3,0,TL,-70.0,113.5,0,1,223.4838981628418,219.70140838623047,223.4838981628418,219.70140838623047,0.0,0.0,203.36807250976562,217.25904846191406,230.94577026367188,209.05674743652344,243.95285034179688,221.63648986816406,215.6688995361328,230.8533477783203
r640x400,640,400,1.0,1.0,20260808_145501,ihawk1,15.0,3,1,TR,70.0,113.5,0,1,294.9979782104492,196.7925033569336,294.9979782104492,196.7925033569336,0.0,0.0,276.5172424316406,195.22039794921875,298.50689697265625,188.160400390625,313.63885498046875,197.89947509765625,291.32891845703125,205.88973999023438
r640x400,640,400,1.0,1.0,20260808_145501,ihawk1,15.0,3,2,BL,-70.0,-113.5,0,1,300.16590118408203,296.98628997802734,300.16590118408203,296.98628997802734,0.0,0.0,272.9111328125,293.2736511230469,305.3776550292969,278.7791748046875,327.9077453613281,299.388427734375,294.4670715332031,316.50390625
r640x400,640,400,1.0,1.0,20260808_145501,ihawk1,15.0,3,3,BR,70.0,-113.5,0,1,381.7278518676758,257.71717071533203,381.7278518676758,257.71717071533203,0.0,0.0,357.20587158203125,255.346923828125,381.6268310546875,243.29180908203125,406.4087219238281,259.48724365234375,381.66998291015625,272.7427062988281
r640x400,640,400,1.0,1.0,20260808_145501,ihawk1,15.0,3,4,C,0.0,0.0,0,1,297.1972198486328,237.828125,297.1972198486328,237.828125,0.0,0.0,275.134765625,235.3590545654297,301.87530517578125,225.76747131347656,319.4510803222656,239.5615997314453,292.3277282714844,250.62437438964844
r480x300,480,300,0.75,0.75,20260808_145501,ihawk1,15.0,3,0,TL,-70.0,113.5,0,1,167.10400390625,164.7765655517578,222.97200520833331,219.8687540690104,0.5385526663386851,1.066230950367086,152.39918518066406,162.79299926757812,171.58460998535156,157.21629333496094,182.83554077148438,166.03817749023438,161.5966796875,173.0587921142578
r480x300,480,300,0.75,0.75,20260808_145501,ihawk1,15.0,3,1,TR,70.0,113.5,0,1,220.81113052368164,147.4000244140625,294.5815073649089,196.70003255208331,0.42661319123387276,0.9563307521327223,207.27703857421875,146.21820068359375,224.0,141.0,234.9674835205078,148.38189697265625,217.0,154.0
r480x300,480,300,0.75,0.75,20260808_145501,ihawk1,15.0,3,2,BL,-70.0,-113.5,0,1,225.36674118041992,223.26288223266602,300.65565490722656,297.8505096435547,0.9933450254660382,1.6593651539095695,204.5560302734375,219.7896728515625,228.9390869140625,208.90928649902344,246.05999755859375,226.50552368164062,221.91184997558594,237.8470458984375
r480x300,480,300,0.75,0.75,20260808_145501,ihawk1,15.0,3,3,BR,70.0,-113.5,0,1,286.41510009765625,193.7173728942871,382.053466796875,258.4564971923828,0.8078543939261156,1.3415123391850476,267.9071044921875,191.41529846191406,286.3405456542969,182.50296020507812,304.6060791015625,196.34788513183594,286.8066711425781,204.6033477783203
r480x300,480,300,0.75,0.75,20260808_145501,ihawk1,15.0,3,4,C,0.0,0.0,0,1,222.6728057861328,178.24477005004883,297.0637410481771,237.82636006673175,0.13349046842577045,0.34546459483251396,206.29208374023438,176.3375701904297,225.82147216796875,169.3618927001953,239.42367553710938,179.5767822265625,219.15399169921875,187.7028350830078
r320x200,320,200,0.5,0.5,20260808_145501,ihawk1,15.0,3,0,TL,-70.0,113.5,0,0,,,,,,,,,,,,,,
r320x200,320,200,0.5,0.5,20260808_145501,ihawk1,15.0,3,1,TR,70.0,113.5,0,1,147.86676406860352,98.21898651123047,296.23352813720703,196.93797302246094,1.2440840185051303,2.0032942036324077,138.09698486328125,97.32351684570312,149.72470092773438,94.27287292480469,156.4252471923828,98.63770294189453,147.22012329101562,102.64185333251953
r320x200,320,200,0.5,0.5,20260808_145501,ihawk1,15.0,3,2,BL,-70.0,-113.5,0,1,150.17103958129883,148.81252670288086,300.84207916259766,298.1250534057617,1.3243861985745775,1.8425455884970146,136.27420043945312,146.43577575683594,152.26670837402344,139.58131408691406,163.99176025390625,150.58229064941406,148.1514892578125,158.65072631835938
r320x200,320,200,0.5,0.5,20260808_145501,ihawk1,15.0,3,3,BR,70.0,-113.5,0,1,190.9530372619629,128.95369148254395,382.4060745239258,258.4073829650879,0.9676667407552305,1.4869751385306902,178.51324462890625,127.46382141113281,190.61404418945312,121.43895721435547,203.14974975585938,130.5878448486328,191.5351104736328,136.3241424560547
r320x200,320,200,0.5,0.5,20260808_145501,ihawk1,15.0,3,4,C,0.0,0.0,0,1,148.36565399169922,118.4776554107666,297.23130798339844,237.4553108215332,0.3743693531763412,0.9731387820614728,137.46031188964844,117.3829574584961,150.1388397216797,112.38077545166016,159.364013671875,119.53618621826172,146.49945068359375,124.61070251464844
r240x150,240,150,0.375,0.375,20260808_145501,ihawk1,15.0,3,0,TL,-70.0,113.5,0,0,,,,,,,,,,,,,,
r240x150,240,150,0.375,0.375,20260808_145501,ihawk1,15.0,3,1,TR,70.0,113.5,0,0,,,,,,,,,,,,,,
r240x150,240,150,0.375,0.375,20260808_145501,ihawk1,15.0,3,2,BL,-70.0,-113.5,0,1,112.55213928222656,111.40843200683594,300.9723714192708,297.9224853515625,1.2356601546032315,2.2138454001671324,102.08615112304688,109.68480682373047,113.7444839477539,104.57516479492188,123.0318832397461,112.80776977539062,111.34603881835938,118.56598663330078
r240x150,240,150,0.375,0.375,20260808_145501,ihawk1,15.0,3,3,BR,70.0,-113.5,0,0,,,,,,,,,,,,,,
r240x150,240,150,0.375,0.375,20260808_145501,ihawk1,15.0,3,4,C,0.0,0.0,0,1,110.9915828704834,88.85408592224121,296.8108876546224,237.7775624593099,0.38962691725541027,1.401081583419124,103.00861358642578,87.90042114257812,111.92190551757812,84.35072326660156,119.36890411376953,89.47718048095703,109.66690826416016,93.68801879882812
r160x100,160,100,0.25,0.25,20260808_145501,ihawk1,15.0,3,0,TL,-70.0,113.5,0,0,,,,,,,,,,,,,,
