resolution_id,width_px,height_px,run_id,camera_id,height_gt_mm,marker_id,n_expected_frames,n_detected_frames,complete_three_frame_detection,center_repeatability_rms_native_equiv_px,corner_repeatability_rms_native_equiv_px,median_marker_side_native_equiv_px,corner_repeatability_fraction_of_marker_side,center_drift_from_native_median_px,corner_drift_from_native_median_px
r480x300,480,300,20260808_131913,ihawk2,0.0,4,3,3,1,0.006398049410162895,0.021136147794825227,31.667627377565882,0.0006674370499192683,0.07570493672347262,0.13489258988880282
r480x300,480,300,20260808_131913,ihawk2,5.0,0,3,3,1,0.01843834672490196,0.035391981296131775,40.084047422702014,0.0008829443025777672,0.013941833658238022,0.09724760223559516
r480x300,480,300,20260808_131913,ihawk2,5.0,1,3,3,1,0.011011239315987366,0.024249664922720987,28.532774486238605,0.0008498880799137368,0.09310177472310523,0.16288205379889606
r480x300,480,300,20260808_131913,ihawk2,5.0,2,3,3,1,0.00786086223606264,0.017776181944939295,38.65975103273227,0.0004598110818118988,0.06382343707727431,0.1356145565961806
r480x300,480,300,20260808_131913,ihawk2,5.0,3,3,3,1,0.00881494105705861,0.01540650329260306,27.455751511680035,0.0005611393767913777,0.04792563564065259,0.13712745499297202
r480x300,480,300,20260808_131913,ihawk2,5.0,4,3,3,1,0.006466027212293203,0.015941251712796332,31.78969466148099,0.0005014597303481516,0.017866874270804984,0.10449498956156926
r480x300,480,300,20260808_131913,ihawk2,10.0,0,3,3,1,0.00875584614148674,0.024971126620823268,39.70617355914919,0.0006288978358396704,0.10857802341953049,0.17571675480962978
r480x300,480,300,20260808_131913,ihawk2,10.0,1,3,3,1,0.004592622943117785,0.014895361875825575,28.009969008906268,0.0005317878742061203,0.04956668534916625,0.14967069658841098
r480x300,480,300,20260808_131913,ihawk2,10.0,2,3,3,1,0.02547084014398417,0.03710908623199444,38.50577673324003,0.0009637277671108525,0.038672401557628834,0.11403677599856296
r480x300,480,300,20260808_131913,ihawk2,10.0,3,3,3,1,0.0108922129614617,0.021997378743568583,27.44326265408205,0.000801558437888455,0.03439115020878592,0.12507521829875923
r480x300,480,300,20260808_131913,ihawk2,10.0,4,3,3,1,0.00949314472988655,0.02489521614410989,31.716845585425148,0.0007849209366378476,0.08239595772894162,0.12870634578417905
r480x300,480,300,20260808_131913,ihawk2,15.0,0,3,3,1,0.014385322642568338,0.023740950272948393,40.067262483565514,0.0005925273852359211,0.06380081145077891,0.1111218030012199
r480x300,480,300,20260808_131913,ihawk2,15.0,1,3,3,1,0.00930982212767612,0.015846325884084203,28.508932029576908,0.0005558372326134229,0.04869607070781183,0.11341305827107309
r480x300,480,300,20260808_131913,ihawk2,15.0,2,3,3,1,0.010066314337282695,0.03628049187739207,38.711693029306836,0.0009371972403771073,0.015161975389080333,0.1492864266875567
r480x300,480,300,20260808_131913,ihawk2,15.0,3,3,3,1,0.012255569080436417,0.017075343094092043,27.588150150535103,0.0006189375873670474,0.0857825870184848,0.14297082321510896
r480x300,480,300,20260808_131913,ihawk2,15.0,4,3,3,1,0.006168524134585854,0.011751597878132514,31.77647217104244,0.0003698207219126615,0.06557337688372361,0.11045128565273007
r480x300,480,300,20260808_131913,ihawk2,20.0,0,3,3,1,0.005654299594350854,0.010183446885381458,39.659941357287046,0.0002567690858047719,0.04451745142314289,0.12962988608463155
r480x300,480,300,20260808_131913,ihawk2,20.0,1,3,1,0,nan,nan,nan,nan,0.06201157273671542,0.17806376068585358
r480x300,480,300,20260808_131913,ihawk2,20.0,2,3,3,1,0.012843134519009912,0.02384832101887534,38.56852637006214,0.0006183363292144604,0.03276694249170706,0.08256568047736032
r480x300,480,300,20260808_131913,ihawk2,20.0,3,3,3,1,0.0148026517790385,0.02199594966272908,27.443778782427785,0.0008014912901430709,0.12615011569606022,0.259589705960855
r480x300,480,300,20260808_131913,ihawk2,20.0,4,3,3,1,0.006134432443503951,0.025335548309450368,31.64422468461031,0.0008006373536391912,0.01700127923684678,0.05880883199706143
r480x300,480,300,20260808_131913,ihawk2,25.0,0,3,3,1,0.007232938644994646,0.013797533236944185,39.7619989625372,0.0003470030078202027,0.05833466779744857,0.16142277266299238
r480x300,480,300,20260808_131913,ihawk2,25.0,1,3,3,1,0.011489689414212663,0.02168584531865597,27.964429881433393,0.0007754796150181482,0.7150554277766153,1.1553913868903767
r480x300,480,300,20260808_131913,ihawk2,25.0,2,3,3,1,0.01777867603045406,0.028907966483253836,39.29185946831976,0.0007357240628064893,0.5814041435274534,1.8182212145786594
r480x300,480,300,20260808_131913,ihawk2,25.0,3,3,3,1,0.025607007588221684,0.04101412185614694,27.1087989593274,0.0015129450005395791,1.0201617932802758,1.8209099443187964
r480x300,480,300,20260808_131913,ihawk2,25.0,4,3,3,1,0.007555889048284205,0.016827233796924666,31.607363049002107,0.0005323833491214297,0.018546986271327517,0.15244890274747336
r480x300,480,300,20260808_131913,ihawk2,30.0,0,3,3,1,0.4450579681413644,0.8914203329108203,41.116028412580675,0.02168060406919224,1.0429198770714898,2.185598927796744
r480x300,480,300,20260808_131913,ihawk2,30.0,1,3,3,1,0.04347391458054362,0.09535619393907468,28.17882542915284,0.0033839662401408135,0.4890217384029212,0.8333794197284807
r480x300,480,300,20260808_131913,ihawk2,30.0,2,3,3,1,0.06502789290019838,0.14525990240337497,39.292807646685766,0.003696857290258494,0.9393076274625282,1.4964523417404818
r480x300,480,300,20260808_131913,ihawk2,30.0,3,3,3,1,0.026231279977716706,0.044810807660646164,28.000142196589206,0.0016003778604418918,1.1844709155836313,1.5975139829963585
r480x300,480,300,20260808_131913,ihawk2,30.0,4,3,3,1,0.0036603067616095223,0.011698558271942097,31.692178464935903,0.00036913077101611473,0.060907785923570615,0.0970141758176896
r480x300,480,300,20260808_131913,ihawk2,35.0,0,3,3,1,0.020869148291824523,0.031026261033711217,40.397806144271364,0.000768018464243037,0.0689196209203516,0.1404700980367688
r480x300,480,300,20260808_131913,ihawk2,35.0,1,3,3,1,0.025831507237059997,0.051630958313479684,28.047227396350213,0.0018408578353879793,0.8499345710629101,1.3961887549077436
r480x300,480,300,20260808_131913,ihawk2,35.0,2,3,3,1,0.006730730433560701,0.027119455420110582,38.57886383948749,0.0007029614851527171,0.059070776832113044,0.12820635226519198
r480x300,480,300,20260808_131913,ihawk2,35.0,3,3,3,1,0.007555079079116327,0.024149403042828466,27.232306194636493,0.0008867924321291886,0.9689330353165149,1.6568967127107195
r480x300,480,300,20260808_131913,ihawk2,35.0,4,3,3,1,0.0068667041539776305,0.013934639574106579,31.864308801506734,0.00043731184193920646,0.03832058078530771,0.10075485732437708
r480x300,480,300,20260808_131913,ihawk2,40.0,0,3,3,1,0.1735256638581295,0.34462538737435167,40.94922867397094,0.008415918896011102,0.07470971514224269,0.15802940517425398
r480x300,480,300,20260808_131913,ihawk2,40.0,1,3,3,1,0.041069621190718636,0.06692532499812504,28.47778779052339,0.002350088619608153,0.7154010169885066,1.3184877456903203
r480x300,480,300,20260808_131913,ihawk2,40.0,2,3,3,1,0.006217854319914392,0.01138611324047687,40.05839973965192,0.0002842378456073545,0.600116762335698,2.0006810077921666
r480x300,480,300,20260808_131913,ihawk2,40.0,3,3,3,1,0.01570918150264747,0.02702127173134659,27.382518404779166,0.0009868073977677113,0.9965092593754542,1.6848395004633037
r480x300,480,300,20260808_131913,ihawk2,40.0,4,3,3,1,0.016949370138434967,0.029380662043997433,32.18440002703793,0.0009128851872122801,0.05919373859631328,0.1211795867978211
r480x300,480,300,20260808_131913,ihawk2,45.0,0,3,3,1,0.04903270929121123,0.08872499881977101,40.86382695850156,0.0021712356728084696,0.08167741606208823,0.3819165885064779
r480x300,480,300,20260808_131913,ihawk2,45.0,1,3,3,1,0.01985556654413667,0.032985594184907506,28.591399881004236,0.0011536893724053965,0.11786742487859327,0.31663689898733033
r480x300,480,300,20260808_131913,ihawk2,45.0,2,3,3,1,0.0200124443476468,0.039973636264173176,40.10113196925158,0.0009968206457319916,0.6989717247420311,2.018700187411652
r480x300,480,300,20260808_131913,ihawk2,45.0,3,3,3,1,0.01764150024911163,0.03478695973762117,28.094893080777496,0.0012381951281182266,0.7718699206221711,1.3456294063860952
r480x300,480,300,20260808_131913,ihawk2,45.0,4,3,3,1,0.00707486896015573,0.019564978005355897,32.10567324175566,0.0006093931704229233,0.04778842324585799,0.11750663916552659
r480x300,480,300,20260808_131913,ihawk2,50.0,0,3,3,1,0.007596293663813009,0.014792021189725895,40.75978473487823,0.00036290724511771854,0.04183508575954371,0.15300333630343
r480x300,480,300,20260808_131913,ihawk2,50.0,1,3,3,1,0.007367372344741962,0.023585541716179232,28.40826198803063,0.0008302352930325912,0.7305641259170393,1.3705093416080696
r480x300,480,300,20260808_131913,ihawk2,50.0,2,3,3,1,0.004596080280573313,0.007132508625574282,39.03619711775333,0.0001827152528218605,0.05540103218157142,0.16179011920908637
r480x300,480,300,20260808_131913,ihawk2,50.0,3,3,3,1,0.008744912198400475,0.013455789971505962,28.608743849761513,0.0004703383707501765,0.9388497835914736,1.4874962064069188
r480x300,480,300,20260808_131913,ihawk2,50.0,4,3,3,1,0.00983285134833568,0.023824945912141553,31.886360930100533,0.0007471829715648407,0.04365018545146263,0.12979536490774757
r480x300,480,300,20260808_141232,ihawk1,0.0,0,3,3,1,0.02485041628283,0.0650893434674337,22.865918797649474,0.0028465658451531204,0.5110147125211978,0.9904962551946848
r480x300,480,300,20260808_141232,ihawk1,0.0,1,3,3,1,0.009102704491879854,0.01861395488746226,20.197865043991737,0.0009215803178662863,1.5675760403352639,2.5172246776799887
r480x300,480,300,20260808_141232,ihawk1,0.0,2,3,3,1,0.014598356790408324,0.02252481451511974,33.41308853600607,0.0006741314706914003,0.07248687712913188,0.18706552935105364
r480x300,480,300,20260808_141232,ihawk1,0.0,3,3,3,1,0.024915441611273476,0.03761365567511917,28.38329000505375,0.0013252042193988758,0.40160797360140055,0.562644730599205
r480x300,480,300,20260808_141232,ihawk1,0.0,4,3,3,1,0.008190742248367322,0.019447035016142613,25.20675690744692,0.0007715008752433879,0.04838114403344112,0.2590768374153874
r480x300,480,300,20260808_141232,ihawk1,5.0,0,3,3,1,0.08285862467920774,0.14420802008769962,23.54136293993102,0.006125729442924182,1.5237567263063612,1.8312853950098964
r480x300,480,300,20260808_141232,ihawk1,5.0,1,3,3,1,0.1390716107026901,0.2853028166957751,21.042982326216574,0.013558098004973764,0.8250604686215103,1.1195940290469197
r480x300,480,300,20260808_141232,ihawk1,5.0,2,3,3,1,0.22164222436308423,0.44447281449617787,32.93555032419212,0.013495229626380332,0.22621776257062612,0.43753535648418623
r480x300,480,300,20260808_141232,ihawk1,5.0,3,3,3,1,0.5730517847383626,1.012218236942125,27.151248638016387,0.037280725112761356,0.46530513460295214,1.2242367996030319
r480x300,480,300,20260808_141232,ihawk1,5.0,4,3,3,1,0.008099422401220016,0.01738767644485407,25.050360500682796,0.000694108831063734,0.021127263505500697,0.30233787142876684
r480x300,480,300,20260808_141232,ihawk1,10.0,0,3,3,1,0.020171917079856074,0.043466433628293506,23.289689056703892,0.0018663380830231298,0.46283106059064233,1.195076010874051
r480x300,480,300,20260808_141232,ihawk1,10.0,1,3,3,1,0.02220957398886382,0.04334921525307194,20.356984205441304,0.0021294517309437687,0.3640768337645038,1.3672800722008194
r480x300,480,300,20260808_141232,ihawk1,10.0,2,3,3,1,0.035066367152433046,0.06601161714719374,33.20797773720703,0.0019878240605188287,0.2648483263453799,0.8325068009056518
r480x300,480,300,20260808_141232,ihawk1,10.0,3,3,3,1,0.02020352908579528,0.041214640632174525,28.048637658602214,0.0014693990180137837,0.6443532478186719,1.4006396733021298
r480x300,480,300,20260808_141232,ihawk1,10.0,4,3,3,1,0.006711758283441075,0.015529866890673866,24.94944909804237,0.000622453298653893,0.10488304292172779,0.3362077840246421
r480x300,480,300,20260808_141232,ihawk1,15.0,0,3,3,1,0.014987784450983864,0.03360983173135277,23.096303709904266,0.0014552039215236004,0.7388093109949773,0.9479797451814452
r480x300,480,300,20260808_141232,ihawk1,15.0,1,3,3,1,0.004585817037158727,0.02673467878947242,20.786733439842276,0.0012861414164396614,0.2927467229179314,1.8385882667525821
r480x300,480,300,20260808_141232,ihawk1,15.0,2,3,3,1,0.005984036899854483,0.017323879214351804,32.89499748667257,0.0005266417552203974,0.6184355201693805,1.0633919157313274
r480x300,480,300,20260808_141232,ihawk1,15.0,3,3,3,1,0.022990661153671977,0.037881028269850486,27.46128185037971,0.0013794340874632807,0.5174217504969085,1.4090086876230665
r480x300,480,300,20260808_141232,ihawk1,15.0,4,3,3,1,0.016351212763508084,0.026633569718792896,25.086854974945343,0.0010616543901334895,0.1613011252754257,0.3127232377888576
r480x300,480,300,20260808_141232,ihawk1,20.0,0,3,3,1,0.34537053611160684,0.7048185213433024,23.11513554928619,0.030491645607722495,0.4706245023616178,1.0720513986539015
r480x300,480,300,20260808_141232,ihawk1,20.0,1,3,3,1,0.5091097091214013,0.9436557834684636,21.465209302116794,0.043962104919955516,0.5324158813623997,1.2696106687819033
r480x300,480,300,20260808_141232,ihawk1,20.0,2,3,3,1,0.1453976961619315,0.3229326434851718,34.49905784583333,0.009360622105341769,0.41879295814976447,1.2747914038610972
r480x300,480,300,20260808_141232,ihawk1,20.0,3,3,3,1,0.020043324365550116,0.037007051350860756,28.75341438831374,0.0012870489344702501,0.7641652424156957,1.132387919935639
r480x300,480,300,20260808_141232,ihawk1,20.0,4,3,3,1,0.018322929779136635,0.029796759054211048,25.09982832552979,0.0011871299941882021,0.2992423799465806,0.5490283575703117
r480x300,480,300,20260808_141232,ihawk1,25.0,0,3,3,1,0.020455034035840106,0.049426113792899795,25.01405741517084,0.0019759334910186633,0.773042373569947,2.3287994551349227
r480x300,480,300,20260808_141232,ihawk1,25.0,1,3,3,1,0.15569699791649952,0.32470697856022007,21.444571100250403,0.01514168677201609,0.8256769411610285,2.940975227182889
r480x300,480,300,20260808_141232,ihawk1,25.0,2,3,3,1,0.006133352279006344,0.011184912243115035,33.5827371991824,0.0003330554081037606,0.1846083369948288,0.5115579888414836
r480x300,480,300,20260808_141232,ihawk1,25.0,3,3,3,1,0.029523932218387613,0.059869051326713135,27.63914905713986,0.002166096040183535,1.468239096736032,2.3527414995543747
r480x300,480,300,20260808_141232,ihawk1,25.0,4,3,3,1,0.011184231188978232,0.03226507784521173,25.077635867107904,0.0012866076378248617,0.029741401145883615,0.23342507065263873
r480x300,480,300,20260808_141232,ihawk1,35.0,0,3,3,1,0.140173023390889,0.2862179872944222,23.853920739913903,0.011998781685205484,1.1206527105002575,2.2297425991234907
r480x300,480,300,20260808_141232,ihawk1,35.0,1,3,3,1,0.11496823704311689,0.18839615663746878,23.19761498212516,0.008121358888947713,1.2155136855137922,4.247408464118011
r480x300,480,300,20260808_141232,ihawk1,35.0,2,3,3,1,0.010563602458545278,0.021863227953138945,32.709570115503546,0.0006684046251887702,0.6581811437890688,1.1528290696227044
r480x300,480,300,20260808_141232,ihawk1,35.0,3,3,3,1,0.0071324792059873875,0.02012103651019553,27.54487596234453,0.0007304820155190451,0.3830127140123105,0.9675047687088048
r480x300,480,300,20260808_141232,ihawk1,35.0,4,3,3,1,0.017778857757595568,0.0368090783463614,24.950449886989094,0.0014752871596738712,0.17766216231651785,0.4234102852401327
r480x300,480,300,20260808_141232,ihawk1,40.0,0,3,3,1,0.016193107425341944,0.038509617342365667,23.896713364811863,0.0016115026679389076,0.4354587594666848,1.6158589202796538
r480x300,480,300,20260808_141232,ihawk1,40.0,1,3,3,1,0.017618560919699478,0.03036046101150523,21.184308761627136,0.0014331579733439122,0.13516682751777026,1.0288393395119053
r480x300,480,300,20260808_141232,ihawk1,40.0,2,3,3,1,0.007697085894412894,0.015394171788825788,31.80247026563558,0.0004840558503865684,0.7074738696569364,1.3396298144567589
r480x300,480,300,20260808_141232,ihawk1,40.0,3,3,3,1,0.003844004385761541,0.008033871542194338,27.619876565653467,0.0002908728257020819,1.5401126476467573,2.752186918564222
r480x300,480,300,20260808_141232,ihawk1,40.0,4,3,3,1,0.011916838438157171,0.021602481516501768,25.06823358573011,0.0008617472564480494,0.18725315030571335,0.3977103810369522
r480x300,480,300,20260808_141232,ihawk1,45.0,0,3,3,1,0.028678866968639544,0.045179684352328824,22.530032748878813,0.002005309306733127,1.0430144530838732,1.87132846203207
r480x300,480,300,20260808_141232,ihawk1,45.0,1,3,3,1,0.28553192617651896,0.5705460823943526,21.149605207557588,0.026976677663490094,0.7789525452784067,1.9045896378093472
r480x300,480,300,20260808_141232,ihawk1,45.0,2,3,3,1,0.019634744538455758,0.03637118621358268,33.58147357143738,0.00108307296689083,0.25839871477431725,0.3138183219224774
r480x300,480,300,20260808_141232,ihawk1,45.0,3,3,3,1,0.00737420087797953,0.03618551858151018,28.553021766312572,0.001267309599581596,0.8506545051392799,1.1545649354979928
r480x300,480,300,20260808_141232,ihawk1,45.0,4,3,3,1,0.01195805808350022,0.033393995510028286,25.02963588347276,0.0013341782383689636,0.18898935040403106,0.36074214656809855
r480x300,480,300,20260808_141232,ihawk1,50.0,0,3,3,1,0.00950765858794609,0.015415227260064406,23.77788590792136,0.0006483010020217559,0.2869991254826229,0.5409930467472837
r480x300,480,300,20260808_141232,ihawk1,50.0,1,3,3,1,0.011573645685356564,0.020134326492922353,20.67190077080041,0.0009739949275183542,0.5364593088897922,0.7974307652169782
r480x300,480,300,20260808_141232,ihawk1,50.0,2,3,3,1,0.001972767871384029,0.003475068832835179,32.6516670196037,0.00010642852724024124,0.8771275307678276,1.3017775368625042
r480x300,480,300,20260808_141232,ihawk1,50.0,3,3,3,1,0.023641071622023658,0.03644900543230779,28.044845874168985,0.001299668594929935,0.3747060442467576,0.5760339441799549
r480x300,480,300,20260808_141232,ihawk1,50.0,4,3,3,1,0.007112156742055547,0.012925426309840482,25.278126321523818,0.0005113284958479989,0.2996835946238355,0.47138878111558363
r480x300,480,300,20260808_141232,ihawk2,0.0,0,3,3,1,0.008225302908191276,0.020009536137588314,39.61611527270751,0.0005050857712788756,0.051272016293445716,0.10674202683541971
r480x300,480,300,20260808_141232,ihawk2,0.0,1,3,3,1,0.015362459068519041,0.026826856122227308,27.876632216920303,0.000962342076097133,0.13258743747096885,0.1867178594328469
r480x300,480,300,20260808_141232,ihawk2,0.0,2,3,3,1,0.012492582880462727,0.02721447551800824,38.34484075073299,0.0007097297833343594,0.008082680092186583,0.1268312203132232
r480x300,480,300,20260808_141232,ihawk2,0.0,3,3,3,1,0.005635683987276535,0.013077576058679971,27.44440004469547,0.00047651163943762876,0.028005411407970814,0.12495090541651584
r480x300,480,300,20260808_141232,ihawk2,0.0,4,3,3,1,0.009756681090647522,0.02299882933907951,31.250695460292576,0.0007359461605679155,0.07054024301943587,0.11910870346773976
r480x300,480,300,20260808_141232,ihawk2,5.0,0,3,3,1,0.5454125093137926,1.0773353391372218,40.68722232477899,0.026478468609569154,0.24691778947963566,0.3886180244217445
r480x300,480,300,20260808_141232,ihawk2,5.0,1,3,3,1,0.007699667472925682,0.014249426054090642,28.153495482931316,0.0005061334590843143,0.07495538378587921,0.23911577557279817
r480x300,480,300,20260808_141232,ihawk2,5.0,2,3,3,1,0.005853475830996078,0.023479606340352108,37.961996815016725,0.0006185029321498762,0.05881864878111173,0.08968541428069982
r480x300,480,300,20260808_141232,ihawk2,5.0,3,3,3,1,0.029829464131572364,0.058250858378352886,27.301941466532497,0.0021335793445223833,1.0185002701138417,1.7484441344646504
r480x300,480,300,20260808_141232,ihawk2,5.0,4,3,3,1,0.008687533117397716,0.01698873708702341,31.43138812192507,0.0005405022845673449,0.013168364674969235,0.11257416004961601
r480x300,480,300,20260808_141232,ihawk2,10.0,0,3,3,1,0.01090114659310631,0.024847264185892767,39.91388595445496,0.0006225218014163178,0.03414834739033359,0.1609238774747133
r480x300,480,300,20260808_141232,ihawk2,10.0,1,3,3,1,0.014240905101849416,0.028192814115989104,27.897532930458855,0.001010584490975109,0.820528800281108,1.557208881733891
r480x300,480,300,20260808_141232,ihawk2,10.0,2,3,3,1,0.09651030560698644,0.18453352767984688,38.457400883956915,0.004798387915935001,0.22839964043216496,0.38574114043526003
r480x300,480,300,20260808_141232,ihawk2,10.0,3,3,3,1,0.00894427607530788,0.02933952774503711,27.802224677276868,0.0010552942466153328,0.5296699891943916,1.1908832415039792
r480x300,480,300,20260808_141232,ihawk2,10.0,4,3,3,1,0.006156552026901049,0.01214731752255166,31.66264388413525,0.0003836482375572604,0.05782625985111763,0.08146764302118363
r480x300,480,300,20260808_141232,ihawk2,15.0,0,3,3,1,0.00905090441065332,0.04007259311405755,39.644028015429484,0.0010108103318477444,0.04503568124355334,0.14894791149432313
r480x300,480,300,20260808_141232,ihawk2,15.0,1,3,3,1,0.01628385215134881,0.030177536471795847,27.87645126103202,0.0010825458444913493,0.19052623286287274,0.2883160852572385
r480x300,480,300,20260808_141232,ihawk2,15.0,2,3,3,1,0.012205601596707456,0.026129279840576034,39.3185564283955,0.0006645533868508384,0.6520935532729872,1.4151983704359452
r480x300,480,300,20260808_141232,ihawk2,15.0,3,3,3,1,0.009806959952642141,0.02543886064276213,27.335882308375385,0.0009306032399388831,0.9244429563456541,1.4818440128507988
r480x300,480,300,20260808_141232,ihawk2,15.0,4,3,3,1,0.010483544184082422,0.026435039135965645,31.769324289832582,0.0008320932134029015,0.03325813639437211,0.0849248625605862
r480x300,480,300,20260808_141232,ihawk2,20.0,0,3,3,1,0.013153764112808101,0.01862861512666457,39.58232379075087,0.00047062964835373016,0.04373056080935503,0.06952323385542544
r480x300,480,300,20260808_141232,ihawk2,20.0,1,3,3,1,0.07927526595302341,0.14942869971803982,27.926337559803187,0.005350816210612793,0.39520500248266693,0.574371438533999
r480x300,480,300,20260808_141232,ihawk2,20.0,2,3,3,1,0.005918205504248715,0.009681480433466616,37.93167448385023,0.00025523472309635576,0.017952935147157505,0.09707092333041703
r480x300,480,300,20260808_141232,ihawk2,20.0,3,3,3,1,0.020524568261103555,0.03439390042062301,27.44218392431254,0.0012533222762256746,0.8207272623513069,1.3809477404002726
r480x300,480,300,20260808_141232,ihawk2,20.0,4,3,3,1,0.010875377396377004,0.02151618020450059,31.610861095613625,0.0006806578327436392,0.039363713192330486,0.1012381054518087
r480x300,480,300,20260808_141232,ihawk2,25.0,0,3,3,1,0.005458132310371958,0.009322766936327378,39.62381575205262,0.00023528190709004175,0.02534359170879526,0.19615342132753416
r480x300,480,300,20260808_141232,ihawk2,25.0,1,3,3,1,0.02543603426628206,0.045830825625076656,27.25882051977031,0.00168132093579898,0.9786613883499012,1.90339805283836
r480x300,480,300,20260808_141232,ihawk2,25.0,2,3,3,1,0.015011745303545423,0.03389848453341037,38.25929425732803,0.0008860195984121582,0.15724673057088445,0.4106076529271794
r480x300,480,300,20260808_141232,ihawk2,25.0,3,3,3,1,0.020826957006114345,0.038789351624452593,27.142995293226893,0.0014290741020071527,1.1753389469618172,2.0762983967799773
r480x300,480,300,20260808_141232,ihawk2,25.0,4,3,3,1,0.0032284039248296832,0.011851634607142508,31.67260550077248,0.0003741919687299945,0.07836980780634618,0.1907241356439565
r480x300,480,300,20260808_141232,ihawk2,35.0,0,3,3,1,0.009057649198733671,0.02461409520248199,39.74422356581656,0.0006193125187543535,0.011052701528514201,0.07968164964455092
r480x300,480,300,20260808_141232,ihawk2,35.0,1,3,3,1,0.007299414969678238,0.012980598522329861,28.31922193322917,0.0004583670608230484,0.22577499389425357,0.3476603788807555
r480x300,480,300,20260808_141232,ihawk2,35.0,2,3,3,1,0.008432818890338242,0.018677385735650708,38.06948555908372,0.0004906130319692255,0.055553421712238336,0.09442431516515937
r480x300,480,300,20260808_141232,ihawk2,35.0,3,3,3,1,0.014968437791206475,0.026757082981196834,28.096771742964147,0.0009523187655143053,0.5144545449695175,0.9619992741416609
r480x300,480,300,20260808_141232,ihawk2,35.0,4,3,3,1,0.015225519904611877,0.01920371634741172,31.60920158473083,0.0006075356347086061,0.06514298439116803,0.11584258080331976
r480x300,480,300,20260808_141232,ihawk2,40.0,0,3,3,1,0.008762840920388417,0.020007278629331753,40.08247725860929,0.0004991527469783421,0.07687452567767308,0.28680235343774024
r480x300,480,300,20260808_141232,ihawk2,40.0,1,3,3,1,0.009517966692664132,0.018537950061899625,28.269231317018622,0.0006557642071696311,0.0645125758048524,0.2392608119058647
r480x300,480,300,20260808_141232,ihawk2,40.0,2,3,3,1,0.04338229894969434,0.09196629720468343,39.465629964909205,0.0023302883366224003,0.8966556390192333,1.7472508239244235
r480x300,480,300,20260808_141232,ihawk2,40.0,3,3,3,1,0.2688067223505706,0.5484126300721995,27.882754878662837,0.019668523876450603,0.10356144296739563,0.20669628852964977
r480x300,480,300,20260808_141232,ihawk2,40.0,4,3,3,1,0.006230547868406477,0.01253610389071181,31.501837507877898,0.00039794833833349606,0.07966274272183559,0.12230382603687749
r480x300,480,300,20260808_141232,ihawk2,45.0,0,3,3,1,0.01861466982098776,0.027285295571367853,40.32898473156529,0.0006765678767512288,0.03890079077642021,0.0905067379645308
r480x300,480,300,20260808_141232,ihawk2,45.0,1,3,3,1,0.007804135787161689,0.01799990851902478,28.62113386953875,0.0006289027052901612,0.8639392724375843,2.1681468586262334
r480x300,480,300,20260808_141232,ihawk2,45.0,2,3,3,1,0.028228715979943416,0.055185488640146226,39.550307963302224,0.0013953238667914168,0.47452986421969534,0.9617455812577734
r480x300,480,300,20260808_141232,ihawk2,45.0,3,3,3,1,0.013021390735210197,0.020359608281987022,27.910718370395774,0.0007294548284927689,0.7480515600495874,1.2773369055436412
r480x300,480,300,20260808_141232,ihawk2,45.0,4,3,3,1,0.005629676025176905,0.00828209673864316,31.784882614335412,0.00026056716455853207,0.08260608216095514,0.14557423291750496
r480x300,480,300,20260808_141232,ihawk2,50.0,0,3,3,1,0.008097081435253317,0.01978457216935314,40.29813381984771,0.000490955046648061,0.1056965286561933,0.2144974303582232
r480x300,480,300,20260808_141232,ihawk2,50.0,1,3,3,1,0.009522264731786736,0.02033375744429451,28.247285681395027,0.0007198481890841379,0.11453341278331364,0.17320892353418801
r480x300,480,300,20260808_141232,ihawk2,50.0,2,3,3,1,0.0055822843107642605,0.035308189707298286,38.62414552903727,0.0009141481118528284,0.03136864176286348,0.13256482446874662
r480x300,480,300,20260808_141232,ihawk2,50.0,3,3,3,1,0.006077028422533257,0.01602084902547777,27.95208984361552,0.000573153889927735,0.5749839283399423,1.0432415299405422
r480x300,480,300,20260808_141232,ihawk2,50.0,4,3,3,1,0.0029351895083955383,0.006561019064303977,31.622276313033755,0.00020748092260517378,0.008240477996437947,0.10763793936295604
r480x300,480,300,20260808_145501,ihawk1,0.0,0,3,3,1,0.13236746175502898,0.25790740095680914,22.579032564961306,0.01142242920350078,0.7919103340284107,1.3768134352536285
r480x300,480,300,20260808_145501,ihawk1,0.0,1,3,3,1,0.021501708477296655,0.041233714407563175,20.745465642986847,0.0019876012964549932,1.0846720287779552,1.7797207124218741
r480x300,480,300,20260808_145501,ihawk1,0.0,2,3,3,1,0.0048923969392703215,0.012447027746324474,33.6112227829309,0.0003703235620646793,0.12315206632066346,0.17748624020850934
r480x300,480,300,20260808_145501,ihawk1,0.0,3,3,3,1,0.010543126539899063,0.02764521864460795,28.29340305989948,0.000977090616709511,0.3368513278192779,0.424387961548514
r480x300,480,300,20260808_145501,ihawk1,0.0,4,3,3,1,0.006992460111095753,0.01567811972843119,25.125206539315585,0.0006239996357402389,0.14827062262375418,0.32262670534175975
r480x300,480,300,20260808_145501,ihawk1,5.0,0,3,3,1,0.004619795456354759,0.020553983734401097,22.952318468002193,0.0008955079532839084,0.5296768021652503,0.7898153031659401
r480x300,480,300,20260808_145501,ihawk1,5.0,1,3,3,1,0.36391554137687465,0.7293722744912811,20.667258986263462,0.0352911953624842,0.9068471414960887,1.8107515069410078
