run_id,camera_id,model,height_gt_mm,xy_mean_mm,xy_rmse_mm,xy_median_mm,xy_p95_mm,xy_max_mm,z_mae_mm,z_rmse_mm,error3d_rmse_mm
20260808_145501,ihawk2,PnP,25.0,5.133166393045364,5.210851663368924,5.0685534788051,6.442778626700086,6.730657371973984,3.7783999821402334,3.9421397350775793,6.534021789718198
20260808_145501,ihawk2,PnP,30.0,2.4922746207850714,2.5648334836018396,2.6465535660294806,3.131120914387505,3.154489324682834,3.3432527823277907,3.464403043544313,4.310505683411662
20260808_145501,ihawk2,PnP,35.0,2.901483918105406,3.2840951074323694,2.739987727651899,5.113196817712968,5.655980338065682,3.5461427956810425,3.831363644628218,5.046248909045217
20260808_145501,ihawk2,PnP,40.0,3.161710475101027,3.258457290632158,3.476793585192226,3.804517000464396,3.8666405137182656,3.2538157460931445,3.3839271521667196,4.697712942065003
20260808_145501,ihawk2,PnP,45.0,1.452899841034254,1.7607642244175794,1.4428070581100585,2.80680137810309,3.020186231355977,2.9870835203259345,3.1627623999052696,3.6198558883253047
20260808_145501,ihawk2,PnP,50.0,3.1749431693899526,3.226921200943938,3.1400573434330354,3.9849545366876717,4.1749454171832685,4.249205209458017,4.348150020015805,5.414741825208744
20260808_151001,ihawk1,Affine,0.0,11.14920229636165,11.459603227986504,10.806420622015112,14.967480118598747,15.718553041945105,,,
20260808_151001,ihawk1,Affine,5.0,12.581504338292754,13.512965018841612,14.291099417585908,17.978303395665826,18.42950824229794,,,
20260808_151001,ihawk1,Affine,10.0,15.17394474425169,17.16025630808174,20.309177598934372,23.1792029465698,23.754339916183678,,,
20260808_151001,ihawk1,Affine,15.0,20.363693468477273,22.8731796984339,27.04340512324688,30.124918059814327,30.601100512121928,,,
20260808_151001,ihawk1,Affine,20.0,25.590822820955786,27.765948872072276,33.00092477518745,35.2837506979573,35.77648736884936,,,
20260808_151001,ihawk1,Affine,25.0,31.78650517854295,33.56823267449177,38.79296405307878,41.29683020900805,41.79197689316292,,,
20260808_151001,ihawk1,Affine,30.0,39.72139037884456,41.24129442530705,45.04371576247594,49.78930397611571,49.90057501771822,,,
20260808_151001,ihawk1,Affine,35.0,44.99651876569947,46.35439475697196,50.40834678664914,54.73243167801021,54.73319752447305,,,
20260808_151001,ihawk1,Affine,40.0,53.59977660795855,54.78052412902487,57.239098845445874,64.45052160449342,64.74232152756852,,,
20260808_151001,ihawk1,Affine,45.0,62.112708971121855,63.13818950070817,65.14771705150876,73.62347716803947,74.32234238644234,,,
20260808_151001,ihawk1,Affine,50.0,67.58229949618564,68.66419127521061,70.20345463163646,79.97513190256898,80.82681475497188,,,
20260808_151001,ihawk1,Homography,0.0,0.0631961984837385,0.08414694321385165,0.07495296696929976,0.1391748103952363,0.15518216614106092,,,
20260808_151001,ihawk1,Homography,5.0,7.761212096505543,7.987533849365084,7.094524651658319,10.095641349829625,10.170356909947872,,,
20260808_151001,ihawk1,Homography,10.0,13.801825771398232,14.07463781437625,12.935223164175586,17.284686621285765,17.518661663415287,,,
20260808_151001,ihawk1,Homography,15.0,22.129152367038436,22.684148937555523,20.88825801016121,28.945073545388716,29.831765276962738,,,
20260808_151001,ihawk1,Homography,20.0,27.994963410934172,28.546510828877928,26.585011565739446,35.227705786283025,35.961288623981225,,,
20260808_151001,ihawk1,Homography,25.0,35.078805168239086,35.66525828033505,33.37250590298043,43.35796996757796,44.05679747183451,,,
20260808_151001,ihawk1,Homography,30.0,44.53060292054632,45.25370776956221,42.88599413385252,54.93700412343115,56.247668913365395,,,
20260808_151001,ihawk1,Homography,35.0,50.98941525955853,51.821491379964044,48.69718591601862,62.933042530287736,64.33092443140667,,,
20260808_151001,ihawk1,Homography,40.0,61.47382779299435,62.45565232501574,58.96626083344018,75.88823897988155,77.93123875918425,,,
20260808_151001,ihawk1,Homography,45.0,72.38131818682454,73.59449639268375,68.96142928436436,90.03344309475126,92.73261135061216,,,
20260808_151001,ihawk1,Homography,50.0,78.9414878450845,80.10642081205485,75.84808937327384,96.08777461558073,98.19725472566586,,,
20260808_151001,ihawk1,PnP,0.0,7.088007191085661,8.675267084335214,4.669018639593939,14.754579830986343,16.468277777197475,4.5319219972034706,5.128463527757312,10.077767468050004
20260808_151001,ihawk1,PnP,5.0,9.580597761338339,11.306212715399488,7.396414558759542,17.375947464139813,17.86207833200043,5.972073086650073,7.212297628064252,13.410730145731899
20260808_151001,ihawk1,PnP,10.0,7.704099376586858,8.962568553883859,5.73330811080861,14.72206333857543,16.46577832507976,5.614691799567001,5.996166963252578,10.78339711474401
20260808_151001,ihawk1,PnP,15.0,5.601779797204479,6.2011585888745,4.217055282195926,9.273215257274545,9.629215961734996,3.9925596885514762,4.183206906318876,7.480213089574783
20260808_151001,ihawk1,PnP,20.0,7.3713428584903085,9.721334805278667,3.862008236955308,17.11413212191429,19.27770842280832,6.140324189245007,6.809845902035385,11.8692186602906
20260808_151001,ihawk1,PnP,25.0,5.395845554760204,6.849149313596237,4.365069729365144,11.715481180928451,13.471012795507605,5.6257857650129335,5.94574649593005,9.0698813505911
20260808_151001,ihawk1,PnP,30.0,6.992572628643875,8.761034836662644,5.47946748679146,13.528732960135871,13.79540751353041,5.61951699176744,6.7283426850077115,11.046552706438023
20260808_151001,ihawk1,PnP,35.0,7.071974205126192,8.650278537979004,5.703034374275444,14.208451605799365,15.335339497359865,7.017868238962242,7.423255983449823,11.398773977075068
20260808_151001,ihawk1,PnP,40.0,9.207971795357945,10.878016646718338,6.96771488901327,16.20534797452843,16.37995534968731,6.682839676640336,7.541994559294,13.236802034430431
20260808_151001,ihawk1,PnP,45.0,8.582941050101677,9.0207437861748,8.509454160247067,11.667622720044795,11.889466050841074,5.689232912937577,6.013393426340668,10.841343042066717
20260808_151001,ihawk1,PnP,50.0,8.957244104609419,10.480541969658452,10.675485447635564,15.757888005927567,16.99953900524585,5.473984392153225,6.450267274398223,12.30640921995303
20260808_151001,ihawk2,Affine,0.0,12.294766826847454,12.682430874482497,12.0681381256828,15.421320304011843,15.490257806064664,,,
20260808_151001,ihawk2,Affine,5.0,13.717423042183745,13.795208629111787,14.59157811755404,15.112545495141529,15.15474358946801,,,
20260808_151001,ihawk2,Affine,10.0,15.796076420137544,15.821545113727794,15.78371553006473,16.90128606103921,17.089807577711632,,,
20260808_151001,ihawk2,Affine,15.0,21.00698724999454,21.073385843419594,21.18298084225097,22.8848634336969,22.94479915090468,,,
20260808_151001,ihawk2,Affine,20.0,24.00585273578257,24.090623039631563,22.96036515261504,26.497935610050092,26.56805353785306,,,
20260808_151001,ihawk2,Affine,25.0,27.647522252947493,27.755835188049005,27.82755286483304,30.390761441516226,30.434457514643146,,,
20260808_151001,ihawk2,Affine,30.0,33.40918674675241,33.55248801043595,34.324587352731875,36.769889317666056,36.94454303421801,,,
20260808_151001,ihawk2,Affine,35.0,37.900381350346755,38.07456051081136,38.17033554500301,42.05027886174964,42.196451295242575,,,
20260808_151001,ihawk2,Affine,40.0,43.008479887084924,43.23844650870459,42.46389450745885,48.324987686239396,48.70800276297843,,,
20260808_151001,ihawk2,Affine,45.0,49.72493479435724,50.04291826954935,48.30815636858127,56.81984923197994,57.57831434400002,,,
20260808_151001,ihawk2,Affine,50.0,53.10693530007226,53.449435159062745,51.581503481404894,60.779032923756155,61.7188680162376,,,
20260808_151001,ihawk2,Homography,0.0,0.04644771434323859,0.05581414681691675,0.05567356836361675,0.08721335303459493,0.09509451598219901,,,
20260808_151001,ihawk2,Homography,5.0,5.727771040487245,5.883917024387368,5.851223030689027,7.457727543944252,7.7538067491989775,,,
20260808_151001,ihawk2,Homography,10.0,10.058463821616106,10.2524802354457,9.462482559406077,12.632152859106046,12.901552011607066,,,
20260808_151001,ihawk2,Homography,15.0,18.066433400946085,18.377014837896546,16.943601773009174,22.756786022687656,23.46945814138662,,,
20260808_151001,ihawk2,Homography,20.0,22.18450194055921,22.515886310064456,20.883313203774446,27.167169055791273,27.566921543632393,,,
20260808_151001,ihawk2,Homography,25.0,26.95592450677384,27.2905073661482,25.14051651824616,32.46558191138643,32.79199305101141,,,
20260808_151001,ihawk2,Homography,30.0,34.342999615978066,34.77034271442162,32.44308816044844,41.16561270087204,41.447035203784985,,,
20260808_151001,ihawk2,Homography,35.0,40.08317413768627,40.596286076676364,37.61600874578697,48.270709860554156,48.73412201581236,,,
20260808_151001,ihawk2,Homography,40.0,46.65457252324947,47.308036820133005,43.83873084625629,56.68850725557151,57.430032249821316,,,
20260808_151001,ihawk2,Homography,45.0,55.16015771826731,55.92511905972472,52.19043348875654,67.12829184373261,68.38141247987947,,,
20260808_151001,ihawk2,Homography,50.0,59.63224991508484,60.49244281489746,56.1301803938737,72.9190216114713,74.3683242476135,,,
20260808_151001,ihawk2,PnP,0.0,3.044936548500826,3.3095479077509258,2.604632192274752,5.022005635390176,5.491979377251124,2.7598478224706113,3.1721817026148784,4.58430410292589
20260808_151001,ihawk2,PnP,5.0,2.244239995292655,2.5505233050391047,1.9190057238917921,4.0791323231051955,4.537389925674318,2.049020489249739,2.368448153416198,3.4806200288121363
20260808_151001,ihawk2,PnP,10.0,2.171288403900504,2.5432520616750756,1.6296583099888615,4.097110832220403,4.387317352688793,3.2660509309486088,3.465920484996876,4.298922639166179
20260808_151001,ihawk2,PnP,15.0,3.891296822753156,3.9846993634740078,3.813109126689298,4.812840935602674,4.841075730414,3.072756210926882,3.19125245984438,5.1050877837440725
20260808_151001,ihawk2,PnP,20.0,3.2300659715576843,3.387483363385559,3.0548072923883947,4.752329316715267,5.116287285589614,4.249675345231908,4.477283756554803,5.614366693931154
20260808_151001,ihawk2,PnP,25.0,2.2498086240101305,2.4101064293330836,1.9553102397097897,3.3207693116532986,3.385317207695051,4.253014390486437,4.441954273251683,5.053669040051154
20260808_151001,ihawk2,PnP,30.0,1.782129922537092,2.0147659568077287,1.8113858510155942,2.9401001417494634,3.036500819328356,3.325923336573392,3.39124384854034,3.944593350520946
20260808_151001,ihawk2,PnP,35.0,2.4588740949734538,2.8212382551575197,2.355416202758131,4.067103695072107,4.140843888071387,3.984975081631363,4.170587311104574,5.035194515796855
20260808_151001,ihawk2,PnP,40.0,3.218034850169044,3.387088997676057,3.46584879397018,4.336407666141663,4.349200650199913,2.7416992073218056,2.825346967106498,4.410777410243695
20260808_151001,ihawk2,PnP,45.0,3.534324908976687,3.7991828130158463,3.4745623144711755,5.257477171932041,5.419844903979342,3.21377822443756,3.4136226632189977,5.107505235783647
20260808_151001,ihawk2,PnP,50.0,4.436410433424162,4.8676325256380455,5.06714488674717,6.722100712406453,7.010000452951406,3.950341816342804,4.1217054963846005,6.378267994022863
20260808_162715,ihawk1,Affine,0.0,11.145213109548738,11.452240169481902,10.777224988552488,14.938117711272412,15.675361819527348,,,
20260808_162715,ihawk1,Affine,5.0,12.576944888529415,13.505714249567218,13.232142072006251,17.62388770340932,17.635612339575808,,,
20260808_162715,ihawk1,Affine,10.0,14.548467510206667,16.54169539998341,17.896336231220236,22.308116203888027,22.308631781106946,,,
20260808_162715,ihawk1,Affine,15.0,20.630814085898514,23.463459938216403,27.996128650471817,30.581300278153407,30.95427090258604,,,
20260808_162715,ihawk1,Affine,20.0,27.214376756628603,29.321526457813942,33.51852871813551,36.9660097516654,37.238219675713,,,
20260808_162715,ihawk1,Affine,25.0,35.158544264603776,36.9440904443237,42.12806599293276,44.83850470270193,45.07118428108144,,,
20260808_162715,ihawk1,Affine,30.0,42.117661076803365,43.66443115154486,47.18143594526558,52.36660463112044,52.44170898156656,,,
20260808_162715,ihawk1,Affine,35.0,48.10817635734738,49.476476382586874,52.756484782698344,58.297084727292884,58.37586883133318,,,
20260808_162715,ihawk1,Affine,40.0,54.49047988818694,55.73089935525546,59.66236558625509,64.67974733675833,64.85286331970384,,,
20260808_162715,ihawk1,Affine,45.0,62.47556581573544,63.65209918428219,67.18288872412033,73.02827733201043,73.18125804637218,,,
20260808_162715,ihawk1,Affine,50.0,68.0934752802131,69.18755547372793,73.8031730764113,77.82054274364474,77.92675626244763,,,
20260808_162715,ihawk1,Homography,0.0,0.0894559012814112,0.10718685565924833,0.06993346714738734,0.17903814294327258,0.20623456068909707,,,
20260808_162715,ihawk1,Homography,5.0,7.428071933723619,7.721413675570214,6.69075791525434,10.308421662064442,10.599076952062738,,,
20260808_162715,ihawk1,Homography,10.0,12.793060091484225,13.110427703528059,11.93805988215496,16.394217156311935,16.54696070555607,,,
20260808_162715,ihawk1,Homography,15.0,22.40293683377188,22.750549242250397,21.650984984964474,27.34223242888139,27.704641543188554,,,
20260808_162715,ihawk1,Homography,20.0,29.92985639548965,30.49855721278639,28.442345191280754,37.28280026578877,37.691127022424844,,,
20260808_162715,ihawk1,Homography,25.0,39.09467561666337,39.66857810261337,37.464042788275655,47.518132436153145,48.238540921840325,,,
20260808_162715,ihawk1,Homography,30.0,47.44437163333888,48.07351597704388,46.262720776456476,57.42668771685538,58.81848038601789,,,
20260808_162715,ihawk1,Homography,35.0,54.79025189001025,55.524810667007536,53.04231931422821,66.57723150501087,68.28798168860143,,,
20260808_162715,ihawk1,Homography,40.0,62.7899914039577,63.746644697091675,61.32831345933484,76.92476151431958,78.65477024833025,,,
20260808_162715,ihawk1,Homography,45.0,72.89457069094821,73.96616052529491,70.82373812496367,88.77329328871211,90.59369720627707,,,
20260808_162715,ihawk1,Homography,50.0,80.19980474528131,81.4528878949134,77.87884760261717,98.12815626935968,99.79188021899236,,,
20260808_162715,ihawk1,PnP,0.0,6.888415792357094,7.59233309829828,6.739827883545475,11.592783731360532,12.794293809060745,4.542490769759088,4.697477394638124,8.928035380118727
20260808_162715,ihawk1,PnP,5.0,6.562421648756382,7.710717747581894,5.751184465063145,11.508258577025856,11.725001290722375,3.9962270905090924,4.337546914736488,8.847004092935327
20260808_162715,ihawk1,PnP,10.0,8.707443101728785,9.45408492582196,7.496427397025562,14.272156919820961,15.540092296791732,6.9864341144305255,7.314696714483817,11.953430880275937
20260808_162715,ihawk1,PnP,15.0,8.680642141532118,9.583495523501401,9.822661781583808,13.815599753689476,14.70858375812265,5.24275630535781,5.701118908312157,11.151060185277712
20260808_162715,ihawk1,PnP,20.0,8.537641494097198,10.343090497333206,6.939834130307157,17.37893113617395,19.737817494344732,5.51073688202662,6.093080158374388,12.004380319383426
20260808_162715,ihawk1,PnP,25.0,8.41311183931783,9.487663067419764,8.186715959955219,14.421702490945082,15.290516899507814,5.006819797261118,5.541167162454242,10.987278280044709
20260808_162715,ihawk1,PnP,30.0,9.072132932305786,10.103408263997904,8.20974974367341,15.597097105003412,16.876107634310987,5.198540791561639,5.569829748020535,11.536978025937106
20260808_162715,ihawk1,PnP,35.0,8.35470847807351,9.943840436837117,5.897312183982804,16.340725306931756,17.672594950098905,5.1815081001563135,5.967079189664063,11.596809763421962
20260808_162715,ihawk1,PnP,40.0,6.050282137475986,7.043966200040131,5.045777146357379,11.482840752889157,12.934601420840307,4.1574619199686325,4.642025303954749,8.43598593822109
20260808_162715,ihawk1,PnP,45.0,6.389519098146548,7.309155147403348,6.980914826325061,10.953955538754656,11.878457876692352,4.399872112303638,4.671293704702903,8.674372244975991
20260808_162715,ihawk1,PnP,50.0,7.569049810982139,9.347274601589412,5.386055511922905,15.92756099117506,18.20323414148561,6.043574085373495,6.467164947069694,11.366431494982296
20260808_162715,ihawk2,Affine,0.0,12.293335461779229,12.67009355159074,12.057600046877672,15.389108951799361,15.457733741159458,,,
20260808_162715,ihawk2,Affine,5.0,14.24842602250358,14.356193286364988,13.65995222898066,16.842390425918815,17.30587139883997,,,
20260808_162715,ihawk2,Affine,10.0,16.633207396400515,16.770128773524966,16.820030204907525,18.965917112975177,18.970031342552286,,,
20260808_162715,ihawk2,Affine,15.0,22.47205385435751,22.54269681630875,22.095340813802373,24.548228444761186,24.683292897729395,,,
20260808_162715,ihawk2,Affine,20.0,26.107693115004963,26.261353168450356,25.51016189939581,29.523488565023076,29.73717980574998,,,
20260808_162715,ihawk2,Affine,25.0,31.6918803730766,31.823918667412425,32.3500756190713,34.76842451956224,34.800225293163855,,,
20260808_162715,ihawk2,Affine,30.0,37.42268507304785,37.590417596657986,38.72142141932294,41.24548102653702,41.46374111515,,,
20260808_162715,ihawk2,Affine,35.0,42.725909801252286,42.91417628474725,43.82752724205507,46.91628045364364,46.966005212314975,,,
20260808_162715,ihawk2,Affine,40.0,47.543813223895896,47.74511175908877,50.04971600386745,51.830398138787444,51.98494279394439,,,
20260808_162715,ihawk2,Affine,45.0,53.177862814199685,53.38788541389245,55.859802689693254,57.596618768346225,57.620165034841506,,,
20260808_162715,ihawk2,Affine,50.0,57.45661194889433,57.67949059865175,59.99714376348454,62.56482018176481,62.7582644072348,,,
20260808_162715,ihawk2,Homography,0.0,0.0951479521982338,0.11510050882867369,0.1154213820596183,0.17982813463658867,0.19590653051184356,,,
20260808_162715,ihawk2,Homography,5.0,6.743280247868003,6.9938457658052195,6.330392075365174,9.141781289322637,9.459995328583403,,,
20260808_162715,ihawk2,Homography,10.0,11.278863292350694,11.558652871607372,10.80509753378855,14.60587905148367,15.103222436050673,,,
20260808_162715,ihawk2,Homography,15.0,19.787441444389984,19.978328417159563,18.821710108121806,23.448071668273418,23.818325225600617,,,
20260808_162715,ihawk2,Homography,20.0,24.775163857887765,25.095485279998574,23.562259277014363,30.113684403724363,30.822232130214726,,,
20260808_162715,ihawk2,Homography,25.0,31.91925859018239,32.25846011465757,30.01823703400589,37.887428321721266,38.19785587217144,,,
20260808_162715,ihawk2,Homography,30.0,39.120385211244454,39.5211276918817,37.62546907122437,45.83494502709317,45.93741038102739,,,
20260808_162715,ihawk2,Homography,35.0,45.81900796481425,46.30442522551704,43.752011640492945,54.083411874657855,54.39333922189888,,,
20260808_162715,ihawk2,Homography,40.0,52.08287435714666,52.63279554712174,50.0219420267883,61.08073206243459,61.139819165285694,,,
20260808_162715,ihawk2,Homography,45.0,59.400535656808074,60.05246850501141,56.87450293853496,69.96505619187624,70.09229509608336,,,
20260808_162715,ihawk2,Homography,50.0,65.03097175139642,65.75757045451364,62.04249187827843,77.14811838280643,77.59699922225013,,,
20260808_162715,ihawk2,PnP,0.0,2.7499700023355147,2.895017789132072,2.810085122624697,3.9661707038187273,4.219712667705978,2.5175456901083106,2.792553972261461,4.022373141241923
20260808_162715,ihawk2,PnP,5.0,5.955566142907654,7.431658678646156,5.193199508574362,12.497997007962638,13.905408946111995,4.381456826155252,6.126192816007587,9.631188355275775
20260808_162715,ihawk2,PnP,10.0,5.898358345101789,6.490990110210061,4.766272445543454,9.519962485896016,9.797960420358098,5.336240894809984,5.471848416329305,8.48964532251674
20260808_162715,ihawk2,PnP,15.0,5.5536387726496885,5.693653518825825,5.172566455254757,7.244599336711979,7.407235319313788,3.0469001086414442,3.314354776207824,6.5880678483914625
20260808_162715,ihawk2,PnP,20.0,5.039556500898091,5.501509540870136,5.671013259501042,7.799729034748298,8.330213371990718,3.5522873975557436,3.721117105532452,6.64178588493873
20260808_162715,ihawk2,PnP,25.0,4.524751240517521,4.648507709235255,4.138069355387915,6.1224922029187665,6.528433816651581,2.7067452030868977,2.89858391722521,5.478176032952596
20260808_162715,ihawk2,PnP,30.0,5.200747410972357,5.38969014025932,5.7588698889006675,6.545564942756203,6.739075152347289,2.9048361994332597,3.210200285578033,6.273288267052123
20260808_162715,ihawk2,PnP,35.0,5.768752010583708,5.885385003905355,5.508861635422723,7.256806559653702,7.436662855731566,3.422038112900579,3.6972554260964996,6.950356417479181
20260808_162715,ihawk2,PnP,40.0,6.451426806273861,7.399159568747047,5.495969135244839,11.871991664026625,13.259441862715573,5.192132407816334,6.861536815824649,10.090998454003353
20260808_162715,ihawk2,PnP,45.0,3.9532217910543594,4.182631496300935,3.9039324731677927,5.5569738068221755,5.651393706487284,2.397829978026593,2.5071687418586026,4.876505032705437
20260808_162715,ihawk2,PnP,50.0,3.8780319801936614,3.9638019196073335,4.160155840839544,4.872794378937549,5.024443967279294,3.51945101920317,3.6051418486610167,5.358056868571829
