camera_id,calibration_id,image_id,rvec_x_rad,rvec_y_rad,rvec_z_rad,tvec_x_m,tvec_y_m,tvec_z_m,depth_m,tilt_deg,board_center_u_px,board_center_v_px,u_min_px,u_max_px,v_min_px,v_max_px,board_footprint_px2,normalized_center_u,normalized_center_v,minimum_border_margin_px,detected_corner_count,full_board_visible,reprojection_rmse_px,archived_reprojection_rmse_px,detector,image_width_px,image_height_px,image_sha256
camera_side_B479,camera_side_B479:fcd6ef4ef2d6eb06f593164fdaeda9056d2a03a6aa363ff2403d6649a13b84be,Color_flat_009.bmp,-0.6242897753668276,-1.186727919920738,-1.8814849016373427,0.041456925669194275,0.16836538297188416,0.4800349536713333,0.4800349536713333,64.14289148226747,349.1686706542969,285.4705505371094,281.1619567871094,425.4711608886719,245.07858276367188,341.8898620605469,13970.758663386106,0.5455760359764099,0.713676393032074,57.110137939453125,48,True,0.13935957732837673,0.13945793950294336,findChessboardCornersSB,640,400,81f3e93f998b27b722e6a3c9af32b32535af8199f97474a39c834a87ab6f2bbe
camera_side_B479,camera_side_B479:fcd6ef4ef2d6eb06f593164fdaeda9056d2a03a6aa363ff2403d6649a13b84be,Color_flat_010.bmp,-1.12043430578051,-0.01595511029616542,-0.007465309458417622,-0.03541513092233896,0.13296440199843573,0.5517755592188823,0.5517755592188823,64.20249495609482,360.37481689453125,330.464599609375,286.51092529296875,445.76544189453125,297.3947448730469,372.41259765625,11946.931881476194,0.563085675239563,0.8261615037918091,26.58740234375,48,True,0.15739685305708828,0.15656961296393138,findChessboardCornersSB,640,400,7ef4371d2e928d9fd7cf88660dfd6c6fab103a0d636bb81215ee18a5fc4cf200
camera_side_B479,camera_side_B479:fcd6ef4ef2d6eb06f593164fdaeda9056d2a03a6aa363ff2403d6649a13b84be,Color_flat_011.bmp,-1.1200340828695383,-0.0018788990921756103,0.016158609647175304,0.09411696186409726,0.1315729820843866,0.5587529675274532,0.5587529675274532,64.17251768704548,462.152099609375,328.6710510253906,385.32952880859375,557.7048950195312,294.9514465332031,369.823974609375,12906.179446268827,0.7221126556396484,0.8216776251792908,29.176025390625,48,True,0.18368111448408492,0.18269476033458254,findChessboardCornersSB,640,400,47acaad0fb9e2c1884ab24b768caa51804f5de291817566cad1d0d5676ff8a46
camera_side_B479,camera_side_B479:fcd6ef4ef2d6eb06f593164fdaeda9056d2a03a6aa363ff2403d6649a13b84be,Color_flat_012.bmp,-1.118140822182954,-0.05816352061153324,-0.07471222189630937,0.061325815560566314,0.13564143310061239,0.5496436761732323,0.5496436761732323,64.1343066341114,441.0060119628906,329.0863342285156,362.5846252441406,535.6676635742188,293.27752685546875,375.16650390625,14173.592953691259,0.6890718936920166,0.8227158188819885,23.83349609375,48,True,0.16641299040491955,0.16678880832829113,findChessboardCornersSB,640,400,033b8176b0dc43f7ed52d7e45336c82228fe59a398d43371128a9ab2339f4fd8
camera_side_B479,camera_side_B479:fcd6ef4ef2d6eb06f593164fdaeda9056d2a03a6aa363ff2403d6649a13b84be,Color_flat_013.bmp,-1.1210816810189008,0.008295832430621104,0.03060899273110751,0.01576911338988592,0.13334268404438604,0.5524182239880533,0.5524182239880533,64.232138761498,400.0107421875,332.6770935058594,328.4998779296875,489.3742370605469,297.43109130859375,376.41876220703125,12707.090935025364,0.6250168085098267,0.8316927552223206,22.58123779296875,48,True,0.17310606768971934,0.17305254162709127,findChessboardCornersSB,640,400,95ff021dcdffa6e9fb811cab1d4f20fde665d92f1d0fe1c3125ac01a7737369f
camera_side_B479,camera_side_B479:fcd6ef4ef2d6eb06f593164fdaeda9056d2a03a6aa363ff2403d6649a13b84be,Color_flat_014.bmp,-1.1200141102167278,-0.005835606417966083,0.006371290537538912,-0.05257679884620861,0.13517132488422276,0.5468957463575366,0.5468957463575366,64.17282841311435,346.02691650390625,334.3846435546875,268.39556884765625,430.2792053222656,299.82562255859375,377.2120666503906,12527.598983419128,0.5406670570373535,0.8359615802764893,21.787933349609375,48,True,0.16694330906929983,0.16770040345744802,findChessboardCornersSB,640,400,30b7eea24b8be666d168afae30cfd907dccf296cd05a3a2fa5191f32a7efe363
camera_side_B479,camera_side_B479:fcd6ef4ef2d6eb06f593164fdaeda9056d2a03a6aa363ff2403d6649a13b84be,Color_flat_015.bmp,-1.120301615231264,0.0075764340222166235,0.02748210538296149,-0.10770989339179586,0.13355828681974286,0.5487073000973158,0.5487073000973158,64.18771176831197,299.568359375,333.86627197265625,214.831298828125,376.9092712402344,298.56109619140625,378.2777404785156,12920.31207355205,0.46807557344436646,0.8346656560897827,20.722259521484375,48,True,0.15634343436672113,0.15602689550471152,findChessboardCornersSB,640,400,25fe7d37d779ed7cca5758d0c3442393b654ca8b19f6cce304dbb2fa86f0ec1d
camera_side_B479,camera_side_B479:fcd6ef4ef2d6eb06f593164fdaeda9056d2a03a6aa363ff2403d6649a13b84be,Color_flat_016.bmp,-1.119820836253166,-0.015558349205339026,-0.01009719472281426,-0.2101763406387757,0.1308458974653388,0.5526195982802702,0.5526195982802702,64.1668882573507,218.90362548828125,328.61407470703125,126.50489044189453,292.0318603515625,295.4791259765625,370.0349426269531,12340.998419279931,0.3420369029045105,0.8215351700782776,28.965057373046875,48,True,0.14858942548882054,0.14734025779137416,findChessboardCornersSB,640,400,48a643d0b73191ddd68ab4b4314e112ce08fad60ad1aa855995f5cbfeb9d26dc
camera_side_B479,camera_side_B479:fcd6ef4ef2d6eb06f593164fdaeda9056d2a03a6aa363ff2403d6649a13b84be,Color_flat_017.bmp,-1.0976121188783223,-0.2636315702189119,-0.4079021721411003,-0.2754991924365424,0.1401440254568851,0.5326594334051603,0.5326594334051603,64.16493402496339,185.44415283203125,316.1073913574219,108.56047058105469,266.8269958496094,272.3001403808594,376.8648681640625,16549.09613189986,0.2897564768791199,0.7902684807777405,22.1351318359375,48,True,0.18927814533499085,0.18917279297267314,findChessboardCornersSB,640,400,12e03a74b79110a10fd0d67553457d697b4641e8ee42d34d2f07d45ceada2dff
camera_side_B479,camera_side_B479:fcd6ef4ef2d6eb06f593164fdaeda9056d2a03a6aa363ff2403d6649a13b84be,Color_flat_018.bmp,-1.0983409529843506,-0.2559961424206625,-0.3936714303697789,-0.30380428822180944,0.1180947346593481,0.5774859361899244,0.5774859361899244,64.14040416715699,175.07748413085938,291.95538330078125,104.92060089111328,249.48826599121094,254.2331085205078,342.22747802734375,12721.140541558503,0.2735585570335388,0.7298884391784668,56.77252197265625,48,True,0.18316605274626746,0.18293579378104569,findChessboardCornersSB,640,400,6f977ce7ade5567e78c6bffd29ee77bd90cc8313a10fe4085936cd5c7e33526d
camera_side_B479,camera_side_B479:fcd6ef4ef2d6eb06f593164fdaeda9056d2a03a6aa363ff2403d6649a13b84be,Color_flat_019.bmp,-1.0929393480482266,-0.28256537039224827,-0.43957803345409063,-0.24202844898811302,0.09627689715078265,0.6243626873312279,0.6243626873312279,64.08528307109005,228.50233459472656,268.258056640625,160.8939666748047,298.5129089355469,235.7683563232422,311.45965576171875,10416.556567064254,0.3570348918437958,0.6706451177597046,87.54034423828125,48,True,0.15894685254010962,0.15821811816906658,findChessboardCornersSB,640,400,5a3b3bcc9c33bf6866eb419af4a1520380453768fc40ba0e25831e118c9243b0
camera_side_B479,camera_side_B479:fcd6ef4ef2d6eb06f593164fdaeda9056d2a03a6aa363ff2403d6649a13b84be,Color_flat_020.bmp,-1.0658903740004544,-0.4077511985676274,-0.637860940498246,-0.12271854887157062,0.13091060100219443,0.5545103596987893,0.5545103596987893,64.12329250250527,306.3624267578125,291.2048645019531,228.36143493652344,381.6041564941406,250.55934143066406,348.35162353515625,14985.955457022646,0.4786912798881531,0.7280121445655823,50.64837646484375,48,True,0.13883801763626158,0.13789547919787756,findChessboardCornersSB,640,400,ebdafbcfb258ffaf6630e13106a380fcb06c177035011bee0d7d5e4022be9d66
camera_side_B479,camera_side_B479:fcd6ef4ef2d6eb06f593164fdaeda9056d2a03a6aa363ff2403d6649a13b84be,Color_flat_021.bmp,-0.8189849216565199,-0.9464184753386142,-1.5033273476942215,-0.17686891457301668,0.17860375212400986,0.45544362657131965,0.45544362657131965,64.10292475011185,223.07223510742188,302.9690246582031,160.5936279296875,272.0916748046875,262.26348876953125,358.30609130859375,10708.562599897385,0.34855037927627563,0.7574225664138794,40.69390869140625,48,True,0.15201934273987192,0.15186160157996312,findChessboardCornersSB,640,400,6aacd5859f5a46d10c9d0bf889eac6e273b23fe1c30fa4d44f2ad84e99f0f19a
camera_side_B479,camera_side_B479:fcd6ef4ef2d6eb06f593164fdaeda9056d2a03a6aa363ff2403d6649a13b84be,Color_flat_022.bmp,-0.7969825026471238,-0.9779279621370328,-1.5550123368356648,-0.08743501979323172,0.1695508369103604,0.4759986025906165,0.4759986025906165,64.08576837668494,286.8370056152344,291.29638671875,240.1414337158203,346.0521240234375,252.8111572265625,343.87457275390625,9644.589200270362,0.4481828212738037,0.728240966796875,55.12542724609375,48,True,0.14455010259888246,0.1437999615195512,findChessboardCornersSB,640,400,4294622230000161eac011a2e7eaf8176fea6f2c3d50e872e102d771b2cc61cc
camera_side_B479,camera_side_B479:fcd6ef4ef2d6eb06f593164fdaeda9056d2a03a6aa363ff2403d6649a13b84be,Color_flat_023.bmp,-0.4536908497016807,-1.3503286676508675,-2.1549569734342455,0.12098627533384256,0.19167377292179213,0.43401408039838935,0.43401408039838935,64.02356916953542,386.2684631347656,312.50836181640625,304.2885437011719,469.09576416015625,266.4256896972656,377.6251525878906,18326.474395535886,0.6035444736480713,0.7812709212303162,21.374847412109375,48,True,0.14644903352697783,0.1465019215565192,findChessboardCornersSB,640,400,0da9e74dee67e431323a1403b10a2377e39c1689b548e43f7ee61c9c3ae4aa28
camera_side_B479,camera_side_B479:fcd6ef4ef2d6eb06f593164fdaeda9056d2a03a6aa363ff2403d6649a13b84be,Color_flat_024.bmp,-0.43449048592532447,-1.3660782464307184,-2.181729030781373,0.097247399948667,0.18515082130479957,0.44734065405556483,0.44734065405556483,63.994745466316324,364.5065612792969,305.41455078125,284.18121337890625,444.7322998046875,261.630859375,366.6274108886719,16857.310416480526,0.5695415139198303,0.7635363936424255,32.372589111328125,48,True,0.14255721775033178,0.14243176538398516,findChessboardCornersSB,640,400,2e9674f8201c4306166be08b7081888afcf3ae5d81b1575f092b60e760c0a064
camera_side_B479,camera_side_B479:fcd6ef4ef2d6eb06f593164fdaeda9056d2a03a6aa363ff2403d6649a13b84be,Color_flat_025.bmp,-1.0981554295485598,0.24334711488667368,0.39952427015164765,-0.10400932291033113,0.1019508925871478,0.614093518500093,0.614093518500093,63.95682550944328,278.1119384765625,309.7570495605469,193.2198028564453,357.39306640625,267.6449279785156,367.535888671875,16399.42501615407,0.43454989790916443,0.7743926048278809,31.464111328125,48,True,0.134413420857239,0.13508739619432422,findChessboardCornersSB,640,400,42472ec1c66c4605335a13397a201cde791e52e9696391b4a8cde5c080765fe1
camera_side_B479,camera_side_B479:fcd6ef4ef2d6eb06f593164fdaeda9056d2a03a6aa363ff2403d6649a13b84be,Color_flat_026.bmp,-1.1141881815927301,-0.07874904240057466,-0.11466941792505028,-0.2543351936199842,0.12707338749350588,0.5594473546606668,0.5594473546606668,63.957473301654176,192.43582153320312,318.0267028808594,103.15080261230469,262.11004638671875,282.4360656738281,363.74285888671875,12924.466362843756,0.3006809651851654,0.795066773891449,35.25714111328125,48,True,0.15537725822638818,0.15520859810040652,findChessboardCornersSB,640,400,3a7575158d3c09e203eda9f2bdb683508037c9b2df4c14d60c4b875f6d791264
camera_side_B479,camera_side_B479:fcd6ef4ef2d6eb06f593164fdaeda9056d2a03a6aa363ff2403d6649a13b84be,Color_tilt_001.bmp,-0.4066524721843721,0.15100341585156415,0.12046229406283578,0.02609155469706916,-0.013801065436450259,0.43386483638159645,0.43386483638159645,24.8386602537733,422.22412109375,252.3419189453125,325.37823486328125,519.5831298828125,187.7492218017578,330.2268981933594,27669.862186257727,0.6597251892089844,0.6308547854423523,68.77310180664062,48,True,0.17002008669066077,0.16967747091368934,findChessboardCornersSB,640,400,ee3df459d1fecaeb6890fbcc53e622c02cc282bb3c817fe97ade617bdc895320
camera_side_B479,camera_side_B479:fcd6ef4ef2d6eb06f593164fdaeda9056d2a03a6aa363ff2403d6649a13b84be,Color_tilt_002.bmp,-0.17406612852465173,0.14500479171560063,0.09733287313164903,0.014308443228347378,-0.008938298366790004,0.3839567240113466,0.3839567240113466,12.975272942974156,422.0695495605469,267.2679138183594,318.0855712890625,527.2373046875,191.34898376464844,353.148681640625,33840.687274103984,0.6594836711883545,0.6681697964668274,45.851318359375,48,True,0.13121355236310062,0.13148799475335526,findChessboardCornersSB,640,400,7c909566ebd7578b855e46e586b84a8f1ff2ae707b63c123cec90fdb391f7311
camera_side_B479,camera_side_B479:fcd6ef4ef2d6eb06f593164fdaeda9056d2a03a6aa363ff2403d6649a13b84be,Color_tilt_003.bmp,0.053823062005363964,0.14337401158083987,0.07598363284189358,-0.0128912222241237,-0.0018505042412977853,0.3555304158885458,0.3555304158885458,8.772378842023452,397.5078125,278.7490539550781,293.1338195800781,511.5677185058594,198.6430206298828,362.3445739746094,35757.96855729539,0.621105968952179,0.6968726515769958,36.655426025390625,48,True,0.15633447502192413,0.15673257098387589,findChessboardCornersSB,640,400,e1de3e60f6ba156bb14933424d959217cdb1a5ece17107503aeafb6f95becc72
camera_side_B479,camera_side_B479:fcd6ef4ef2d6eb06f593164fdaeda9056d2a03a6aa363ff2403d6649a13b84be,Color_tilt_004.bmp,0.3656638356798699,0.11618087023990552,0.03388207840428147,-0.020492179214894757,-0.000285276180356906,0.379145670788394,0.379145670788394,21.982005207016496,384.86260986328125,265.08978271484375,295.5891418457031,488.5029296875,200.95321655273438,325.5207824707031,24030.80098346807,0.601347804069519,0.6627244353294373,73.47921752929688,48,True,0.24557609370391587,0.248030106285566,findChessboardCornersSB,640,400,f80b3a8db677c50b2a04e8d89e73e070f234eb49e2c20ee326f32001ffc29138
camera_side_B479,camera_side_B479:fcd6ef4ef2d6eb06f593164fdaeda9056d2a03a6aa363ff2403d6649a13b84be,Color_tilt_005.bmp,0.7142809268809299,0.11584702974769125,0.019734274428939314,-0.002136929904548586,0.013631871963648038,0.3999439907296791,0.3999439907296791,41.45934024626053,397.7091979980469,262.0360107421875,315.44921875,497.7901611328125,215.22494506835938,302.9530334472656,15996.422308452427,0.6214206218719482,0.6550900340080261,96.04696655273438,48,True,0.2841921958107522,0.28289030490658024,findChessboardCornersSB,640,400,4c6b1dab8886106491681d6bfe6f2a0e864b05658edf3f36f2ef0c5b8f9c0876
