camera,run_id,height_mm,frame_index,selected_branch,group_branch_switch_flag,branch_gap_px,refined_reprojection_rmse_px,mean_t_x_mm,mean_t_y_mm,mean_t_z_mm,mean_rotvec_x_rad,mean_rotvec_y_rad,mean_rotvec_z_rad
ihawk1,20260808_141232,5.0,2,A,0,11.85094548497613,0.5155022405298253,-39.539769355247685,59.06798628012872,629.3949532383078,1.99254951317554,-0.6624940297958066,0.40789454978778883
ihawk1,20260808_141232,5.0,3,A,0,11.842785061988447,0.5272773728932282,-39.53631370412351,59.076427381586825,629.3264546760987,1.9926307790451352,-0.6624397513837614,0.407875526471103
ihawk1,20260808_141232,10.0,1,A,0,12.317439197566634,0.43623962054706916,-41.99112852840072,55.85022206223382,624.2503117413398,1.996207166276936,-0.6399570822919339,0.40086962743456833
ihawk1,20260808_141232,10.0,2,A,0,12.327992261662015,0.42979775236412054,-41.99198246843966,55.846684819999865,624.2329537177507,1.9962484688757678,-0.6399794570382192,0.4006794595567817
ihawk1,20260808_141232,10.0,3,A,0,12.321614879640402,0.434367849369043,-41.99025710562097,55.8366634553687,624.2373032374829,1.9963301429656004,-0.6399966117059157,0.4006982051732064
ihawk1,20260808_141232,15.0,1,A,0,12.3827588554121,0.4170011306018042,-40.31284612738872,51.215784881808034,622.9439063077202,1.995232301685473,-0.6368114812276995,0.3977100004856638
ihawk1,20260808_141232,15.0,2,A,0,12.233604653421512,0.6009120250709757,-40.11533856175566,51.15766523697309,622.6921903484986,1.994351616650895,-0.638400887959585,0.40215565250577473
ihawk1,20260808_141232,15.0,3,A,0,12.400919341090713,0.40475818998862123,-40.3111264212306,51.20973778941379,622.9169169917308,1.9953165443550387,-0.6367703477673515,0.39759742731688713
ihawk1,20260808_141232,20.0,1,A,0,11.956737796978462,0.7747715796936394,-37.19064280701425,46.904596650563406,620.984741092707,1.9984700870103844,-0.6475282782963007,0.402215292725079
ihawk1,20260808_141232,20.0,2,A,0,11.906023834917997,0.7136295268880127,-37.30584309117612,46.86104548096817,619.7691629824672,1.9964517851390973,-0.649087500362004,0.40205808373520097
ihawk1,20260808_141232,20.0,3,A,0,11.945233709073657,0.7540682248724673,-37.254209391055454,46.80778859251354,620.5030220840436,1.998254190277802,-0.6479591159998457,0.4028782933151435
ihawk1,20260808_141232,25.0,1,A,0,11.984661405047966,1.3353678111806468,-38.02886720587354,43.17445388834142,615.2348192467133,1.9850018698103447,-0.6295883425497629,0.40264819226691895
ihawk1,20260808_141232,25.0,2,A,0,11.768100870743977,1.441283588249829,-38.00279357861838,43.289472085637584,614.5154697983025,1.9856415849203153,-0.6243587939492979,0.41124734195738044
ihawk1,20260808_141232,25.0,3,A,0,12.058862541294861,0.8653625575084204,-38.338192583347244,43.211753475703276,615.6442525824654,1.9904913152222452,-0.6308312910067638,0.41255543896014873
ihawk1,20260808_141232,30.0,1,A,0,12.381250320150746,0.6226080168645499,-39.08680743735657,39.46435665340171,614.6925580311018,1.992030958981737,-0.6499927725345277,0.40632329113575105
ihawk1,20260808_141232,30.0,2,A,0,12.406713473349276,0.6154191285558609,-39.07393443276089,39.493957722151976,615.0423155027403,1.9925812682329171,-0.6500748827854169,0.40599485602612845
ihawk1,20260808_141232,30.0,3,A,0,12.387111510152263,0.6178326160030142,-39.09851525004783,39.4682094982396,614.6423389534717,1.9921320256570587,-0.650188236904519,0.40632603280969787
ihawk1,20260808_141232,35.0,1,A,0,12.206304240624242,0.7026120891204373,-39.02455584871122,34.09510950524268,612.8190928365517,1.9931871710352553,-0.6437309855493232,0.40332936427739674
ihawk1,20260808_141232,35.0,2,A,0,12.209219809740375,0.7068727229309901,-39.063753327697846,34.08658214896171,612.6885886269694,1.99303477347242,-0.6437817471062413,0.4033208537022728
ihawk1,20260808_141232,35.0,3,A,0,12.197739770890115,0.7065009547986265,-39.01979782010058,34.099766913762906,612.8439980867148,1.9932099138478583,-0.6438013708708159,0.4033152144509694
ihawk1,20260808_141232,40.0,1,A,0,12.45979339093962,0.7705558118767578,-39.37244766574535,29.774603943124887,608.4084564308722,1.9921624841518073,-0.6448190417535717,0.4040971949222016
ihawk1,20260808_141232,40.0,2,A,0,12.381263318569971,0.8020640766722743,-39.43001918552094,29.65919876789882,608.4042537135516,1.9938502467095425,-0.6458831350925844,0.4040135043647005
ihawk1,20260808_141232,40.0,3,A,0,12.462975156859308,0.7888361156322476,-39.391322483373,29.75454020121337,608.3511089119834,1.9921574109063567,-0.6448877890362034,0.4039644033380778
ihawk1,20260808_141232,45.0,1,A,0,12.598782951814984,0.5475394614021634,-41.4840659605956,24.643593964579136,609.6993559837796,1.996233374567914,-0.6429188913996098,0.40135974875188873
ihawk1,20260808_141232,45.0,2,A,0,12.614220440865767,0.5378909751557205,-41.47010787048695,24.669913617464324,609.9617783230265,1.996350010176053,-0.6432160684500605,0.40124076116818597
ihawk1,20260808_141232,45.0,3,A,0,12.634622479601163,0.5184510540522752,-41.46956644207107,24.652521459749924,609.8618312059016,1.9962399544793665,-0.6432671440586715,0.4009702275166615
ihawk1,20260808_141232,50.0,1,A,0,12.690449937405049,0.621308309531013,-38.75546122638097,20.77340321917624,605.3298205681408,1.9928407474178746,-0.64936400706549,0.4034554662920823
ihawk1,20260808_141232,50.0,2,A,0,12.691836980550196,0.6240772568077955,-38.753519418505896,20.779616982074987,605.2887339415676,1.9926364451898122,-0.6491179163787596,0.4031782134177687
ihawk1,20260808_141232,50.0,3,A,0,12.69657291711806,0.6227547417292482,-38.732518104587605,20.78628807018911,605.2949023733714,1.9927490951704454,-0.6489905390510108,0.4032879012454062
ihawk1,20260808_145501,0.0,1,A,0,12.245827874782933,0.4014650024775993,-37.65505289268611,66.19356625205722,626.2029118186979,1.9950279519642846,-0.6448150367866113,0.40115022227897673
ihawk1,20260808_145501,0.0,2,A,0,12.26596582792616,0.3880799774109736,-37.627916683567946,66.186992865195,626.1571256145335,1.994866681720503,-0.6446181211229244,0.4006233842309245
ihawk1,20260808_145501,0.0,3,A,0,12.253250627702354,0.3943152453578911,-37.654189872476145,66.18072025029919,626.0709589519603,1.994725880162346,-0.644672260279136,0.4012237452716634
ihawk1,20260808_145501,5.0,1,A,0,12.384873447865582,0.34738298193595724,-37.403741275455,61.50430683368173,623.3375152687909,1.9944147040764628,-0.6407901039570668,0.3994749775610062
ihawk1,20260808_145501,5.0,2,A,0,12.385319002179445,0.350675588219837,-37.39652428442753,61.48907213693411,623.2932717294645,1.9945001560138766,-0.640978963067443,0.3996174429429172
ihawk1,20260808_145501,5.0,3,A,0,12.347593941900184,0.38101857960721935,-37.3637558631531,61.47949834213284,623.2780369271981,1.994206595030873,-0.6403546933888841,0.39976381080948303
ihawk1,20260808_145501,10.0,1,A,0,12.310196627733598,0.6089995399559214,-38.27503589842789,58.241131506051865,619.5953990282823,1.9899225868247454,-0.6515407212154295,0.404383132674842
ihawk1,20260808_145501,10.0,2,A,0,12.308622198520853,0.6186086877328377,-38.28541974235772,58.216883378752186,619.6090769096935,1.989964152944872,-0.6516103716661293,0.4045890116417325
ihawk1,20260808_145501,10.0,3,A,0,12.299393260146726,0.620049239050888,-38.29136338872723,58.23088396914843,619.7020862496564,1.9900260182292464,-0.6514809775363021,0.40476218878273046
ihawk1,20260808_145501,15.0,1,A,0,12.439653098483014,0.4224067073560581,-38.48061401283537,53.385433374960165,619.4214934773773,1.994845338593343,-0.6488091134443685,0.40192985897692457
ihawk1,20260808_145501,15.0,2,A,0,12.43405499479357,0.423536871124331,-38.484513315634224,53.39004058722538,619.4438496941451,1.994818893014003,-0.6489143912552121,0.40212379257443037
ihawk1,20260808_145501,15.0,3,A,0,12.42509169265092,0.42447846250397814,-38.50001098469984,53.403371067369704,619.5921178026717,1.995080066191772,-0.6489725013654545,0.4018981132679134
ihawk1,20260808_145501,20.0,1,A,0,12.493058995514737,0.4266190975223673,-37.51893699381761,48.886067447185184,617.3025385052562,1.9949792215732698,-0.6498330844647318,0.4021162867228635
ihawk1,20260808_145501,20.0,2,A,0,12.481033606077244,0.4287249159295125,-37.535719760137695,48.89465969458964,617.4515667176904,1.9951331991722248,-0.6501148907733264,0.4021743540900261
ihawk1,20260808_145501,20.0,3,A,0,12.463959381206426,0.4398539375159416,-37.532790094546165,48.89894613479082,617.3550921895614,1.9948942264597578,-0.6501956603437972,0.40243308285075785
ihawk1,20260808_145501,25.0,1,A,0,12.297263116380694,0.6678639728805725,-35.75893142328531,44.16869094195004,615.4035158764912,1.9954384786180928,-0.6430651817691948,0.4021535026694883
ihawk1,20260808_145501,25.0,2,A,0,12.420562387329024,0.6300729301462572,-35.59652388898236,44.060561441313276,614.1294146050985,1.9940246476793115,-0.6422983540731614,0.40166347032568156
ihawk1,20260808_145501,25.0,3,A,0,12.446771907467632,0.6074334116712915,-35.61220708371822,44.069434579923715,614.1734880480909,1.993896856054107,-0.6424026430177169,0.40164181095533996
ihawk1,20260808_145501,30.0,1,A,0,12.10582062232864,0.7695039809428389,-38.2431731702783,40.17116491927806,612.3778935592587,1.9936921991124608,-0.6506351070739533,0.4102258446732355
ihawk1,20260808_145501,30.0,2,A,0,12.103430703809625,0.775288603267694,-38.24804560736407,40.17352636619484,612.3226722437818,1.9938545599106918,-0.6507632176591259,0.409867268696779
ihawk1,20260808_145501,30.0,3,A,0,12.124259742517165,0.749829296234271,-38.2398154630766,40.199133506823976,612.5801913400373,1.994141526898041,-0.6509665549759833,0.41001773824521587
ihawk1,20260808_145501,35.0,1,A,0,12.340181820436795,1.2436266855596247,-37.3154586516377,36.20486221188095,608.0881543785641,1.9850014588001135,-0.631532293253841,0.40265354417570465
ihawk1,20260808_145501,35.0,2,A,0,12.36391604509653,1.2038447149973468,-37.28596240461614,36.205068661446056,608.1059574665345,1.9853494874845963,-0.6316945295307425,0.40251701246226884
ihawk1,20260808_145501,35.0,3,A,0,12.34446708491434,1.2464631846521843,-37.27809608728033,36.20495441870574,607.9126763059259,1.9849963389309913,-0.6315891409460409,0.4026891236479466
ihawk1,20260808_145501,40.0,1,A,0,12.506298248710095,0.8698712420223007,-36.47322212130483,31.802638230159356,604.2082360642802,1.990064812820224,-0.6510773669466537,0.41158109439758683
ihawk1,20260808_145501,40.0,2,A,0,12.506178375908643,0.8667086613110103,-36.47324392765698,31.786842337174303,604.2413119841892,1.990030793692506,-0.6510535736925523,0.41150582773265776
ihawk1,20260808_145501,40.0,3,A,0,12.470724622354505,0.6574069147615991,-36.85496069852509,31.876048479783204,606.9844855584109,1.9922172809120584,-0.6531513163965549,0.40911516608079995
ihawk1,20260808_145501,45.0,1,A,0,12.79675836998381,0.6384274819830977,-38.50485882093021,27.251976510103034,603.5665781991011,1.990296432617052,-0.6442205335002202,0.40627258797453786
ihawk1,20260808_145501,45.0,2,A,0,12.827545100415993,0.6359500591766342,-38.50034163940099,27.21433040389456,603.4044643126632,1.9903133008083287,-0.6440422994363987,0.4063328695507538
ihawk1,20260808_145501,45.0,3,A,0,12.817975461486721,0.6341995472921226,-38.466779619183384,27.233361243105023,603.3870355726967,1.9901295479966907,-0.6439517824369183,0.40632192107516174
ihawk1,20260808_145501,50.0,1,A,0,12.725269792582093,1.0184991994096824,-37.059032985487846,23.68837067314022,599.4488853121456,1.9861486387150769,-0.6467073898281714,0.40594555537541305
ihawk1,20260808_145501,50.0,2,A,0,12.794472412112066,1.0074183331175262,-37.00814045631163,23.72279627756122,599.1858648652315,1.984792747706293,-0.6452771226221566,0.4059334237754569
ihawk1,20260808_145501,50.0,3,A,0,12.763161476399086,0.6435462458493355,-36.853531538282155,23.888555606981573,602.0449876295467,1.9873972626046235,-0.6497727694459633,0.41179358258003335
ihawk1,20260808_151001,0.0,1,A,0,12.250636392531943,0.37154697613069826,-38.026222587210846,65.91866500506431,626.1088264432433,1.9937560213835304,-0.6484986746594693,0.4052443974091596
ihawk1,20260808_151001,0.0,2,A,0,12.26340545327976,0.36979673324097545,-38.02372304493767,65.91502671548243,626.0971925459015,1.9936958483286624,-0.6485909523694101,0.4046902168143794
ihawk1,20260808_151001,0.0,3,A,0,12.26995750972079,0.365665541331105,-38.024524221069285,65.90508066131665,626.0381643285863,1.9937265800211443,-0.6485287841589876,0.40457896027272794
ihawk1,20260808_151001,5.0,1,A,0,12.372004610679523,0.5272427959256114,-38.121860881282345,61.02794508432891,620.6823099110449,1.9937493263923478,-0.6416778449471219,0.4012409881844563
ihawk1,20260808_151001,5.0,2,A,0,12.386173456392854,0.5232799021190507,-38.10524587070943,61.00209250690137,620.4183512257827,1.9935486628712484,-0.6415964794617633,0.40128402601418056
ihawk1,20260808_151001,5.0,3,A,0,12.362881822210065,0.527340727874327,-38.13740232470045,61.012529041715105,620.612738721983,1.9936207853111374,-0.6415883219462873,0.4011275724358424
ihawk1,20260808_151001,10.0,1,A,0,12.399852722235973,0.41052839997639495,-38.78594349426674,57.82542385191677,621.4624030019191,1.9958511782415376,-0.6455443337299186,0.39984601102932166
ihawk1,20260808_151001,10.0,2,A,0,12.40934571709899,0.4145312128415691,-38.78368472367317,57.7897223272611,621.1527916986839,1.9953021599288248,-0.6454244790617356,0.4001464979481519
ihawk1,20260808_151001,10.0,3,A,0,12.409991696076029,0.4094878509256243,-38.7990574873439,57.80651606476227,621.250000228223,1.995467422620132,-0.6454653024169215,0.4000149047720353
ihawk1,20260808_151001,15.0,1,A,0,12.316229343805732,0.4502395882479278,-36.83714998860835,53.155898707499716,618.976309258499,2.0004429318690993,-0.6432873553254778,0.39661859636714125
ihawk1,20260808_151001,15.0,2,A,0,12.286951644379673,0.4729668021733432,-36.83318157723615,53.133806664945446,618.9380626116247,2.000715806793266,-0.6437255605312442,0.3962214500533359
ihawk1,20260808_151001,15.0,3,A,0,12.280935861683608,0.47736661760599297,-36.828210616343945,53.13928088704086,618.8992857249963,2.000714433786674,-0.6434704089350264,0.39670186415455183
ihawk1,20260808_151001,20.0,1,A,0,12.556742129766128,0.4625436213642464,-37.783256871281814,49.86859978016105,616.8224817703582,1.9974555498284434,-0.6442820143107498,0.3962296362650495
ihawk1,20260808_151001,20.0,2,A,0,12.537230665542367,0.4899470158443747,-37.75851886142392,49.8509047298467,616.7498679145157,1.997510972380346,-0.6440215513701534,0.3955553251227195
ihawk1,20260808_151001,20.0,3,A,0,12.503855242887713,0.5174574285080391,-37.75031760535804,49.859352203098986,616.8839941647999,1.9976225306774438,-0.6441675209258362,0.3952547262564859
ihawk1,20260808_151001,25.0,1,A,0,12.407365464564343,0.6052685762404328,-38.39254433006726,45.9699166984011,613.6448763133028,1.9926224604108473,-0.6410601094961517,0.4026651629756728
ihawk1,20260808_151001,25.0,2,A,0,12.453174776085259,0.687368017233182,-38.257503434998185,45.79731117553075,612.3451152404908,1.9908076768946739,-0.6418720874207022,0.3998113784190262
ihawk1,20260808_151001,25.0,3,A,0,12.378626955526897,0.6233173245221846,-38.38869923899996,45.97792420396865,613.5072037883107,1.9922534729699128,-0.640991933761497,0.402520516402357
ihawk1,20260808_151001,30.0,1,A,0,12.19261694615377,0.6131947829716446,-38.84833384215015,41.27139313562124,612.7391569407602,1.9936040628127714,-0.6581631025462785,0.4101270964157932
ihawk1,20260808_151001,30.0,2,A,0,12.202462342828406,0.6000142484970561,-38.86578767215322,41.26349492882876,612.7516523044004,1.9934534321175514,-0.6581420824692734,0.410853179432283
ihawk1,20260808_151001,30.0,3,A,0,12.184754939735765,0.6106476586257574,-38.861315557375086,41.27413843255779,612.8641975019111,1.9935552896915105,-0.6581300374307693,0.4106430787247046
ihawk1,20260808_151001,35.0,1,A,0,12.471754250966805,0.5751474800305392,-38.243609989490565,37.7901688619935,607.5728034923665,1.9897567404803458,-0.6597189368561635,0.41670721113622317
ihawk1,20260808_151001,35.0,2,A,0,12.467969431908124,0.5994840443668799,-38.22472204639554,37.762397143786984,607.3121309543956,1.9895609732640231,-0.6596941191616125,0.41696597491190573
ihawk1,20260808_151001,35.0,3,A,0,12.47171774737176,0.5826384904818207,-38.2379825770343,37.783673919479334,607.4635178121392,1.9894836281220514,-0.659622286662891,0.4168082583003255
ihawk1,20260808_151001,40.0,1,A,0,12.34736029587276,0.6202740351611596,-39.80881761654251,32.80462591585692,605.4988502309722,1.9885472108932785,-0.6732785942825172,0.4231924477335207
ihawk1,20260808_151001,40.0,2,A,0,12.32142999792381,0.6290866797479263,-39.80206639580677,32.82016762482752,605.6490293342655,1.9885957461968111,-0.6731951308061093,0.42298288684767965
ihawk1,20260808_151001,40.0,3,A,0,12.340365527689292,0.6098064701089616,-39.80867913370838,32.8186260597631,605.7122811855309,1.9887901697982384,-0.6733951133872284,0.42280875017533404
ihawk1,20260808_151001,45.0,1,A,0,11.8486496566439,1.056756243198802,-38.70907454737461,27.731183078344195,603.2919958965649,1.9896645890097497,-0.6832738087582603,0.4341280978240549
ihawk1,20260808_151001,45.0,2,A,0,11.901840986305967,0.9881466769709714,-38.79149903084989,27.780483313411178,603.4970169967155,1.9892458326473184,-0.6837616981386454,0.4358953330561644
ihawk1,20260808_151001,45.0,3,A,0,11.94264626929957,0.9409972773039114,-38.79534237150204,27.802661291198227,603.2343566011297,1.9885011164333055,-0.6837820743166451,0.43599852167797015
ihawk1,20260808_151001,50.0,1,A,0,12.425853517824176,0.7167976418657043,-42.208157127043044,24.717341844633186,598.8273292211941,1.9801271766130155,-0.689099636070494,0.44120945529312877
ihawk1,20260808_151001,50.0,2,A,0,12.428966617721983,0.7159569317166364,-42.207054568256645,24.720456996086675,598.7790630740631,1.980022206098335,-0.6888551019979859,0.4409419588804409
ihawk1,20260808_151001,50.0,3,A,0,12.431535386360084,0.7172354124021276,-42.19333811428997,24.73071356280195,598.8219778886629,1.9801581366844483,-0.6889738959336512,0.4409154973224191
ihawk1,20260808_162715,0.0,1,A,0,12.233037881840149,0.41029982683289573,-35.115783291942556,65.91581268041217,624.7700402459108,1.996483085647207,-0.6470156888397512,0.4036936431591645
ihawk1,20260808_162715,0.0,2,A,0,12.234394339446121,0.43977235944686743,-35.068071881769406,65.85759693545238,624.2488151142007,1.9959714559708894,-0.646622772334471,0.40444307949342745
ihawk1,20260808_162715,0.0,3,A,0,12.215834938898169,0.4248635494258157,-35.09875850171691,65.90069326754598,624.6959559776722,1.9964052689865461,-0.6470821211581887,0.40373794784856537
ihawk1,20260808_162715,5.0,1,A,0,12.402465612506829,0.5104917313704449,-33.80678541624506,61.378608229659775,620.8868602752483,1.997251614744629,-0.6287675020967264,0.3949592371473923
ihawk1,20260808_162715,5.0,2,A,0,12.39703254704742,0.5062920422710968,-33.79900833779574,61.39021759482299,620.9915466776386,1.9974669649877261,-0.6288240790625577,0.3946717061086365
ihawk1,20260808_162715,5.0,3,A,0,12.383805797723564,0.5296195521851895,-33.78305580143792,61.36178157918077,620.7159483169863,1.99723529252944,-0.6287341974062626,0.3949674085619129
