camera,run_id,height_mm,marker_id,board_position,frame_index,branch_label,matches_acquisition_solution,reprojection_rmse_px,mean_t_x_mm,mean_t_y_mm,mean_t_z_mm,mean_rotvec_x_rad,mean_rotvec_y_rad,mean_rotvec_z_rad
ihawk2,20260808_141232,0.0,1,TR,2,B,0,1.0557207575847893,-148.3119539549825,103.11480170763366,568.5554369708092,-1.8402552202217708,1.4056235762400202,0.2516030832414826
ihawk2,20260808_141232,0.0,1,TR,3,A,1,0.1204687603438138,-149.12509273982633,102.60794106787846,571.3067371698919,1.5447519601121178,-1.5702443265742885,0.9536898996858441
ihawk2,20260808_141232,0.0,1,TR,3,B,0,1.0634695515920913,-148.3884915969207,103.19800415592393,569.0565499523478,-1.8414981643126684,1.4058623653151818,0.2513538863638746
ihawk2,20260808_141232,0.0,2,BL,1,A,1,0.04884407125439457,81.65136009257118,166.66874479439085,449.59637284457676,1.5371553678994616,-1.554403644313351,0.9548014029590604
ihawk2,20260808_141232,0.0,2,BL,1,B,0,1.5117075319354565,81.05737177259584,167.11092413522678,447.15855501977796,-1.8988002977043221,2.303673728482827,0.7286238386708108
ihawk2,20260808_141232,0.0,2,BL,2,A,1,0.05211153604429859,81.60702133949994,166.533018177638,449.23471846018873,1.5373260722356659,-1.5544111884142116,0.9554790897863529
ihawk2,20260808_141232,0.0,2,BL,2,B,0,1.522169404678549,81.00841185570091,166.96901181078792,446.77782621110737,-1.8986881561709592,2.30392863177151,0.7294921832211411
ihawk2,20260808_141232,0.0,2,BL,3,A,1,0.051409407430772984,81.63888679325353,166.61050318322165,449.443622517793,1.5378097619555124,-1.5546149099527853,0.9558226884346224
ihawk2,20260808_141232,0.0,2,BL,3,B,0,1.518719028530725,81.04038256093214,167.04785425643644,446.99263219025454,-1.8990233094013178,2.3042831833439634,0.7299003686228632
ihawk2,20260808_141232,0.0,3,BR,1,A,1,0.09655028948394774,80.04953782708358,101.9750766507548,574.8169220113722,1.5520982280463782,-1.575367555686056,0.9367016549305194
ihawk2,20260808_141232,0.0,3,BR,1,B,0,1.1303426460454657,79.62814486247028,102.57897817140886,572.3676469128366,-1.71203751939638,2.018016449905263,0.9414592034350303
ihawk2,20260808_141232,0.0,3,BR,2,A,1,0.10171319178449709,79.9761791390985,101.91301197442306,574.4573786847101,1.5512646726559607,-1.5754898587217572,0.9373505688855689
ihawk2,20260808_141232,0.0,3,BR,2,B,0,1.1253965759266418,79.55861408716983,102.52167130894655,572.0327176885951,-1.7110960301308837,2.0181718436962393,0.9418341636452231
ihawk2,20260808_141232,0.0,3,BR,3,A,1,0.10496510894474612,79.97657892615315,101.90128747456247,574.3867943770402,1.5521719316180718,-1.5753999281255366,0.9362934556982572
ihawk2,20260808_141232,0.0,3,BR,3,B,0,1.1499538811669603,79.5463176276919,102.49435180411785,571.8717516964928,-1.7121927890403925,2.017911098104078,0.9409978335287457
ihawk2,20260808_141232,0.0,4,C,1,A,1,0.038041658269338044,-33.50391893566022,134.68994668466496,511.1824789430182,1.5309928569165105,-1.5460023026219232,0.9726432152658077
ihawk2,20260808_141232,0.0,4,C,1,B,0,1.3904507742282106,-33.28910687769545,135.17153228781126,508.44231446748745,-1.8958906007537484,1.7878426876810878,0.47759480211610217
ihawk2,20260808_141232,0.0,4,C,2,A,1,0.02367619875924215,-33.48576377668086,134.62726127461892,511.039402238166,1.5311787997157658,-1.546457273117677,0.974296019525747
ihawk2,20260808_141232,0.0,4,C,2,B,0,1.396442733144345,-33.272061380164274,135.10488203142998,508.28223920723485,-1.8958123104449505,1.7889294605090198,0.4794196702712055
ihawk2,20260808_141232,0.0,4,C,3,A,1,0.0409512084797375,-33.48707922585516,134.68174526191078,511.1728631642159,1.5302490548968979,-1.545946789646521,0.9738381295318537
ihawk2,20260808_141232,0.0,4,C,3,B,0,1.3946752153469657,-33.272090095191395,135.1595521077698,508.41918538979337,-1.8951163352494,1.7880610187726125,0.47893732162404545
ihawk2,20260808_141232,5.0,0,TL,1,A,1,0.02308049887085631,-150.48098544315545,164.12749477440133,447.1635165944921,1.5407509610439714,-1.5674369915728352,1.0002319064188738
ihawk2,20260808_141232,5.0,0,TL,1,B,0,1.4194032997354642,-149.5499651614242,164.62733658318223,445.0310641707343,-2.031592828827029,1.4913613298203132,-0.08575523449707291
ihawk2,20260808_141232,5.0,0,TL,2,A,1,0.02095696426768045,-150.6202765304903,164.3084714961953,447.63040131030596,1.5413533422066115,-1.567641855856664,0.9981893424041002
ihawk2,20260808_141232,5.0,0,TL,2,B,0,1.4140137502835746,-149.68978200620782,164.80924512186758,445.50587224409065,-2.0317102686192015,1.490859269251297,-0.08788851196230488
ihawk2,20260808_141232,5.0,0,TL,3,A,1,0.03350000451847971,-150.57258794557742,164.23405130464,447.47797251445587,1.541918874240443,-1.567208430602945,1.0002183146372619
ihawk2,20260808_141232,5.0,0,TL,3,B,0,1.430006932010491,-149.63421416202002,164.72432315594872,445.321138043769,-2.0325750485148224,1.491408188887145,-0.08598163215776189
ihawk2,20260808_141232,5.0,1,TR,1,A,1,0.1520304672975594,-153.49765213909902,97.96765728261775,566.5825383158584,1.5423992115696916,-1.5810378921180295,0.9659840336088736
ihawk2,20260808_141232,5.0,1,TR,1,B,0,1.2174339996383254,-152.6134400183188,98.49458696131336,563.8615992956762,-1.8320815152728878,1.397242154539685,0.25614159021116534
ihawk2,20260808_141232,5.0,1,TR,2,A,1,0.1587905099399483,-153.54002380563148,97.98613576656095,566.7256724918506,1.5430032168148846,-1.5801733801569116,0.9648166380929506
ihawk2,20260808_141232,5.0,1,TR,2,B,0,1.220436334558094,-152.65176842573428,98.5106208326307,563.9923746432901,-1.8325518276968789,1.3961089923008625,0.2550391555961825
ihawk2,20260808_141232,5.0,1,TR,3,A,1,0.15700671561372342,-153.5552535737569,97.98677897264238,566.7677250546521,1.5433821322940557,-1.579946304929695,0.9645348795135323
ihawk2,20260808_141232,5.0,1,TR,3,B,0,1.2030442424744037,-152.68253966387493,98.52149586594516,564.0927673535053,-1.832895821993271,1.3957677350368793,0.25457419042812457
ihawk2,20260808_141232,5.0,2,BL,1,A,1,0.072313975469639,79.65256565222373,161.1313906162678,450.63417868590136,1.5123990449122304,-1.570605804459565,0.9631287032526344
ihawk2,20260808_141232,5.0,2,BL,1,B,0,1.5000022104562403,79.09498534328728,161.61162517045526,448.20128700918684,-1.8567019343858329,2.3002382208750527,0.7390591089680011
ihawk2,20260808_141232,5.0,2,BL,2,A,1,0.0812786165839105,79.55379387226151,160.894916923072,449.9550800958586,1.5116367834853783,-1.567561552605111,0.9642191848922299
ihawk2,20260808_141232,5.0,2,BL,2,B,0,1.5001294771197846,78.99724708418161,161.37886783811757,447.52643307772036,-1.8560799951091118,2.297427548998523,0.7412639180826259
ihawk2,20260808_141232,5.0,2,BL,3,A,1,0.08890481185776561,79.61307601379346,161.0356287492897,450.3815714243282,1.5115732163125997,-1.56767022108456,0.9632135432883505
ihawk2,20260808_141232,5.0,2,BL,3,B,0,1.4865402588077654,79.062664815518,161.52831923287027,447.9801494290897,-1.856354535530023,2.297189618752062,0.7400760307766229
ihawk2,20260808_141232,5.0,3,BR,1,A,1,0.08261880895547098,75.0878452401113,95.43830444947025,572.6242680199178,1.5375519232520463,-1.5880113218170906,0.9386186990400479
ihawk2,20260808_141232,5.0,3,BR,1,B,0,1.1165662931613307,74.71042969627896,96.08207298353008,570.2477225210165,-1.687253350403798,2.0056140397638584,0.9402887562112259
ihawk2,20260808_141232,5.0,3,BR,2,A,1,0.08303020414426955,75.10625458912101,95.45214407352148,572.6487662504996,1.5382528247560545,-1.5876529574289353,0.9392474483354741
ihawk2,20260808_141232,5.0,3,BR,2,B,0,1.1196844575829463,74.72621961128063,96.09373975388753,570.2607147592795,-1.6878655090037213,2.00536115133101,0.9411684063626727
ihawk2,20260808_141232,5.0,3,BR,3,A,1,0.07503722312856242,75.08579949599532,95.41746662779825,572.4738627212818,1.5373181070902442,-1.5876345797302878,0.9394343862795664
ihawk2,20260808_141232,5.0,3,BR,3,B,0,1.1207153867154591,74.70550364388654,96.05813322425469,570.0796111635715,-1.6868311341212012,2.0054139214159568,0.9412934752289882
ihawk2,20260808_141232,5.0,4,C,1,A,1,0.03523150003894312,-37.13851241968912,130.21998875584313,510.6064520413302,1.5259475931144153,-1.5631933149650494,0.97848163489678
ihawk2,20260808_141232,5.0,4,C,1,B,0,1.3553376541848696,-36.9108083154794,130.75850294176612,507.99971889736423,-1.8802496323580715,1.7859247422677453,0.4799822330588179
ihawk2,20260808_141232,5.0,4,C,2,A,1,0.012554636516772636,-37.158990495395884,130.34012351728282,511.0465744212513,1.5262460093359573,-1.563491125062101,0.9767341275099134
ihawk2,20260808_141232,5.0,4,C,2,B,0,1.3712451152381364,-36.92554336321414,130.86340690150703,508.38381345038914,-1.880517637207911,1.7857111365123233,0.47808655067799943
ihawk2,20260808_141232,5.0,4,C,3,A,1,0.019574813011011813,-37.147099872494216,130.32557399493766,510.9453138401114,1.5259726627317487,-1.5627497623118862,0.9774067109157063
ihawk2,20260808_141232,5.0,4,C,3,B,0,1.3680439329671108,-36.91508956840926,130.85165843519587,508.29374328346205,-1.880405915002041,1.785178636477907,0.4789940156724336
ihawk2,20260808_141232,10.0,0,TL,1,A,1,0.06135674131029469,-151.49141422752436,159.91157566449658,442.0171899648494,1.5468416863162562,-1.5443115746027942,0.9911209788148361
ihawk2,20260808_141232,10.0,0,TL,1,B,0,1.3562114392796685,-150.59716991095422,160.49228817600175,440.04628999975574,-2.038189743903659,1.4507671732816878,-0.08974910768412989
ihawk2,20260808_141232,10.0,0,TL,2,A,1,0.06282183699931945,-151.45618399905337,159.84288170364488,441.8699933015526,1.5477047158879755,-1.544425901042751,0.9918969905567094
ihawk2,20260808_141232,10.0,0,TL,2,B,0,1.3547120263436936,-150.56527457530373,160.4265535663067,439.90472188332984,-2.038946863436876,1.4514416792567204,-0.08930932589535766
ihawk2,20260808_141232,10.0,0,TL,3,A,1,0.056371936491191474,-151.51071631393208,159.90040924921894,442.0187298611743,1.5456036479592554,-1.5433160603049287,0.9906568572628762
ihawk2,20260808_141232,10.0,0,TL,3,B,0,1.3634670406737521,-150.6098459045206,160.4748971060822,440.03164159463245,-2.0374234680909202,1.4490687500747224,-0.08948590123678218
ihawk2,20260808_141232,10.0,1,TR,1,A,1,0.06562859186103992,-152.78403111467952,94.55067802361664,564.3991742792698,1.5557703791563695,-1.564571026261807,0.9577339407080759
ihawk2,20260808_141232,10.0,1,TR,1,B,0,1.1356393452467413,-151.9836645533921,95.14400752963627,561.9728190967568,-1.8396590552119823,1.3757338134505315,0.2561300710267519
ihawk2,20260808_141232,10.0,1,TR,2,A,1,0.05997446137916871,-152.70473570688173,94.50047112813823,564.061511643447,1.5541854522198573,-1.5646335343193372,0.959359709753963
ihawk2,20260808_141232,10.0,1,TR,2,B,0,1.126000233440893,-151.9142250871506,95.09940898537594,561.6691772081874,-1.8385974672523144,1.375875295332332,0.2579205035078506
ihawk2,20260808_141232,10.0,1,TR,3,A,1,0.053714814890635565,-152.6527022400509,94.45591212123063,563.9034323761642,1.552798346716089,-1.5646674673897425,0.9598486847033106
ihawk2,20260808_141232,10.0,1,TR,3,B,0,1.129839389277191,-151.85944736074052,95.05272860663865,561.5008936538608,-1.8374293138504127,1.3758181715036666,0.2588532763280267
ihawk2,20260808_141232,10.0,2,BL,1,A,1,0.036949026262876966,77.75337072247343,159.58482862974543,443.73271594017973,1.5340971980638818,-1.5494527826893738,0.9587469220042557
ihawk2,20260808_141232,10.0,2,BL,1,B,0,1.5379361944837389,77.17912015895934,160.07433611389874,441.28889844768213,-1.887374705834255,2.277456157550064,0.7408766082688866
ihawk2,20260808_141232,10.0,2,BL,2,A,1,0.06349330107508117,77.67862621965473,159.42398752700143,443.2165418882338,1.5316047590118143,-1.5481517882047857,0.9599120197963293
ihawk2,20260808_141232,10.0,2,BL,2,B,0,1.4967123565729803,77.1235301428538,159.95001452684386,440.86851167252587,-1.884855302949721,2.276462773722047,0.7417641534001286
ihawk2,20260808_141232,10.0,2,BL,3,A,1,0.021524786483287327,77.74925016465131,159.54456481346895,443.67199870655276,1.5343926893763,-1.5485213369104966,0.9598491736644069
ihawk2,20260808_141232,10.0,2,BL,3,B,0,1.546718120994434,77.17050390231577,160.02741774922438,441.2095521572539,-1.8874112088039188,2.2767213228813805,0.742550858030359
ihawk2,20260808_141232,10.0,3,BR,1,A,1,0.01866090816851525,76.05525722794336,94.28191436096968,566.3890151321713,1.558471008191697,-1.5754062439784802,0.9324473250881476
ihawk2,20260808_141232,10.0,3,BR,1,B,0,1.1499217962958457,75.64546535232026,94.92664820547681,563.9412071554559,-1.7082935158985963,1.995882126494468,0.9459864475440981
ihawk2,20260808_141232,10.0,3,BR,2,A,1,0.02546418834149297,76.04231498392585,94.29115939791161,566.4422947651324,1.5591630644361807,-1.5742151902455626,0.931114545707704
ihawk2,20260808_141232,10.0,3,BR,2,B,0,1.162556578248399,75.62731291516018,94.92845148311739,563.9497174673294,-1.7093687685557073,1.9943564285336373,0.9447797402490672
ihawk2,20260808_141232,10.0,3,BR,3,A,1,0.044224041318068195,76.13353340107079,94.41063331719914,567.267201116216,1.5592413403212777,-1.5782635171911656,0.9328879812686169
ihawk2,20260808_141232,10.0,3,BR,3,B,0,1.168036759964749,75.71338943700002,95.04298762991085,564.7498770243286,-1.70881740036145,1.9986126576798677,0.9460017621399763
ihawk2,20260808_141232,10.0,4,C,1,A,1,0.033942517271933835,-37.4481070544926,127.49632924731085,504.40895072120776,1.537133563869519,-1.5464578310610215,0.9677760345170336
ihawk2,20260808_141232,10.0,4,C,1,B,0,1.4454730480354898,-37.197579721664255,128.0003811528263,501.58986553461614,-1.8923022166226109,1.7614178056338938,0.4736805768515758
ihawk2,20260808_141232,10.0,4,C,2,A,1,0.03553907772735069,-37.44356481061756,127.48409906937509,504.35592627420715,1.5368988171581233,-1.5462655258981879,0.9676294819905338
ihawk2,20260808_141232,10.0,4,C,2,B,0,1.445828754847155,-37.19261066638096,127.98799149801573,501.5361502393312,-1.89212554323171,1.7611321343243378,0.4735753631873765
ihawk2,20260808_141232,10.0,4,C,3,A,1,0.026668969673654928,-37.46172311435127,127.4938554790693,504.340625148112,1.537261337610647,-1.546685091370692,0.9670115020748381
ihawk2,20260808_141232,10.0,4,C,3,B,0,1.4324000931464753,-37.21344512845147,128.00874076066455,501.5633723941904,-1.8924719426861305,1.7614451457515288,0.4726812472625177
ihawk2,20260808_141232,15.0,0,TL,1,A,1,0.04423459537750193,-152.68702059365606,155.4332581769196,444.37691310322504,1.5555728822717678,-1.5481168764455964,0.9817717994393117
ihawk2,20260808_141232,15.0,0,TL,1,B,0,1.3962222033731901,-151.75825574898676,156.00200696705988,442.3295882911314,-2.0313418692602543,1.440378496298367,-0.08612171099654216
ihawk2,20260808_141232,15.0,0,TL,2,A,1,0.0629130261914731,-152.53267546755362,155.30201857808717,444.04266150935916,1.5543313616871641,-1.548095015770966,0.9847425244752939
ihawk2,20260808_141232,15.0,0,TL,2,B,0,1.4273802633994732,-151.58701418896297,155.8518971849051,441.9363602177086,-2.0307920881183144,1.441452225952181,-0.08269988645816453
ihawk2,20260808_141232,15.0,0,TL,3,A,1,0.05492895698998223,-152.85914832152812,155.64023169266835,444.90953940792366,1.55670104318351,-1.5464401554289762,0.9850351115540482
ihawk2,20260808_141232,15.0,0,TL,3,B,0,1.3703550024343827,-151.95206523013712,156.22487114612616,442.90781986648676,-2.033485079119052,1.4405652959336053,-0.08305087448220906
ihawk2,20260808_141232,15.0,1,TR,1,A,1,0.20621639376050924,-152.69922252304542,89.35986576208596,564.4830016016591,1.5500454543446438,-1.561277094165667,0.9605105551654384
ihawk2,20260808_141232,15.0,1,TR,1,B,0,1.2338507931594083,-151.80632724179895,89.9113791262818,561.7120329382508,-1.8251887332994885,1.361210907969101,0.2734775148811811
ihawk2,20260808_141232,15.0,1,TR,2,A,1,0.2725855545184339,-153.13234193335643,89.69600306343052,565.8001835298284,1.5582669499729829,-1.5613674286118193,0.9549751230365912
ihawk2,20260808_141232,15.0,1,TR,2,B,0,1.2045734395382484,-152.26899821265027,90.26840955492673,563.1496098598825,-1.8316279875525634,1.361062593499644,0.265149755957112
ihawk2,20260808_141232,15.0,1,TR,3,A,1,0.257831204026796,-153.06852721016594,89.61870824542292,565.5584957298108,1.556101087662034,-1.5616004835114765,0.9545147811107247
ihawk2,20260808_141232,15.0,1,TR,3,B,0,1.1897132798394403,-152.21708027321063,90.19805529300342,562.9560381440388,-1.8295546810985615,1.3607916336617776,0.26534217429382906
ihawk2,20260808_141232,15.0,2,BL,1,A,1,0.1343636044970815,77.22771266803025,154.03152519472295,441.30819063361537,1.5199961529004438,-1.5383828721957533,0.9501790624406008
ihawk2,20260808_141232,15.0,2,BL,1,B,0,1.5356436299859617,76.68903476819956,154.5692967489473,438.89101568346405,-1.866127115619166,2.250038633601254,0.7493864347633381
ihawk2,20260808_141232,15.0,2,BL,2,A,1,0.11657173153809512,77.22862801014688,154.04440287008399,441.27689418449376,1.518914704027945,-1.5380170229757022,0.9499317114374946
ihawk2,20260808_141232,15.0,2,BL,2,B,0,1.5373306092447747,76.69105401127737,154.5805697693284,438.8546689020748,-1.8652820203096938,2.2494828851654565,0.7487778333893629
ihawk2,20260808_141232,15.0,2,BL,3,A,1,0.12436866191520592,77.18225887834704,153.95297526978575,441.0394700241335,1.516659437944011,-1.5361875569341417,0.9487548466479427
ihawk2,20260808_141232,15.0,2,BL,3,B,0,1.5464746171269392,76.64578541403583,154.4837290640417,438.59784687525894,-1.863664397321627,2.2470440634697755,0.7476554158687765
ihawk2,20260808_141232,15.0,3,BR,1,A,1,0.027502984946603165,76.38431393314822,89.23088097205367,566.3189422145751,1.554813728397392,-1.5648593856340676,0.9275235772717942
ihawk2,20260808_141232,15.0,3,BR,1,B,0,1.1839031540424272,75.96492022490659,89.87007717755638,563.7454974921935,-1.6939514283902595,1.9732841332289623,0.9565090561211728
ihawk2,20260808_141232,15.0,3,BR,2,A,1,0.04701584928432047,76.50054501124131,89.32922728990947,566.9942737373209,1.5572091004959536,-1.5669959076552145,0.9263853798089067
ihawk2,20260808_141232,15.0,3,BR,2,B,0,1.1878301581139623,76.07624700216691,89.96536410541712,564.3992567753259,-1.69640858131644,1.9754445655586026,0.9556805059466353
ihawk2,20260808_141232,15.0,3,BR,3,A,1,0.02903994397397173,76.18996856683553,89.01847345117332,564.9911415933725,1.5539564883112467,-1.560155176719291,0.9267162135377398
ihawk2,20260808_141232,15.0,3,BR,3,B,0,1.197224451655495,75.76795739832416,89.65300185031099,562.3825098621081,-1.6935040824811378,1.9682553693295493,0.9561088158372958
ihawk2,20260808_141232,15.0,4,C,1,A,1,0.029521428983389244,-37.554887071825945,122.38245886340084,504.1957529597354,1.5465789910631385,-1.551402222040575,0.9586334152970459
ihawk2,20260808_141232,15.0,4,C,1,B,0,1.4020097140994194,-37.31403018040828,122.95416269252793,501.533835544637,-1.8891464260823074,1.7536109244947404,0.47772857144048736
ihawk2,20260808_141232,15.0,4,C,2,A,1,0.029538788691437477,-37.57152564084359,122.48592855468021,504.6466706911415,1.547548778204796,-1.5518574923461617,0.9579267516974503
ihawk2,20260808_141232,15.0,4,C,2,B,0,1.406540162519598,-37.32952772475784,123.05246114290264,501.96627222518174,-1.8899564864970144,1.7540684959842312,0.4769655919584239
ihawk2,20260808_141232,15.0,4,C,3,A,1,0.02228923152203105,-37.56653947594249,122.45640093878141,504.48669544717745,1.5464766756879804,-1.5515749196316753,0.9580914873064645
ihawk2,20260808_141232,15.0,4,C,3,B,0,1.403718041223637,-37.32429587533062,123.02508862109615,501.815235508173,-1.88902995012067,1.7536205985138076,0.47712848212086223
ihawk2,20260808_141232,20.0,0,TL,1,A,1,0.06655545863243527,-149.32144190759013,150.20472249481372,442.1397143847352,1.5488964653599226,-1.556931456126688,0.9909858082471517
ihawk2,20260808_141232,20.0,0,TL,1,B,0,1.4553113851208856,-148.37876692642064,150.7701352036668,439.98820004492825,-2.0159059956878536,1.4513254324256732,-0.055711517926842084
ihawk2,20260808_141232,20.0,0,TL,2,A,1,0.059918723993059,-149.47538573959721,150.3433727299404,442.5103422340874,1.549395368920414,-1.5572927700832435,0.9899519228603876
ihawk2,20260808_141232,20.0,0,TL,2,B,0,1.4452052218252998,-148.53716183825702,150.91316101732198,440.3757831395304,-2.0160430602854174,1.4512859159243128,-0.05710355006588096
ihawk2,20260808_141232,20.0,0,TL,3,A,1,0.062032432177119234,-149.40301724707862,150.28951316671692,442.33381921613005,1.5494528722663452,-1.5565016677517123,0.9884142535299026
ihawk2,20260808_141232,20.0,0,TL,3,B,0,1.4651455692923891,-148.44996403341074,150.84611542980406,440.16053416790595,-2.0160772175251993,1.449850469635881,-0.058214189311897445
ihawk2,20260808_141232,20.0,1,TR,1,A,1,0.12714535471745989,-151.76072287845633,84.40749499142368,564.3670635266411,1.5629053777273567,-1.5758391024434362,0.9531195372550055
ihawk2,20260808_141232,20.0,1,TR,1,B,0,1.1486096177693164,-150.95536434997268,85.03817194453175,561.9108055330584,-1.8224201098056956,1.3700413132842633,0.27619651215090174
ihawk2,20260808_141232,20.0,1,TR,2,A,1,0.1254417637646454,-151.8163831138586,84.44503923521427,564.6113188900266,1.5632625858934146,-1.5760738266124203,0.9524406990331195
ihawk2,20260808_141232,20.0,1,TR,2,B,0,1.1494722162171866,-151.00928160936786,85.07473928443986,562.1499953753745,-1.8225577757624711,1.3702325944326883,0.2754905144201321
ihawk2,20260808_141232,20.0,1,TR,3,A,1,0.13330846196042695,-151.8463529569709,84.47791181575126,564.7533248537962,1.5650263188432334,-1.5763060658466599,0.952060959162584
ihawk2,20260808_141232,20.0,1,TR,3,B,0,1.153661932536594,-151.0357457934113,85.10627137973057,562.2778988764843,-1.8239984077819238,1.3707093320451755,0.27463644470999954
ihawk2,20260808_141232,20.0,2,BL,1,A,1,0.10192062952164609,80.68499912144408,148.23954568160408,443.1310919275645,1.5200596068758399,-1.5475790115556092,0.9612103174912078
ihawk2,20260808_141232,20.0,2,BL,1,B,0,1.6677525991251112,80.05229741253737,148.6932087921574,440.39259365815394,-1.8389330237532395,2.2565371577739044,0.7958306643109653
ihawk2,20260808_141232,20.0,2,BL,2,A,1,0.09536125842505243,80.70794990416438,148.2897702247405,443.2724148681461,1.519982314045998,-1.5474613048053032,0.9608777358207994
ihawk2,20260808_141232,20.0,2,BL,2,B,0,1.6590827152782024,80.07926811185006,148.7493329570737,440.5526003137474,-1.839024896899155,2.256311981802005,0.7954162423189117
ihawk2,20260808_141232,20.0,2,BL,3,A,1,0.10156453766333727,80.7343628168594,148.33505717941907,443.4058462949376,1.5203561571579727,-1.54764456780859,0.9609297700875885
ihawk2,20260808_141232,20.0,2,BL,3,B,0,1.6664448967811296,80.10169769001466,148.78794785015444,440.667594279774,-1.8393307559593373,2.256537903654161,0.795555880110996
ihawk2,20260808_141232,20.0,3,BR,1,A,1,0.05770623205418388,77.82986493384186,83.12173795083373,565.4330341745649,1.5440606502688725,-1.5754875386011558,0.9494632268633956
ihawk2,20260808_141232,20.0,3,BR,1,B,0,1.1225979735397236,77.42578873485505,83.81112637694204,563.0916630054908,-1.6622093861244565,1.9764741755243693,0.9975244574397611
ihawk2,20260808_141232,20.0,3,BR,2,A,1,0.07689119433531064,77.88166252444364,83.170353684086,565.7152694359092,1.5448252067641945,-1.575977438920239,0.9493522671935296
ihawk2,20260808_141232,20.0,3,BR,2,B,0,1.0996780495491771,77.48852416621233,83.87202909425997,563.4578999659391,-1.6630485840220188,1.9770252074213355,0.9974281322440697
ihawk2,20260808_141232,20.0,3,BR,3,A,1,0.041339375973893096,77.87048526963987,83.21209818480311,565.9847663454,1.5447023406287888,-1.5767103838069907,0.9503842768553143
ihawk2,20260808_141232,20.0,3,BR,3,B,0,1.135613196905521,77.45758071713013,83.89259848898067,563.5882426464364,-1.6626529387239741,1.9777122413360522,0.9983607914347844
ihawk2,20260808_141232,20.0,4,C,1,A,1,0.010631466280836395,-35.270628910804504,116.96303570771083,504.02092602999494,1.5438711637986637,-1.5681907396175578,0.9659612455416826
ihawk2,20260808_141232,20.0,4,C,1,B,0,1.4325815524185281,-35.04404357777762,117.54493429406823,501.2811443816934,-1.8696131064963868,1.7672725298706484,0.5053861345830253
ihawk2,20260808_141232,20.0,4,C,2,A,1,0.008793925720502034,-35.260639694210354,117.01389983991233,504.1912540260495,1.5423152422970583,-1.5688159165993123,0.9650332407597241
ihawk2,20260808_141232,20.0,4,C,2,B,0,1.43426313931331,-35.031722848174624,117.59351024353248,501.444779391193,-1.868022045872725,1.7676917291142815,0.5045346662892541
ihawk2,20260808_141232,20.0,4,C,3,A,1,0.022928385594903268,-35.29277330882013,117.05877881428592,504.47535383574717,1.542848411545534,-1.5687021429468007,0.964547356026603
ihawk2,20260808_141232,20.0,4,C,3,B,0,1.420478147727998,-35.06676412267355,117.64751294377575,501.7698621978843,-1.8685327201569033,1.7675113718644573,0.5041029594461715
ihawk2,20260808_141232,25.0,0,TL,1,A,1,0.08924139386243518,-150.5355410492805,146.2313043090245,439.3197934376184,1.54580119228931,-1.549029905653717,0.992738460185508
ihawk2,20260808_141232,25.0,0,TL,1,B,0,1.394190892823712,-149.6256739876107,146.8590696176525,437.296778677549,-2.0097132774907767,1.4286701797293342,-0.04839067657301714
ihawk2,20260808_141232,25.0,0,TL,2,A,1,0.10186577666252551,-150.40568838786237,146.12531080178655,439.004556277525,1.545347526081175,-1.5481254594113905,0.9925113887320676
ihawk2,20260808_141232,25.0,0,TL,2,B,0,1.3835313599474566,-149.50379006600733,146.76172715528477,437.0052180193974,-2.009633822722395,1.427634828519957,-0.048144510615567813
ihawk2,20260808_141232,25.0,0,TL,3,A,1,0.10502888331773783,-150.39634062574353,146.112170786052,438.9646591693676,1.544998041468293,-1.5480706216340347,0.9931688789979319
ihawk2,20260808_141232,25.0,0,TL,3,B,0,1.3817791420753833,-149.49624910053592,146.7499374604458,436.96870408815886,-2.0094876036422695,1.4277535200799982,-0.047439838838043064
ihawk2,20260808_141232,25.0,1,TR,1,A,1,0.18420892560860166,-151.66812685767863,80.4390507414655,560.5613366073786,1.5543073056887897,-1.5649990743427222,0.9632361783341089
ihawk2,20260808_141232,25.0,1,TR,1,B,0,1.223880167548083,-150.8019388643158,81.04505954048115,557.8716774166143,-1.8118636520219933,1.3501037660181188,0.29510915491896456
ihawk2,20260808_141232,25.0,1,TR,2,A,1,0.1733352870614256,-151.64611710822854,80.43607268127575,560.5522710240194,1.5547117846590375,-1.5642788510884824,0.9632387847005986
ihawk2,20260808_141232,25.0,1,TR,2,B,0,1.223427187039485,-150.78043878741863,81.04198755679568,557.8620465084625,-1.812343171857997,1.3495747969778211,0.29526321052521787
ihawk2,20260808_141232,25.0,1,TR,3,A,1,0.19407268145681353,-151.77371193968852,80.50319249349512,560.8971684185861,1.5564682998120125,-1.5648494243200803,0.9617144176941582
ihawk2,20260808_141232,25.0,1,TR,3,B,0,1.2180360601391582,-150.91233618355514,81.11264066475331,558.2276247013752,-1.813530957427576,1.349925405494061,0.2930205377786194
ihawk2,20260808_141232,25.0,2,BL,1,A,1,0.14984535797068546,79.42161479498739,144.32097952397288,438.2043329708816,1.5109675556760618,-1.5365850687296867,0.9639129662216503
ihawk2,20260808_141232,25.0,2,BL,1,B,0,1.7222907710525708,78.7875785992299,144.77784298625298,435.38681586059516,-1.8249563045084163,2.2381404549735566,0.8074996925433903
ihawk2,20260808_141232,25.0,2,BL,2,A,1,0.13268241856467866,79.493649745763,144.4548639614385,438.62504219120586,1.5122114358629748,-1.5378268208413062,0.9619442114202907
