camera,run_id,height_mm,marker_id,board_position,n_frames,selected_branch_sequence,branch_switch_flag,large_mode_jump_flag,max_pairwise_rho_mm,max_pairwise_omega_rad,covariance_rank,sigma_rho_x_mm,sigma_rho_y_mm,sigma_rho_z_mm,sigma_omega_x_rad,sigma_omega_y_rad,sigma_omega_z_rad,role
ihawk2,20260808_131913,30.0,1,TR,3,A/A/A,0,0,0.6426523743087976,0.0010567229805845313,2,0.26225935512303145,0.06972538571749153,0.1782126831736405,0.0003678124190604583,0.0004017715104580454,0.0003032703758847743,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_131913,30.0,2,BL,3,A/A/A,0,0,0.1360721418651226,0.0013717846653820416,2,0.05918984186664701,0.012329454342220348,0.03962980113835695,0.0006446801945408445,0.0002457518298555028,0.00022947167847532882,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_131913,30.0,3,BR,3,A/A/A,0,0,0.9017082608207658,0.0008952102755448983,2,0.36543650393778715,0.05135484835618163,0.2703687421667941,0.00018481818225880644,0.00041675957740959523,0.00027766657653023185,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_131913,30.0,4,C,3,A/A/A,0,0,0.564603072794464,0.001358511870295356,2,0.21850732819430863,0.023510619069108566,0.17768903465826844,0.0005666135370193373,0.0003846143020429953,0.0005249083372972543,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_131913,35.0,0,TL,3,A/A/A,0,0,0.7297025398941297,0.0022963307260450696,2,0.26599405945178456,0.08553683318574325,0.23878243772525184,0.0009734609549403095,0.0005540083199149877,0.0005516748309993464,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_131913,35.0,1,TR,3,A/A/A,0,0,0.4837226613369365,0.002729188134172886,2,0.20718269001079356,0.02184494133604266,0.13619802692650773,0.0010508209485467757,0.0007723816079757593,0.0007830868377916358,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_131913,35.0,2,BL,3,A/A/A,0,0,0.10353112153065441,0.0011881874876263022,2,0.037297377891826564,0.01697732049117908,0.03294957034105584,0.0004885269652167769,0.00024387750285695164,0.0003748873616515595,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_131913,35.0,3,BR,3,A/A/A,0,0,0.14112115611255618,0.002319044454212509,2,0.06820190409644082,0.005982863553766104,0.018464622817672045,0.0011023408916673036,0.00040402519170261046,0.0004049236341076219,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_131913,35.0,4,C,3,A/A/A,0,0,0.5711778994783623,0.002641432360255307,2,0.2394659541578338,0.021358700560908064,0.2212855830350186,0.00044094271292384533,0.001377528084764569,0.00038714023647965363,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_131913,40.0,0,TL,3,A/A/A,0,0,0.1680261939658751,0.0005012768104094376,2,0.062324757339626446,0.024237847379789842,0.06166768197633604,0.00017584137864729674,0.000157067551934158,0.00018646909395787854,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_131913,40.0,1,TR,3,A/A/A,0,0,0.5164985902436007,0.0014285703902437747,2,0.22569958197619613,0.07002042179811943,0.1672358470958228,0.0002970464480327471,0.0005096051809265111,0.0005843608736899374,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_131913,40.0,2,BL,3,A/A/A,0,0,0.1388848778436458,0.001225335127067241,2,0.05298442426660837,0.020999218436638798,0.040631812845663834,6.78507524903051e-05,0.00042894207017824605,0.00046343202657520347,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_131913,40.0,3,BR,3,A/A/A,0,0,0.6648909666256801,0.004750461999818301,2,0.2769938566301056,0.052013983960865075,0.18491125405182493,0.00037742039195064615,0.0017997563032545823,0.001646133643093551,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_131913,40.0,4,C,3,A/A/A,0,0,0.2273058752136165,0.0020624185753563497,2,0.1073192723356919,0.00709408526611445,0.07325953936088712,0.0005368356277908097,0.0009404516104812176,0.0003358811738729691,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_131913,45.0,0,TL,3,A/A/A,0,0,0.3688732856081576,0.0013020546781007149,2,0.12173913606035194,0.06172751058633913,0.12415038759135559,0.0001634099078656749,0.00033322687345903085,0.0005580581768852199,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_131913,45.0,1,TR,3,A/A/A,0,0,0.09523199932982221,0.0027561844789082456,2,0.04582886197158339,0.0055785355737501185,0.01662788684390197,0.0011291604221986126,0.0009195818291696896,0.0005820391145858882,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_131913,45.0,2,BL,3,A/A/A,0,0,0.6591845153993954,0.0014976735252055023,2,0.23009500741906028,0.06378742640938384,0.22796513418951117,0.0007452608412546616,0.00032736166856737336,0.0001517205993831339,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_131913,45.0,3,BR,3,A/A/A,0,0,0.1779667948031341,0.0010075749157852157,2,0.07568221397225584,0.019311992419475753,0.05127142355163645,0.00024230121300527024,0.00044406782196625664,8.440434923373228e-05,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_131913,45.0,4,C,3,A/A/A,0,0,0.4821017101210452,0.0021174544112022896,2,0.1925512106088608,0.008352178483685616,0.1596894899524295,0.0007074589684564256,0.0008139616104762679,0.0003045268279597495,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_131913,50.0,0,TL,3,A/A/A,0,0,0.15468347792948864,0.0014941006858369735,2,0.06232152925476455,0.01858651820234481,0.05923977247243003,0.0002546702326836573,0.0005725407052414788,0.0005969857032985799,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_131913,50.0,1,TR,3,A/A/A,0,0,0.10440415302456763,0.0019560932708514896,2,0.05156701479684131,0.005692736451104703,0.029654895027155955,0.0004356804549466042,0.0005393540816000937,0.0007774497706231981,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_131913,50.0,2,BL,3,A/A/A,0,0,0.44086097325218465,0.0017591986819567938,2,0.1774488784373844,0.03567054210059416,0.17160994432017976,0.00025281177237626557,0.0008083487843642934,0.00037038268009404455,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_131913,50.0,3,BR,3,A/A/A,0,0,0.4079734482127354,0.0014033698662247749,2,0.1766393583379928,0.05185062065647869,0.12135696297497674,0.0002899219270836051,0.0007061784615917753,8.140965576423982e-05,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_131913,50.0,4,C,3,A/A/A,0,0,0.8041576381841323,0.0021404565763888544,2,0.3260733337393228,0.04506605091899711,0.23777560114558466,0.0006596447461949351,0.0010166652556032644,0.0002727868500924654,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,0.0,0,TL,3,A/A/A,0,0,1.1042255795957552,0.009263054622536309,2,0.42159864872692177,0.17620341709971213,0.43794002907993973,0.001747416284209076,0.00395154719950957,0.0025180832663625717,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,0.0,1,TR,3,A/A/A,0,0,0.5502920973585038,0.0015752328939760748,2,0.24415437391290556,0.03944041201489838,0.18191592032276022,0.0003172417311792858,0.0005003152638728669,0.0006184125326602119,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,0.0,2,BL,3,A/A/A,0,0,0.3888236445754187,0.001135170991713026,2,0.13112828531791068,0.02406420993185658,0.14264337539999133,0.0005267248744152676,0.0001594027797784743,0.0001819613339178189,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,0.0,3,BR,3,A/A/A,0,0,0.4424693029599475,0.0010862684551844878,2,0.18378232138460115,0.04393483277149918,0.1444323368552676,0.00011675141827782428,0.0004084823801487973,0.00038796074286630137,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,0.0,4,C,3,A/A/A,0,0,0.15726608725194696,0.0015074100923863718,2,0.05705901792763432,0.009412187014499026,0.06569605638698992,0.0006132151881488235,0.00044283032880144073,0.00047337751032824036,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,5.0,0,TL,3,A/A/A,0,0,0.5197517767529146,0.0017634249171640394,2,0.1745068656440946,0.058912810297469184,0.18986000609880702,0.0008378895906954706,0.0005141005244771971,0.00042555979024595336,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,5.0,1,TR,3,A/A/A,0,0,0.19488007784939165,0.0016535726181765682,2,0.0818506994028371,0.026919222656376453,0.05485946739190519,0.0002439248427791764,0.00016878962109711563,0.0008190702641049953,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,5.0,2,BL,3,A/A/A,0,0,0.7258422079912525,0.0028902686183079544,2,0.2535111737958249,0.05475289440307682,0.25916489380530366,0.00035291190221253127,0.001401287676516154,0.0008626670354497942,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,5.0,3,BR,3,A/A/A,0,0,0.17948306516365478,0.0008336992666188584,2,0.0753675891204313,0.01212729112292414,0.05977926886030645,0.00040500225039169393,0.00034663395696705497,0.00017073177786191198,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,5.0,4,C,3,A/A/A,0,0,0.4566910746639582,0.0014134769770372728,2,0.1778475762664527,0.005139196585924224,0.16087659018891992,0.0005040345599577879,0.0004645710192277445,0.00038894247246410834,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,10.0,0,TL,3,A/A/A,0,0,0.1685360260258768,0.002641205567935453,2,0.061046499721532525,0.024957351047242202,0.07121997938149,0.0010161182444328675,0.0008127454703639003,0.0003423568375098048,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,10.0,1,TR,3,A/A/A,0,0,0.5215386162431567,0.0029025809869943336,2,0.20352358518318572,0.06159159257623486,0.15980507273630343,0.0002475615550182415,0.0011543950164676247,0.000884869442020038,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,10.0,2,BL,3,A/A/A,0,0,0.5457973754977462,0.002678170527551627,2,0.2155516641785873,0.04388921191640102,0.1999399510297686,0.0007964068562634986,0.0013271475095699174,0.00029303188196122597,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,10.0,3,BR,3,A/A/A,0,0,0.8910094539704486,0.004042233993431323,2,0.3972191358445657,0.052255486265156914,0.2991573530649737,0.0006618768863282264,0.001135600345906709,0.0016550234922095319,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,10.0,4,C,3,A/A/A,0,0,0.06971735887332861,0.0006664046300073528,2,0.030812523839693694,0.009657573926194577,0.019346784564736458,0.00021325708395462616,0.0003224905462504159,9.921036757111422e-05,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,15.0,0,TL,3,A/A/A,0,0,0.9861276783373063,0.0030423865349495723,2,0.31587822345502103,0.14948568953813862,0.35322919248542545,0.0013989881730407671,0.000825735002218371,0.0009077912249353827,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,15.0,1,TR,3,A/A/A,0,0,1.4267260901045862,0.007950032540350276,2,0.5429668473671557,0.2228999637725161,0.48254467705360654,0.0008088539049933353,0.00348119094269833,0.002429356375676815,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,15.0,2,BL,3,A/A/A,0,0,0.28363629266954155,0.004205569023257152,2,0.11168726575286769,0.024979491811349775,0.10792662728811697,0.001498307068484258,0.0014783408068853054,0.0005958775183761978,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,15.0,3,BR,3,A/A/A,0,0,2.050755593091679,0.007159371969412665,2,0.8234784195697885,0.15123103240019392,0.6224772988468318,0.0009348210161353324,0.0030175150759286736,0.0018828326698202731,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,15.0,4,C,3,A/A/A,0,0,0.4629299100521361,0.001076462669731219,2,0.17970244068887206,0.006308820753072301,0.15113212265642834,0.000275100310249423,0.0005523532689790575,0.00013423601866174815,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,20.0,0,TL,3,A/A/A,0,0,0.42460295961731787,0.0021566178639154054,2,0.13602336138450408,0.06974233281312567,0.14770961083791895,0.0007078168444753049,0.0004553245910429772,0.0007707650196775115,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,20.0,1,TR,3,A/A/A,0,0,0.401857481814347,0.0020329754737221234,2,0.15576015596028317,0.03937172053560017,0.12445570685533594,0.0003979192951881995,0.000937760235978446,0.0003660374433382061,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,20.0,2,BL,3,A/A/A,0,0,0.29503943554584705,0.0004046998536637689,2,0.10241684091567164,0.025272836867399825,0.10316176074541704,0.00014907766990992634,0.0001752810947947387,0.00010180074836373126,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,20.0,3,BR,3,A/A/A,0,0,0.5605581041333833,0.0016282271275348814,2,0.22235734408005312,0.03076917198452717,0.16886334358703492,0.0005038308839357421,0.00046738228605894017,0.0005464870994034612,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,20.0,4,C,3,A/A/A,0,0,0.46493214643773145,0.0016069756094956509,2,0.1826456473476834,0.012799013824016488,0.14746737958431438,0.0008710437085915182,0.00020138144804161142,0.0002639788793055989,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,25.0,0,TL,3,A/A/A,0,0,0.3996071700948308,0.0011911241301144008,2,0.14699555605864886,0.0708669848738241,0.14676049979647085,0.00020600417958123346,0.0005837503587646014,0.0002817907996971953,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,25.0,1,TR,3,A/A/A,0,0,0.37380602063996776,0.002098636596939346,2,0.15751278116808212,0.06412279269465598,0.1257066449019759,0.00013838016734486687,0.0009914122597899215,0.0006567896567545447,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,25.0,2,BL,3,A/A/A,0,0,0.44733573847500724,0.0021266390384110318,2,0.17283935418595772,0.04020235797875668,0.16207344817517952,0.0002860198578507421,0.001064071420902397,0.0001926204848245724,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,25.0,3,BR,3,A/A/A,0,0,0.7717603838986222,0.003319191799024094,2,0.31854859435499105,0.05138499125498407,0.25493476302378393,0.0008768708432196986,0.0015097739966155332,0.00045105611872693646,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,25.0,4,C,3,A/A/A,0,0,0.16095143118567523,0.0013205398451074325,2,0.07093981206238968,0.008513652518399055,0.05910083511958629,0.000399195036744436,0.0005949167119472628,0.00041083287794400696,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,30.0,0,TL,3,A/A/A,0,0,0.2953612551898143,0.0023507974445392443,2,0.0976983041654408,0.03963005176391683,0.11864753364366373,0.0008973719828844578,0.0006873463935972748,0.0004549722713994377,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,30.0,1,TR,3,A/A/A,0,0,0.5213080362376526,0.0033969992316826,2,0.20899399135420887,0.047253391040861584,0.1505649704533437,0.001027112917152052,0.0014579862208463617,0.0005274239121200496,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,30.0,2,BL,3,A/A/A,0,0,0.22835463189778196,0.0005328821687171012,2,0.08238753445635408,0.025761337904831164,0.07822330502917482,0.0002850402373350118,8.02274244865095e-05,0.00012271216793192534,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,30.0,3,BR,3,A/A/A,0,0,30.360821679591755,0.05651283310848126,2,14.101100422461233,2.2610879072709458,9.961427160824314,0.012644130349805544,0.022303496653335864,0.019795040813505065,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,30.0,4,C,3,A/A/A,0,0,0.18152435937690956,0.0010747877247886451,2,0.07900244906861204,0.017069386832057706,0.054083752059334585,0.00026068130563763035,0.0004907763259978422,0.00024555172853481466,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,35.0,0,TL,3,A/A/A,0,0,0.2047214325816656,0.0025471523158990834,2,0.060628186456700345,0.0458874489641319,0.06886309081341442,0.001026657123545367,0.0007642053957649105,0.00036285011661194266,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,35.0,1,TR,3,A/A/A,0,0,0.1204966520425001,0.0013158042023888722,2,0.042626052242733525,0.017738484655866662,0.04138602072669959,0.0005424043825907509,0.00034026789975199383,0.0003387555816352403,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,35.0,2,BL,3,A/A/A,0,0,0.4714554665859518,0.00310494441626415,2,0.19116196846945607,0.04328536371975529,0.15950409468765944,0.00039601839802318113,0.0014278354379398577,0.0007884102262113089,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,35.0,3,BR,3,A/A/A,0,0,0.46210288873932337,0.0018668795811726448,2,0.19044868132253914,0.024219082512523957,0.14284635037998708,0.0008177466422717417,0.00023836636127877613,0.00047189546773449914,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,35.0,4,C,3,A/A/A,0,0,0.5687128170431831,0.001500142819477304,2,0.23034900744099548,0.03353181382097933,0.1886914999280722,0.00019879774136349394,0.000686873893656798,0.0003504833000276239,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,40.0,0,TL,3,A/A/A,0,0,0.19161166493407225,0.0015346160224957543,2,0.06398804455946512,0.034867921660776756,0.06483105742379644,0.00047411498041054705,0.00068382197929713,0.00044405497092644974,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,40.0,1,TR,3,A/A/A,0,0,0.2751267914286781,0.0013284123861217394,2,0.11625442688599755,0.03759368671573623,0.08059712337393475,0.00048140164444428175,0.00039057655589149224,0.000540316841194968,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,40.0,2,BL,3,A/A/A,0,0,0.24747391588939813,0.002231552073821295,2,0.09500558030811003,0.019523379322616052,0.09347461747276045,0.0005996035885028133,0.0005945075609588504,0.0007552395055352965,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,40.0,3,BR,3,A/A/A,0,0,0.6545781606186263,0.001918991922261966,2,0.30655629371240617,0.058197823177527815,0.2108887163262664,0.0002734046301560515,0.00021363770887110174,0.000966299923891254,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,40.0,4,C,3,A/A/A,0,0,0.8061046985375012,0.001996810076909227,2,0.3292013291114198,0.010111474300308593,0.2709876023432095,0.00022127512082637917,0.0008113616214596873,0.0005487545851915045,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,45.0,0,TL,3,A/A/A,0,0,0.6460166895197957,0.002960387944341583,2,0.2366034163506179,0.08775716552918492,0.21381766440289077,0.0012379594906070795,0.0012134470690992633,0.0005773769172718198,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,45.0,1,TR,3,A/A/A,0,0,0.2956033144139869,0.0016893023089446305,2,0.1271446969287084,0.052621844028943744,0.0747530087627853,0.0002792856373988397,0.0008528455227964896,0.00035338701201159857,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,45.0,2,BL,3,A/A/A,0,0,0.22958697618083856,0.0005811528323844931,2,0.07792040192658937,0.03017475615817319,0.0845453847276665,0.00012178104349362915,0.00017313513946460264,0.0002378406371186942,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,45.0,3,BR,3,A/A/A,0,0,0.25309668991425555,0.0017277103274147278,2,0.10197388020612767,0.013044980401016874,0.07626397023547823,0.0006906846408627804,0.00052259648691378,0.00020664701432329753,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,45.0,4,C,3,A/A/A,0,0,0.174458858624865,0.0008847801866603586,2,0.0745787523304484,0.011412735708167733,0.048360146091505817,0.00018076051759316724,0.00040116536895167904,0.00012500479378912464,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,50.0,0,TL,3,A/A/A,0,0,0.03167597944716635,0.001211536408756779,2,0.012677518494957183,0.0036034054649933967,0.012138262176780682,0.0004860259059167272,0.0004003121148361599,0.00023959918080092882,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,50.0,1,TR,3,A/A/A,0,0,0.4743019854230765,0.0016195515051269469,2,0.19809500814364076,0.06778634925794493,0.12604432455574294,0.0004750281647735492,0.0007694091258131109,0.00021435394284248906,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,50.0,2,BL,3,A/A/A,0,0,0.8463178657517543,0.0033241663500423245,2,0.34702998231336946,0.07954333099316517,0.31944831667964046,0.0006909513501604995,0.001603161275938348,0.00012829556120701535,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,50.0,3,BR,3,A/A/A,0,0,0.6858169759402262,0.0024885506816843153,2,0.31136132155949076,0.03454749226016859,0.21155038136504917,0.0004411662677192352,0.0007520184152826285,0.0009050899537271866,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_141232,50.0,4,C,3,A/A/A,0,0,0.12740994691260948,0.0007255629300439649,2,0.047324084298411784,0.003128177347762286,0.04379967719457343,0.00010482464849329751,0.0003539294566485031,0.00013111671709876738,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,0.0,0,TL,3,A/A/A,0,0,0.9086967311337151,0.004489131939851611,2,0.3010794550474402,0.12694033776822755,0.3299215230722616,0.00058372743493435,0.002152439864101917,0.0006891345585590484,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,0.0,1,TR,3,A/A/A,0,0,1.0059190336335821,0.0031269163803943367,2,0.38452237448796184,0.12409327357310575,0.3025733092424833,0.00032007148335944227,0.0008734860344306413,0.0013331795125585124,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,0.0,2,BL,3,A/A/A,0,0,0.7802595708609672,0.0018638822018901234,2,0.27158974008517517,0.06073877033255567,0.2860582533779082,0.00045789870920715105,0.0007833386573893931,0.0005140891740954153,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,0.0,3,BR,3,A/A/A,0,0,0.3413095527013161,0.0007361520785777148,2,0.13639903962343417,0.028363944057383596,0.10634129700993301,0.00030124045953387106,0.000312890596196899,9.748127444452434e-05,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,0.0,4,C,3,A/A/A,0,0,0.2683043422801286,0.0015788326061572477,2,0.10745573765199434,0.006117026005302826,0.09901040329079248,0.00041654569763281636,0.0006200939404164421,0.0003910368124992229,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,5.0,0,TL,3,A/A/A,0,0,0.541504160496177,0.0010701384467304172,2,0.19252907133128438,0.07573394360212671,0.20668406856863022,0.00014519137361421674,0.0005264595485464109,0.00018643580908444976,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,5.0,1,TR,3,A/A/A,0,0,0.6853858282318708,0.0023697225302180933,2,0.27418015419663194,0.09404759506396246,0.19667977589318086,0.00046763048598353734,0.0011529004995307285,0.00023347904740152786,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,5.0,2,BL,3,A/A/A,0,0,0.10417616837529997,0.0015717936226251129,2,0.032644460559482336,0.005852807836330914,0.0406077078951659,0.0002544978252524795,0.0007848163175414613,0.0004278795846727772,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,5.0,3,BR,3,A/A/A,0,0,0.23017721179736678,0.0009393400130126912,2,0.08767716938178455,0.007543334792449003,0.07930797793343003,0.00042811582784379445,0.00020238401747705223,0.0003237599657354735,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,5.0,4,C,3,A/A/A,0,0,0.26966436350559664,0.0022085422354941476,2,0.09164651337783354,0.012354131766166605,0.101337666946655,0.0008211993773852651,0.0006764360027721895,0.0006215442761561865,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,10.0,0,TL,3,A/A/A,0,0,0.7121684802790175,0.003077187440793657,2,0.2416438440041542,0.06776845680541305,0.26779972047599926,0.0004226922836797823,0.0015442115375681094,0.000963650239872376,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,10.0,1,TR,3,A/A/A,0,0,0.6780305729837699,0.0024584858386673208,2,0.27930979766147696,0.057180065903791176,0.20562043690492204,0.0004410025724808395,0.0006819840407906435,0.0012784671736328099,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,10.0,2,BL,3,A/A/A,0,0,0.3582400036299248,0.00176585911209396,2,0.1382902479220377,0.0377602741067954,0.14398348120849588,0.00036045355083260685,0.0008355435572150908,0.00043455879100773943,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,10.0,3,BR,3,A/A/A,0,0,0.3939799273579949,0.0018770437276824337,2,0.15663103244123322,0.019686382566196706,0.12155466762749396,0.0003244746183458885,0.0007210139079408808,0.0005986063984189597,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,10.0,4,C,3,A/A/A,0,0,0.22875257121972112,0.003489645866684331,2,0.09027036753076156,0.0012333303012978171,0.0824468118268241,0.0008225619717244329,0.001621611763169649,0.0005111091086694588,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,15.0,0,TL,3,A/A/A,0,0,1.3869383816890029,0.003713485120014296,2,0.46393208883128095,0.15761327616593807,0.5103740452249438,0.00017819434982539677,0.0017999595319777562,0.0005275381952150348,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,15.0,1,TR,3,A/A/A,0,0,0.5603871644165478,0.001332301947705368,2,0.23185632168647266,0.04755322342965422,0.19272853760735678,0.0005745808632332929,0.0004566681783959641,0.00010000169178062369,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,15.0,2,BL,3,A/A/A,0,0,0.44720137566367146,0.0014586632485762818,2,0.16736190109321022,0.044837659634529396,0.17616159935436834,0.0003113993466446957,0.00035760924423819423,0.0006935825103894949,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,15.0,3,BR,3,A/A/A,0,0,0.20655050242292486,0.0012924403264478073,2,0.07945206837482521,0.011885945743339347,0.06757552268883923,0.00045118705375584117,0.0004809140624356752,0.00011272466776864194,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,15.0,4,C,3,A/A/A,0,0,0.1558766105761682,0.0006609726558409893,2,0.058131727626580004,0.013856638992705035,0.06137505128795898,0.00028152748360774326,0.000195612713842037,0.00021662227350324317,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,20.0,0,TL,3,A/A/A,0,0,0.5061316343580174,0.0026007059854944482,2,0.1768055119590624,0.06843792405355487,0.16797057985865585,0.0005263573734932805,0.0013217374141917288,0.00030463555637107984,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,20.0,1,TR,3,A/A/A,0,0,0.13855067374524835,0.0012409386211538476,2,0.05278373666028843,0.016984598131785964,0.04500487065137754,0.0003685427846192986,0.0006178832563025296,0.00018190072657638256,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,20.0,2,BL,3,A/A/A,0,0,0.13903461219607502,0.0006647078927718676,2,0.044537327623784366,0.018167272753303373,0.05077509294906189,0.00014715900351288183,2.743073846786911e-05,0.00032764393107989886,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,20.0,3,BR,3,A/A/A,0,0,0.4767285279584563,0.002256913448318749,2,0.19403195082535146,0.037981560440906184,0.13610131690807603,0.0004301650635461564,0.0008616275341991255,0.0008219631837360573,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,20.0,4,C,3,A/A/A,0,0,0.1413054116797723,0.0022429034478229407,2,0.06277301436855409,0.007525335121108964,0.04286879144509843,0.0007532047791904104,0.0004708101854109233,0.0007092423150074881,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,25.0,0,TL,3,A/A/A,0,0,0.22212789293199506,0.002330383036696576,2,0.07957914888273519,0.042203218724613356,0.07684841898761742,0.0007202798805766534,0.0009877565850146652,0.0007068071900004578,failure_mode_comparator_not_primary_measurement
ihawk2,20260808_145501,25.0,1,TR,3,A/A/A,0,0,0.6207650353601801,0.0017796345405013722,2,0.23398194952243212,0.08157262386435468,0.18908300420372945,0.000573304742071393,0.0007281959660728967,0.0002864811549970234,failure_mode_comparator_not_primary_measurement
