camera,run_id,height_mm,frame_index,rho_x_mm,rho_y_mm,rho_z_mm,omega_x_rad,omega_y_rad,omega_z_rad,definition
ihawk2,20260808_145501,35.0,2,0.009998888150255925,0.0028618944695879963,-0.001621191321099886,-0.00012752868882268315,-7.543012707720465e-05,-0.0001342191765051058,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_145501,35.0,3,-0.016148521238871567,0.0033961578637717533,0.012632374871612482,4.385263828464948e-05,7.713461335132391e-05,5.7251606768882715e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_145501,40.0,1,0.003479335489815904,0.006399609012268776,0.0017151349430688265,-1.8551505815843816e-05,-0.00020691447899157765,-3.5153367731569744e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_145501,40.0,2,-0.03171148611158091,-0.011253388488726267,0.01381214690309231,4.370004129708374e-05,9.391750455866449e-05,6.417822123698963e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_145501,40.0,3,0.028232150621646225,0.004853779476432558,-0.015527281846257608,-2.5148535771522193e-05,0.00011299697176570778,-2.9024854028463927e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_145501,45.0,1,0.012761314697020527,0.004115620279475051,-0.012065191078443763,-9.726494876157356e-05,-1.5048923784963371e-05,-0.00010930228263385541,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_145501,45.0,2,-0.009594099977403842,-0.003419059171801528,0.006038684695178005,-3.0896126275868726e-05,4.1252612178913584e-05,3.3079065223960835e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_145501,45.0,3,-0.003167214719653802,-0.0006965611076395573,0.006026506383339582,0.00012816107505783092,-2.6203688326496363e-05,7.622321752742299e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_145501,50.0,1,0.004492342733919933,-0.001115870424016894,-0.0026626936970197464,-8.001248131468223e-05,7.756169206051032e-05,-7.882231031433815e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_145501,50.0,2,0.011835447738861304,-5.630329351474538e-05,-0.012714023947739028,9.4269349508408e-05,-2.7892046387685223e-06,9.350247782864445e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_145501,50.0,3,-0.01632779047281346,0.0011721737175499941,0.01537671764477778,-1.4256868744372232e-05,-7.477248748915195e-05,-1.4680168061068329e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_151001,0.0,1,0.0018255609014680009,-0.0018897529640499444,-0.006530140882559437,-6.849859855693386e-05,-6.135795297061055e-05,-8.707654262042136e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_151001,0.0,2,0.011983955409104666,-1.4027696778379396e-05,-0.005676857824698873,-6.681694056694187e-06,9.88543625350598e-05,2.6457237196334362e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_151001,0.0,3,-0.013809516310739865,0.001903780660837706,0.012206998707325233,7.518029122471402e-05,-3.74964086927128e-05,6.0619304363841805e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_151001,5.0,1,-0.0016514088231915959,0.009472626216509322,0.0067635764516943385,-3.011325672547193e-05,-2.041845067627554e-05,-1.0791023228471474e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_151001,5.0,2,-0.007160974109618341,-0.010490340368821623,0.009425695371598744,-0.00017889643965953038,9.765584476197566e-05,-0.00016771763695493414,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_151001,5.0,3,0.008812382932787173,0.0010177141523118277,-0.01618927182348133,0.00020900969601396528,-7.723739366567999e-05,0.00017850865973265527,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_151001,10.0,1,0.023846287654062624,-0.002045940816405218,-0.02035692162025929,0.00012031610405984955,-0.00016566675689136092,3.741881435475223e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_151001,10.0,2,-0.007288269232469627,-0.0015084441081301449,0.010631252708229127,-7.653942213897271e-05,0.00014144790417337495,-5.219460039732609e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_151001,10.0,3,-0.016558018421492595,0.0035543849245462406,0.009725668912051975,-4.3776679833375774e-05,2.421885223799853e-05,1.4775784806706005e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_151001,15.0,1,0.0072864508685116965,-0.00026182312648072515,-0.007519398975622972,-2.7605424027329742e-05,0.00011690621161684656,-3.1354524518647325e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_151001,15.0,2,-0.000556047728201322,0.01196906402161812,0.00278210457882234,3.089892358953566e-05,-0.00019419015070796974,-1.0109963624099957e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_151001,15.0,3,-0.0067304031402427,-0.01170724089514255,0.004737294396901964,-3.2934996881454987e-06,7.728393984447541e-05,4.1464488156768305e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_151001,20.0,1,0.008850768711759351,-0.007001917704294939,-0.0065558368936739515,2.356343699323842e-07,2.1023738850032983e-05,-5.986558106739179e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_151001,20.0,2,-0.003595713668321757,0.008864850409198804,0.0008580236809411607,-6.805877046971986e-05,2.0782471825824225e-05,-5.782320416882071e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_151001,20.0,3,-0.0052550550434233775,-0.001862932704889106,0.005697813212763403,6.782313566049238e-05,-4.1806210467079114e-05,0.00011768878465065019,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_151001,25.0,1,0.024727144976647825,0.0035807171667855257,-0.020475761312045777,-1.8859296866665545e-05,-7.161819630280557e-05,-3.854220010615004e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_151001,25.0,2,-0.022524393922324498,-0.002781584724673771,0.02383466152766459,-5.894261144765654e-05,0.00011147372349176083,-4.5107187558977566e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_151001,25.0,3,-0.002202751054254053,-0.0007991324421005524,-0.0033589002156662433,7.780190813561355e-05,-3.985552656356916e-05,8.36493875929581e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_151001,30.0,1,0.04599246736519767,-0.009312141366425051,-0.03580750847236861,7.5827193301348534e-06,-8.124433381863239e-05,3.270551944992208e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_151001,30.0,2,-0.02759551205603816,0.002918221726306435,0.015200152539267566,-0.00010391217322450302,9.437188113958486e-05,-4.942190938485116e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_151001,30.0,3,-0.01839695530902512,0.006393919640110164,0.02060735593319474,9.632945278453959e-05,-1.3127547933594147e-05,1.671639004126586e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_151001,35.0,1,0.004711171972425657,0.006852257847475984,-0.019668248231583616,6.551216412046026e-05,2.7070690313228885e-05,0.00013104024949218054,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_151001,35.0,2,0.0014041651399266638,-0.0003705914881819717,-0.0007032328065790467,0.00014916366883035664,-3.105174992561935e-05,5.865394560060663e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_151001,35.0,3,-0.00611533711243638,-0.00648166635929271,0.020371481038110976,-0.00021467583342148786,3.981059611128459e-06,-0.0001896941955341533,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_151001,40.0,1,-0.010223105363243496,-0.0033099447535583065,0.010820916622660742,-1.7398567179053495e-05,6.194502717345089e-05,-1.0098849398064888e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_151001,40.0,2,-0.02526965848899028,-0.00228888062237149,0.012968915763413975,8.931819519409998e-05,-3.3193669473955297e-06,8.354431097323602e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_151001,40.0,3,0.03549276385224402,0.005598825375914063,-0.023789832385869555,-7.19196257201244e-05,-5.862565973238809e-05,-7.344545937026406e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_151001,45.0,1,-0.022873682532774317,0.003803259199976663,0.015998619000720304,-0.00011967648425067581,6.524287543827798e-05,-0.00014461680288290298,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_151001,45.0,2,0.016097343011243225,0.0004116037033796339,-0.014266247703487873,4.372359412588406e-05,-7.477635786079208e-05,6.080575665372316e-06,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_151001,45.0,3,0.006776339521558881,-0.004214862903336784,-0.0017323712974123453,7.595289038850966e-05,9.533482273837875e-06,0.0001385362275316471,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_151001,50.0,1,0.04716493046677765,-0.005098939035529456,-0.03311146684943254,-1.0295207149738959e-05,-5.677828480417147e-05,-3.920568847353097e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_151001,50.0,2,-0.02016961886050875,0.004996247776026505,0.014502418639301686,-7.449610021546098e-05,1.0583011126593731e-05,-4.0376959407444163e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_151001,50.0,3,-0.026995311606350325,0.00010269125947868537,0.018609048210042115,8.479130583784381e-05,4.619527293205148e-05,7.958264649739278e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_162715,0.0,1,0.005039151823048614,0.0055115732483593536,-0.012660963977552944,-1.7202192379689956e-05,-3.326327729586226e-05,4.973885590564943e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_162715,0.0,2,-0.019761439394695515,0.0023435121968311975,0.020533157064734086,-2.3238598792501162e-05,6.411227314748285e-05,-0.0001071221150408325,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_162715,0.0,3,0.014722287571784284,-0.007855085445166542,-0.007872193087118767,4.044078965248666e-05,-3.084899451988529e-05,5.738325670323154e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_162715,5.0,1,-0.015210677866471838,0.007433986904400035,0.010579393434301143,-3.528189147404329e-05,-4.481799036608009e-05,-9.68634303677273e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_162715,5.0,2,0.03849651593093081,-0.0011172137794095067,-0.03277993862582401,-5.9642152829951564e-05,-0.0001200451450928297,4.325683839810254e-06,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_162715,5.0,3,-0.02328583806447227,-0.006316773124982088,0.022200545191658715,9.492404442921835e-05,0.00016486313566136567,9.253774670669161e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_162715,10.0,1,0.0024126430403765835,0.001006788950520425,-0.003399276203835813,9.939922986331081e-05,-2.4263558088257053e-05,5.875826907505884e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_162715,10.0,2,-0.01186391343020432,-0.001522724849703394,0.009231080867323271,0.0,0.0,0.0,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_162715,10.0,3,0.009451270389811072,0.0005159358991638688,-0.005831804663518523,-9.939922817280703e-05,2.42635583563414e-05,-5.875826804516958e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_162715,15.0,1,0.0005060621316726201,-0.0033777451111392056,-0.000486980457195188,-1.4751381872234013e-05,-5.942941186860199e-05,2.863861022491642e-06,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_162715,15.0,2,-0.002179918232474081,0.009238717191662728,0.0025778507833654307,3.8356478146486573e-05,7.721375349827229e-05,8.42161083082289e-06,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_162715,15.0,3,0.0016738561008581081,-0.0058609720805236866,-0.002090870326262984,-2.3605100867780347e-05,-1.7784344666475537e-05,-1.1285474136487053e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_162715,20.0,1,0.023525738477090843,0.0038902064418128153,-0.017826751844536606,8.593571713235687e-05,-6.555177271716533e-05,0.00010711960953421405,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_162715,20.0,2,-0.005866753303938034,0.002924549471573156,0.0024618823907193227,-5.154748946912205e-05,5.768099566605892e-05,-5.196485597066476e-06,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_162715,20.0,3,-0.01765898517315325,-0.006814755913397054,0.015364869453853052,-3.438822950574756e-05,7.870779123815585e-06,-0.00010192312408786793,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_162715,25.0,1,-0.017830588056670853,-0.0011478039670598547,0.018538996954254594,1.389011857695676e-05,8.958384408798308e-05,-7.647448583154394e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_162715,25.0,2,0.004391689285867162,0.0005719409803601166,0.0031715178978488656,3.1399675361498966e-05,-9.866766071247843e-06,9.722466027454035e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_162715,25.0,3,0.013438898770793087,0.0005758629867000998,-0.021710514852060252,-4.528979359983553e-05,-7.971707676853854e-05,-2.0750175117318036e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_162715,30.0,1,0.010079743223682781,-0.0016168430439904807,-0.006199327301182829,7.54007048266692e-05,-3.598753355674872e-05,9.110395141619352e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_162715,30.0,2,-0.03164184469607048,0.006825928454666356,0.024114540217159006,1.535281685188451e-05,0.00015030872494120487,-6.374864175979488e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_162715,30.0,3,0.021562101472336254,-0.005209085410693523,-0.017915212916010163,-9.07535214210862e-05,-0.00011432119163982644,-2.735530927613257e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_162715,35.0,1,0.013823849935494278,0.005640433813110502,-0.015207871838044914,2.982304480575704e-05,2.6811420319772094e-06,3.139379104504379e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_162715,35.0,2,-0.017274071664003323,-0.005547855179643536,0.010259506363888777,-1.551535975501293e-05,-2.7739083198714174e-05,-8.109614379436072e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_162715,35.0,3,0.0034502217284532767,-9.257863343130033e-05,0.0049483654741840155,-1.4307683596907757e-05,2.5057940191603344e-05,4.9702351561243204e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_162715,40.0,1,0.027540367240719104,-0.00043326585446275593,-0.01038996591232211,6.103734714185753e-06,-7.734661159396913e-05,-3.307962666836268e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_162715,40.0,2,-0.02876796432181673,0.0038861347026055244,0.016897754785636997,3.8658704538627554e-05,0.00010856528609460539,7.049679850177395e-07,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_162715,40.0,3,0.0012275970811036665,-0.003452868848130078,-0.006507788873293748,-4.476243915143284e-05,-3.121867421601563e-05,3.237465868513499e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_162715,45.0,1,-0.003339924845703549,-0.0033283606469044495,0.004489846458573154,3.981733829489917e-05,-0.00011779514300491086,2.6806502280685896e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_162715,45.0,2,-0.004624837458166305,0.00343675009479891,0.004546278772037786,-1.6938938227460722e-05,0.00014110230879153866,6.583176396968521e-06,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_162715,45.0,3,0.00796476230406661,-0.00010838944789852297,-0.009036125230761909,-2.2878399340158936e-05,-2.3307168173533353e-05,-3.338967823454817e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_162715,50.0,1,0.004823124579917625,-0.009599663117284147,0.0023675179237282666,8.860776037390575e-05,-0.0001390504195067948,4.255866838085428e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_162715,50.0,2,-0.04251587998444428,-0.007423586211143033,0.026292654752709498,1.0935700555020357e-05,0.00015609971263547446,5.2928079245909624e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk2,20260808_162715,50.0,3,0.037692755404414434,0.0170232493284148,-0.028660172676355167,-9.95434609589226e-05,-1.704929337215672e-05,-9.548674772113921e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
