camera,run_id,height_mm,n_frames,covariance_rank,selected_branch_sequence,branch_switch_flag,max_pairwise_rho_mm,max_pairwise_omega_rad,mean_t_x_mm,mean_t_y_mm,mean_t_z_mm,mean_rotvec_x_rad,mean_rotvec_y_rad,mean_rotvec_z_rad,sigma_rho_x_mm,sigma_rho_y_mm,sigma_rho_z_mm,sigma_omega_x_rad,sigma_omega_y_rad,sigma_omega_z_rad,cov_rho_x_mm_rho_x_mm,cov_rho_x_mm_rho_y_mm,cov_rho_x_mm_rho_z_mm,cov_rho_x_mm_omega_x_rad,cov_rho_x_mm_omega_y_rad,cov_rho_x_mm_omega_z_rad,cov_rho_y_mm_rho_x_mm,cov_rho_y_mm_rho_y_mm,cov_rho_y_mm_rho_z_mm,cov_rho_y_mm_omega_x_rad,cov_rho_y_mm_omega_y_rad,cov_rho_y_mm_omega_z_rad,cov_rho_z_mm_rho_x_mm,cov_rho_z_mm_rho_y_mm,cov_rho_z_mm_rho_z_mm,cov_rho_z_mm_omega_x_rad,cov_rho_z_mm_omega_y_rad,cov_rho_z_mm_omega_z_rad,cov_omega_x_rad_rho_x_mm,cov_omega_x_rad_rho_y_mm,cov_omega_x_rad_rho_z_mm,cov_omega_x_rad_omega_x_rad,cov_omega_x_rad_omega_y_rad,cov_omega_x_rad_omega_z_rad,cov_omega_y_rad_rho_x_mm,cov_omega_y_rad_rho_y_mm,cov_omega_y_rad_rho_z_mm,cov_omega_y_rad_omega_x_rad,cov_omega_y_rad_omega_y_rad,cov_omega_y_rad_omega_z_rad,cov_omega_z_rad_rho_x_mm,cov_omega_z_rad_rho_y_mm,cov_omega_z_rad_rho_z_mm,cov_omega_z_rad_omega_x_rad,cov_omega_z_rad_omega_y_rad,cov_omega_z_rad_omega_z_rad
ihawk1,20260808_151001,0.0,3,2,A/A/A,0,0.07197606131526187,0.0005533233543322334,-38.024820623843326,65.91292388549033,626.0813945878474,1.993726161328939,-0.6485394745354284,0.40483785686156587,0.017771485777362955,0.024059297792793508,0.024328409449544397,0.0001372616347669063,0.0002335097170521172,0.0001280194988388585,0.00031582570673501377,0.00042610455716059523,-0.0004304605895754949,1.4735869478579992e-06,2.7491693882426938e-06,1.8982834211617342e-06,0.00042610455716059523,0.0005788498102823186,-0.0005852905024728715,2.205793800974636e-06,4.057179589081659e-06,2.7015332839336747e-06,-0.0004304605895754949,-0.0005852905024728715,0.000591871506344681,-2.2571019029128735e-06,-4.14464304440082e-06,-2.747702712356552e-06,1.4735869478579992e-06,2.205793800974636e-06,-2.2571019029128735e-06,1.884075637888358e-08,3.196061897099339e-08,1.65757593815179e-08,2.7491693882426938e-06,4.057179589081659e-06,-4.14464304440082e-06,3.196061897099339e-08,5.452678795775983e-08,2.8866868224961747e-08,1.8982834211617342e-06,2.7015332839336747e-06,-2.747702712356552e-06,1.65757593815179e-08,2.8866868224961747e-08,1.6388992082952494e-08
ihawk1,20260808_151001,5.0,3,2,A/A/A,0,0.2657416078301418,0.00021544161559258195,-38.12150355595798,61.01419332699684,620.5711325207989,1.9936395922120105,-0.6416208821162981,0.4012175291952784,0.059537548869987585,0.09885804458793884,0.07633435725314269,9.639180815992102e-05,7.03727803310366e-05,5.14362097819077e-05,0.00354471972544616,0.005751076134098133,-0.004531691211648446,4.805122775193773e-06,-3.957949501296138e-06,9.718352637804766e-08,0.005751076134098133,0.009772912979750905,-0.007474015850784383,6.68775349078974e-06,-6.906967718508584e-06,-9.233708754832285e-07,-0.004531691211648446,-0.007474015850784383,0.0058269340972504175,-5.838149107688003e-06,5.193529401458893e-06,1.731590917127542e-07,4.805122775193773e-06,6.68775349078974e-06,-5.838149107688003e-06,9.291380680339016e-09,-4.148550879408318e-09,2.8412577384066124e-09,-3.957949501296138e-06,-6.906967718508584e-06,5.193529401458893e-06,-4.148550879408318e-09,4.952328211520331e-09,1.078359701602895e-09,9.718352637804766e-08,-9.233708754832285e-07,1.731590917127542e-07,2.8412577384066124e-09,1.078359701602895e-09,2.6456836767284173e-09
ihawk1,20260808_151001,10.0,3,2,A/A/A,0,0.31167108119513187,0.0005940081226280535,-38.789565544849985,57.80723630695902,621.2883965543319,1.9955402557884183,-0.6454780401006021,0.40000247838554637,0.07901393800451831,0.10402978260529917,0.0916139948225936,0.00021436453960661927,0.00020898778283461416,5.1076046916869495e-05,0.006243202398981862,0.008149741609178725,-0.007180715701685475,1.6919281108316653e-05,-1.6308045916937865e-05,-3.925796989527418e-06,0.008149741609178725,0.010822195668905805,-0.009530511112426292,2.2221840161169137e-05,-2.173300542122826e-05,-5.285119588016495e-06,-0.007180715701685475,-0.009530511112426292,0.008393124047354206,-1.957598507817392e-05,1.9137035672961072e-05,4.65242730304093e-06,1.6919281108316653e-05,2.2221840161169137e-05,-1.957598507817392e-05,4.595215584075784e-08,-4.452412054716069e-08,-1.0757643378257905e-08,-1.6308045916937865e-05,-2.173300542122826e-05,1.9137035672961072e-05,-4.452412054716069e-08,4.3675893374127844e-08,1.0643267646791522e-08,-3.925796989527418e-06,-5.285119588016495e-06,4.65242730304093e-06,-1.0757643378257905e-08,1.0643267646791522e-08,2.6087625686542537e-09
ihawk1,20260808_151001,15.0,3,2,A/A/A,0,0.07930125536786382,0.0005634331294852749,-36.83284782466344,53.142993496150275,618.9378865860659,2.000624400462873,-0.6434944417309609,0.3965139748251139,0.01428156430992146,0.026614644813839308,0.02689427404648113,0.00014226547871067132,0.0002813548217762652,7.225000756625788e-05,0.00020396307913842242,0.000380062064540519,-0.0003533984030953309,-2.0123890596475078e-06,2.2343899047382878e-07,-8.883989009734578e-07,0.000380062064540519,0.0007083393185668236,-0.0006624138558688984,-3.7571091029199068e-06,5.202432403283287e-07,-1.669021098842542e-06,-0.0003533984030953309,-0.0006624138558688984,0.0007233019764872285,3.69331887193545e-06,-3.3465894906940436e-06,1.9264358641928736e-06,-2.0123890596475078e-06,-3.7571091029199068e-06,3.69331887193545e-06,2.0239466432776476e-08,-7.711964021730422e-09,9.485792552165908e-09,2.2343899047382878e-07,5.202432403283287e-07,-3.3465894906940436e-06,-7.711964021730422e-09,7.916053573675395e-08,-1.1296697932673972e-08,-8.883989009734578e-07,-1.669021098842542e-06,1.9264358641928736e-06,9.485792552165908e-09,-1.1296697932673972e-08,5.22006359332432e-09
ihawk1,20260808_151001,20.0,3,2,A/A/A,0,0.13464201243160287,0.0008176511213070298,-37.76403214237946,49.859621569970066,616.8187835828137,1.997529708790729,-0.6441570354301652,0.395679897868758,0.03959187618818896,0.04406350711104567,0.03702692577321837,9.799548219418418e-05,0.0003110420277150401,0.00028230258729995374,0.0015675166601008842,0.001473392827280749,-0.0012162113694435656,-1.1413704187862465e-06,-9.229880906876994e-06,-4.5640157606194795e-06,0.001473392827280749,0.0019415926589251718,-0.001630928002364498,1.13694914407491e-06,-3.817402689736139e-06,1.7900361421094244e-06,-0.0012162113694435656,-0.001630928002364498,0.0013709932322154223,-1.050601830666931e-06,2.9046019687201754e-06,-1.7860375612820617e-06,-1.1413704187862465e-06,1.13694914407491e-06,-1.050601830666931e-06,9.603114530470669e-09,2.6006145460844532e-08,2.745861766506798e-08,-9.229880906876994e-06,-3.817402689736139e-06,2.9046019687201754e-06,2.6006145460844532e-08,9.674714300508379e-08,7.993605206801412e-08,-4.5640157606194795e-06,1.7900361421094244e-06,-1.7860375612820617e-06,2.745861766506798e-08,7.993605206801412e-08,7.969475079624801e-08
ihawk1,20260808_151001,25.0,3,2,A/A/A,0,1.3181078808650755,0.0030737557837212603,-38.34597985674266,45.91521652530022,613.1657378144848,1.9918947722508624,-0.6413082252760307,0.401665544218496,0.28540956835657344,0.5092726444327458,0.43046897780352994,0.001384541606683688,0.0009582906663932766,0.00022695696257329177,0.08145862170948556,0.1453072987177661,-0.12266014806794023,0.00039511110563301613,0.00027035042621842496,6.475497385721512e-05,0.1453072987177661,0.25935862636752194,-0.21911074537149455,0.0007045292294288602,0.00048407400604812703,0.00011543914025668603,-0.12266014806794023,-0.21911074537149455,0.18530354085121598,-0.0005944149071824848,-0.00041065456078258827,-9.736699744432486e-05,0.00039511110563301613,0.0007045292294288602,-0.0005944149071824848,1.9169554606382485e-06,1.3081150894539146e-06,3.1421767398639495e-07,0.00027035042621842496,0.00048407400604812703,-0.00041065456078258827,1.3081150894539146e-06,9.183210012964702e-07,2.1408025967965207e-07,6.475497385721512e-05,0.00011543914025668603,-9.736699744432486e-05,3.1421767398639495e-07,2.1408025967965207e-07,5.150946286049457e-08
ihawk1,20260808_151001,30.0,3,2,A/A/A,0,0.125742608899479,0.0006082903666013986,-38.85847731305202,41.269675691964956,612.7850028701599,1.9935376076375213,-0.6581450784331526,0.41054112070285576,0.033709650810932926,0.04889109447299299,0.0364554133887466,6.575529919734326e-05,0.0002647618709965823,0.00015439498049387958,0.0011363405577950307,0.0015719839746607361,-0.001226190619756918,1.31032886317796e-06,1.2673000297241515e-06,4.841750954584e-07,0.0015719839746607361,0.0023903391187671255,-0.0017318087382128182,2.5915934006770322e-06,5.602212250135157e-06,2.92750532997954e-06,-0.001226190619756918,-0.0017318087382128182,0.001328997165344405,-1.5422354417239154e-06,-2.001502105707475e-06,-8.943366634364243e-07,1.31032886317796e-06,2.5915934006770322e-06,-1.5422354417239154e-06,4.323759372532131e-09,1.536093436571416e-08,8.711269382034253e-09,1.2673000297241515e-06,5.602212250135157e-06,-2.001502105707475e-06,1.536093436571416e-08,7.009884833361086e-08,4.082821219066797e-08,4.841750954584e-07,2.92750532997954e-06,-8.943366634364243e-07,8.711269382034253e-09,4.082821219066797e-08,2.3837810001705458e-08
ihawk1,20260808_151001,35.0,3,2,A/A/A,0,0.26282731061870046,0.000293617046667468,-38.23544208398029,37.77875081941555,607.4494834494463,1.9896004489628476,-0.659678448076852,0.4168271498838942,0.059069428560870364,0.09099985736428011,0.07530040082488311,0.00011076378084371566,0.00012597241233528088,6.369039218282367e-05,0.003489197390507768,0.005373257162155645,-0.0044381687778923965,2.4361073063774204e-06,-6.814128941258934e-06,-3.4259908241422296e-06,0.005373257162155645,0.008280974040319324,-0.0068471948399870695,3.4930451638456996e-06,-1.0366287750580837e-05,-5.342091750496833e-06,-0.0044381687778923965,-0.0068471948399870695,0.005670150364388058,-2.5855466466655444e-06,8.414767832914806e-06,4.489127047323967e-06,2.4361073063774204e-06,3.4930451638456996e-06,-2.5855466466655444e-06,1.2268615146794673e-08,-9.960435291777817e-09,3.133068746010212e-10,-6.814128941258934e-06,-1.0366287750580837e-05,8.414767832914806e-06,-9.960435291777817e-09,1.5869048669570022e-08,5.358777528502096e-09,-3.4259908241422296e-06,-5.342091750496833e-06,4.489127047323967e-06,3.133068746010212e-10,5.358777528502096e-09,4.056466056401887e-09
ihawk1,20260808_151001,40.0,3,2,A/A/A,0,0.21388968209230522,0.00039882334172110516,-39.80652527780409,32.81447803232668,605.6200533947787,1.9886443798010542,-0.6732896134479008,0.4229946984168401,0.05850084673216538,0.07158010699419019,0.059666042289667216,6.619918372882574e-05,0.0001912039714795523,7.777983426881281e-05,0.0034223490683803048,0.004172573653831184,-0.0034903068062154875,2.054110520213737e-06,-9.824940629020122e-06,-3.856169266697736e-06,0.004172573653831184,0.005123711717299715,-0.0042515035563073685,2.843236100484078e-06,-1.2530527316368702e-05,-4.452205384535735e-06,-0.0034903068062154875,-0.0042515035563073685,0.0035600366025123563,-2.058416018696928e-06,9.960618761974773e-06,3.959582538247232e-06,2.054110520213737e-06,2.843236100484078e-06,-2.058416018696928e-06,4.3823319263628275e-09,-1.1026148209946503e-08,2.6029910125122067e-12,-9.824940629020122e-06,-1.2530527316368702e-05,9.960618761974773e-06,-1.1026148209946503e-08,3.655895870955345e-08,7.296750072977558e-09,-3.856169266697736e-06,-4.452205384535735e-06,3.959582538247232e-06,2.6029910125122067e-12,7.296750072977558e-09,6.049702618883987e-09
ihawk1,20260808_151001,45.0,3,2,A/A/A,0,0.26362306443356825,0.0018760267007066123,-38.765293699019225,27.771452796011186,603.34114349782,1.9891372949339043,-0.683605912894082,0.4353406995576207,0.08151937006893513,0.10263857657522478,0.07477537408916649,0.0003253082293622602,0.0006934499240461796,0.0006949301461868383,0.006645407696435996,0.006045146924636308,-0.0028999864917618775,2.618799189200511e-05,-2.8035742721912996e-05,-2.2329470148053903e-05,0.006045146924636308,0.010534677401388281,-0.0073052693766321175,2.7458016029807642e-05,1.7226893144913016e-05,2.5008551064588318e-05,-0.0028999864917618775,-0.0073052693766321175,0.00559135657017479,-1.4797747370611534e-05,-2.7370118060757622e-05,-3.226157995895326e-05,2.618799189200511e-05,2.7458016029807642e-05,-1.4797747370611534e-05,1.058254440908089e-07,-7.963249927772895e-08,-5.527493709121035e-08,-2.8035742721912996e-05,1.7226893144913016e-05,-2.7370118060757622e-05,-7.963249927772895e-08,4.808727971596523e-07,4.787839326574891e-07,-2.2329470148053903e-05,2.5008551064588318e-05,-3.226157995895326e-05,-5.527493709121035e-08,4.787839326574891e-07,4.829279080792605e-07
ihawk1,20260808_151001,50.0,3,2,A/A/A,0,0.04837913584755555,0.00033628300792889836,-42.20284899572326,24.72283830289221,598.8094568480897,1.9801025100349146,-0.6889762110859209,0.4410223031386624,0.017230273934762924,0.01724629549959648,0.014925932830997374,9.890632638152775e-05,7.345836539972511e-05,0.0001435320078981705,0.0002968823398669706,0.00022973842863155397,-0.00025363486338707893,1.4615843049013501e-06,-6.227062859008417e-07,1.3710286413971078e-06,0.00022973842863155397,0.00029743470845940183,-0.00016926396817132283,1.687388257365072e-06,2.1769080542969507e-07,2.3676508462880073e-06,-0.00025363486338707893,-0.00016926396817132283,0.0002227834708754453,-1.1230927084134132e-06,6.898980731147874e-07,-8.763652187440289e-07,1.4615843049013501e-06,1.687388257365072e-06,-1.1230927084134132e-06,9.782461398289292e-09,1.8712388457215423e-10,1.2825506648474126e-08,-6.227062859008417e-07,2.1769080542969507e-07,6.898980731147874e-07,1.8712388457215423e-10,5.396131447199532e-09,4.76392942143915e-09,1.3710286413971078e-06,2.3676508462880073e-06,-8.763652187440289e-07,1.2825506648474126e-08,4.76392942143915e-09,2.0601437291280473e-08
ihawk1,20260808_162715,0.0,3,2,A/A/A,0,0.5266318470320889,0.0008518912088873623,-35.09422364083134,65.8914010556819,624.5715986525144,1.9962866243827726,-0.6469068625859035,0.4039582431148403,0.12149820509756029,0.19965495850717727,0.16244919477871597,0.0001272956377862666,0.0004622047446151508,4.851822193952261e-05,0.014761813841928824,0.024222941073961283,-0.019695837752737363,1.533372723556587e-05,-5.6044949601539635e-05,-4.19087316963842e-06,0.024222941073961283,0.03986210245650267,-0.032431729671355165,2.5339077521788413e-05,-9.165326664030167e-05,-7.2415419979426806e-06,-0.019695837752737363,-0.032431729671355165,0.026389740884253197,-2.0633839507071804e-05,7.447040514627166e-05,5.950670961219826e-06,1.533372723556587e-05,2.5339077521788413e-05,-2.0633839507071804e-05,1.6204179399412382e-08,-5.773101692974588e-08,-4.9204882491265995e-09,-5.6044949601539635e-05,-9.165326664030167e-05,7.447040514627166e-05,-5.773101692974588e-08,2.1363322594475677e-07,1.4915166559448207e-08,-4.19087316963842e-06,-7.2415419979426806e-06,5.950670961219826e-06,-4.9204882491265995e-09,1.4915166559448207e-08,2.3540178601727733e-09
ihawk1,20260808_162715,5.0,3,2,A/A/A,0,0.2775203550079605,0.00033502041705737865,-33.7962867903081,61.376874923773116,620.8647844180819,1.9973179602178828,-0.6287752603593463,0.3948661203798253,0.060850165219189664,0.09857177259381346,0.07928257177555026,6.804915730747728e-05,0.00016604677975781056,5.518201891451258e-05,0.0037027426072026794,0.005928558591745286,-0.004800082875199872,3.715841252887642e-06,-8.953716450237365e-06,-2.5141423186098423e-06,0.005928558591745286,0.009716394352286474,-0.007804430130503742,5.50008473549439e-06,-1.3184389066489295e-05,-3.47797835763132e-06,-0.004800082875199872,-0.007804430130503742,0.006285726187345278,-4.57853810376111e-06,1.09960420802892e-05,2.9686772883905074e-06,3.715841252887642e-06,5.50008473549439e-06,-4.57853810376111e-06,4.630687810257788e-09,-1.1295871306116386e-08,-3.621419648172104e-09,-8.953716450237365e-06,-1.3184389066489295e-05,1.09960420802892e-05,-1.1295871306116386e-08,2.7571533067938845e-08,8.893974880246443e-09,-2.5141423186098423e-06,-3.47797835763132e-06,2.9686772883905074e-06,-3.621419648172104e-09,8.893974880246443e-09,3.0450552114816246e-09
ihawk1,20260808_162715,10.0,3,2,A/A/A,0,0.2530177814191144,0.00034607260879433206,-33.065452390581726,58.45449107556576,621.4067078234161,1.9988663472502843,-0.6252855787278839,0.391995099768487,0.060385063957026336,0.08807389003287919,0.06854337152112663,0.0001317230279147624,0.00012018920286385348,4.008594223854391e-05,0.003646355949094161,0.005251676732835417,-0.004120283570296076,7.69671694800324e-06,-7.099917998811828e-06,7.852852018364188e-07,0.005251676732835417,0.0077570101055236965,-0.006024759442333315,1.062315283706611e-05,-1.0572117271003245e-05,6.038773345483515e-07,-0.004120283570296076,-0.006024759442333315,0.004698193779483193,-8.48069196564072e-06,8.184952997915352e-06,-6.404921617227442e-07,7.69671694800324e-06,1.062315283706611e-05,-8.48069196564072e-06,1.7350956083033274e-08,-1.4158202292098713e-08,2.9178821014340294e-09,-7.099917998811828e-06,-1.0572117271003245e-05,8.184952997915352e-06,-1.4158202292098713e-08,1.4445444485048524e-08,-5.841402887724841e-10,7.852852018364188e-07,6.038773345483515e-07,-6.404921617227442e-07,2.9178821014340294e-09,-5.841402887724841e-10,1.6068827651518788e-09
ihawk1,20260808_162715,15.0,3,2,A/A/A,0,0.42213041761961756,0.0008956133925735882,-31.99305970349494,52.9794495392768,618.2640225901947,1.9982316112442995,-0.6373552100795679,0.39910272343083697,0.08985360417705002,0.16165428178738978,0.10826891436796068,6.997302475391653e-05,0.0004399671628482186,0.00010489784868797668,0.00807367018360598,0.014513219925407083,-0.009723466699838153,5.795459405167585e-06,-3.932652900423043e-05,5.2899897095190466e-06,0.014513219925407083,0.02613210682019682,-0.01750143137957281,1.0239667639842143e-05,-7.098808725528506e-05,1.0079644931757619e-05,-0.009723466699838153,-0.01750143137957281,0.011722157818416803,-6.8866367986258796e-06,4.751655666331836e-05,-6.668820369993088e-06,5.795459405167585e-06,1.0239667639842143e-05,-6.8866367986258796e-06,4.8962241932122154e-09,-2.7012122156291058e-08,1.44175693960528e-09,-3.932652900423043e-05,-7.098808725528506e-05,4.751655666331836e-05,-2.7012122156291058e-08,1.9357110438471094e-07,-2.9662705974575636e-08,5.2899897095190466e-06,1.0079644931757619e-05,-6.668820369993088e-06,1.44175693960528e-09,-2.9662705974575636e-08,1.1003558659365651e-08
ihawk1,20260808_162715,20.0,3,2,A/A/A,0,0.07478913842832781,0.00046881420003934274,-33.282117413002645,48.694480684634065,615.0375452996504,1.9994417651387004,-0.6296823370622474,0.3964375854130123,0.01761344349458295,0.022356250980182443,0.02775466581251613,0.0001971487624382346,9.827289828793123e-05,0.00013044102943535044,0.0003102333917368664,0.00024326856059422102,-0.00046212369113012464,9.217703047612439e-07,1.6838806381644016e-06,-3.1174690786397055e-08,0.00024326856059422102,0.0004998019578889085,-0.00052150693233975,4.064269210106853e-06,9.203744332142883e-07,2.268449402263793e-06,-0.00046212369113012464,-0.00052150693233975,0.0007703214743644515,-3.0936707605599357e-06,-2.302320862079962e-06,-1.134229262681051e-06,9.217703047612439e-07,4.064269210106853e-06,-3.0936707605599357e-06,3.886763453092746e-08,6.778787902011754e-10,2.46987896881468e-08,1.6838806381644016e-06,9.203744332142883e-07,-2.302320862079962e-06,6.778787902011754e-10,9.657562537910079e-09,-3.1372015942089056e-09,-3.1174690786397055e-08,2.268449402263793e-06,-1.134229262681051e-06,2.46987896881468e-08,-3.1372015942089056e-09,1.7014862160153962e-08
ihawk1,20260808_162715,25.0,3,2,A/A/A,0,1.369793813696229,0.0019083172322682338,-33.67887284257196,43.9946392631605,615.033808335709,1.9982051595009405,-0.6421761345785587,0.39858801496410273,0.3013577396122255,0.5169676710475976,0.39973487965797755,0.0008704246740033303,9.877488116911292e-05,0.0004637921205354611,0.09081648722418992,0.15555912937842403,-0.12034386641114514,0.000262191319076439,-2.004648031154673e-05,0.0001383314211557376,0.15555912937842403,0.267255572908377,-0.20663927498498028,0.00044984387978721667,-3.227347439201874e-05,0.00023507276654071105,-0.12034386641114514,-0.20663927498498028,0.15978797401517777,-0.0003479023629798624,2.526539374097822e-05,-0.00018212789380622988,0.000262191319076439,0.00044984387978721667,-0.0003479023629798624,7.576391131138038e-07,-5.596981537577698e-08,3.9763880326824147e-07,-2.004648031154673e-05,-3.227347439201874e-05,2.526539374097822e-05,-5.596981537577698e-08,9.756477149972378e-09,-3.537654915684011e-08,0.0001383314211557376,0.00023507276654071105,-0.00018212789380622988,3.9763880326824147e-07,-3.537654915684011e-08,2.1510313107077968e-07
ihawk1,20260808_162715,30.0,3,2,A/A/A,0,0.119388802508313,0.0003181730294083849,-32.558105815747375,39.651229309842584,611.6276067724326,1.9948028472849555,-0.6556233932837914,0.40953452111669664,0.03444334585890284,0.04155024216829938,0.0381170951396874,3.084097079277669e-05,0.0001245311141988491,0.00010295188428263839,0.0011863440739559995,0.001249982525238453,-0.0012464249171429413,5.770745894271331e-07,-2.125768158492689e-06,-4.415629517328058e-07,0.001249982525238453,0.0017264226242443244,-0.001555549914336015,1.1319364116741183e-06,-5.133165859682959e-08,1.6015973785388267e-06,-0.0012464249171429413,-0.001555549914336015,0.0014529129418879808,-9.163319079397812e-07,9.383542947918684e-07,-7.591734931558984e-07,5.770745894271331e-07,1.1319364116741183e-06,-9.163319079397812e-07,9.511654794409048e-10,1.766609043805781e-09,2.430216504567438e-09,-2.125768158492689e-06,-5.133165859682959e-08,9.383542947918684e-07,1.766609043805781e-09,1.5507998403606794e-08,1.1839979445701306e-08,-4.415629517328058e-07,1.6015973785388267e-06,-7.591734931558984e-07,2.430216504567438e-09,1.1839979445701306e-08,1.0599090477345767e-08
ihawk1,20260808_162715,35.0,3,2,A/A/A,0,2.689617350469884,0.0101314279230309,-31.65957440822652,35.88783840324826,608.4019107161015,1.9930810898151174,-0.6560887325429547,0.41203772853556475,0.644599057930471,1.1604392729019548,0.6338521332288071,0.000656660614589574,0.0056999950516010076,0.0010903239406077126,0.4155079454848507,0.7480172086055267,-0.4081209673152941,-0.00041355398123387555,-0.0036579142613213005,0.0007021000763981924,0.7480172086055267,1.3466193060932174,-0.7347715020282203,-0.000744254207306431,-0.0065842115320596355,0.001263867426932198,-0.4081209673152941,-0.7347715020282203,0.40176852679870945,0.00040199490500665683,0.003576766479818824,-0.0006881334013961029,-0.00041355398123387555,-0.000744254207306431,0.00040199490500665683,4.31203162753157e-07,3.7157784638027636e-06,-7.057131672200908e-07,-0.0036579142613213005,-0.0065842115320596355,0.003576766479818824,3.7157784638027636e-06,3.248994358827597e-05,-6.207412262396895e-06,0.0007021000763981924,0.001263867426932198,-0.0006881334013961029,-7.057131672200908e-07,-6.207412262396895e-06,1.1888062954623307e-06
ihawk1,20260808_162715,40.0,3,2,A/A/A,0,0.3244018101968294,0.0004605059201865269,-32.71759390775134,31.85810424814329,604.8007029977427,1.9956655997137012,-0.6494885429705246,0.4060744103010373,0.06614997928210341,0.11884330266857267,0.08885558847731242,0.00010534010826935881,0.00021731809969988142,4.3935655496671054e-05,0.0043758197590227105,0.007794568580267373,-0.005810190849807918,6.0202978864582515e-06,-1.3285334630189295e-05,2.8073786095361945e-06,0.007794568580267373,0.014123730589173971,-0.01055750769709654,9.903097822517381e-06,-2.4949429873197458e-05,5.176620920587467e-06,-0.005810190849807918,-0.01055750769709654,0.007895315603649497,-7.280915478463939e-06,1.8755764417042878e-05,-3.880378186235582e-06,6.0202978864582515e-06,9.903097822517381e-06,-7.280915478463939e-06,1.1096538410200237e-08,-1.3874477582416523e-08,3.2594285629790575e-09,-1.3285334630189295e-05,-2.4949429873197458e-05,1.8755764417042878e-05,-1.3874477582416523e-08,4.7227156457167604e-08,-9.467127629119576e-09,2.8073786095361945e-06,5.176620920587467e-06,-3.880378186235582e-06,3.2594285629790575e-09,-9.467127629119576e-09,1.9303418239221613e-09
ihawk1,20260808_162715,45.0,3,2,A/A/A,0,0.0706571577000058,0.0002801753775728642,-32.88295861186351,27.089378234250823,602.210311460789,1.9942680831732216,-0.6565266924995571,0.41043042990378437,0.012922535290861984,0.026223911018304333,0.020707651214716103,7.272618587186549e-05,4.0402787515753046e-05,0.00012642578566766593,0.00016699191834357343,0.0003328242557192842,-0.00026390890386547046,9.170658846316544e-07,5.039120627517041e-08,1.6204079698346675e-06,0.0003328242557192842,0.0006876935090959434,-0.0005428901859787337,1.74928529180802e-06,2.9889708619576236e-07,3.3091158095672074e-06,-0.00026390890386547046,-0.0005428901859787337,0.00042880681883033324,-1.3948329351119027e-06,-2.1738585397962874e-07,-2.616057936546399e-06,9.170658846316544e-07,1.74928529180802e-06,-1.3948329351119027e-06,5.2890981114691265e-09,-3.627454882813758e-10,8.642433071319102e-09,5.039120627517041e-08,2.9889708619576236e-07,-2.1738585397962874e-07,-3.627454882813758e-10,1.6323852390430903e-09,1.1371963360237078e-09,1.6204079698346675e-06,3.3091158095672074e-06,-2.616057936546399e-06,8.642433071319102e-09,1.1371963360237078e-09,1.5983479281686606e-08
ihawk1,20260808_162715,50.0,3,2,A/A/A,0,0.6976151749955071,0.003458357935006213,-33.11800841444515,23.635490036006594,599.7656205716293,1.9957656566405992,-0.6399758861347045,0.4008094094822559,0.11683074046206773,0.3062757654980493,0.14417212435983526,0.0013188814402408484,0.0005547830292144771,0.0013017733686714159,0.013649421916915032,0.03474536210499785,-0.016788797863437187,0.00014193289134605463,-5.8047600507100394e-05,0.0001348341680055936,0.03474536210499785,0.09380484453141608,-0.04358851528313226,0.0003988791870015407,-0.00016583152181132407,0.0003873119456074687,-0.016788797863437187,-0.04358851528313226,0.0207856014424278,-0.00018055070862328022,7.42703424734655e-05,-0.00017285285644332005,0.00014193289134605463,0.0003988791870015407,-0.00018055070862328022,1.7394482534117745e-06,-7.303215039876283e-07,1.7112392954465235e-06,-5.8047600507100394e-05,-0.00016583152181132407,7.42703424734655e-05,-7.303215039876283e-07,3.0778420950439133e-07,-7.220590804514437e-07,0.0001348341680055936,0.0003873119456074687,-0.00017285285644332005,1.7112392954465235e-06,-7.220590804514437e-07,1.6946139033821258e-06
ihawk2,20260808_131913,0.0,3,2,A/A/A,0,0.059774946135241216,0.0004240833427265373,-34.961918044175874,134.97414068093377,504.3315174446265,1.5292463926282909,-1.5797747797215367,0.9790534540168391,0.027189341878583878,0.0037893156870511175,0.020770771900450288,0.0001756917378745703,0.0001530626992706065,0.00012666891111062835,0.0007392603117905151,3.390658840749603e-05,-0.0005633056268640529,-1.2850931189454275e-06,-4.159045085265838e-06,-1.7493190050112433e-07,3.390658840749603e-05,1.4358913376131683e-05,-3.113677391557135e-05,5.465488393473216e-07,-2.1022145755215172e-07,4.4464278852706307e-07,-0.0005633056268640529,-3.113677391557135e-05,0.00043142496534053523,7.285641695805968e-07,3.1771898193859873e-06,-5.4097092561141144e-08,-1.2850931189454275e-06,5.465488393473216e-07,7.285641695805968e-07,3.0867586757386715e-08,6.309398214168272e-09,2.1710679249091517e-08,-4.159045085265838e-06,-2.1022145755215172e-07,3.1771898193859873e-06,6.309398214168272e-09,2.3428189908004126e-08,2.9600758247101474e-10,-1.7493190050112433e-07,4.4464278852706307e-07,-5.4097092561141144e-08,2.1710679249091517e-08,2.9600758247101474e-10,1.6045013041952265e-08
