frame_index,timestamp,corner_index,board_col,board_row,board_x_mm,board_y_mm,u_raw_px,v_raw_px,u_undist_px,v_undist_px
25,2026-08-07T21:26:56.188,27,3,4,75.0,100.0,309.4456787109375,265.7633972167969,309.4456787109375,265.7633972167969
25,2026-08-07T21:26:56.188,28,4,4,100.0,100.0,323.25439453125,259.7113037109375,323.25439453125,259.7113037109375
25,2026-08-07T21:26:56.188,29,5,4,125.0,100.0,336.56988525390625,253.46591186523438,336.56988525390625,253.46591186523438
25,2026-08-07T21:26:56.188,30,0,5,0.0,125.0,272.8985290527344,295.7740783691406,272.8985290527344,295.7740783691406
25,2026-08-07T21:26:56.188,31,1,5,25.0,125.0,288.9991455078125,288.48492431640625,288.9991455078125,288.48492431640625
25,2026-08-07T21:26:56.188,32,2,5,50.0,125.0,304.73541259765625,281.6253967285156,304.73541259765625,281.6253967285156
25,2026-08-07T21:26:56.188,33,3,5,75.0,125.0,319.40374755859375,274.85931396484375,319.40374755859375,274.85931396484375
25,2026-08-07T21:26:56.188,34,4,5,100.0,125.0,333.3974304199219,268.28460693359375,333.3974304199219,268.28460693359375
25,2026-08-07T21:26:56.188,35,5,5,125.0,125.0,347.177001953125,261.6920166015625,347.177001953125,261.6920166015625
25,2026-08-07T21:26:56.188,36,0,6,0.0,150.0,282.6220703125,306.57952880859375,282.6220703125,306.57952880859375
25,2026-08-07T21:26:56.188,37,1,6,25.0,150.0,299.14794921875,299.0027160644531,299.14794921875,299.0027160644531
25,2026-08-07T21:26:56.188,38,2,6,50.0,150.0,315.0857238769531,291.5361022949219,315.0857238769531,291.5361022949219
25,2026-08-07T21:26:56.188,39,3,6,75.0,150.0,329.99066162109375,284.4468078613281,329.99066162109375,284.4468078613281
25,2026-08-07T21:26:56.188,40,4,6,100.0,150.0,344.2567443847656,277.3123779296875,344.2567443847656,277.3123779296875
25,2026-08-07T21:26:56.188,41,5,6,125.0,150.0,357.9022216796875,270.32000732421875,357.9022216796875,270.32000732421875
25,2026-08-07T21:26:56.188,42,0,7,0.0,175.0,293.21209716796875,318.2319641113281,293.21209716796875,318.2319641113281
25,2026-08-07T21:26:56.188,43,1,7,25.0,175.0,310.1482238769531,310.045654296875,310.1482238769531,310.045654296875
25,2026-08-07T21:26:56.188,44,2,7,50.0,175.0,326.2493591308594,302.16778564453125,326.2493591308594,302.16778564453125
25,2026-08-07T21:26:56.188,45,3,7,75.0,175.0,341.5085144042969,294.6595153808594,341.5085144042969,294.6595153808594
25,2026-08-07T21:26:56.188,46,4,7,100.0,175.0,355.9410095214844,286.9159851074219,355.9410095214844,286.9159851074219
25,2026-08-07T21:26:56.188,47,5,7,125.0,175.0,369.9212646484375,279.61883544921875,369.9212646484375,279.61883544921875
26,2026-08-07T21:26:56.216,0,0,0,0.0,0.0,231.79269409179688,249.42523193359375,231.79269409179688,249.42523193359375
26,2026-08-07T21:26:56.216,1,1,0,25.0,0.0,246.730224609375,244.06729125976562,246.730224609375,244.06729125976562
26,2026-08-07T21:26:56.216,2,2,0,50.0,0.0,260.8522644042969,238.8322296142578,260.8522644042969,238.8322296142578
26,2026-08-07T21:26:56.216,3,3,0,75.0,0.0,274.73577880859375,234.48878479003906,274.73577880859375,234.48878479003906
26,2026-08-07T21:26:56.216,4,4,0,100.0,0.0,287.5214538574219,229.41790771484375,287.5214538574219,229.41790771484375
26,2026-08-07T21:26:56.216,5,5,0,125.0,0.0,300.5309753417969,225.07611083984375,300.5309753417969,225.07611083984375
26,2026-08-07T21:26:56.216,6,0,1,0.0,25.0,239.16888427734375,257.64874267578125,239.16888427734375,257.64874267578125
26,2026-08-07T21:26:56.216,7,1,1,25.0,25.0,254.33079528808594,251.92611694335938,254.33079528808594,251.92611694335938
26,2026-08-07T21:26:56.216,8,2,1,50.0,25.0,268.9347229003906,246.52565002441406,268.9347229003906,246.52565002441406
26,2026-08-07T21:26:56.216,9,3,1,75.0,25.0,282.74530029296875,241.57949829101562,282.74530029296875,241.57949829101562
26,2026-08-07T21:26:56.216,10,4,1,100.0,25.0,295.96539306640625,236.67349243164062,295.96539306640625,236.67349243164062
26,2026-08-07T21:26:56.216,11,5,1,125.0,25.0,309.16607666015625,231.69918823242188,309.16607666015625,231.69918823242188
26,2026-08-07T21:26:56.216,12,0,2,0.0,50.0,246.84805297851562,266.3546142578125,246.84805297851562,266.3546142578125
26,2026-08-07T21:26:56.216,13,1,2,25.0,50.0,262.1797180175781,260.2813720703125,262.1797180175781,260.2813720703125
26,2026-08-07T21:26:56.216,14,2,2,50.0,50.0,276.93621826171875,254.4947967529297,276.93621826171875,254.4947967529297
26,2026-08-07T21:26:56.216,15,3,2,75.0,50.0,291.028564453125,249.0618438720703,291.028564453125,249.0618438720703
26,2026-08-07T21:26:56.216,16,4,2,100.0,50.0,304.6278076171875,243.96798706054688,304.6278076171875,243.96798706054688
26,2026-08-07T21:26:56.216,17,5,2,125.0,50.0,317.6020202636719,238.6683807373047,317.6020202636719,238.6683807373047
26,2026-08-07T21:26:56.216,18,0,3,0.0,75.0,254.87799072265625,275.4437255859375,254.87799072265625,275.4437255859375
26,2026-08-07T21:26:56.216,19,1,3,25.0,75.0,270.4627685546875,268.8863830566406,270.4627685546875,268.8863830566406
26,2026-08-07T21:26:56.216,20,2,3,50.0,75.0,285.5626220703125,262.8154602050781,285.5626220703125,262.8154602050781
26,2026-08-07T21:26:56.216,21,3,3,75.0,75.0,299.92840576171875,257.1285095214844,299.92840576171875,257.1285095214844
26,2026-08-07T21:26:56.216,22,4,3,100.0,75.0,313.609130859375,251.59234619140625,313.609130859375,251.59234619140625
26,2026-08-07T21:26:56.216,23,5,3,125.0,75.0,327.0410461425781,245.8675079345703,327.0410461425781,245.8675079345703
26,2026-08-07T21:26:56.216,24,0,4,0.0,100.0,263.5960388183594,285.3876953125,263.5960388183594,285.3876953125
26,2026-08-07T21:26:56.216,25,1,4,25.0,100.0,279.50531005859375,278.39056396484375,279.50531005859375,278.39056396484375
26,2026-08-07T21:26:56.216,26,2,4,50.0,100.0,294.79168701171875,271.890869140625,294.79168701171875,271.890869140625
26,2026-08-07T21:26:56.216,27,3,4,75.0,100.0,309.436767578125,265.75579833984375,309.436767578125,265.75579833984375
26,2026-08-07T21:26:56.216,28,4,4,100.0,100.0,323.28485107421875,259.6893005371094,323.28485107421875,259.6893005371094
26,2026-08-07T21:26:56.216,29,5,4,125.0,100.0,336.5821533203125,253.4616241455078,336.5821533203125,253.4616241455078
26,2026-08-07T21:26:56.216,30,0,5,0.0,125.0,272.91259765625,295.7756652832031,272.91259765625,295.7756652832031
26,2026-08-07T21:26:56.216,31,1,5,25.0,125.0,289.01806640625,288.4804382324219,289.01806640625,288.4804382324219
26,2026-08-07T21:26:56.216,32,2,5,50.0,125.0,304.7206115722656,281.6084289550781,304.7206115722656,281.6084289550781
26,2026-08-07T21:26:56.216,33,3,5,75.0,125.0,319.3857727050781,274.8698425292969,319.3857727050781,274.8698425292969
26,2026-08-07T21:26:56.216,34,4,5,100.0,125.0,333.4252014160156,268.28680419921875,333.4252014160156,268.28680419921875
26,2026-08-07T21:26:56.216,35,5,5,125.0,125.0,347.18389892578125,261.6920166015625,347.18389892578125,261.6920166015625
26,2026-08-07T21:26:56.216,36,0,6,0.0,150.0,282.6233825683594,306.5828857421875,282.6233825683594,306.5828857421875
26,2026-08-07T21:26:56.216,37,1,6,25.0,150.0,299.1300354003906,298.9962158203125,299.1300354003906,298.9962158203125
26,2026-08-07T21:26:56.216,38,2,6,50.0,150.0,315.08905029296875,291.54345703125,315.08905029296875,291.54345703125
26,2026-08-07T21:26:56.216,39,3,6,75.0,150.0,329.9856262207031,284.4469299316406,329.9856262207031,284.4469299316406
26,2026-08-07T21:26:56.216,40,4,6,100.0,150.0,344.2721862792969,277.309814453125,344.2721862792969,277.309814453125
26,2026-08-07T21:26:56.216,41,5,6,125.0,150.0,357.8973083496094,270.3105163574219,357.8973083496094,270.3105163574219
26,2026-08-07T21:26:56.216,42,0,7,0.0,175.0,293.22113037109375,318.2236633300781,293.22113037109375,318.2236633300781
26,2026-08-07T21:26:56.216,43,1,7,25.0,175.0,310.1367492675781,310.0464172363281,310.1367492675781,310.0464172363281
26,2026-08-07T21:26:56.216,44,2,7,50.0,175.0,326.268798828125,302.1711120605469,326.268798828125,302.1711120605469
26,2026-08-07T21:26:56.216,45,3,7,75.0,175.0,341.50537109375,294.6520080566406,341.50537109375,294.6520080566406
26,2026-08-07T21:26:56.216,46,4,7,100.0,175.0,355.9391174316406,286.9303283691406,355.9391174316406,286.9303283691406
26,2026-08-07T21:26:56.216,47,5,7,125.0,175.0,369.95001220703125,279.6336364746094,369.95001220703125,279.6336364746094
27,2026-08-07T21:26:56.234,0,0,0,0.0,0.0,231.79269409179688,249.42523193359375,231.79269409179688,249.42523193359375
27,2026-08-07T21:26:56.234,1,1,0,25.0,0.0,246.730224609375,244.06729125976562,246.730224609375,244.06729125976562
27,2026-08-07T21:26:56.234,2,2,0,50.0,0.0,260.8522644042969,238.8322296142578,260.8522644042969,238.8322296142578
27,2026-08-07T21:26:56.234,3,3,0,75.0,0.0,274.73577880859375,234.48878479003906,274.73577880859375,234.48878479003906
27,2026-08-07T21:26:56.234,4,4,0,100.0,0.0,287.5214538574219,229.41790771484375,287.5214538574219,229.41790771484375
27,2026-08-07T21:26:56.234,5,5,0,125.0,0.0,300.5309753417969,225.07611083984375,300.5309753417969,225.07611083984375
27,2026-08-07T21:26:56.234,6,0,1,0.0,25.0,239.16888427734375,257.64874267578125,239.16888427734375,257.64874267578125
27,2026-08-07T21:26:56.234,7,1,1,25.0,25.0,254.33079528808594,251.92611694335938,254.33079528808594,251.92611694335938
27,2026-08-07T21:26:56.234,8,2,1,50.0,25.0,268.9347229003906,246.52565002441406,268.9347229003906,246.52565002441406
27,2026-08-07T21:26:56.234,9,3,1,75.0,25.0,282.74530029296875,241.57949829101562,282.74530029296875,241.57949829101562
27,2026-08-07T21:26:56.234,10,4,1,100.0,25.0,295.96539306640625,236.67349243164062,295.96539306640625,236.67349243164062
27,2026-08-07T21:26:56.234,11,5,1,125.0,25.0,309.16607666015625,231.69918823242188,309.16607666015625,231.69918823242188
27,2026-08-07T21:26:56.234,12,0,2,0.0,50.0,246.84805297851562,266.3546142578125,246.84805297851562,266.3546142578125
27,2026-08-07T21:26:56.234,13,1,2,25.0,50.0,262.1797180175781,260.2813720703125,262.1797180175781,260.2813720703125
27,2026-08-07T21:26:56.234,14,2,2,50.0,50.0,276.93621826171875,254.4947967529297,276.93621826171875,254.4947967529297
27,2026-08-07T21:26:56.234,15,3,2,75.0,50.0,291.028564453125,249.0618438720703,291.028564453125,249.0618438720703
27,2026-08-07T21:26:56.234,16,4,2,100.0,50.0,304.6278076171875,243.96798706054688,304.6278076171875,243.96798706054688
27,2026-08-07T21:26:56.234,17,5,2,125.0,50.0,317.6020202636719,238.6683807373047,317.6020202636719,238.6683807373047
27,2026-08-07T21:26:56.234,18,0,3,0.0,75.0,254.87799072265625,275.4437255859375,254.87799072265625,275.4437255859375
27,2026-08-07T21:26:56.234,19,1,3,25.0,75.0,270.4627685546875,268.8863830566406,270.4627685546875,268.8863830566406
27,2026-08-07T21:26:56.234,20,2,3,50.0,75.0,285.5626220703125,262.8154602050781,285.5626220703125,262.8154602050781
27,2026-08-07T21:26:56.234,21,3,3,75.0,75.0,299.92840576171875,257.1285095214844,299.92840576171875,257.1285095214844
27,2026-08-07T21:26:56.234,22,4,3,100.0,75.0,313.609130859375,251.59234619140625,313.609130859375,251.59234619140625
27,2026-08-07T21:26:56.234,23,5,3,125.0,75.0,327.0410461425781,245.8675079345703,327.0410461425781,245.8675079345703
27,2026-08-07T21:26:56.234,24,0,4,0.0,100.0,263.5960388183594,285.3876953125,263.5960388183594,285.3876953125
27,2026-08-07T21:26:56.234,25,1,4,25.0,100.0,279.50531005859375,278.39056396484375,279.50531005859375,278.39056396484375
27,2026-08-07T21:26:56.234,26,2,4,50.0,100.0,294.79168701171875,271.890869140625,294.79168701171875,271.890869140625
27,2026-08-07T21:26:56.234,27,3,4,75.0,100.0,309.436767578125,265.75579833984375,309.436767578125,265.75579833984375
27,2026-08-07T21:26:56.234,28,4,4,100.0,100.0,323.28485107421875,259.6893005371094,323.28485107421875,259.6893005371094
27,2026-08-07T21:26:56.234,29,5,4,125.0,100.0,336.5821533203125,253.4616241455078,336.5821533203125,253.4616241455078
27,2026-08-07T21:26:56.234,30,0,5,0.0,125.0,272.91259765625,295.7756652832031,272.91259765625,295.7756652832031
27,2026-08-07T21:26:56.234,31,1,5,25.0,125.0,289.01806640625,288.4804382324219,289.01806640625,288.4804382324219
27,2026-08-07T21:26:56.234,32,2,5,50.0,125.0,304.7206115722656,281.6084289550781,304.7206115722656,281.6084289550781
27,2026-08-07T21:26:56.234,33,3,5,75.0,125.0,319.3857727050781,274.8698425292969,319.3857727050781,274.8698425292969
27,2026-08-07T21:26:56.234,34,4,5,100.0,125.0,333.4252014160156,268.28680419921875,333.4252014160156,268.28680419921875
27,2026-08-07T21:26:56.234,35,5,5,125.0,125.0,347.18389892578125,261.6920166015625,347.18389892578125,261.6920166015625
27,2026-08-07T21:26:56.234,36,0,6,0.0,150.0,282.6233825683594,306.5828857421875,282.6233825683594,306.5828857421875
27,2026-08-07T21:26:56.234,37,1,6,25.0,150.0,299.1300354003906,298.9962158203125,299.1300354003906,298.9962158203125
27,2026-08-07T21:26:56.234,38,2,6,50.0,150.0,315.08905029296875,291.54345703125,315.08905029296875,291.54345703125
27,2026-08-07T21:26:56.234,39,3,6,75.0,150.0,329.9856262207031,284.4469299316406,329.9856262207031,284.4469299316406
27,2026-08-07T21:26:56.234,40,4,6,100.0,150.0,344.2721862792969,277.309814453125,344.2721862792969,277.309814453125
27,2026-08-07T21:26:56.234,41,5,6,125.0,150.0,357.8973083496094,270.3105163574219,357.8973083496094,270.3105163574219
27,2026-08-07T21:26:56.234,42,0,7,0.0,175.0,293.22113037109375,318.2236633300781,293.22113037109375,318.2236633300781
27,2026-08-07T21:26:56.234,43,1,7,25.0,175.0,310.1367492675781,310.0464172363281,310.1367492675781,310.0464172363281
