subset_id,n_points,distribution,trial_index,global_trial_id,spread_score,hull_area_mm2,hull_coverage,mean_pairwise_distance_mm,corner_indices,grid_col_row
N08_spread_T032,8,spread,32,632,0.7439024935877245,20625.0,0.9428571428571428,117.19546525999446,0;4;8;16;29;32;42;47,"0,0;4,0;2,1;4,2;5,4;2,5;0,7;5,7"
N08_spread_T033,8,spread,33,633,0.7434918111733315,20000.0,0.9142857142857143,123.1633421223789,4;6;9;17;37;42;45;47,"4,0;0,1;3,1;5,2;1,6;0,7;3,7;5,7"
N08_spread_T034,8,spread,34,634,0.7428697963660235,20312.5,0.9285714285714286,119.82354441376603,0;4;5;13;28;31;41;42,"0,0;4,0;5,0;1,2;4,4;1,5;5,6;0,7"
N08_spread_T035,8,spread,35,635,0.7427136492660347,20312.5,0.9285714285714286,119.7563830065856,2;5;7;9;18;39;42;47,"2,0;5,0;1,1;3,1;0,3;3,6;0,7;5,7"
N08_spread_T036,8,spread,36,636,0.7418801450957959,20312.5,0.9285714285714286,119.39787930739404,0;4;18;20;23;41;42;45,"0,0;4,0;0,3;2,3;5,3;5,6;0,7;3,7"
N08_spread_T037,8,spread,37,637,0.7404541362345161,20000.0,0.9142857142857143,121.85678872841719,0;5;7;9;23;40;42;45,"0,0;5,0;1,1;3,1;5,3;4,6;0,7;3,7"
N08_spread_T038,8,spread,38,638,0.7401527044823717,20000.0,0.9142857142857143,121.72713802952914,0;2;4;13;15;41;42;47,"0,0;2,0;4,0;1,2;3,2;5,6;0,7;5,7"
N08_spread_T039,8,spread,39,639,0.7395399359692736,19687.5,0.9,124.53583535031933,4;5;7;10;18;41;42;47,"4,0;5,0;1,1;4,1;0,3;5,6;0,7;5,7"
N08_spread_T040,8,spread,40,640,0.7389604520930768,20312.5,0.9285714285714286,118.14207186292917,5;6;16;23;32;42;45;47,"5,0;0,1;4,2;5,3;2,5;0,7;3,7;5,7"
N08_spread_T041,8,spread,41,641,0.7380786709185878,20000.0,0.9142857142857143,120.83506246300752,0;4;9;28;31;41;42;47,"0,0;4,0;3,1;4,4;1,5;5,6;0,7;5,7"
N08_spread_T042,8,spread,42,642,0.7373978916786801,20000.0,0.9142857142857143,120.54224824017068,0;5;6;21;30;40;41;43,"0,0;5,0;0,1;3,3;0,5;4,6;5,6;1,7"
N08_spread_T043,8,spread,43,643,0.7362840844219991,19375.0,0.8857142857142857,126.20769967272018,2;5;10;24;41;42;45;47,"2,0;5,0;4,1;0,4;5,6;0,7;3,7;5,7"
N08_spread_T044,8,spread,44,644,0.7361351921677617,20000.0,0.9142857142857143,119.99914064479788,0;2;10;23;24;32;42;47,"0,0;2,0;4,1;5,3;0,4;2,5;0,7;5,7"
N08_spread_T045,8,spread,45,645,0.7358824735487378,19687.5,0.9,122.96270128064764,2;5;7;18;23;41;42;45,"2,0;5,0;1,1;0,3;5,3;5,6;0,7;3,7"
N08_spread_T046,8,spread,46,646,0.7348644980761903,20000.0,0.9142857142857143,119.45259445026754,4;6;16;17;30;39;42;47,"4,0;0,1;4,2;5,2;0,5;3,6;0,7;5,7"
N08_spread_T047,8,spread,47,647,0.7346773708541501,19687.5,0.9,122.44436701269593,5;6;16;17;41;42;43;45,"5,0;0,1;4,2;5,2;5,6;0,7;1,7;3,7"
N08_spread_T048,8,spread,48,648,0.7330930699262729,20312.5,0.9285714285714286,115.61841536968451,0;5;16;24;28;29;41;42,"0,0;5,0;4,2;0,4;4,4;5,4;5,6;0,7"
N08_spread_T049,8,spread,49,649,0.7327602480341688,19687.5,0.9,121.61978130897856,0;10;17;30;38;41;42;47,"0,0;4,1;5,2;0,5;2,6;5,6;0,7;5,7"
N08_spread_T050,8,spread,50,650,0.7321411988425478,20000.0,0.9142857142857143,118.28125915990356,0;4;17;19;27;41;42;43,"0,0;4,0;5,2;1,3;3,4;5,6;0,7;1,7"
N08_spread_T051,8,spread,51,651,0.7317327638275382,20312.5,0.9285714285714286,115.03332559348163,0;5;15;17;21;37;41;42,"0,0;5,0;3,2;5,2;3,3;1,6;5,6;0,7"
N08_spread_T052,8,spread,52,652,0.730942063114805,20000.0,0.9142857142857143,117.76549138143479,0;5;6;27;28;38;43;47,"0,0;5,0;0,1;3,4;4,4;2,6;1,7;5,7"
N08_spread_T053,8,spread,53,653,0.7308559172991769,19687.5,0.9,120.80069768905717,0;4;10;24;37;38;42;47,"0,0;4,0;4,1;0,4;1,6;2,6;0,7;5,7"
N08_spread_T054,8,spread,54,654,0.7306487067400689,20625.0,0.9428571428571428,111.49479598581513,4;5;6;15;20;27;42;47,"4,0;5,0;0,1;3,2;2,3;3,4;0,7;5,7"
N08_spread_T055,8,spread,55,655,0.730620828273963,19687.5,0.9,120.69958207597713,0;4;18;23;38;43;45;47,"0,0;4,0;0,3;5,3;2,6;1,7;3,7;5,7"
N08_spread_T056,8,spread,56,656,0.729984082832857,19687.5,0.9,120.42570750614209,4;6;16;23;24;41;42;47,"4,0;0,1;4,2;5,3;0,4;5,6;0,7;5,7"
N08_spread_T057,8,spread,57,657,0.7292443853446033,19687.5,0.9,120.10755158648344,0;2;5;32;38;40;43;47,"0,0;2,0;5,0;2,5;2,6;4,6;1,7;5,7"
N08_spread_T058,8,spread,58,658,0.7289938269465424,19375.0,0.8857142857142857,123.0720413685018,2;5;9;18;30;41;43;47,"2,0;5,0;3,1;0,3;0,5;5,6;1,7;5,7"
N08_spread_T059,8,spread,59,659,0.728378172976865,20000.0,0.9142857142857143,116.66272053565864,0;5;18;21;23;30;41;43,"0,0;5,0;0,3;3,3;5,3;0,5;5,6;1,7"
N08_spread_T060,8,spread,60,660,0.7277193723090621,19687.5,0.9,119.45161867807319,4;6;7;23;29;38;42;47,"4,0;0,1;1,1;5,3;5,4;2,6;0,7;5,7"
N08_spread_T061,8,spread,61,661,0.7275009133236168,19375.0,0.8857142857142857,122.4299149395015,0;2;4;16;39;41;42;45,"0,0;2,0;4,0;4,2;3,6;5,6;0,7;3,7"
N08_spread_T062,8,spread,62,662,0.7274507916968458,19375.0,0.8857142857142857,122.40835681268163,0;2;4;23;37;38;41;42,"0,0;2,0;4,0;5,3;1,6;2,6;5,6;0,7"
N08_spread_T063,8,spread,63,663,0.7242279839144949,19687.5,0.9,117.94991574789093,0;4;6;7;26;34;42;47,"0,0;4,0;0,1;1,1;2,4;4,5;0,7;5,7"
N08_spread_T064,8,spread,64,664,0.723758630054697,20312.5,0.9285714285714286,111.60352097163715,0;5;9;26;27;38;41;42,"0,0;5,0;3,1;2,4;3,4;2,6;5,6;0,7"
N08_spread_T065,8,spread,65,665,0.7228545347394391,20312.5,0.9285714285714286,111.21465487292427,0;5;15;16;20;38;41;42,"0,0;5,0;3,2;4,2;2,3;2,6;5,6;0,7"
N08_spread_T066,8,spread,66,666,0.7226000088030005,20312.5,0.9285714285714286,111.1051791282171,0;5;15;24;27;28;41;42,"0,0;5,0;3,2;0,4;3,4;4,4;5,6;0,7"
N08_spread_T067,8,spread,67,667,0.7214426748288478,19687.5,0.9,116.75190901169167,0;5;10;24;31;37;41;43,"0,0;5,0;4,1;0,4;1,5;1,6;5,6;1,7"
N08_spread_T068,8,spread,68,668,0.7210865991922778,19687.5,0.9,116.59875508941943,0;2;5;13;17;21;43;47,"0,0;2,0;5,0;1,2;5,2;3,3;1,7;5,7"
N08_spread_T069,8,spread,69,669,0.7199929027513847,19687.5,0.9,116.12833846302094,0;4;16;30;32;38;42;47,"0,0;4,0;4,2;0,5;2,5;2,6;0,7;5,7"
N08_spread_T070,8,spread,70,670,0.7199554036442364,19062.5,0.8714285714285714,122.25672753506286,0;4;6;18;30;43;45;47,"0,0;4,0;0,1;0,3;0,5;1,7;3,7;5,7"
N08_spread_T071,8,spread,71,671,0.7192259161598036,19375.0,0.8857142857142857,118.87070408015275,2;5;6;23;30;31;41;43,"2,0;5,0;0,1;5,3;0,5;1,5;5,6;1,7"
N08_spread_T072,8,spread,72,672,0.718509827466782,20000.0,0.9142857142857143,112.41818463939398,4;6;15;17;28;40;42;47,"4,0;0,1;3,2;5,2;4,4;4,6;0,7;5,7"
N08_spread_T073,8,spread,73,673,0.7184728093789616,19062.5,0.8714285714285714,121.6190396296156,0;2;7;10;29;41;42;45,"0,0;2,0;1,1;4,1;5,4;5,6;0,7;3,7"
N08_spread_T074,8,spread,74,674,0.7180561882917277,19687.5,0.9,115.29532607645324,0;5;8;15;28;38;43;47,"0,0;5,0;2,1;3,2;4,4;2,6;1,7;5,7"
N08_spread_T075,8,spread,75,675,0.7171988358062469,19687.5,0.9,114.92656482902257,0;5;9;16;19;34;43;47,"0,0;5,0;3,1;4,2;1,3;4,5;1,7;5,7"
N08_spread_T076,8,spread,76,676,0.7163874913443855,20312.5,0.9285714285714286,108.43307433290775,0;5;8;9;21;28;41;42,"0,0;5,0;2,1;3,1;3,3;4,4;5,6;0,7"
N08_spread_T077,8,spread,77,677,0.7157387509660409,18750.0,0.8571428571428571,123.5153356652075,0;2;4;29;34;42;43;45,"0,0;2,0;4,0;5,4;4,5;0,7;1,7;3,7"
N08_spread_T078,8,spread,78,678,0.715533265433606,18750.0,0.8571428571428571,123.42695299582365,4;5;6;29;37;42;43;45,"4,0;5,0;0,1;5,4;1,6;0,7;1,7;3,7"
N08_spread_T079,8,spread,79,679,0.7150021160046762,19062.5,0.8714285714285714,120.126237964227,0;5;10;19;37;40;42;45,"0,0;5,0;4,1;1,3;1,6;4,6;0,7;3,7"
N08_spread_T080,8,spread,80,680,0.7149817014159938,19062.5,0.8714285714285714,120.11745731762504,0;4;5;13;23;39;40;42,"0,0;4,0;5,0;1,2;5,3;3,6;4,6;0,7"
N08_spread_T081,8,spread,81,681,0.7146001490556133,19375.0,0.8857142857142857,116.88108641816117,0;4;15;37;40;41;42;45,"0,0;4,0;3,2;1,6;4,6;5,6;0,7;3,7"
N08_spread_T082,8,spread,82,682,0.7145009184314213,20000.0,0.9142857142857143,110.69388766498598,0;5;19;26;28;29;42;45,"0,0;5,0;1,3;2,4;4,4;5,4;0,7;3,7"
N08_spread_T083,8,spread,83,683,0.7144113304092281,18750.0,0.8571428571428571,122.94439049541437,0;2;9;16;29;42;43;47,"0,0;2,0;3,1;4,2;5,4;0,7;1,7;5,7"
N08_spread_T084,8,spread,84,684,0.7137026992924802,20312.5,0.9285714285714286,107.2783016076647,0;4;5;9;15;21;41;42,"0,0;4,0;5,0;3,1;3,2;3,3;5,6;0,7"
N08_spread_T085,8,spread,85,685,0.7135023157748461,19687.5,0.9,113.33663144571017,0;5;26;29;32;41;43;47,"0,0;5,0;2,4;5,4;2,5;5,6;1,7;5,7"
N08_spread_T086,8,spread,86,686,0.713430096945392,19375.0,0.8857142857142857,116.37782797658546,0;2;5;16;17;18;41;43,"0,0;2,0;5,0;4,2;5,2;0,3;5,6;1,7"
N08_spread_T087,8,spread,87,687,0.7133759667623725,19375.0,0.8857142857142857,116.35454570453062,0;5;9;13;30;39;41;45,"0,0;5,0;3,1;1,2;0,5;3,6;5,6;3,7"
N08_spread_T088,8,spread,88,688,0.7129687137364547,19375.0,0.8857142857142857,116.17937955478394,4;6;17;30;34;37;43;47,"4,0;0,1;5,2;0,5;4,5;1,6;1,7;5,7"
N08_spread_T089,8,spread,89,689,0.7128254341289346,18750.0,0.8571428571428571,122.2622707132705,2;4;17;18;30;41;43;47,"2,0;4,0;5,2;0,3;0,5;5,6;1,7;5,7"
N08_spread_T090,8,spread,90,690,0.7125893965374976,19062.5,0.8714285714285714,119.0884880824872,5;6;7;30;39;41;42;43,"5,0;0,1;1,1;0,5;3,6;5,6;0,7;1,7"
N08_spread_T091,8,spread,91,691,0.7124752478609273,18750.0,0.8571428571428571,122.11164990419799,4;5;7;24;30;40;43;47,"4,0;5,0;1,1;0,4;0,5;4,6;1,7;5,7"
N08_spread_T092,8,spread,92,692,0.7120964731552918,18750.0,0.8571428571428571,121.9487327431577,2;5;8;17;18;43;45;47,"2,0;5,0;2,1;5,2;0,3;1,7;3,7;5,7"
N08_spread_T093,8,spread,93,693,0.7120585141499278,19375.0,0.8857142857142857,115.78788790972239,0;4;9;17;23;30;41;43,"0,0;4,0;3,1;5,2;5,3;0,5;5,6;1,7"
N08_spread_T094,8,spread,94,694,0.7119713940394776,19687.5,0.9,112.6781571094089,0;2;4;9;19;26;42;47,"0,0;2,0;4,0;3,1;1,3;2,4;0,7;5,7"
N08_spread_T095,8,spread,95,695,0.7117851563593263,19687.5,0.9,112.59805325432687,0;4;7;13;17;18;41;42,"0,0;4,0;1,1;1,2;5,2;0,3;5,6;0,7"
N08_spread_T096,8,spread,96,696,0.7117832714040775,18750.0,0.8571428571428571,121.81401957625003,0;2;5;31;37;40;45;47,"0,0;2,0;5,0;1,5;1,6;4,6;3,7;5,7"
N08_spread_T097,8,spread,97,697,0.7102054420735966,19062.5,0.8714285714285714,118.06311049647239,2;4;6;10;21;37;42;47,"2,0;4,0;0,1;4,1;3,3;1,6;0,7;5,7"
N08_spread_T098,8,spread,98,698,0.7099489982887711,19062.5,0.8714285714285714,117.9528098539834,5;6;10;24;26;41;42;43,"5,0;0,1;4,1;0,4;2,4;5,6;0,7;1,7"
N08_spread_T099,8,spread,99,699,0.7097738566168589,18750.0,0.8571428571428571,120.94973759644706,0;6;8;10;23;41;42;45,"0,0;0,1;2,1;4,1;5,3;5,6;0,7;3,7"
N08_spread_T100,8,spread,100,700,0.7091467986739293,19375.0,0.8857142857142857,114.53551172924132,0;5;6;20;30;31;41;45,"0,0;5,0;0,1;2,3;0,5;1,5;5,6;3,7"
N08_random_T001,8,random,1,701,0.42474931277545747,10000.0,0.45714285714285713,84.37929850616403,4;15;18;21;26;28;31;42,"4,0;3,2;0,3;3,3;2,4;4,4;1,5;0,7"
N08_random_T002,8,random,2,702,0.5074487261851933,12500.0,0.5714285714285714,95.37158899182239,4;5;6;9;17;20;27;43,"4,0;5,0;0,1;3,1;5,2;2,3;3,4;1,7"
N08_random_T003,8,random,3,703,0.4764154466988493,10937.5,0.5,97.38496589931272,2;7;15;31;32;38;43;47,"2,0;1,1;3,2;1,5;2,5;2,6;1,7;5,7"
N08_random_T004,8,random,4,704,0.46451286580175716,11562.5,0.5285714285714286,86.1209542317214,4;15;18;19;26;29;37;39,"4,0;3,2;0,3;1,3;2,4;5,4;1,6;3,6"
N08_random_T005,8,random,5,705,0.363340693135676,7812.5,0.35714285714285715,79.47226565669548,6;9;15;26;27;38;39;40,"0,1;3,1;3,2;2,4;3,4;2,6;3,6;4,6"
N08_random_T006,8,random,6,706,0.37243284903609364,7187.5,0.32857142857142857,89.52746782628573,5;8;20;21;24;30;31;42,"5,0;2,1;2,3;3,3;0,4;0,5;1,5;0,7"
N08_random_T007,8,random,7,707,0.40321593508803233,8125.0,0.37142857142857144,93.55099670156133,2;4;8;9;10;26;38;42,"2,0;4,0;2,1;3,1;4,1;2,4;2,6;0,7"
N08_random_T008,8,random,8,708,0.44325489805612434,10625.0,0.4857142857142857,86.19433365034106,2;13;16;23;28;34;37;40,"2,0;1,2;4,2;5,3;4,4;4,5;1,6;4,6"
N08_random_T009,8,random,9,709,0.4005788242165256,9062.5,0.4142857142857143,83.19995535563216,7;9;31;32;34;39;40;43,"1,1;3,1;1,5;2,5;4,5;3,6;4,6;1,7"
N08_random_T010,8,random,10,710,0.5085655782017438,12187.5,0.5571428571428572,98.92422423184213,5;10;13;20;38;39;40;47,"5,0;4,1;1,2;2,3;2,6;3,6;4,6;5,7"
N08_random_T011,8,random,11,711,0.6432600276189939,16875.0,0.7714285714285715,110.77461215030552,0;8;10;18;21;40;41;42,"0,0;2,1;4,1;0,3;3,3;4,6;5,6;0,7"
N08_random_T012,8,random,12,712,0.547441788771062,13750.0,0.6285714285714286,100.28421953548896,2;4;5;8;18;23;26;43,"2,0;4,0;5,0;2,1;0,3;5,3;2,4;1,7"
N08_random_T013,8,random,13,713,0.48286997669051546,10937.5,0.5,100.16116422102242,0;7;9;19;37;39;40;45,"0,0;1,1;3,1;1,3;1,6;3,6;4,6;3,7"
N08_random_T014,8,random,14,714,0.6230972186804906,16562.5,0.7571428571428571,105.17451913493731,0;15;17;24;26;40;41;43,"0,0;3,2;5,2;0,4;2,4;4,6;5,6;1,7"
N08_random_T015,8,random,15,715,0.6458824166807378,16562.5,0.7571428571428571,114.97480335854208,0;6;8;16;18;39;42;47,"0,0;0,1;2,1;4,2;0,3;3,6;0,7;5,7"
N08_random_T016,8,random,16,716,0.5165391186741437,12812.5,0.5857142857142857,96.2092556176302,4;8;15;28;29;30;37;41,"4,0;2,1;3,2;4,4;5,4;0,5;1,6;5,6"
N08_random_T017,8,random,17,717,0.5737274705619,14687.5,0.6714285714285714,102.37334169519598,2;5;6;7;23;29;30;34,"2,0;5,0;0,1;1,1;5,3;5,4;0,5;4,5"
N08_random_T018,8,random,18,718,0.3822575416338977,9062.5,0.4142857142857143,75.31967375137377,8;9;10;18;20;21;23;37,"2,1;3,1;4,1;0,3;2,3;3,3;5,3;1,6"
N08_random_T019,8,random,19,719,0.5949304185528645,15000.0,0.6857142857142857,108.42081543317546,0;4;15;16;19;40;43;45,"0,0;4,0;3,2;4,2;1,3;4,6;1,7;3,7"
N08_random_T020,8,random,20,720,0.5396994474335156,13750.0,0.6285714285714286,96.95411260978678,0;7;16;27;31;32;40;42,"0,0;1,1;4,2;3,4;1,5;2,5;4,6;0,7"
N08_random_T021,8,random,21,721,0.4905426343876498,12500.0,0.5714285714285714,88.10000395997484,6;17;20;27;29;30;39;40,"0,1;5,2;2,3;3,4;5,4;0,5;3,6;4,6"
N08_random_T022,8,random,22,722,0.49966904023002523,10937.5,0.5,107.3867146584514,5;8;9;10;23;31;42;43,"5,0;2,1;3,1;4,1;5,3;1,5;0,7;1,7"
N08_random_T023,8,random,23,723,0.5251343287332726,13125.0,0.6,96.83393622704561,8;16;28;30;31;41;42;45,"2,1;4,2;4,4;0,5;1,5;5,6;0,7;3,7"
N08_random_T024,8,random,24,724,0.366312695730656,8437.5,0.38571428571428573,74.60605425963352,13;21;23;24;27;28;31;45,"1,2;3,3;5,3;0,4;3,4;4,4;1,5;3,7"
N08_random_T025,8,random,25,725,0.3627704802526488,7500.0,0.34285714285714286,82.29926684607635,5;9;15;21;27;34;39;47,"5,0;3,1;3,2;3,3;3,4;4,5;3,6;5,7"
N08_random_T026,8,random,26,726,0.5181627562212419,12187.5,0.5571428571428572,103.05212658031385,0;8;13;30;39;40;41;45,"0,0;2,1;1,2;0,5;3,6;4,6;5,6;3,7"
N08_random_T027,8,random,27,727,0.5940673019008116,15000.0,0.6857142857142857,108.04957492395738,2;6;10;29;37;39;40;43,"2,0;0,1;4,1;5,4;1,6;3,6;4,6;1,7"
N08_random_T028,8,random,28,728,0.46769197728927425,11250.0,0.5142857142857142,90.56060080945588,2;5;6;13;15;19;27;43,"2,0;5,0;0,1;1,2;3,2;1,3;3,4;1,7"
N08_random_T029,8,random,29,729,0.43565908727901226,10000.0,0.45714285714285713,89.07176994964735,2;8;10;18;24;26;34;40,"2,0;2,1;4,1;0,3;0,4;2,4;4,5;4,6"
N08_random_T030,8,random,30,730,0.6461637740668527,17187.5,0.7857142857142857,108.95130169823679,6;17;20;30;39;41;42;47,"0,1;5,2;2,3;0,5;3,6;5,6;0,7;5,7"
N08_random_T031,8,random,31,731,0.4011717579171058,9375.0,0.42857142857142855,80.3827267593975,0;13;16;18;19;21;27;43,"0,0;1,2;4,2;0,3;1,3;3,3;3,4;1,7"
N08_random_T032,8,random,32,732,0.39599606594617975,9375.0,0.42857142857142855,78.15657746860116,4;17;19;20;21;26;30;39,"4,0;5,2;1,3;2,3;3,3;2,4;0,5;3,6"
N08_random_T033,8,random,33,733,0.513320271176707,12812.5,0.5857142857142857,94.82477695973235,8;13;16;23;24;28;40;42,"2,1;1,2;4,2;5,3;0,4;4,4;4,6;0,7"
N08_random_T034,8,random,34,734,0.45332885968221254,11250.0,0.5142857142857142,84.38279033421931,7;10;13;20;27;30;31;41,"1,1;4,1;1,2;2,3;3,4;0,5;1,5;5,6"
N08_random_T035,8,random,35,735,0.48480114166754484,11562.5,0.5285714285714286,94.84727163697123,2;6;8;13;17;31;32;42,"2,0;0,1;2,1;1,2;5,2;1,5;2,5;0,7"
N08_random_T036,8,random,36,736,0.41801949305348446,9062.5,0.4142857142857143,90.70147066614689,15;17;18;23;28;30;38;43,"3,2;5,2;0,3;5,3;4,4;0,5;2,6;1,7"
N08_random_T037,8,random,37,737,0.5463230232827483,13750.0,0.6285714285714286,99.80302030408814,4;7;9;17;18;31;37;40,"4,0;1,1;3,1;5,2;0,3;1,5;1,6;4,6"
N08_random_T038,8,random,38,738,0.3605129751094931,7500.0,0.34285714285714286,81.328277169404,8;10;13;20;21;26;40;47,"2,1;4,1;1,2;2,3;3,3;2,4;4,6;5,7"
N08_random_T039,8,random,39,739,0.3254090745573843,7187.5,0.32857142857142857,69.30177765878996,4;19;23;26;27;28;31;32,"4,0;1,3;5,3;2,4;3,4;4,4;1,5;2,5"
N08_random_T040,8,random,40,740,0.511417346947406,12187.5,0.5571428571428572,100.1508163486708,2;5;7;21;32;37;38;45,"2,0;5,0;1,1;3,3;2,5;1,6;2,6;3,7"
N08_random_T041,8,random,41,741,0.3713730457859299,8437.5,0.38571428571428573,76.78259311666169,4;5;13;16;17;23;28;40,"4,0;5,0;1,2;4,2;5,2;5,3;4,4;4,6"
N08_random_T042,8,random,42,742,0.4403473900305247,10000.0,0.45714285714285713,91.0882852105914,5;9;15;17;19;29;39;45,"5,0;3,1;3,2;5,2;1,3;5,4;3,6;3,7"
N08_random_T043,8,random,43,743,0.4239250914770776,9687.5,0.44285714285714284,87.09704654507343,8;9;13;23;27;34;38;43,"2,1;3,1;1,2;5,3;3,4;4,5;2,6;1,7"
N08_random_T044,8,random,44,744,0.49823503136659053,12187.5,0.5571428571428572,94.48088802872186,4;8;10;16;17;29;39;42,"4,0;2,1;4,1;4,2;5,2;5,4;3,6;0,7"
N08_random_T045,8,random,45,745,0.4745028328952996,11250.0,0.5142857142857142,93.49006057295044,5;6;13;17;18;23;24;31,"5,0;0,1;1,2;5,2;0,3;5,3;0,4;1,5"
N08_random_T046,8,random,46,746,0.6228470460037815,16562.5,0.7571428571428571,105.06691579803841,0;2;5;15;20;32;34;42,"0,0;2,0;5,0;3,2;2,3;2,5;4,5;0,7"
N08_random_T047,8,random,47,747,0.436313508951772,10312.5,0.4714285714285714,86.28098833024765,2;6;7;8;17;30;31;32,"2,0;0,1;1,1;2,1;5,2;0,5;1,5;2,5"
N08_random_T048,8,random,48,748,0.4408810451607351,10937.5,0.5,82.10104188928482,7;10;20;29;30;31;32;38,"1,1;4,1;2,3;5,4;0,5;1,5;2,5;2,6"
N08_random_T049,8,random,49,749,0.4854920919349064,11562.5,0.5285714285714286,95.14446058413093,6;7;26;29;37;38;39;47,"0,1;1,1;2,4;5,4;1,6;2,6;3,6;5,7"
N08_random_T050,8,random,50,750,0.39935182504104527,9375.0,0.42857142857142855,79.59994403119465,0;18;19;21;23;27;32;39,"0,0;0,3;1,3;3,3;5,3;3,4;2,5;3,6"
N08_random_T051,8,random,51,751,0.5919556027419277,15312.5,0.7,104.06903974847069,0;4;8;13;21;24;39;47,"0,0;4,0;2,1;1,2;3,3;0,4;3,6;5,7"
N08_random_T052,8,random,52,752,0.6153963445761796,15625.0,0.7142857142857143,111.07902501247729,0;5;6;32;34;39;41;45,"0,0;5,0;0,1;2,5;4,5;3,6;5,6;3,7"
N08_random_T053,8,random,53,753,0.4686131634092382,10625.0,0.4857142857142857,97.10133598911423,0;2;8;18;30;32;34;40,"0,0;2,0;2,1;0,3;0,5;2,5;4,5;4,6"
N08_random_T054,8,random,54,754,0.34039160403871377,7500.0,0.34285714285714286,72.67374823091873,8;13;15;16;27;31;34;38,"2,1;1,2;3,2;4,2;3,4;1,5;4,5;2,6"
N08_random_T055,8,random,55,755,0.48975410362702354,12187.5,0.5571428571428572,90.83310307961987,7;8;10;27;30;32;38;41,"1,1;2,1;4,1;3,4;0,5;2,5;2,6;5,6"
N08_random_T056,8,random,56,756,0.41455423777469524,8750.0,0.4,92.28326703801663,4;10;20;30;31;32;34;42,"4,0;4,1;2,3;0,5;1,5;2,5;4,5;0,7"
N08_random_T057,8,random,57,757,0.41984975754786,9687.5,0.44285714285714284,85.3441791435262,0;15;20;21;24;27;34;47,"0,0;3,2;2,3;3,3;0,4;3,4;4,5;5,7"
N08_random_T058,8,random,58,758,0.43819357628483224,10312.5,0.4714285714285714,87.08963586639392,4;6;7;15;16;28;30;31,"4,0;0,1;1,1;3,2;4,2;4,4;0,5;1,5"
N08_random_T059,8,random,59,759,0.34888684227403305,7187.5,0.32857142857142857,79.39994738092422,4;10;13;18;20;27;32;39,"4,0;4,1;1,2;0,3;2,3;3,4;2,5;3,6"
N08_random_T060,8,random,60,760,0.3599169312795934,8125.0,0.37142857142857144,74.92739097660588,10;17;19;21;28;29;30;34,"4,1;5,2;1,3;3,3;4,4;5,4;0,5;4,5"
N08_random_T061,8,random,61,761,0.5453633064869732,14375.0,0.6571428571428571,93.24571245412551,2;5;15;16;18;23;29;45,"2,0;5,0;3,2;4,2;0,3;5,3;5,4;3,7"
N08_random_T062,8,random,62,762,0.5051547785903147,11562.5,0.5285714285714286,103.60170189581895,5;10;13;18;27;40;41;47,"5,0;4,1;1,2;0,3;3,4;4,6;5,6;5,7"
N08_random_T063,8,random,63,763,0.3530578238757816,7812.5,0.35714285714285715,75.0494363540912,4;5;15;18;21;23;26;28,"4,0;5,0;3,2;0,3;3,3;5,3;2,4;4,4"
N08_random_T064,8,random,64,764,0.5552096812902904,14375.0,0.6571428571428571,97.48079839209285,5;6;18;19;31;37;39;42,"5,0;0,1;0,3;1,3;1,5;1,6;3,6;0,7"
N08_random_T065,8,random,65,765,0.5277080794393362,12812.5,0.5857142857142857,101.01320728748135,5;6;7;9;31;34;37;38,"5,0;0,1;1,1;3,1;1,5;4,5;1,6;2,6"
N08_random_T066,8,random,66,766,0.314736936730198,6875.0,0.3142857142857143,67.78377663852542,18;21;28;29;34;38;40;41,"0,3;3,3;4,4;5,4;4,5;2,6;4,6;5,6"
N08_random_T067,8,random,67,767,0.5080693302723427,12187.5,0.5571428571428572,98.71077992675191,4;5;17;24;28;29;40;47,"4,0;5,0;5,2;0,4;4,4;5,4;4,6;5,7"
N08_random_T068,8,random,68,768,0.4479892378234882,10625.0,0.4857142857142857,88.230650180519,13;17;20;23;24;30;37;40,"1,2;5,2;2,3;5,3;0,4;0,5;1,6;4,6"
N08_random_T069,8,random,69,769,0.5781274823196995,15000.0,0.6857142857142857,101.19359928722234,4;15;18;29;34;39;42;45,"4,0;3,2;0,3;5,4;4,5;3,6;0,7;3,7"
N08_random_T070,8,random,70,770,0.3276819887421647,7187.5,0.32857142857142857,70.27939501486777,4;7;9;10;15;21;32;34,"4,0;1,1;3,1;4,1;3,2;3,3;2,5;4,5"
N08_random_T071,8,random,71,771,0.5061749780799831,12187.5,0.5571428571428572,97.89598824030134,0;6;13;18;23;32;34;43,"0,0;0,1;1,2;0,3;5,3;2,5;4,5;1,7"
N08_random_T072,8,random,72,772,0.42875153485441364,10000.0,0.45714285714285713,86.10071931187007,2;13;19;24;29;32;39;40,"2,0;1,2;1,3;0,4;5,4;2,5;3,6;4,6"
N08_random_T073,8,random,73,773,0.43990672807186465,10312.5,0.4714285714285714,87.82649031158732,6;8;10;21;23;34;38;39,"0,1;2,1;4,1;3,3;5,3;4,5;2,6;3,6"
N08_random_T074,8,random,74,774,0.4578012734992025,10312.5,0.4714285714285714,95.52322532517884,0;2;6;10;17;20;29;40,"0,0;2,0;0,1;4,1;5,2;2,3;5,4;4,6"
