dataset,camera,pose_key,height_mm,run_id,n,covariance_rank,mean_t_x_mm,mean_t_y_mm,mean_t_z_mm,mean_rotvec_x_rad,mean_rotvec_y_rad,mean_rotvec_z_rad,sigma_rho_x_mm,sigma_rho_y_mm,sigma_rho_z_mm,sigma_omega_x_rad,sigma_omega_y_rad,sigma_omega_z_rad,cov_rho_x_mm_rho_x_mm,cov_rho_x_mm_rho_y_mm,cov_rho_x_mm_rho_z_mm,cov_rho_x_mm_omega_x_rad,cov_rho_x_mm_omega_y_rad,cov_rho_x_mm_omega_z_rad,cov_rho_y_mm_rho_x_mm,cov_rho_y_mm_rho_y_mm,cov_rho_y_mm_rho_z_mm,cov_rho_y_mm_omega_x_rad,cov_rho_y_mm_omega_y_rad,cov_rho_y_mm_omega_z_rad,cov_rho_z_mm_rho_x_mm,cov_rho_z_mm_rho_y_mm,cov_rho_z_mm_rho_z_mm,cov_rho_z_mm_omega_x_rad,cov_rho_z_mm_omega_y_rad,cov_rho_z_mm_omega_z_rad,cov_omega_x_rad_rho_x_mm,cov_omega_x_rad_rho_y_mm,cov_omega_x_rad_rho_z_mm,cov_omega_x_rad_omega_x_rad,cov_omega_x_rad_omega_y_rad,cov_omega_x_rad_omega_z_rad,cov_omega_y_rad_rho_x_mm,cov_omega_y_rad_rho_y_mm,cov_omega_y_rad_rho_z_mm,cov_omega_y_rad_omega_x_rad,cov_omega_y_rad_omega_y_rad,cov_omega_y_rad_omega_z_rad,cov_omega_z_rad_rho_x_mm,cov_omega_z_rad_rho_y_mm,cov_omega_z_rad_rho_z_mm,cov_omega_z_rad_omega_x_rad,cov_omega_z_rad_omega_y_rad,cov_omega_z_rad_omega_z_rad,source_file,note
E2,ihawk1,marker_2_BL,40.0,20260808_145501,3,2,-25.065028273629352,96.46884946967944,494.01967304681546,1.990179579457031,-0.6494081697257943,0.4213470829938666,0.10118899011560052,0.15730215198968361,0.1390605313798404,0.00018984477759750727,0.00029647633825224555,0.0009205892061726734,0.0102392117206151,0.01588262833046692,-0.014070557826601904,6.569731001564591e-06,-6.668158834476605e-06,6.989977338921214e-05,0.01588262833046692,0.02474396702058552,-0.021841374655964804,1.204045323214433e-05,-1.3340563239204355e-05,0.00010211589349063992,-0.014070557826601904,-0.021841374655964804,0.019337831387643573,-9.298582559484737e-06,9.601675453671104e-06,-9.513221647478094e-05,6.569731001564591e-06,1.204045323214433e-05,-9.298582559484737e-06,3.6041039581046994e-08,-5.584608729585301e-08,-6.370985569940807e-08,-6.668158834476605e-06,-1.3340563239204355e-05,9.601675453671104e-06,-5.584608729585301e-08,8.789821914345992e-08,1.3037856555589607e-07,6.989977338921214e-05,0.00010211589349063992,-9.513221647478094e-05,-6.370985569940807e-08,1.3037856555589607e-07,8.474844865216329e-07,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_2_BL,40.0,20260808_151001,3,2,-25.36797904463305,97.29270658977516,493.320632344922,1.9761677851520003,-0.6644033322236231,0.4299195477141547,0.10964741536603505,0.17477728980644527,0.15094083539480746,0.001089134354714232,0.0004012799101186409,0.0009328291480438425,0.012022555696451819,0.019086602508841755,-0.01654575191639962,9.927847041722372e-05,3.637408585435804e-05,6.460913593769302e-05,0.019086602508841755,0.030547101032086157,-0.026212162798058623,0.00016710233504961292,6.128644564237631e-05,0.00011391030749468702,-0.01654575191639962,-0.026212162798058623,0.022783135789682357,-0.00013449426594136987,-4.926248713993446e-05,-8.63657054760505e-05,9.927847041722372e-05,0.00016710233504961292,-0.00013449426594136987,1.1862136426187865e-06,4.370327138396395e-07,9.712600445295106e-07,3.637408585435804e-05,6.128644564237631e-05,-4.926248713993446e-05,4.370327138396395e-07,1.6102556626482452e-07,3.587486978291618e-07,6.460913593769302e-05,0.00011391030749468702,-8.63657054760505e-05,9.712600445295106e-07,3.587486978291618e-07,8.70170219440201e-07,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_2_BL,40.0,20260808_162715,3,2,-21.647827583587663,96.9789123151274,494.26046254883056,2.0040509123904493,-0.6554052120502886,0.4146607589475101,0.06394945737020996,0.09002391253447813,0.09845199425694169,9.913814960991395e-05,0.00043815238343744903,0.00015169056922855484,0.004089533097944301,0.005747565104717292,-0.006289276327056254,-3.3093778172330936e-06,-2.769421811709751e-05,-9.69902755920343e-06,0.005747565104717292,0.008104304828015368,-0.008862483122309705,-5.086296766028579e-06,-3.926502757579785e-05,-1.3617596545161519e-05,-0.006289276327056254,-0.008862483122309705,0.00969279517316888,5.472736734234308e-06,4.289259444799336e-05,1.490399668151561e-05,-3.3093778172330936e-06,-5.086296766028579e-06,5.472736734234308e-06,9.828372708077682e-09,2.8041031640731792e-08,7.623040361914268e-09,-2.769421811709751e-05,-3.926502757579785e-05,4.289259444799336e-05,2.8041031640731792e-08,1.9197751111191738e-07,6.550385401476298e-08,-9.69902755920343e-06,-1.3617596545161519e-05,1.490399668151561e-05,7.623040361914268e-09,6.550385401476298e-08,2.301002879288299e-08,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_3_BR,40.0,20260808_131913,3,2,81.07876619861752,56.70173177280496,545.860624305323,1.957060427050614,-0.6857091342552054,0.4564566312591283,0.2512629525870147,0.21455925803084866,0.18468412037135287,0.0007806576697372459,0.0009041464995975924,0.001413609068435677,0.06313307134274439,0.0538939057568673,-0.04635998361651778,-0.00019450342055978814,2.396274426123425e-05,-0.0003326274870503229,0.0538939057568673,0.04603567520674829,-0.03953214290076526,-0.00016658104149907377,2.52840180455868e-05,-0.000281287130442372,-0.04635998361651778,-0.03953214290076526,0.03410822431734036,0.00014201367928493095,-1.0342948853687931e-05,0.00024825512789872336,-0.00019450342055978814,-0.00016658104149907377,0.00014201367928493095,6.09426397319587e-07,-1.6458975904159675e-07,9.747272729062143e-07,2.396274426123425e-05,2.52840180455868e-05,-1.0342948853687931e-05,-1.6458975904159675e-07,8.174808927345792e-07,3.1949387900451744e-07,-0.0003326274870503229,-0.000281287130442372,0.00024825512789872336,9.747272729062143e-07,3.1949387900451744e-07,1.9982905983635825e-06,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_3_BR,40.0,20260808_141232,3,2,86.14535199018786,56.268440328221374,575.0752541975162,1.9947925819915144,-0.701077616546817,0.44315739025461487,0.08342031936825438,0.04831676617665181,0.0797511700559274,0.0003243179856562647,0.0013963502213097966,0.0019624106389408073,0.006958949683501557,0.003963362482662865,-0.006428587336363431,-2.2268502958069274e-05,-0.00011105628301965063,-0.0001539769247809551,0.003963362482662865,0.002334509893769244,-0.003841757165635178,-1.43013767104563e-05,-6.695276830803356e-05,-9.3551860860959e-05,-0.006428587336363431,-0.003841757165635178,0.006360249125289451,2.435318155776446e-05,0.0001112423758056459,0.00015592510140900149,-2.2268502958069274e-05,-1.43013767104563e-05,2.435318155776446e-05,1.0518215582013711e-07,4.3296953410236827e-07,6.154630153882998e-07,-0.00011105628301965063,-6.695276830803356e-05,0.0001112423758056459,4.3296953410236827e-07,1.949793940551918e-06,2.738020456608852e-06,-0.0001539769247809551,-9.3551860860959e-05,0.00015592510140900149,6.154630153882998e-07,2.738020456608852e-06,3.851055515828067e-06,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_3_BR,40.0,20260808_145501,3,2,90.08603467546997,58.38045672787115,578.7521399468237,1.9992312289387535,-0.6971314392758007,0.42747757574256273,0.6124409926399266,1.3864203835862248,0.6867470816765495,0.02794181048834129,0.005768323904863772,0.034575721366730455,0.37508396946577865,0.8489896675814461,-0.4203987789776369,-0.01709130041092792,-0.0034994015332606107,-0.02116530230592067,0.8489896675814461,1.9221614800233748,-0.9510914946086619,-0.03871689455852082,-0.007903046860065934,-0.047931091391614444,-0.4203987789776369,-0.9510914946086619,0.47162155419125745,0.019127054313079175,0.003938635474695481,0.02369990113600193,-0.01709130041092792,-0.03871689455852082,0.019127054313079175,0.0007807447733663793,0.0001583508532112248,0.0009659365110543656,-0.0034994015332606107,-0.007903046860065934,0.003938635474695481,0.0001583508532112248,3.3273560671422834e-05,0.0001966126573519789,-0.02116530230592067,-0.047931091391614444,0.02369990113600193,0.0009659365110543656,0.0001966126573519789,0.001195480508029781,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_3_BR,40.0,20260808_151001,3,2,88.14107447739168,58.85929875700157,584.3071060102451,2.0075416043656777,-0.7010235906009274,0.427033168512769,0.14446137797065609,0.12062643593868456,0.12212054262353031,0.0014307417115218385,0.0008940908322481193,0.002409143475483371,0.020869089725180756,0.017088627436786602,-0.017639841129628218,2.541981187495737e-05,-4.6723988595929904e-05,-7.934653488143862e-05,0.017088627436786602,0.01455073704726957,-0.014402474386910454,-1.2717530915208935e-05,-5.7945109268711275e-05,-0.00012036979384048776,-0.017639841129628218,-0.014402474386910454,0.014913426930665484,-2.4004741875209376e-05,3.801560046510853e-05,6.290817285398869e-05,2.541981187495737e-05,-1.2717530915208935e-05,-2.4004741875209376e-05,2.0470218450884395e-06,1.126612988627346e-06,3.2339573030023184e-06,-4.6723988595929904e-05,-5.7945109268711275e-05,3.801560046510853e-05,1.126612988627346e-06,7.993984163101347e-07,2.13287904590709e-06,-7.934653488143862e-05,-0.00012036979384048776,6.290817285398869e-05,3.2339573030023184e-06,2.13287904590709e-06,5.803972285464096e-06,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_3_BR,40.0,20260808_162715,3,2,92.48225813719536,58.16584107744219,568.8767488348274,2.0079279537335855,-0.6751436943877378,0.40800575268788153,0.1663993314581344,0.07376623455869165,0.12091227617439124,0.0012228872332188422,0.0003231143647525207,0.0016418988660166986,0.027688737509714078,0.011784717926707586,-0.020119121944681635,0.00013198460861548906,-4.2305386414609134e-05,4.344010713600842e-05,0.011784717926707586,0.005441457360967915,-0.008582248845511417,3.697022281359461e-05,-2.2120194867473647e-05,-1.4957389379511742e-05,-0.020119121944681635,-0.008582248845511417,0.014619778529672259,-9.503321543597143e-05,3.09260386630922e-05,-3.0050697332485103e-05,0.00013198460861548906,3.697022281359461e-05,-9.503321543597143e-05,1.4954531851696349e-06,-1.6053635913260914e-08,1.7158442089183235e-06,-4.2305386414609134e-05,-2.2120194867473647e-05,3.09260386630922e-05,-1.6053635913260914e-08,1.0440289270942501e-07,2.568762830700931e-07,4.344010713600842e-05,-1.4957389379511742e-05,-3.0050697332485103e-05,1.7158442089183235e-06,2.568762830700931e-07,2.6958318862269205e-06,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_4_C,40.0,20260808_131913,3,2,-42.93181187874378,34.343911973238015,613.6771601835808,1.994749669395255,-0.6568771177623233,0.41547441142062086,0.014210639780489902,0.022288507410378435,0.020585752351055975,0.00033768902174043536,1.2040479859293887e-05,0.0003739143331066012,0.0002019422829708421,0.00025148602708980445,-0.0002669651970375645,4.78799755933937e-06,1.5027750974718352e-07,5.1443353266704686e-06,0.00025148602708980445,0.0004967775625824945,-0.0004465109017365298,6.269180005455207e-06,1.0914130218559287e-07,7.67486932379205e-06,-0.0002669651970375645,-0.0004465109017365298,0.0004237731998590066,-6.520082285153569e-06,-1.5020781218312868e-07,-7.588714912643853e-06,4.78799755933937e-06,6.269180005455207e-06,-6.520082285153569e-06,1.1403387540401223e-07,3.432808541078547e-09,1.2408851602323248e-07,1.5027750974718352e-07,1.0914130218559287e-07,-1.5020781218312868e-07,3.432808541078547e-09,1.4497315524206172e-10,3.289277986919668e-09,5.1443353266704686e-06,7.67486932379205e-06,-7.588714912643853e-06,1.2408851602323248e-07,3.289277986919668e-09,1.3981192850255432e-07,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_4_C,40.0,20260808_141232,3,2,-40.10059043957407,31.145611698739174,621.5032720858289,1.9917149599189559,-0.648094520510686,0.4044694813294508,0.10279675546547876,0.1189330333601911,0.09765245907428141,0.00021502554966928232,5.64516371471782e-05,0.0005592588112555151,0.010567172934229437,0.012143869438207446,-0.010005097374336957,2.0138616980081665e-05,-5.144862075034088e-06,5.676953975875351e-05,0.012143869438207446,0.01414506642425633,-0.011388665433296781,2.4362780867029645e-05,-5.553281198716438e-06,6.402577486229424e-05,-0.010005097374336957,-0.011388665433296781,0.009536002763254205,-1.8363433542914368e-05,5.07860767108539e-06,-5.445094291900643e-05,2.0138616980081665e-05,2.4362780867029645e-05,-1.8363433542914368e-05,4.6235987010577e-08,-7.490358558773682e-09,1.0036664052485588e-07,-5.144862075034088e-06,-5.553281198716438e-06,5.07860767108539e-06,-7.490358558773682e-09,3.1867873365966697e-09,-2.994428297548613e-08,5.676953975875351e-05,6.402577486229424e-05,-5.445094291900643e-05,1.0036664052485588e-07,-2.994428297548613e-08,3.1277041796693183e-07,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_4_C,40.0,20260808_145501,3,2,-37.027868095712215,33.25566652459472,615.6520197186296,1.986151996051883,-0.6410038289149074,0.39711466237325693,0.09729630690096774,0.130871428774216,0.09483306669564563,0.0002151858181081154,0.0007273058935842595,0.00044729271623336993,0.009466571336567304,0.012689251380923812,-0.009219074866057107,1.4435854996092082e-05,-7.020939837505195e-05,-1.546684091043099e-05,0.012689251380923812,0.017127330869404697,-0.01239999276004928,1.7654950306989737e-05,-9.31219442106498e-05,-1.618456156375064e-05,-0.009219074866057107,-0.01239999276004928,0.008993310538900772,-1.344957081269757e-05,6.801874144060441e-05,1.3429155307943206e-05,1.4435854996092082e-05,1.7654950306989737e-05,-1.344957081269757e-05,4.630493631485893e-08,-1.2123073132741067e-07,-8.874814837609655e-08,-7.020939837505195e-05,-9.31219442106498e-05,6.801874144060441e-05,-1.2123073132741067e-07,5.289738628423981e-07,1.527125302605919e-07,-1.546684091043099e-05,-1.618456156375064e-05,1.3429155307943206e-05,-8.874814837609655e-08,1.527125302605919e-07,2.0007077399542601e-07,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_4_C,40.0,20260808_151001,3,2,-40.29650122351338,34.13593592535628,615.6573549785434,1.9867710175942628,-0.6715249101965575,0.41225229521788415,0.10657818792768059,0.18844657059041311,0.11582549675386403,0.0008457056134340624,0.000708042792728679,0.0004704907619251514,0.011358910141948002,0.02008175256368202,-0.012235791061082165,8.387875084912834e-05,-7.507775120316895e-05,3.898139106708111e-05,0.02008175256368202,0.03551210996728755,-0.02167798922456011,0.00014736374027770396,-0.0001325182686362748,6.802915824723062e-05,-0.012235791061082165,-0.02167798922456011,0.013415545698279368,-8.560679676636151e-05,7.977932262622723e-05,-3.7452111798724324e-05,8.387875084912834e-05,0.00014736374027770396,-8.560679676636151e-05,7.152179845938839e-07,-5.764920846285289e-07,3.7946630742760107e-07,-7.507775120316895e-05,-0.0001325182686362748,7.977932262622723e-05,-5.764920846285289e-07,5.013245963350271e-07,-2.787681105042933e-07,3.898139106708111e-05,6.802915824723062e-05,-3.7452111798724324e-05,3.7946630742760107e-07,-2.787681105042933e-07,2.213615570569095e-07,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_4_C,40.0,20260808_162715,3,2,-33.21443867681814,32.61679635015301,611.7980439159385,1.984000123018983,-0.6445261219909786,0.4151305253041859,0.09602556876691815,0.12686606890319604,0.08308287128316048,0.0008455159872541455,0.0003874965628953425,0.0002223156669160192,0.009220909857010125,0.012107445193827353,-0.007916717458835836,6.120278673570293e-05,3.304135463012516e-05,2.129195705369438e-05,0.012107445193827353,0.01609499943895049,-0.01053948869531368,7.255576591725128e-05,4.088089360307398e-05,2.8183404966793925e-05,-0.007916717458835836,-0.01053948869531368,0.006902763500654213,-4.683235861955631e-05,-2.6535267210373958e-05,-1.8446002801586616e-05,6.120278673570293e-05,7.255576591725128e-05,-4.683235861955631e-05,7.148972847023523e-07,3.1831454733326837e-07,1.3238002752578772e-07,3.304135463012516e-05,4.088089360307398e-05,-2.6535267210373958e-05,3.1831454733326837e-07,1.5015358625570412e-07,7.342714997329738e-08,2.129195705369438e-05,2.8183404966793925e-05,-1.8446002801586616e-05,1.3238002752578772e-07,7.342714997329738e-08,4.9424255756314393e-08,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_0_TL,45.0,20260808_131913,3,2,-168.10409617976424,2.668268852263838,648.3898226151007,2.0140634100706793,-0.625820677723594,0.4783331429551203,0.07629068284152786,0.13314773082926498,0.06071413439822266,0.0004010546911876815,0.0008871691419204048,0.00011821074879225882,0.005820268288426593,0.00997791533884887,-0.004623025332809096,2.5417774861999353e-05,6.738253731509896e-05,6.957323259631609e-06,0.00997791533884887,0.0177283182249824,-0.008019302416056265,4.9146153944879536e-05,0.00011343360172614441,1.0050178921511171e-05,-0.004623025332809096,-0.008019302416056265,0.003686206115725444,-2.1029024745632272e-05,-5.3207843688403714e-05,-5.2432734475728265e-06,2.5417774861999353e-05,4.9146153944879536e-05,-2.1029024745632272e-05,1.6084486532364657e-07,2.75633159220422e-07,1.3591384872567544e-08,6.738253731509896e-05,0.00011343360172614441,-5.3207843688403714e-05,2.75633159220422e-07,7.870690863757875e-07,8.682432146364695e-08,6.957323259631609e-06,1.0050178921511171e-05,-5.2432734475728265e-06,1.3591384872567544e-08,8.682432146364695e-08,1.3973781130026522e-08,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_0_TL,45.0,20260808_141232,3,2,-166.7360829670239,-1.2492564820578422,658.3448238457061,2.0051681090762217,-0.644145854525452,0.4293040688458913,0.0683442691535114,0.24714540337427363,0.11781697075187077,0.0015110191954543295,0.00047092769749888666,0.002448771776496218,0.00467093912612761,0.01229938784843306,-0.007149229206852441,3.738607875396189e-05,4.6204032054895015e-06,6.659641657787604e-06,0.01229938784843306,0.06108085040903242,-0.028007508984211234,0.000337040097343025,9.111252799437992e-05,0.0004320155199720138,-0.007149229206852441,-0.028007508984211234,0.013880838597147171,-0.00013357412429395454,-3.2335037838523596e-05,-0.00014282848714565626,3.738607875396189e-05,0.000337040097343025,-0.00013357412429395454,2.283179009031449e-06,6.934243367284449e-07,3.4997272481516395e-06,4.6204032054895015e-06,9.111252799437992e-05,-3.2335037838523596e-05,6.934243367284449e-07,2.2177289627160292e-07,1.146933453252643e-06,6.659641657787604e-06,0.0004320155199720138,-0.00014282848714565626,3.4997272481516395e-06,1.146933453252643e-06,5.9964832133644445e-06,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_0_TL,45.0,20260808_145501,3,2,-164.70824467881857,1.6102234519577094,655.7572308785919,1.9887084922213067,-0.6374714981097273,0.44738907127118394,0.11577560170912278,0.313815778752226,0.19289426592920153,0.0008878631332309187,0.00037124772104097395,0.0011652974065244745,0.013403989951109434,0.03631454834902533,-0.022214141848830787,-5.2104417723017934e-05,1.708231710557865e-05,7.81928669860687e-05,0.03631454834902533,0.09848034299386606,-0.06037731765072447,-0.00014865120770048222,4.961307882394111e-05,0.0002211338148727394,-0.022214141848830787,-0.06037731765072447,0.037208197828365513,0.00010152749165827696,-3.506520373540545e-05,-0.00014841716842777119,-5.2104417723017934e-05,-0.00014865120770048222,0.00010152749165827696,7.883009433506242e-07,-3.2713296681118826e-07,-1.030743565897524e-06,1.708231710557865e-05,4.961307882394111e-05,-3.506520373540545e-05,-3.2713296681118826e-07,1.3782487037811681e-07,4.2315550992941077e-07,7.81928669860687e-05,0.0002211338148727394,-0.00014841716842777119,-1.030743565897524e-06,4.2315550992941077e-07,1.3579180456526663e-06,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_0_TL,45.0,20260808_151001,3,2,-168.47443101454172,3.7857236126162475,657.6497543782599,2.020895259141635,-0.6553077029643422,0.5074083416159286,1.4635222537253652,2.8709035192271735,1.8344401685301477,0.004000198395929607,0.0002966917449725926,0.002308533965595063,2.1418973871493723,4.201611839727863,-2.6846726426060616,0.005746193751085726,-0.00016005003874297285,-0.002580596246251533,4.201611839727863,8.24208701671097,-5.26645302450395,0.011278579790227432,-0.00031155610499651533,-0.005049194860364495,-2.6846726426060616,-5.26645302450395,3.365170731916917,-0.007212567318395529,0.00019691908509125022,0.003214611559308157,0.005746193751085726,0.011278579790227432,-0.007212567318395529,1.6001587206797796e-05,-2.1825927836417496e-07,-5.7825538180017435e-06,-0.00016005003874297285,-0.00031155610499651533,0.00019691908509125022,-2.1825927836417496e-07,8.802599153488192e-08,6.037829150220242e-07,-0.002580596246251533,-0.005049194860364495,0.003214611559308157,-5.7825538180017435e-06,6.037829150220242e-07,5.329329070306067e-06,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_0_TL,45.0,20260808_162715,3,2,-158.13084647911407,1.7527634120346973,647.0796364940558,2.006677028373606,-0.6531795573161742,0.42533528839540935,0.07696218260962556,0.16217404095456453,0.1089377283173267,0.0006501802406731501,0.000932624951169543,0.0010824593614948128,0.005923177552037351,0.012475612341679607,-0.008351957447853602,-4.782885419612457e-05,-7.171342699193691e-05,-8.1198879694842e-05,0.012475612341679607,0.02630041955953277,-0.017637708010860093,-9.980594828451264e-05,-0.00015085408233875012,-0.0001722056534529863,-0.008351957447853602,-0.017637708010860093,0.011867428650939683,6.562007927829137e-05,0.00010074581882549162,0.00011680043950356731,-4.782885419612457e-05,-9.980594828451264e-05,6.562007927829137e-05,4.2273434536179547e-07,5.865672846415869e-07,6.094112706738743e-07,-7.171342699193691e-05,-0.00015085408233875012,0.00010074581882549162,5.865672846415869e-07,8.697892995439926e-07,9.736076357458984e-07,-8.1198879694842e-05,-0.0001722056534529863,0.00011680043950356731,6.094112706738743e-07,9.736076357458984e-07,1.1717182692877579e-06,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_1_TR,45.0,20260808_131913,3,2,-55.450477427429824,-34.36772533704289,740.2950421935249,-2.6001377836450446,0.7889157265658887,0.08671270565293347,0.08995335215566559,0.441712805179171,2.943673713138907,1.0773418423241006,0.7109355226325738,0.0009876449422218242,0.008091605564041187,0.027393855842922973,0.16005832635886383,-0.05543977676140041,0.03654158106094573,8.860538535499907e-05,0.027393855842922973,0.1951102022592523,1.2921668119727967,-0.4704116542090114,0.3103846222219208,0.0003230166761327838,0.16005832635886383,1.2921668119727967,8.665214929425,-3.1687979266157558,2.0910134031882177,0.0019215964178262868,-0.05543977676140041,-0.4704116542090114,-3.1687979266157558,1.160665445222287,-0.7659203284325208,-0.0006707299450734856,0.03654158106094573,0.3103846222219208,2.0910134031882177,-0.7659203284325208,0.5054293173408507,0.00044216628973738233,8.860538535499907e-05,0.0003230166761327838,0.0019215964178262868,-0.0006707299450734856,0.00044216628973738233,9.754425318963506e-07,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_1_TR,45.0,20260808_141232,3,2,-53.03179628616813,-40.89507074613767,743.5899623686072,1.9903169719307507,-0.6453386301895857,0.4056278923502164,0.7093990247687988,1.0776530011960668,0.6025935248709334,0.0012874785657208164,0.0006464001273045062,0.0019202567450520374,0.5032469763429228,0.7634895633720031,-0.4268614706277411,0.0008247368037408893,0.000444271521874307,0.0013614847965891126,0.7634895633720031,1.1613359909868899,-0.6493843421670983,0.0012816566902701877,0.0006652113382845004,0.0020690343880580444,-0.4268614706277411,-0.6493843421670983,0.3631189562163763,-0.0007174682976737865,-0.0003716534107045485,-0.001156885691594338,0.0008247368037408893,0.0012816566902701877,-0.0007174682976737865,1.6576010571905307e-06,6.395343732582028e-07,2.2663332898056026e-06,0.000444271521874307,0.0006652113382845004,-0.0003716534107045485,6.395343732582028e-07,4.178331245792818e-07,1.1917780490405319e-06,0.0013614847965891126,0.0020690343880580444,-0.001156885691594338,2.2663332898056026e-06,1.1917780490405319e-06,3.6873859669178455e-06,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_1_TR,45.0,20260808_145501,3,2,-50.93092959132288,-37.723492774423036,740.9093289557651,1.9911053093931685,-0.6652376959037333,0.4186982998944783,0.19696185847179973,0.3815822146000491,0.1849846458137283,0.0018956829808065648,0.00021363548858576752,0.0023066675866757333,0.03879397369266526,0.07515431439154897,-0.03643086058470753,0.0003728233102339508,-4.206540205682696e-05,0.00045338515463661904,0.07515431439154897,0.14560498649907794,-0.07058547114517517,0.0007219169061688268,-8.15092791460748e-05,0.0008788194377204701,-0.03643086058470753,-0.07058547114517517,0.034219319186830514,-0.0003498279741179282,3.951746968781706e-05,-0.0004261770290324039,0.0003728233102339508,0.0007219169061688268,-0.0003498279741179282,3.593613963719662e-06,-4.037223594311264e-07,4.3418743830668544e-06,-4.206540205682696e-05,-8.15092791460748e-05,3.951746968781706e-05,-4.037223594311264e-07,4.5640121983279606e-08,-4.923950463807992e-07,0.00045338515463661904,0.0008788194377204701,-0.0004261770290324039,4.3418743830668544e-06,-4.923950463807992e-07,5.320715355420451e-06,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv,PnP recomputed from raw four corners
E2,ihawk1,marker_1_TR,45.0,20260808_151001,3,2,-56.23500249981182,-37.50141518948087,724.3437720051567,1.9988765592110789,-0.6149540145484691,0.4655769226087964,6.178877201984077,8.639925960293342,4.857639640742544,0.011645635115654076,0.0058591237084492966,0.0020894118902506534,38.17852347719858,53.383241268315054,-30.00851561903323,0.07067416883889817,0.026993659964255227,-0.012738128859957233,53.383241268315054,74.64832059935082,-41.96653160207205,0.09866505046177243,0.037466940054728025,-0.017787003301121717,-30.00851561903323,-41.96653160207205,23.596662879313357,-0.05533337555222157,-0.020830342617400795,0.009978548450818676,0.07067416883889817,0.09866505046177243,-0.05533337555222157,0.00013562081724695534,5.8516439207589684e-05,-2.432452757257821e-05,0.026993659964255227,0.037466940054728025,-0.020830342617400795,5.8516439207589684e-05,3.432933063091264e-05,-1.0333871658573514e-05,-0.012738128859957233,-0.017787003301121717,0.009978548450818676,-2.432452757257821e-05,-1.0333871658573514e-05,4.365642047120808e-06,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv,PnP recomputed from raw four corners
