dataset,camera,pose_key,height_mm,run_id,sample_id,rho_x_mm,rho_y_mm,rho_z_mm,omega_x_rad,omega_y_rad,omega_z_rad,definition
E2,ihawk1,marker_2_BL,50.0,20260808_141232,2,-0.08304715386533756,-0.07879238215052971,0.10234633909329736,-0.0012638849436820625,-0.0002977588924500616,-0.0009520466590166131,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,50.0,20260808_141232,3,-0.07251764465031636,-0.10179826133454102,0.09035650844883672,-0.00017700845660323283,5.4592089594549826e-05,-0.0004226281908879095,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,50.0,20260808_145501,1,-0.3918378651074529,-0.0002459260178933131,12.33598502722647,0.511621645850033,-0.35864700839783087,0.001979178810713867,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,50.0,20260808_145501,2,-0.39612004935292305,0.04955007855823006,12.323439807591358,0.5139905310713924,-0.35851757887693125,0.0008555525674123481,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,50.0,20260808_145501,3,0.7879579144603813,-0.04930415254034681,-24.659424834817838,-1.0256121769214233,0.7171645872747652,-0.0028347313781289358,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,50.0,20260808_151001,1,0.056744064387271115,0.064644326755769,-0.05446187980780146,-0.00033696607087516746,-0.0002786740861915811,-1.5390591877327596e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,50.0,20260808_151001,2,0.022008792295288376,0.06385224157945521,-0.03705651289439038,0.00021212149516280506,-0.0005802716752844223,0.0002751082524610693,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,50.0,20260808_151001,3,-0.07875285668247978,-0.12849656833518824,0.09151839270217042,0.00012484457560027967,0.0008589457608424977,-0.0002597176603987793,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,50.0,20260808_162715,1,-0.06526836503484948,-0.1009409608659593,0.11285445818586126,0.0001898821589280521,0.000377599872295072,-0.00038148286290523565,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,50.0,20260808_162715,2,0.0018772091579825926,0.00842439035141448,0.013264629370525,0.0004016148325209962,0.00045944630699792905,0.00017863466079683936,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,50.0,20260808_162715,3,0.06339115587696743,0.09251657051450767,-0.1261190875564529,-0.0005914969914062215,-0.0008370461792302797,0.00020284820208798528,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_3_BR,50.0,20260808_131913,1,0.11036082422959025,0.0709843093924078,-0.08526923304367127,0.0006478616157500015,0.0001503353074988959,-0.0010848567936613868,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_3_BR,50.0,20260808_131913,2,-0.04892299230310201,-0.027981885656332174,0.035974031680135715,0.0006431520406739856,0.0005287768947309946,0.001687460291214445,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_3_BR,50.0,20260808_131913,3,-0.06143783192651142,-0.04300242373624669,0.049295201363566715,-0.0012910136563211063,-0.0006791122021898971,-0.0006026034976075057,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_3_BR,50.0,20260808_141232,1,0.11860098960333483,0.1257953831512499,-0.09770983600628479,-0.00032122220357214907,-0.0005172107141625454,-0.0008453110796338865,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_3_BR,50.0,20260808_141232,2,-0.14939228631844723,-0.13246193765037226,0.1458173485174484,0.0006150461826035654,-0.00040827392656947556,0.0004009091302976711,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_3_BR,50.0,20260808_141232,3,0.030791296715146882,0.006666554498990762,-0.048107512511213736,-0.00029382397909081994,0.0009254846407946292,0.00044440194931752403,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_3_BR,50.0,20260808_145501,1,0.1379080186247124,0.1142784186891659,-0.10148567055439006,4.4360163448406647e-05,-0.0006623403342332432,0.00028571986660563185,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_3_BR,50.0,20260808_145501,2,-0.3324537866601038,-0.3087310574251733,0.2978468234975092,0.00040653632075779065,0.0009343810683960804,-6.214221338141172e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_3_BR,50.0,20260808_145501,3,0.19454576803544238,0.19445263873606186,-0.19636115294291798,-0.00045089648443751067,-0.00027204073429353524,-0.0002235776533422301,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_3_BR,50.0,20260808_151001,1,-0.1592370259633868,-0.14534648496470406,0.1390348209211792,3.312185895690009e-05,3.0121670688800143e-05,-0.0002661119783688644,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_3_BR,50.0,20260808_151001,2,0.05671808536081806,0.057732698607789686,-0.0529788732330298,-0.00022905917723886173,1.4191941585744273e-05,0.0001253792315548751,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_3_BR,50.0,20260808_151001,3,0.10251894060270661,0.0876137863569133,-0.08605594768830742,0.00019593731906713318,-4.431361218716219e-05,0.00014073274533535357,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_3_BR,50.0,20260808_162715,1,0.0694481441021982,0.09797953982116511,-0.09956811629269431,0.0015977767412587252,0.0010856342585786364,0.002920208079229289,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_3_BR,50.0,20260808_162715,2,0.1145342961439104,0.08929521572513051,-0.09961707882768177,-0.0006456088672033923,-0.0006343371872258113,-0.0008274185837410697,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_3_BR,50.0,20260808_162715,3,-0.18398244024603955,-0.18727475554617118,0.19918519512026528,-0.0009521678740565334,-0.0004512970713521959,-0.002092789495493455,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_4_C,50.0,20260808_131913,1,-0.13023524417055163,-0.2528396799780879,0.16927801678394125,-0.0020514484709369903,-0.0012334114512315467,-0.002267981180916401,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_4_C,50.0,20260808_131913,2,-0.04255849350513952,-0.11814257668834294,0.06037617840082518,-0.0012120692322495777,-0.0004628499846573797,-0.0018793242053425283,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_4_C,50.0,20260808_131913,3,0.17279373767568126,0.37098225666653695,-0.22965419518484517,0.0032635177031047494,0.001696261435853861,0.0041473053861396676,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_4_C,50.0,20260808_141232,1,-0.07157672712723782,-0.060636990383160005,0.04740326309859398,-0.0004050080532923475,0.00022596353985323566,0.00018104043671733486,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_4_C,50.0,20260808_141232,2,0.1409317118941913,0.18494663593401753,-0.14140268253730034,4.574119496958484e-05,-0.0004902876107674226,-0.00018277884221257936,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_4_C,50.0,20260808_141232,3,-0.06935498476699342,-0.12430964555075187,0.09399941943878104,0.00035926685835153797,0.00026432407107179377,1.7384055431757158e-06,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_4_C,50.0,20260808_145501,1,-0.05812481375564472,-0.10818250130420748,0.05251884844990223,-0.0009678391352888036,-0.00038930716194407445,-6.284315250773896e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_4_C,50.0,20260808_145501,2,-0.035050410777673464,-0.04357232994912212,0.04048253395557565,0.0005729909890323995,0.00028489297524599634,0.0008723729412088265,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_4_C,50.0,20260808_145501,3,0.09317522453327379,0.151754831253286,-0.09300138240552813,0.0003948481459163483,0.00010441418655138513,-0.0008095297888753271,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_4_C,50.0,20260808_151001,1,0.09563826871400205,0.1592671990949426,-0.09379597097050162,0.0009223549283102422,8.688926958994179e-05,0.0005909028913121794,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_4_C,50.0,20260808_151001,2,-0.04695227764231488,-0.07594602620903632,0.048237837226019264,4.785866987808901e-05,0.00017998849223837017,-4.901393410033512e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_4_C,50.0,20260808_151001,3,-0.04868599107165954,-0.08332117288600124,0.04555813374446064,-0.0009702135979702379,-0.00026687776171012,-0.0005418889571164307,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_4_C,50.0,20260808_162715,1,0.056995258025560394,0.08207355047454501,-0.04737697316141965,0.0009006248104195165,-0.00026289787739349266,0.0007265599869511903,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_4_C,50.0,20260808_162715,2,-0.002096500479523304,-0.0374771461584461,-0.0032379316457219454,-0.0008847733560019459,0.0007313781464067099,-0.000359603211025222,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_4_C,50.0,20260808_162715,3,-0.05489875754608948,-0.044596404316042296,0.050614904807121996,-1.5851454559645723e-05,-0.0004684802689104306,-0.0003669567759946421,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,0.0,20260808_131913,1,0.18068945128771707,0.0603444591464682,-0.1965701179052172,-0.00044630744841362883,-0.0009238843631938412,-0.0007928452993181685,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,0.0,20260808_131913,2,0.0047285086903529885,0.0008141595350188795,-0.013960083785631508,0.00016296023373444773,0.0003156666036418027,0.0005319423560126826,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,0.0,20260808_131913,3,-0.18541795997803837,-0.0611586186815143,0.21053020169082085,0.0002833472146990148,0.0006082177595924164,0.00026090294334878367,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,0.0,20260808_141232,1,0.24415446550195335,0.11021692607500816,-0.23648468235450965,-0.0019350232226537827,-0.0030999554725824256,-0.0012560676960975156,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,0.0,20260808_141232,2,0.24266607444956367,0.09300255700330176,-0.26886038783899757,0.0004722884609979354,-0.0013496048094776025,-0.0016429820117346814,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,0.0,20260808_141232,3,-0.48682053995154856,-0.20321948307823348,0.5053450701935566,0.0014627347616599905,0.004449560282066828,0.002899049707834979,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,0.0,20260808_145501,1,0.33002955146025775,0.14401744780481904,-0.3594059373435127,-0.0006740109771114562,-0.0024026550577121012,0.0006411091800342904,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,0.0,20260808_145501,2,-0.2596676075233626,-0.0956299006901841,0.28910399768751777,0.0003325494407885799,0.001752162791706731,-0.0007287686895153735,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,0.0,20260808_145501,3,-0.07036194393679851,-0.04838754711458494,0.07030193965593409,0.00034146153631363395,0.0006504922659762144,8.765950948707309e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,0.0,20260808_151001,1,0.042649464558966205,0.00999646627826917,-0.050656630903033795,-0.0006670584017605245,-0.0004985936929169625,-0.0006716158293228531,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,0.0,20260808_151001,2,-0.008137036634358604,-0.002428225218009795,0.013728809111711539,0.0002967100058594862,0.0006924054656459118,8.079489007087182e-06,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,0.0,20260808_151001,3,-0.034512427924705005,-0.007568241060242191,0.036927821791494765,0.00037034839582828307,-0.00019381177283885325,0.0006635363402767657,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,0.0,20260808_162715,1,0.049286678622265455,0.026175659367402914,-0.07683821915806605,0.00013982099977803895,-6.336635505654524e-05,0.0006055651765257582,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,0.0,20260808_162715,2,-0.07056704270665345,-0.017536504099124217,0.09829545539972342,0.0008141102835546962,0.0004808839706917012,0.00026106640109810326,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,0.0,20260808_162715,3,0.021280364084513954,-0.008639155268176052,-0.021457236241667222,-0.0009539312836015814,-0.00041751761578180186,-0.0008666315777573322,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_1_TR,0.0,20260808_131913,1,-0.0048205532252756,0.001088831955273237,0.004799261201644519,0.00013627050802077586,-3.299832873913187e-05,0.00022521023060056996,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_1_TR,0.0,20260808_131913,2,-0.09126635892629072,-0.02356105135834712,0.06493711191266414,-0.00016563684416643186,0.0004552544305645997,-4.0051875124581355e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_1_TR,0.0,20260808_131913,3,0.09608691215151582,0.02247221940311827,-0.06973637311405306,2.9366336170319026e-05,-0.00042225610184587405,-0.0001851583554434224,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_1_TR,0.0,20260808_141232,1,-0.12776790175407696,-0.012440525597289233,0.09088365290746649,-4.4251959580910845e-05,0.00032994056873491916,0.0005815708164062572,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_1_TR,0.0,20260808_141232,2,-0.15376174714948834,-0.03172097106927513,0.11856899596890937,-0.00029280853874657224,0.00024574056708196823,6.804569533037836e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_1_TR,0.0,20260808_141232,3,0.28152964890352944,0.0441614966665496,-0.20945264887621412,0.00033706049831799557,-0.0005756811357937209,-0.0006496165117048867,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_1_TR,0.0,20260808_145501,1,0.3627535338432618,0.11746358500893458,-0.2887667854079691,-0.00021407903729933896,-0.0007935029438218041,-0.0015044416633447485,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_1_TR,0.0,20260808_145501,2,-0.4031025581880332,-0.12979913276284805,0.31470574953865776,0.0003679523712866776,0.00093593645211526,0.0010348086548322805,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_1_TR,0.0,20260808_145501,3,0.04034902434487563,0.012335547753863417,-0.025938964130688125,-0.00015387333402318214,-0.00014243350820470084,0.00046963300906398747,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_1_TR,0.0,20260808_151001,1,-0.18360118902842823,-0.05771452411757827,0.13887398975573517,-0.000642205423415467,0.000352811457832016,0.00015281717045511175,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_1_TR,0.0,20260808_151001,2,0.3320174597552078,0.09345333578667216,-0.26075822359229756,0.00036124741560578604,-0.00026300440645902394,0.00035373532314647013,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_1_TR,0.0,20260808_151001,3,-0.1484162707266897,-0.035738811669109444,0.12188423383641422,0.00028095800769448306,-8.98070513359983e-05,-0.0005065524933949796,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_1_TR,0.0,20260808_162715,1,0.0924520313844885,0.02821079223214693,-0.06983783397807543,-3.917145462177527e-06,0.0001524085283344067,7.693634715156568e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_1_TR,0.0,20260808_162715,2,0.0549023708880382,0.021004256642678815,-0.044203856201909815,0.0005212946060208143,-9.680413415157406e-05,1.9212120684269305e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_1_TR,0.0,20260808_162715,3,-0.14735440227265528,-0.04921504887496498,0.1140416901800394,-0.0005173774604150887,-5.5604394251870894e-05,-9.614846785205828e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,0.0,20260808_131913,1,-0.01587291184318167,0.012922896721196555,0.0180917340735717,-0.00014982647602042199,0.00024583448162214354,-0.00036476307788214143,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,0.0,20260808_131913,2,0.02019352861138288,-0.001580108588251875,-0.007688775405958445,0.000487073459699637,0.0004348769856640729,-9.368201364559842e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,0.0,20260808_131913,3,-0.004320616768126738,-0.01134278813293214,-0.010402958667585852,-0.00033724698353457743,-0.0006807114670629016,0.000458445091402218,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,0.0,20260808_141232,1,0.1237116857127383,-0.020065294552155954,-0.13503076654409804,-0.0005324076084068904,4.60446209238127e-05,-0.00019586472764614982,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,0.0,20260808_141232,2,-0.13746007056251552,0.026679630686697188,0.1491967831171092,1.1569941277302605e-05,0.00013132210626412165,3.209496628889842e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,0.0,20260808_141232,3,0.013748384849734199,-0.006614336134506629,-0.014166016573118527,0.0005208376676343996,-0.00017736672587793684,0.00016376976182773785,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,0.0,20260808_145501,1,-0.05735863460567518,0.010813690911292138,0.07767849245782525,0.00019676051187353881,0.00045236237345434464,-0.0002207494119232796,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,0.0,20260808_145501,2,-0.23832673683096814,0.05460469984776063,0.23919441897633084,0.00032662259826064316,0.00045215425902439787,0.000587592552516504,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,0.0,20260808_145501,3,0.2956853714367096,-0.06541839075902166,-0.3168729114341545,-0.0005233831101391572,-0.0009045166324962234,-0.00036684314056820687,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,0.0,20260808_151001,1,-0.2240953729665134,0.06644213775863961,0.2273621628758565,-0.0002663004024765113,0.0010041098488717593,-0.00012225101910719963,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,0.0,20260808_151001,2,0.07176474295716223,-0.017937268364210182,-0.05105618683419722,0.0008885811931277609,-0.0009108949642188395,-4.370594865299039e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,0.0,20260808_151001,3,0.15233063000917374,-0.0485048693944619,-0.17630597604157444,-0.000622280790419413,-9.321488501234273e-05,0.00016595696777132923,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,0.0,20260808_162715,1,0.00823464944627828,0.000630621195597612,-0.000629679662473959,0.0001849641849880239,-0.00016709442681609956,-3.8597456455505815e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,0.0,20260808_162715,2,-0.04346788200664682,0.015570162647965667,0.027018762135398583,-0.0004171958223976213,0.0004695643155977331,0.00019096233748648456,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_2_BL,0.0,20260808_162715,3,0.035233232560483885,-0.016200783843570526,-0.026389082472907246,0.00023223163689837023,-0.00030246988815922784,-0.0001523648807442925,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,0.0,20260808_131913,1,0.35159409889278465,-0.06280541328077821,-0.2409034050745925,0.0011688331844397907,-0.001317449299212358,0.00012273331264968406,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,0.0,20260808_131913,2,-0.14524005729983352,-0.011651836523864069,0.09724753349502728,-0.0006157617990601036,0.0004147056716776752,-0.0017212713297911988,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,0.0,20260808_131913,3,-0.20635404159286988,0.07445724980463175,0.14365587157954446,-0.0005530713853958171,0.000902743627569675,0.0015985380172393638,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,0.0,20260808_141232,1,0.2096850733659098,-0.050731085634355855,-0.16484623867419124,9.33375928843103e-05,-0.00014104105891490706,-0.00013928898499258752,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,0.0,20260808_141232,2,-0.07655418697039798,0.025321548579380515,0.06051411950374161,3.7576044464540727e-05,0.00046031142488751274,0.00043837844282013723,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,0.0,20260808_141232,3,-0.13313088639566129,0.025409537054985238,0.10433211917050346,-0.00013091363752680215,-0.0003192703663287041,-0.0002990894581596343,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,0.0,20260808_145501,1,-0.11347018453328994,0.02431999075044671,0.09133821328589359,0.00024312915829519577,0.000113305132205606,0.00010777802463694973,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,0.0,20260808_145501,2,-0.03786014802807394,0.006838408267714359,0.025405923574216782,-0.00033700113850509744,0.00024045585157762164,-8.203141959107699e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,0.0,20260808_145501,3,0.15133033256121042,-0.031158399018155793,-0.1167441368600932,9.38719807619669e-05,-0.00035376098303644267,-2.5746604718191995e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,0.0,20260808_151001,1,-0.045210967809912864,-0.004741954140734252,0.028644666517087105,3.589983033152682e-05,-0.0004871235110798037,-0.0002002386886659048,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,0.0,20260808_151001,2,0.40375134731870144,-0.07116554537465043,-0.30876807889541646,0.00042381613323083124,-0.0007171321801326295,0.0009934633022672264,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,0.0,20260808_151001,3,-0.35854037950847284,0.07590749951543267,0.2801234123783573,-0.0004597159636038939,0.0012042556912466424,-0.0007932246137227669,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,0.0,20260808_162715,1,-0.0629637182722586,0.02324344716152616,0.0462090708801128,0.000514213226947468,0.0006470922097461706,0.00016454322831114214,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,0.0,20260808_162715,2,-0.02596205231198368,-0.012214511065022523,0.03204866809770844,-0.0008612065056304026,0.0020658372979626407,-0.0010121704927106405,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_3_BR,0.0,20260808_162715,3,0.08892577058412701,-0.01102893609646705,-0.07825773897774128,0.0003469932786549941,-0.002712929507656574,0.0008476272643701245,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,0.0,20260808_131913,1,0.26279459038066,0.00692544797573035,-0.23591997330656697,-0.0006211445362016577,-0.0003591977514038149,0.00047808340846636866,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,0.0,20260808_131913,2,-0.26319189924746256,-0.013400927118345564,0.23550262048738707,-0.00020747328270319046,-0.00028320565944320823,-0.0007305855996527763,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,0.0,20260808_131913,3,0.00039730886686647386,0.0064754791426536165,0.0004173528191145125,0.00082861781895386,0.0006424034109090694,0.0002525021913331768,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,0.0,20260808_141232,1,0.035540360650064926,0.01085748572819384,-0.043632347328847895,-0.0005149394983017675,-0.00029444459169492953,-0.0005261158585651302,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,0.0,20260808_141232,2,-0.0658102660164654,-0.005009605562256622,0.0755527152985243,0.0006783919835092243,-0.00021482919763075338,0.0003914733475952587,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,0.0,20260808_141232,3,0.03026990536645569,-0.005847880165935574,-0.031920367969734936,-0.00016345248515152515,0.0005092737894073801,0.00013464251105185408,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,0.0,20260808_145501,1,0.07705673204532681,-0.003330876668293309,-0.06513502179730159,0.00035147472125241587,-0.0006953359218755484,-0.00019457371243284215,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,0.0,20260808_145501,2,0.04569906249311109,0.007059571649711316,-0.04880670957480607,0.00010862947907787563,0.00019973020649789988,-0.00025558280433195284,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,0.0,20260808_145501,3,-0.12275579453855817,-0.0037286949814101006,0.11394173137213513,-0.00046010420052677614,0.0004956057155972058,0.00045015651695330954,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,0.0,20260808_151001,1,0.04350046149539158,-4.181640542101267e-05,-0.03383955839610129,-0.00021474045112196505,-0.0002572100844197839,5.515827226083635e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,0.0,20260808_151001,2,-0.09128246768787016,-0.011238606782470404,0.07884653701168064,0.0005033432669953805,0.00036444742690417304,0.0001523526846619579,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,0.0,20260808_151001,3,0.04778200619242103,0.011280423187921808,-0.04500697861563831,-0.0002886028159724103,-0.00010723734239034225,-0.00020751095714838686,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,0.0,20260808_162715,1,0.08362736087658061,0.014885470401973242,-0.09562329820770923,9.313876422304639e-06,-0.00021366402992670114,-0.000240301854206233,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,0.0,20260808_162715,2,0.28224658039642553,0.016843377430123884,-0.24581897727218943,0.0003329451733295713,-0.0009219387962227344,-8.187921961662954e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_4_C,0.0,20260808_162715,3,-0.36587394127292583,-0.03172884783210778,0.3414422754798221,-0.0003422590498087489,0.0011356028261566044,0.00032218107364626974,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,5.0,20260808_131913,1,0.11156015792100843,0.03516898972586485,-0.12338471945655649,-0.0007680284336430103,-0.0001728018028229339,0.00021715679634938922,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,5.0,20260808_131913,2,-0.32043554500859556,-0.10231238391588891,0.35472880405342694,0.0003257570951551218,0.0017174607241428107,5.079275065457693e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,5.0,20260808_131913,3,0.20887538708759065,0.06714339418998055,-0.23134408459681347,0.000442271338425801,-0.001544658921226615,-0.00026794954697709135,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,5.0,20260808_141232,1,-0.19228555700044858,-0.06398447341396199,0.20463199362274836,0.00011655778458735788,0.000532480810734296,0.00044300305949861613,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,5.0,20260808_141232,2,0.14831082426730086,0.05199467093369186,-0.1704363647401877,-0.0008900864382377861,-0.0004934844177859335,-0.00040565248772093737,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,5.0,20260808_141232,3,0.04397473273303329,0.011989802480269731,-0.034195628882610726,0.0007735286534567147,-3.8996393031309806e-05,-3.735057184560379e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,5.0,20260808_145501,1,-0.08779620872276028,-0.0358525639041026,0.08539999050288839,-0.0001657453333931726,0.0005753113489325744,-1.5224598727937328e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,5.0,20260808_145501,2,0.22077808393624046,0.08700319662706998,-0.23569868954592374,0.0001047318509312207,-0.00011760406292208725,0.00019358377384859224,Log(inv(T_bar_group) @ T_sample)
E2,ihawk2,marker_0_TL,5.0,20260808_145501,3,-0.13298187521347504,-0.05115063272285377,0.15029869904314608,6.101348209233384e-05,-0.00045770728563860485,-0.0001783591758361552,Log(inv(T_bar_group) @ T_sample)
