dataset,camera,pose_key,height_mm,run_id,n_runs_for_condition,b_rho_x_mm,b_rho_y_mm,b_rho_z_mm,b_omega_x_rad,b_omega_y_rad,b_omega_z_rad,definition
E2,ihawk1,marker_2,20.0,20260808_141232,5,1.7069309983646492,2.434596704727808,0.6859542669771717,-0.0029573300942509367,0.006060668426510095,0.0038138223359223495,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_2,20.0,20260808_145501,5,-0.12572363987945628,0.07567002170635767,-0.3440554370382433,0.0005747058905621032,-0.005536881987833795,0.005242500180949606,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_2,20.0,20260808_151001,5,-1.8295072672504418,-0.2964907952876987,-0.8080608929615366,-8.957133011126692e-05,-0.006575460703219333,-6.30779316327955e-05,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_2,20.0,20260808_162715,5,0.6192440529426283,-2.0634949824415973,0.6285602014551626,0.005228631942785609,0.011239817566778079,-0.010573552335623676,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_3,20.0,20260808_131913,5,-2.6933175191682532,-2.2996814819027205,4.16965162643104,0.32923216149436624,-0.3702100038354805,-0.0187793847630512,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_3,20.0,20260808_141232,5,1.644169234981922,3.0051482769974327,-0.30678281335838187,-0.07480962328315033,0.10247429094539934,0.010503114153148575,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_3,20.0,20260808_145501,5,0.9101668787784646,2.0348628266829527,-1.6503938757766659,-0.08579105670073092,0.09015203322263647,0.007701209289045066,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_3,20.0,20260808_151001,5,-1.3584414266490914,0.3761133339441562,-1.2903894427960787,-0.09673488272010111,0.08561336358015821,-0.0032146767365759956,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_3,20.0,20260808_162715,5,1.4974228320567402,-3.116442955721621,-0.9220854944997918,-0.07189659879038071,0.09197031608728243,0.0037897380574330743,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_4,20.0,20260808_131913,5,0.14734649213588638,1.1200964649341731,-0.8728287448619362,0.004241683518232528,-0.0002924205097313514,0.005417943844640788,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_4,20.0,20260808_141232,5,0.9385835771079922,2.4783496467312895,0.6408788905055587,-0.005741228729167536,-0.00850559498080753,0.0003379051190929913,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_4,20.0,20260808_145501,5,-1.0661606328821727,-0.0004692344372952615,0.23815855991274187,-0.0025467854300959703,0.0060743755371516885,0.003756106767108752,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_4,20.0,20260808_151001,5,-1.310373722165471,0.1505968778349378,-1.144770255969083,0.00012637810778214165,-0.004208075443379174,-0.002608948870843929,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_4,20.0,20260808_162715,5,1.2906042858037263,-3.748573755063012,1.138561550412709,0.003919952533263742,0.006931715396755289,-0.006903006860036736,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_0,25.0,20260808_131913,5,-3.0983252953315406,-4.637597483484558,2.5627713452036813,-0.00808346457120276,-0.005065471234027737,0.010656844205795834,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_0,25.0,20260808_141232,5,2.4509480596997357,8.65892106035451,-3.383659604478588,0.0008838549911624354,-0.0014683270912662068,-0.004059795364027317,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_0,25.0,20260808_145501,5,0.9758120615211076,-0.31956576275867166,0.16082110003465133,0.007480110467973841,0.013035039449137541,0.00447926226691474,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_0,25.0,20260808_151001,5,-2.2786118660715475,-0.27680191247144437,-1.1740909941239401,-0.0007121604069051816,-0.0032903708146779257,-0.005457823074287296,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_0,25.0,20260808_162715,5,1.9501770401822676,-3.424955901639427,1.8341581533642792,0.0004316595189854196,-0.0032108703091524114,-0.005618488034393191,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_1,25.0,20260808_131913,5,-10.293914405755022,-14.054138914635573,15.506845301191445,-0.518914452141078,0.3275540036048697,0.01566626445158043,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_1,25.0,20260808_141232,5,3.656769382844763,7.189179249533607,10.040834768632102,0.8204715843482885,-0.4677602970174103,-0.04083852471721838,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_1,25.0,20260808_145501,5,0.8299992555372179,-0.12582671631193812,-14.329449123108816,0.7134783135707389,-0.49339849255115914,0.02801140533106921,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_1,25.0,20260808_151001,5,0.46610692250819813,4.47966458064157,-6.750729506551472,-0.5103825320843708,0.31646586242396496,0.0016214434494983988,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_1,25.0,20260808_162715,5,5.341038844865013,2.511121800772475,-4.467501440163642,-0.5046529136935783,0.3171389235397346,-0.004460588514929915,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_2,25.0,20260808_131913,5,-0.7756900390917275,-2.0429051730176027,0.8746876971473487,-0.007446606197649207,-0.007243824141837827,0.005853100251328331,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_2,25.0,20260808_141232,5,0.3451043157463282,4.346215450941636,-0.2294309642780264,-0.0026226034645852694,0.005965393463077866,-0.00349274754323577,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_2,25.0,20260808_145501,5,0.895285765869763,-0.1555174074961279,-0.12000388650451806,0.004406097227769246,-0.009803176051456829,0.00010784235041983959,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_2,25.0,20260808_151001,5,-1.6488210101187617,1.0911138708179513,-2.0325910222563013,-0.0028239364282075354,0.012069774634790378,-0.001125556655159307,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_2,25.0,20260808_162715,5,1.1841209675944135,-3.2389067412458807,1.5073381758913729,0.008487048862660699,-0.0009881679046021634,-0.0013426384033450903,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_3,25.0,20260808_131913,5,-3.177438959475695,-3.4386970612111027,2.529795648400111,-0.16799912072365902,0.21162252767540454,0.028587841172255705,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_3,25.0,20260808_141232,5,-2.7126994819350285,0.03848757578466996,8.792098047068254,0.6668800160018812,-0.7769915505801436,-0.046781130083880164,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_3,25.0,20260808_145501,5,2.515839518257421,1.2173093167374458,-3.343226818932465,-0.14096413221817025,0.20543076810732544,0.024781124514805346,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_3,25.0,20260808_151001,5,-2.664177635162594,-0.37189536201362605,-1.8665878488546284,-0.16948965612559527,0.18213086581839122,0.021192009830971935,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_3,25.0,20260808_162715,5,6.038476558315836,2.5547955307028234,-6.112079027681312,-0.18842710693445777,0.17780738897902318,-0.027779845434152958,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_4,25.0,20260808_131913,5,-0.4651169386732959,-0.24247208046074736,-0.38380989516909997,0.005057510896478626,0.0019275876838256909,0.004412488315257497,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_4,25.0,20260808_141232,5,-0.1847204139165305,3.3692515088952093,0.4150908821097459,0.0021871080102878666,-0.0010765502025245949,0.0014447487007422028,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_4,25.0,20260808_145501,5,1.6603460628081619,0.6931283841336271,-0.6685911680336271,-0.006642926794849613,-0.0037680946393345324,-0.005273986219157348,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_4,25.0,20260808_151001,5,-3.127914715360614,-1.2936897527676263,-0.31586789433100504,0.0007470500348949426,0.002286461333934321,-0.00032748071704658357,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_4,25.0,20260808_162715,5,2.1174060051420573,-2.5262180598004838,0.953178075424088,-0.0013487421468331346,0.0006305958240887224,-0.0002557700798147818,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_0,30.0,20260808_131913,5,-5.552336296806231,-9.32907579818518,5.485260316291696,-0.03994159358064315,-0.020490087156799543,0.012410416636275269,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_0,30.0,20260808_141232,5,-0.8654533840657935,-1.9719504432953132,2.0019466405103405,-0.02422702945717175,0.009791675044347716,-0.027465491825133494,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_0,30.0,20260808_145501,5,2.732597130688779,9.568995614820775,-4.6749557068717005,0.04162566113425666,0.0066637108995598465,0.0184616287811035,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_0,30.0,20260808_151001,5,-1.8669369575506372,0.33025445814625903,-0.9473894575740534,0.006445019372569979,0.0036805679698177387,-0.00034219941637541517,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_0,30.0,20260808_162715,5,5.5521295077340405,1.4017761685134151,-1.8648617923562718,0.016097942530942374,0.000354133243048338,-0.0030643541758723324,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_1,30.0,20260808_131913,5,-1.2894203140048133,0.6077159811830145,-1.767230172007658,0.9772255420042212,-0.6668119079388329,-0.0030893599582738013,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_1,30.0,20260808_141232,5,-0.2430135604219907,2.27959558726949,1.1931386302773184,-0.8521539355161998,0.5850980832413483,-0.010186081752411213,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_1,30.0,20260808_145501,5,-1.0280477779437205,-1.4860874259191772,-3.850944973999855,0.9744671473591755,-0.6691124388430543,0.002033859306759404,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_1,30.0,20260808_151001,5,-2.1230089888908994,0.17416904605414243,2.357441324151229,-0.8567542480050331,0.5794720986249092,0.003709104910153379,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_1,30.0,20260808_162715,5,4.683490641261382,-1.5753931885874806,2.0675951915792066,-0.24278450584216463,0.1713541649156301,0.007532477493772684,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_2,30.0,20260808_131913,5,-0.24528761915591646,-0.03216343969010612,0.16313724094627652,-0.001150508981658268,-0.0022136372114186223,0.005937642933470544,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_2,30.0,20260808_141232,5,0.3109725410554998,4.6861427748962425,-1.534206039578949,0.001947496095646852,0.0028444254411627524,0.0016266946596113418,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_2,30.0,20260808_145501,5,-0.9525562761240002,0.7782730111164501,-0.3730844003986937,0.004720476278379555,0.0021720338101448985,-0.0025470322972335033,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_2,30.0,20260808_151001,5,-2.8369899577463955,-2.3514380966270476,1.2929045957815433,-0.004613826172263852,0.005846221424393078,-0.0014850391956681703,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_2,30.0,20260808_162715,5,3.7238613119706714,-3.0808142496955235,0.45124860324999055,-0.0009036372200844448,-0.008649043464308823,-0.003532266100204858,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_3,30.0,20260808_131913,5,-1.0862985124660658,-0.9556247130512486,3.0648194039300996,-0.25461984165754453,0.2946678519663006,0.01992433601353823,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_3,30.0,20260808_141232,5,-1.5498217984780922,1.3639983974294054,2.2518148214876326,-0.2545450219099915,0.28125671633465565,0.011261771413258103,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_3,30.0,20260808_145501,5,2.9686377555026144,4.390927203259354,-4.113405954114178,-0.2704735341630449,0.27574022424189215,-0.017414891059303574,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_3,30.0,20260808_151001,5,-2.5925458116182183,-0.31128834631861113,-5.214886495458777,1.0449201632870535,-1.1337051188866831,-0.013394961374759153,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_3,30.0,20260808_162715,5,2.260028367059839,-4.488012541318581,4.0116582241550915,-0.2652817655564743,0.2820403263438359,-0.0003762549927341635,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_4,30.0,20260808_131913,5,-1.0340687011043408,-0.07258299254427786,0.48343058575229975,0.004525866211068206,0.0008186559980678961,0.0016398511421514997,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_4,30.0,20260808_141232,5,0.5095216143298825,4.1867038024427625,-1.3418226900245271,0.00021346099621117614,0.000886743726641381,-0.0009852209099948286,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_4,30.0,20260808_145501,5,-0.494818656744642,0.4110130054725109,-0.5103457357972764,-0.005714659415203518,0.00011084331323689075,-0.008660958207108466,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_4,30.0,20260808_151001,5,-2.916598173928673,-2.086048713960517,0.826880886691353,-0.0022041728532245478,0.003909627966818765,0.0017056474727930534,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_4,30.0,20260808_162715,5,3.935963917447923,-2.439085101410602,0.5418569533780692,0.003179505061128106,-0.0057258710047431,0.006300680502172501,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_0,35.0,20260808_131913,5,-3.335721772603058,0.27683076344001867,-0.19042426871354093,-0.008580669713252323,0.004442666202069588,0.009465200687608581,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_0,35.0,20260808_141232,5,4.312448504062224,11.005554030136889,-3.6602846087422267,0.02278919313579157,-0.006557543599700679,0.01439548080898404,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_0,35.0,20260808_145501,5,-0.2924800744484585,-2.5766935536637083,2.042174331715192,-0.00858439249855638,0.01808249814871111,-0.017766891680936894,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_0,35.0,20260808_151001,5,-3.6877644121688884,-2.849544966438468,0.13044060351094605,-0.0013068513477588139,-0.00260567153367916,5.665850932748062e-05,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_0,35.0,20260808_162715,5,3.0035177551579686,-5.856146273474827,1.6780939422297694,-0.004317279576247986,-0.013361949217468782,-0.006150448324972808,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_1,35.0,20260808_131913,5,-4.954516125384738,-1.6101850515741194,-5.4299312774479125,-0.5246077458660942,0.3263566199792753,0.010790805970588685,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_1,35.0,20260808_141232,5,3.845451689695823,7.498602432560023,-13.913059983397513,-0.5319689777854598,0.28221158126415224,-0.013778797036072547,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_1,35.0,20260808_145501,5,3.0473709664866053,1.0381805825436667,31.27113813689129,1.4837858426027357,-0.8806404066865723,-0.051973061056408164,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_1,35.0,20260808_151001,5,-3.856788652242122,-1.077918276050181,-7.396630530725499,-0.5216739770563814,0.3432689323731782,0.0175714943531665,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_1,35.0,20260808_162715,5,1.9184821214443961,-5.848679687479535,-4.531516345320029,0.09446485810519852,-0.07119672693003251,0.03738955776872504,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_2,35.0,20260808_131913,5,-2.692456802890649,-1.2152852311263964,0.40061712000238264,-0.007878826935214748,-0.0037902114842797135,0.003077234915129564,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_2,35.0,20260808_141232,5,0.09173659747379578,4.973161405347921,0.24486140646608331,0.0015991999179291597,0.0072168127752742575,-0.0010681930996389564,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_2,35.0,20260808_145501,5,-0.8345330947661976,2.258627594680935,-0.5929725392818741,-0.00020600317394004988,-0.002841194999445711,-0.018399879490243996,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_2,35.0,20260808_151001,5,-1.1964191168453306,-1.8612410856410941,-0.6038065004648074,0.00020381918428595555,0.006544938831939725,0.009432206403418337,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_2,35.0,20260808_162715,5,4.63167241702832,-4.155262683261514,0.5513005132784901,0.006281811006953192,-0.007130345123485549,0.006958631271329847,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_3,35.0,20260808_131913,5,-6.339020531128014,-4.907360505688885,1.613590630128714,-0.13400903053157273,0.1320129130720244,-0.03707213206181223,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_3,35.0,20260808_141232,5,0.8573530271209568,5.340640696571419,-2.7650274865426105,-0.08659923616851407,0.0773807940341583,-0.0019577266807758215,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_3,35.0,20260808_145501,5,-1.621932566648641,0.03656600702445237,-1.5648037475013417,-0.06794563073506768,0.1033280576194449,0.016771038903467695,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_3,35.0,20260808_151001,5,2.231673416375075,2.98144881971176,-6.439713095214584,-0.05827607726193814,0.09809891281969989,0.033906736757429286,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_3,35.0,20260808_162715,5,4.871926654280394,-3.45129501761876,9.155953699130094,0.34682997469709265,-0.41082067754532736,-0.011647916918308812,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_4,35.0,20260808_131913,5,-3.4947626520983164,-0.8821429999457654,0.5225081106300429,4.2372397974838374e-05,-0.003462134189352205,0.002493297883453192,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_4,35.0,20260808_141232,5,1.428512983160966,4.900340989974547,-0.5356196509758404,0.0009131603717616528,0.004814901142656077,-0.004887189303448274,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_4,35.0,20260808_145501,5,0.39436409088513125,1.6318222625197991,-0.6873378945407151,0.003897846679671982,-0.0010193420861565054,-0.010869053485544131,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_4,35.0,20260808_151001,5,-2.8831323472202235,-2.5072231086629095,0.23654112390515356,-0.003496483981383271,-0.0017871477348788255,0.011006629363203279,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_4,35.0,20260808_162715,5,4.555017925272552,-3.1427971438855766,0.46390831098157453,-0.001356895468024503,0.001453722867778587,0.0022563155423018263,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_0,40.0,20260808_131913,5,-6.2262177973871715,-1.7133951860266532,1.5928080087040362,-0.006044595122833407,-0.0004895677828991578,0.0026890041535591997,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_0,40.0,20260808_141232,5,2.651498956538288,4.443293027622455,-0.05578805157514218,-0.003856859779149907,-0.002930856507997159,0.004674527732578919,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_0,40.0,20260808_145501,5,4.463536876016693,6.772858337775866,-4.24994336928135,0.01918272940499186,0.004265226689008,-0.0016443700777050495,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_0,40.0,20260808_151001,5,-4.260965950797984,-1.7792416243061038,-0.07221897280237417,0.010215670948235287,-0.006616542919857876,0.016281121174722846,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_0,40.0,20260808_162715,5,3.372147915630014,-7.723514555065659,2.7851423849549337,-0.01949694545126145,0.005771740521742133,-0.02200028298313573,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_1,40.0,20260808_131913,5,-4.455594428167295,1.6783753260541205,-3.5365905803046096,0.9807519636149133,-0.6702208717587774,0.0008258736204001417,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_1,40.0,20260808_141232,5,-0.04284678103791617,-0.3983231928174994,3.4568115846346177,-0.24524435847848725,0.17007757360904138,-0.009494523293157765,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_1,40.0,20260808_145501,5,1.7885427916075523,-1.022054522838017,0.17036015778187333,-0.2514884768229794,0.1705084286391473,-0.011135677928830872,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_1,40.0,20260808_151001,5,-2.151497348629946,3.669671051903345,-1.4943276035131374,-0.25190244429063485,0.16654926018703248,0.017584467419735045,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_1,40.0,20260808_162715,5,4.861395766227702,-3.927668662302071,1.403746441401061,-0.2321166840228106,0.1630856093235557,0.0022198601818534873,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_2,40.0,20260808_131913,5,-5.186467576111934,-0.8617807419412976,1.0472229704501872,-0.005439514736630368,0.008697908495090187,0.005136287937554765,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_2,40.0,20260808_141232,5,0.5845952600022309,5.718559185719394,-0.44329225069884065,-6.145017685272934e-05,0.0014281090279060068,-0.012158071736540784,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_2,40.0,20260808_145501,5,0.9122622914371027,-0.712202654800427,0.09511449846783414,0.0014449900423081916,-0.000623653571451945,-0.002882776205940984,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_2,40.0,20260808_151001,5,0.061549967228138935,-1.3373185439328448,-0.31183609024714143,-0.008130923041117644,0.0024106200107498355,0.012840364934446551,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_2,40.0,20260808_162715,5,3.6280600574445967,-2.807257245044866,-0.38720912797192647,0.012186897912326557,-0.011912983962311979,-0.002935804929579522,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_3,40.0,20260808_131913,5,-18.72843105631261,-12.19370446985119,12.469349450610576,-0.024924868868093863,0.0298114100006976,0.009803172729996767,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_3,40.0,20260808_141232,5,1.865073370903461,4.492131620670937,-0.8941933227691753,0.005348396779920963,0.0021369679629221804,0.010603282269694843,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_3,40.0,20260808_145501,5,6.314772170892642,3.6634202228468293,-4.473414353497705,0.003824546780373736,-0.007344662521690876,0.0008420075022920418,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_3,40.0,20260808_151001,5,7.731506736419199,8.392849504776532,-7.706262222241859,0.011407324515120193,-0.012079237376733514,0.002431635862176377,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_3,40.0,20260808_162715,5,2.8170787780971254,-4.354696878443004,0.6045204478981814,0.004344600792670858,-0.012524478065176564,-0.023680098364161812,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_4,40.0,20260808_131913,5,-4.768948726974228,0.6633026625911491,-0.216675742391472,0.007889138254180512,0.00027273957437224885,0.005233328704490038,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_4,40.0,20260808_141232,5,2.529571323722327,5.678188404624819,-1.092221762488312,0.001187794562716009,-0.001788066696938245,-0.0052282717245899085,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_4,40.0,20260808_145501,5,1.3122526460046084,-1.074596048211426,-0.11258820963705042,-0.006568024106093348,-0.0015326423107576588,-0.012703876939133697,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_4,40.0,20260808_151001,5,-1.5480156603733684,0.5491806633904681,-0.929330117206641,3.118853549586715e-05,-0.005945991593058455,0.015114245215506812,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_4,40.0,20260808_162715,5,2.475140417620416,-5.816075682395326,2.3508158317233177,-0.0025400972462847095,0.00899396102639014,-0.0024154252562353486,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_0,45.0,20260808_131913,5,-5.358388758362327,-2.0667139473225977,1.4350967889123971,0.013038045848290693,0.018559393945595356,-0.0043339194215720874,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_0,45.0,20260808_141232,5,2.227721237832678,5.481109954914006,0.17375555629691236,-0.01127111749589563,-0.017603674940209573,-0.010822029472787998,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_0,45.0,20260808_145501,5,1.6952179687327567,1.3142905894068697,-0.951868673866202,-0.020511787817379366,0.002115558739943884,-0.006544643547500746,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_0,45.0,20260808_151001,5,-0.688801691430554,3.9170841369053386,-4.06780418146721,0.029755505927931473,0.021515931219672702,0.027881604897528636,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_0,45.0,20260808_162715,5,2.1242512432275302,-8.645770733903515,3.4108205101241182,-0.011010646462933494,-0.024587208964994372,-0.006181012455664746,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_1,45.0,20260808_131913,5,-3.449554825370732,-0.010139699274365416,-5.574299757354316,0.990836979647146,-0.669248645064122,0.00892309524288139,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
E2,ihawk1,marker_1,45.0,20260808_141232,5,4.621703281075777,7.371948619703264,-1.7857297122927573,-0.2581644457687286,0.1564452011767875,-0.009643942337568379,Log(inv(T_bar_pose_height) @ T_bar_pose_height_run)
