experiment,phase,position,camera_id,serial,sample_index,wall_time_iso,color_stamp_s,depth_stamp_s,color_depth_dt_ms,marker_id,u_px,v_px,marker_area_px2,depth_patch_size,depth_valid_count,depth_valid_ratio,depth_median_raw,depth_mean_raw,depth_std_raw,x_cam_raw,y_cam_raw,z_cam_raw,fx,fy,cx,cy,color_frame_id,depth_frame_id
E0-A,formal,center,ihawk1,HK100QB6513M2B479,22,2026-08-07T18:48:48.293,1786099728.15318,1786099728.15318,0.0,4,270.7506103515625,277.6241760253906,1001.966421273537,9,81,1.0,490.0,490.5679012345679,5.366419363982231,-62.664120105678556,91.5361204523554,490.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk2,HK100QB5311M2B242,23,2026-08-07T18:48:48.425,1786099728.34399,1786099728.313849,30.141115188598633,4,373.10150146484375,341.0189514160156,1705.8575767516159,9,81,1.0,413.0,413.39506172839504,3.153089803453428,55.14234696133562,145.6953515616257,413.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk1,HK100QB6513M2B479,23,2026-08-07T18:48:48.516,1786099728.425794,1786099728.383382,42.41180419921875,4,270.8395080566406,277.66827392578125,999.6666307114065,9,81,1.0,490.0,490.74074074074076,5.488118479446708,-62.55570022983309,91.58988243585635,490.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk2,HK100QB5311M2B242,24,2026-08-07T18:48:48.632,1786099728.543829,1786099728.508902,34.9268913269043,4,373.1253967285156,341.0313415527344,1706.480660032481,9,81,1.0,413.0,413.48148148148147,3.1784867119083224,55.16756585314992,145.70842802404795,413.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk1,HK100QB6513M2B479,24,2026-08-07T18:48:48.723,1786099728.653195,1786099728.612537,40.657997131347656,4,270.818115234375,277.65966796875,997.8941172303166,9,81,1.0,490.0,490.51851851851853,5.440843480360171,-62.58179097235546,91.57939047783056,490.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk2,HK100QB5311M2B242,25,2026-08-07T18:48:48.860,1786099728.739915,1786099728.713823,26.091814041137695,4,373.1134338378906,341.0301208496094,1707.3282777187414,9,81,1.0,413.0,413.48148148148147,3.078599970405018,55.154940303225004,145.70713970262702,413.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk2,HK100QB5311M2B242,26,2026-08-07T18:48:49.063,1786099728.973785,1786099728.937876,35.90893745422363,4,373.1688232421875,341.068359375,1705.9178028143942,9,81,1.0,413.0,413.5061728395062,3.275375767717818,55.21339788769877,145.747496371137,413.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk1,HK100QB6513M2B479,25,2026-08-07T18:48:49.083,1786099728.983397,1786099728.942645,40.75193405151367,4,270.8391418457031,277.68841552734375,997.7409147948492,9,81,1.0,490.0,490.58024691358025,5.3825277461683,-62.556146861659435,91.61443808229969,490.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk2,HK100QB5311M2B242,27,2026-08-07T18:48:49.278,1786099729.16887,1786099729.143773,25.096893310546875,4,373.1265869140625,341.0779113769531,1711.9858875521459,9,81,1.0,413.0,413.4567901234568,3.2095536399788105,55.168821966535305,145.75757748625563,413.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk1,HK100QB6513M2B479,26,2026-08-07T18:48:49.287,1786099729.206675,1786099729.183195,23.479938507080078,4,270.82232666015625,277.6253662109375,998.5552134923637,9,81,1.0,490.0,490.77777777777777,5.449770637375486,-62.576654706352485,91.53757146782705,490.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk1,HK100QB6513M2B479,27,2026-08-07T18:48:49.492,1786099729.373403,1786099729.373403,0.0,4,270.82891845703125,277.6434020996094,996.915928279981,9,81,1.0,490.0,490.5432098765432,5.440701661357774,-62.56861533347826,91.55955993305132,490.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk2,HK100QB5311M2B242,28,2026-08-07T18:48:49.494,1786099729.399954,1786099729.373712,26.24201774597168,4,373.142578125,341.0297546386719,1705.7085333387367,9,81,1.0,413.0,413.51851851851853,3.201995905334324,55.185698977149215,145.70675320620074,413.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk1,HK100QB6513M2B479,28,2026-08-07T18:48:49.697,1786099729.603361,1786099729.603361,0.0,4,270.8179931640625,277.70611572265625,997.7082444212865,9,81,1.0,490.0,490.5061728395062,5.484349224817206,-62.58193984963091,91.63601728674989,490.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk2,HK100QB5311M2B242,29,2026-08-07T18:48:49.699,1786099729.603728,1786099729.566457,37.27102279663086,4,373.1304931640625,341.055908203125,1707.088407994248,9,81,1.0,413.0,413.4567901234568,3.190021092077799,55.172944595082214,145.73435549264374,413.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk1,HK100QB6513M2B479,29,2026-08-07T18:48:49.912,1786099729.80377,1786099729.767643,36.12709045410156,4,270.825439453125,277.6603088378906,998.8893940837588,9,81,1.0,490.0,490.77777777777777,5.385164807134504,-62.57285833582855,91.58017179385375,490.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk2,HK100QB5311M2B242,30,2026-08-07T18:48:49.914,1786099729.762767,1786099729.762767,0.0,4,373.1808166503906,341.0045471191406,1703.687384618912,9,81,1.0,413.0,413.4938271604938,3.1903113358656845,55.2260556456592,145.680149368859,413.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk1,HK100QB6513M2B479,30,2026-08-07T18:48:50.124,1786099730.033292,1786099729.998621,34.67106819152832,4,270.8634033203125,277.6546630859375,998.1612666463479,9,81,1.0,490.0,490.65432098765433,5.475309337898546,-62.52655750316402,91.57328877174464,490.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk2,HK100QB5311M2B242,31,2026-08-07T18:48:50.126,1786099729.993936,1786099729.993936,0.0,4,373.17138671875,341.0625,1706.5096563696861,9,81,1.0,413.0,413.4567901234568,3.1782439440516885,55.21610336268268,145.74131242831666,413.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk2,HK100QB5311M2B242,32,2026-08-07T18:48:50.326,1786099730.233754,1786099730.233754,0.0,4,373.1702575683594,341.05877685546875,1706.532342580147,9,81,1.0,413.0,413.4691358024691,3.197993197901953,55.214911665368334,145.7373830479829,413.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
