experiment,phase,position,camera_id,serial,sample_index,wall_time_iso,color_stamp_s,depth_stamp_s,color_depth_dt_ms,marker_id,u_px,v_px,marker_area_px2,depth_patch_size,depth_valid_count,depth_valid_ratio,depth_median_raw,depth_mean_raw,depth_std_raw,x_cam_raw,y_cam_raw,z_cam_raw,fx,fy,cx,cy,color_frame_id,depth_frame_id
E0-A,formal,far,ihawk2,HK100QB5311M2B242,13,2026-08-07T19:00:07.685,1786100407.562359,1786100407.587414,25.054931640625,4,320.3590087890625,243.0244140625,484.2464072443545,9,77,0.9506172839506173,576.0,574.7402597402597,6.283651715285922,-0.7276090009995408,58.9564755581173,576.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk1,HK100QB6513M2B479,14,2026-08-07T19:00:07.844,1786100407.729273,1786100407.729273,0.0,4,356.55267333984375,216.75027465820312,482.4020462036133,9,79,0.9753086419753086,627.0,628.3164556962025,6.293147074188794,53.71765234816683,22.16466064347183,627.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk2,HK100QB5311M2B242,14,2026-08-07T19:00:07.887,1786100407.752505,1786100407.792321,39.81590270996094,4,321.1156005859375,243.52883911132812,540.9045633925125,9,79,0.9753086419753086,573.0,572.0759493670886,7.235546427186239,0.3840291191835349,59.38802092695662,573.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk1,HK100QB6513M2B479,15,2026-08-07T19:00:08.049,1786100407.921061,1786100407.921061,0.0,4,356.54266357421875,216.7490692138672,481.95953369140625,9,71,0.8765432098765432,628.0,629.4225352112676,5.57715229903215,53.78768034469039,22.198127468709963,628.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk2,HK100QB5311M2B242,15,2026-08-07T19:00:08.109,1786100407.984997,1786100407.984997,0.0,4,321.12646484375,243.54656982421875,539.6695774700493,9,77,0.9506172839506173,573.0,572.0649350649351,7.119908452874019,0.3999372372227877,59.41398333308248,573.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk1,HK100QB6513M2B479,16,2026-08-07T19:00:08.251,1786100408.118131,1786100408.118131,0.0,4,356.55877685546875,216.7557830810547,481.63280487060547,9,76,0.9382716049382716,627.5,628.6315789473684,6.079127361199485,53.770022094603,22.190935887515398,627.5,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk2,HK100QB5311M2B242,16,2026-08-07T19:00:08.314,1786100408.181301,1786100408.181301,0.0,4,321.1108093261719,243.500732421875,542.5195634677075,9,78,0.9629629629629629,572.0,572.1025641025641,6.938673370694729,0.37635549623107495,59.24329318350852,572.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk1,HK100QB6513M2B479,17,2026-08-07T19:00:08.451,1786100408.349223,1786100408.349223,0.0,4,356.3149719238281,216.75054931640625,480.6776428222656,9,79,0.9753086419753086,627.0,627.9873417721519,6.577922809235325,53.34669704370748,22.165089114445486,627.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk2,HK100QB5311M2B242,17,2026-08-07T19:00:08.516,1786100408.384776,1786100408.384776,0.0,4,320.3025817871094,242.983154296875,482.4909392138943,9,77,0.9506172839506173,575.0,574.5974025974026,6.285446306348752,-0.8092580867319504,58.79349459291032,575.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk1,HK100QB6513M2B479,18,2026-08-07T19:00:08.652,1786100408.549203,1786100408.549203,0.0,4,356.5556335449219,216.74044799804688,482.3521423339844,9,77,0.9506172839506173,627.0,628.4805194805194,5.906308825071334,53.72227202521556,22.149330904192205,627.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk2,HK100QB5311M2B242,18,2026-08-07T19:00:08.721,1786100408.612236,1786100408.612236,0.0,4,320.3075256347656,242.96994018554688,480.71221254230477,9,79,0.9753086419753086,575.0,574.506329113924,6.328351787932924,-0.8019937319887479,58.774078138565834,575.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk1,HK100QB6513M2B479,19,2026-08-07T19:00:08.853,1786100408.720908,1786100408.720908,0.0,4,356.56781005859375,216.74850463867188,481.8309631347656,9,79,0.9753086419753086,627.0,628.0506329113924,6.195322334233853,53.74127461431291,22.16189938608606,627.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk2,HK100QB5311M2B242,19,2026-08-07T19:00:08.921,1786100408.784948,1786100408.784948,0.0,4,320.3856201171875,243.0501708984375,487.998542471556,9,77,0.9506172839506173,576.0,574.9350649350649,6.2604389923796,-0.6884390387281741,58.994387769306556,576.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk1,HK100QB6513M2B479,20,2026-08-07T19:00:09.064,1786100408.943184,1786100408.943184,0.0,4,356.56390380859375,216.7415313720703,481.109375,9,73,0.9012345679012346,627.0,628.8904109589041,5.851309549141819,53.73517854563005,22.15102098414384,627.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk2,HK100QB5311M2B242,20,2026-08-07T19:00:09.134,1786100409.006334,1786100409.006334,0.0,4,321.1172790527344,243.52972412109375,544.4481020504609,9,77,0.9506172839506173,573.0,572.3896103896104,7.26953962951945,0.3864868340491498,59.38931681297667,573.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk1,HK100QB6513M2B479,21,2026-08-07T19:00:09.281,1786100409.149208,1786100409.149208,0.0,4,356.55865478515625,216.72898864746094,481.7291488647461,9,76,0.9382716049382716,627.5,628.7894736842105,5.8613213287874135,53.769831440541076,22.149102830527998,627.5,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk2,HK100QB5311M2B242,21,2026-08-07T19:00:09.348,1786100409.212233,1786100409.212233,0.0,4,320.4152526855469,243.05413818359375,488.00271632615477,9,77,0.9506172839506173,576.0,574.7272727272727,6.560721164701099,-0.644822027987925,59.00022732790205,576.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk1,HK100QB6513M2B479,22,2026-08-07T19:00:09.494,1786100409.379419,1786100409.379419,0.0,4,356.56524658203125,216.7393798828125,481.85848236083984,9,72,0.8888888888888888,628.0,628.9444444444445,5.912242940578424,53.82297945053043,22.18298785725561,628.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk2,HK100QB5311M2B242,22,2026-08-07T19:00:09.565,1786100409.442236,1786100409.442236,0.0,4,321.11956787109375,243.49212646484375,544.5034439442679,9,77,0.9506172839506173,576.0,574.6103896103896,6.587779444099594,0.3918793014396836,59.64491459684547,576.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk1,HK100QB6513M2B479,23,2026-08-07T19:00:09.708,1786100409.579399,1786100409.579399,0.0,4,356.57598876953125,216.74351501464844,481.27821350097656,9,79,0.9753086419753086,627.0,627.9493670886076,6.3567019633374215,53.754038258117646,22.154115496731343,627.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk2,HK100QB5311M2B242,23,2026-08-07T19:00:09.779,1786100409.642237,1786100409.642237,0.0,4,321.12200927734375,243.47727966308594,543.9806911651976,9,79,0.9753086419753086,576.0,574.7215189873418,6.533810897369435,0.3954728759599925,59.62306117179384,576.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk1,HK100QB6513M2B479,24,2026-08-07T19:00:09.907,1786100409.809198,1786100409.809198,0.0,4,356.8115234375,216.7462158203125,480.447021484375,9,71,0.8765432098765432,628.0,629.1971830985915,5.72617977440921,54.207930510164445,22.193669031950964,628.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk2,HK100QB5311M2B242,24,2026-08-07T19:00:09.983,1786100409.872227,1786100409.872227,0.0,4,320.4023742675781,243.06240844726562,489.3967292192392,9,77,0.9506172839506173,575.0,574.6233766233767,6.521299033166065,-0.6626257409895291,58.90994847728128,575.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk1,HK100QB6513M2B479,25,2026-08-07T19:00:10.114,1786100409.969295,1786100409.969295,0.0,4,356.8195495605469,216.74517822265625,479.743408203125,9,73,0.9012345679012346,627.0,628.7397260273973,6.0553635482664685,54.13413766560128,22.15671012651625,627.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
