run_id,capture_time_host,height_step_index,height_gt_mm,placement_index,board_center_gt_x_mm,board_center_gt_y_mm,board_rotation_gt_deg,marker_local_x_mm,marker_local_y_mm,marker_gt_x_mm,marker_gt_y_mm,frame_index,camera_id,camera_role,color_stamp_sec,other_camera_color_stamp_sec,pair_delta_ms,pair_sync_valid,marker_id,board_position,board_gt_z_mm,detection_valid,center_u_raw_px,center_v_raw_px,center_u_undist_px,center_v_undist_px,corner0_u_raw_px,corner0_v_raw_px,corner1_u_raw_px,corner1_v_raw_px,corner2_u_raw_px,corner2_v_raw_px,corner3_u_raw_px,corner3_v_raw_px,corner0_u_undist_px,corner0_v_undist_px,corner1_u_undist_px,corner1_v_undist_px,corner2_u_undist_px,corner2_v_undist_px,corner3_u_undist_px,corner3_v_undist_px,pnp_valid,pnp_method,pnp_tx_camera_mm,pnp_ty_camera_mm,pnp_tz_camera_mm,pnp_rvec_x,pnp_rvec_y,pnp_rvec_z,pnp_reprojection_rmse_px,depth_available,depth_stamp_sec,color_depth_delta_ms,depth_encoding,depth_center_roi_raw_median,depth_center_roi_valid_pixels,depth_center_roi_status,color_image_relpath,depth_image_relpath
20260808_141232,2026-08-08T14:13:10.165,1,0.000000,1,0.000000,0.000000,0.000000,-80.000000,123.500000,-80.000000,123.500000,3,ihawk1,primary,1786169589.808028936,1786169589.846376896,38.347960,1,0,TL,0.000000,1,225.402191,226.416492,225.402191,226.416492,205.447708,224.129135,232.861923,215.760345,245.805267,228.199585,217.493866,237.576904,205.447708,224.129135,232.861923,215.760345,245.805267,228.199585,217.493866,237.576904,1,IPPE_SQUARE,-162.063557,39.600063,673.895544,1.989314911,-0.636736246,0.405741969,0.021036,1,1786169589.768174887,39.854050,mono16,,0,alignment_not_asserted,raw/frames/ihawk1/h_p000p000mm/frame_0003_color.png,raw/frames/ihawk1/h_p000p000mm/frame_0003_depth.png
20260808_141232,2026-08-08T14:13:10.165,1,0.000000,1,0.000000,0.000000,0.000000,80.000000,123.500000,80.000000,123.500000,3,ihawk1,primary,1786169589.808028936,1786169589.846376896,38.347960,1,1,TR,0.000000,1,296.604523,203.640373,296.604523,203.640373,277.799866,201.600723,302.000000,196.000000,314.350342,204.568848,292.267883,212.391922,277.799866,201.600723,302.000000,196.000000,314.350342,204.568848,292.267883,212.391922,1,IPPE_SQUARE,-47.544813,2.372533,749.307263,-1.962401070,0.514244424,0.233542106,0.773320,1,1786169589.768174887,39.854050,mono16,,0,alignment_not_asserted,raw/frames/ihawk1/h_p000p000mm/frame_0003_color.png,raw/frames/ihawk1/h_p000p000mm/frame_0003_depth.png
20260808_141232,2026-08-08T14:13:10.165,1,0.000000,1,0.000000,0.000000,0.000000,-80.000000,-123.500000,-80.000000,-123.500000,3,ihawk1,primary,1786169589.808028936,1786169589.846376896,38.347960,1,2,BL,0.000000,1,300.503433,304.894661,300.503433,304.894661,273.719299,301.217804,305.726196,286.060699,327.754761,307.649292,294.813477,324.650848,273.719299,301.217804,305.726196,286.060699,327.754761,307.649292,294.813477,324.650848,1,IPPE_SQUARE,-27.733826,130.721131,516.267540,2.002381507,-0.647958350,0.397632878,0.106338,1,1786169589.768174887,39.854050,mono16,,0,alignment_not_asserted,raw/frames/ihawk1/h_p000p000mm/frame_0003_color.png,raw/frames/ihawk1/h_p000p000mm/frame_0003_depth.png
20260808_141232,2026-08-08T14:13:10.165,1,0.000000,1,0.000000,0.000000,0.000000,80.000000,-123.500000,80.000000,-123.500000,3,ihawk1,primary,1786169589.808028936,1786169589.846376896,38.347960,1,3,BR,0.000000,1,381.408386,265.735363,381.408386,265.735363,357.049164,262.737000,381.631256,251.181808,405.904449,267.815887,381.048676,281.206757,357.049164,262.737000,381.631256,251.181808,405.904449,267.815887,381.048676,281.206757,1,IPPE_SQUARE,86.212939,91.405911,585.072251,2.003092343,-0.655365770,0.413940726,0.078411,1,1786169589.768174887,39.854050,mono16,,0,alignment_not_asserted,raw/frames/ihawk1/h_p000p000mm/frame_0003_color.png,raw/frames/ihawk1/h_p000p000mm/frame_0003_depth.png
20260808_141232,2026-08-08T14:13:10.165,1,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,ihawk1,primary,1786169589.808028936,1786169589.846376896,38.347960,1,4,C,0.000000,1,297.887512,244.771069,297.887512,244.771069,276.118378,242.108688,302.517700,232.605255,319.892365,246.801544,293.021606,257.568787,276.118378,242.108688,302.517700,232.605255,319.892365,246.801544,293.021606,257.568787,1,IPPE_SQUARE,-38.288009,66.270062,635.413235,1.991951206,-0.632055120,0.401194546,0.080919,1,1786169589.768174887,39.854050,mono16,,0,alignment_not_asserted,raw/frames/ihawk1/h_p000p000mm/frame_0003_color.png,raw/frames/ihawk1/h_p000p000mm/frame_0003_depth.png
20260808_141232,2026-08-08T14:13:10.165,1,0.000000,1,0.000000,0.000000,0.000000,-80.000000,123.500000,-80.000000,123.500000,3,ihawk2,secondary,1786169589.846376896,1786169589.808028936,38.347960,1,0,TL,0.000000,1,191.943542,349.956192,191.943542,349.956192,162.867523,367.277527,176.975403,332.723328,218.893936,332.975983,209.037308,366.847931,162.867523,367.277527,176.975403,332.723328,218.893936,332.975983,209.037308,366.847931,1,IPPE_SQUARE,-147.525796,167.667829,448.984275,1.544759419,-1.556660492,0.979818827,0.150509,1,1786169589.746288061,100.088835,mono16,,0,alignment_not_asserted,raw/frames/ihawk2/h_p000p000mm/frame_0003_color.png,raw/frames/ihawk2/h_p000p000mm/frame_0003_depth.png
20260808_141232,2026-08-08T14:13:10.165,1,0.000000,1,0.000000,0.000000,0.000000,80.000000,123.500000,80.000000,123.500000,3,ihawk2,secondary,1786169589.846376896,1786169589.808028936,38.347960,1,1,TR,0.000000,1,218.553799,273.667076,218.553799,273.667076,197.030472,284.386200,205.629898,263.242401,238.783249,262.740967,232.771576,284.298737,197.030472,284.386200,205.629898,263.242401,238.783249,262.740967,232.771576,284.298737,1,IPPE_SQUARE,-149.125093,102.607941,571.306736,1.544751946,-1.570244323,0.953689890,0.120469,1,1786169589.746288061,100.088835,mono16,,0,alignment_not_asserted,raw/frames/ihawk2/h_p000p000mm/frame_0003_color.png,raw/frames/ihawk2/h_p000p000mm/frame_0003_depth.png
20260808_141232,2026-08-08T14:13:10.165,1,0.000000,1,0.000000,0.000000,0.000000,-80.000000,-123.500000,-80.000000,-123.500000,3,ihawk2,secondary,1786169589.846376896,1786169589.808028936,38.347960,1,2,BL,0.000000,1,392.110733,348.882599,392.110733,348.882599,372.971558,366.181305,367.682770,331.967438,409.008057,331.680420,418.780548,365.701233,372.971558,366.181305,367.682770,331.967438,409.008057,331.680420,418.780548,365.701233,1,IPPE_SQUARE,81.638886,166.610502,449.443620,1.537809763,-1.554614910,0.955822697,0.051410,1,1786169589.746288061,100.088835,mono16,,0,alignment_not_asserted,raw/frames/ihawk2/h_p000p000mm/frame_0003_color.png,raw/frames/ihawk2/h_p000p000mm/frame_0003_depth.png
20260808_141232,2026-08-08T14:13:10.165,1,0.000000,1,0.000000,0.000000,0.000000,80.000000,-123.500000,80.000000,-123.500000,3,ihawk2,secondary,1786169589.846376896,1786169589.808028936,38.347960,1,3,BR,0.000000,1,375.422325,272.806725,375.422325,272.806725,359.992493,283.659363,356.782776,262.320374,389.449921,261.792572,395.464111,283.454590,359.992493,283.659363,356.782776,262.320374,389.449921,261.792572,395.464111,283.454590,1,IPPE_SQUARE,79.976578,101.901286,574.386790,1.552171935,-1.575399927,0.936293476,0.104965,1,1786169589.746288061,100.088835,mono16,,0,alignment_not_asserted,raw/frames/ihawk2/h_p000p000mm/frame_0003_color.png,raw/frames/ihawk2/h_p000p000mm/frame_0003_depth.png
20260808_141232,2026-08-08T14:13:10.165,1,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,ihawk2,secondary,1786169589.846376896,1786169589.808028936,38.347960,1,4,C,0.000000,1,295.165245,306.643669,295.165245,306.643669,274.259735,319.640533,277.683868,293.812378,314.349518,293.599731,314.367859,319.522034,274.259735,319.640533,277.683868,293.812378,314.349518,293.599731,314.367859,319.522034,1,IPPE_SQUARE,-33.487080,134.681747,511.172868,1.530249057,-1.545946792,0.973838121,0.040951,1,1786169589.746288061,100.088835,mono16,,0,alignment_not_asserted,raw/frames/ihawk2/h_p000p000mm/frame_0003_color.png,raw/frames/ihawk2/h_p000p000mm/frame_0003_depth.png
