dataset,camera,height_mm,component,run_id,pose_key,sample_id,rho_x_mm,rho_y_mm,rho_z_mm,omega_x_rad,omega_y_rad,omega_z_rad,coordinate
E2,ihawk1,20.0,within_pose,20260808_151001,marker_3,2,-0.15684022988413857,-0.21934113872088196,0.21396464066709006,-0.0008928168118020497,0.0001745607214455519,-0.001309963686222122,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,within_pose,20260808_151001,marker_3,3,-0.12396445151787999,0.023388073624300672,-0.005148809856378332,0.0012177086028329026,0.0004212024700854899,0.0025280631315219627,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,within_pose,20260808_162715,marker_3,1,-0.1836506105939182,-0.14394970364992737,0.2007990987007451,-4.1524674957428826e-05,0.0007119335568852079,0.00020536904687278544,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,within_pose,20260808_162715,marker_3,2,0.08458215269889671,0.05945724390405438,-0.047858589174312224,-0.0008772198321464493,0.00037452750738880804,-0.0009592959331515306,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,within_pose,20260808_162715,marker_3,3,0.09906845789507786,0.08449245974593417,-0.15294050952656105,0.0009187445071219644,-0.0010864610640543605,0.0007539268863806561,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,within_pose,20260808_131913,marker_4,1,-0.2040111816054743,-0.3304228239825604,0.25104810395278876,-0.0007633372006006473,-1.5273324177055264e-05,-0.0004610338569718351,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,within_pose,20260808_131913,marker_4,2,0.20560464149286864,0.3790629887061794,-0.2848601442018645,0.0006608485155487603,0.0005257549160976992,0.0010520746145918412,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,within_pose,20260808_131913,marker_4,3,-0.0015934598872661032,-0.04864016472333795,0.03381204024907828,0.0001024886850972942,-0.0005104815919139348,-0.0005910407575852884,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,within_pose,20260808_141232,marker_4,1,-0.07884447270221824,-0.06762765100371938,-0.017636217833420197,0.0002739680322253022,0.0027107173564678675,0.000528582283121016,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,within_pose,20260808_141232,marker_4,2,-0.3585415243774549,-0.7627659568707674,0.4761084830060242,-0.003670243731020533,-0.00044200945146153476,-0.0039094447702004076,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,within_pose,20260808_141232,marker_4,3,0.4373859970797505,0.8303936078746343,-0.4584722651725971,0.00339627569875821,-0.0022687079049204216,0.003380862487047759,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,within_pose,20260808_145501,marker_4,1,-0.08171369626732877,-0.0956449201416294,0.10058433653483233,0.00023894451479321798,0.0006337407758926765,0.00041466512727539664,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,within_pose,20260808_145501,marker_4,2,0.06830813958167625,0.12885579915298215,-0.0709577086191734,0.0006057246517707306,-0.0005345650076878078,-6.406220819976396e-05,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,within_pose,20260808_145501,marker_4,3,0.013405556685692021,-0.03321087901120104,-0.029626627915674896,-0.0008446691665490036,-9.917576793292196e-05,-0.00035060291892869284,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,within_pose,20260808_151001,marker_4,1,-0.05714716709738656,-0.12580024550351815,0.07819191676093065,-0.0006000632850529681,-0.0001478498881190408,-0.00035016946905951324,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,within_pose,20260808_151001,marker_4,2,-0.09800980324766932,-0.14652725371105801,0.11836086689232762,-0.0003784535253629165,0.0004370723587880674,-0.0003096328993115941,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,within_pose,20260808_151001,marker_4,3,0.1551569703449418,0.27232749921456617,-0.19655278365311,0.0009785168105215605,-0.00028922247088395304,0.0006598023684731883,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,within_pose,20260808_162715,marker_4,1,-0.06514238474330063,-0.07075474020655421,0.07782834819916053,-0.0007441010654121217,4.886492326645331e-05,0.0002783193443495496,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,within_pose,20260808_162715,marker_4,2,-0.047849796868888586,-0.13405176562390536,0.11294047578684466,-0.00022102369113844304,-0.0003396261169227103,0.0014349861154305166,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,within_pose,20260808_162715,marker_4,3,0.1129921816119706,0.20480650583037197,-0.19076882398600115,0.0009651247565081978,0.00029076119365233007,-0.0017133054597384017,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,between_run,20260808_131913,all_poses,,0.4458536078268415,1.3208217309584946,3.2862581190138496,0.06415323375663093,-0.07788219384734375,-0.005141014557909361,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,between_run,20260808_141232,all_poses,,0.14987543884451057,2.1043418577444704,0.23215845575151023,-0.014081911978645336,0.029215075256211604,0.002747785676123328,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,between_run,20260808_145501,all_poses,,-0.9215977474741067,0.4660303170260751,-1.5148064335589357,-0.017040381291346333,0.014527768099869756,0.006067831462216564,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,between_run,20260808_151001,all_poses,,-1.3593501217750819,-0.5557387660526097,-1.8660665896381767,-0.022820229055801767,0.012377436058969828,8.296609658836988e-05,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,between_run,20260808_162715,all_poses,,1.6852188225778255,-3.3354551396767262,-0.13754355156820713,-0.010210711430836657,0.021761914432290246,-0.00375756867701712,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,cross_pose,20260808_131913,marker_0,,6.084812941808242,-12.249023121465145,-3.236673213355508,-0.07898935404266924,0.10611320546132928,-0.0011295274267864278,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,cross_pose,20260808_141232,marker_0,,7.1024147414401995,-9.624928735501328,-0.12321487511013535,-0.014925597021984666,-0.001420429969941105,-0.024431888551484326,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,cross_pose,20260808_145501,marker_0,,7.629464596272545,-10.767893988633698,-0.21633088021285002,0.016998864644987885,0.012914191180517147,-0.0010662521823410027,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,cross_pose,20260808_151001,marker_0,,5.6390024233087255,-13.227894061731737,1.8606516259326602,0.010553310449585395,0.018501205654867323,-0.00850764925691878,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,cross_pose,20260808_162715,marker_0,,7.385335339862702,-10.892732513385162,0.9389933324234812,0.0054729004125440165,-0.0013258998657953555,-0.010082251964316759,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,cross_pose,20260808_131913,marker_1,,-8.295671712641354,-5.560966495286839,-6.572127214624931,-0.07979860532727429,0.08265455242510124,0.00015583827232546626,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,cross_pose,20260808_141232,marker_1,,-3.5122705180769325,-4.14472528956307,-2.790228248669585,0.04014962179545532,0.03939508562775331,0.021818185586899047,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,cross_pose,20260808_145501,marker_1,,-3.272218165150855,-2.4302028187679463,-4.361582191968967,0.0031432822082265257,-0.009859863971488116,0.0069265319354801765,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,cross_pose,20260808_151001,marker_1,,-0.6754230400027079,-1.3854090387068023,-4.356943074912764,0.0007998003908754821,-0.006228014842052444,0.019513219920593468,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,cross_pose,20260808_162715,marker_1,,-0.6743004582283466,-2.202107022530485,-4.933983088745711,0.010194978487969629,0.006943678036050293,0.016528997491352705,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,cross_pose,20260808_131913,marker_2,,5.663004640592671,4.810837270390816,-2.8341627737925403,-0.09370134494237507,0.0964965004505661,0.005055441271392716,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,cross_pose,20260808_141232,marker_2,,7.494901090221982,6.671667450262976,0.7198663839850095,-0.015538438655221865,0.0008026909914172163,-0.0015188477500780624,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,cross_pose,20260808_145501,marker_2,,6.796239391314059,6.103940961478618,2.7635089703180498,-0.009031680577006625,0.0039297058204066804,-0.003108368827356948,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,cross_pose,20260808_151001,marker_2,,6.166174495519583,6.344686085184087,2.6876108166670742,-0.004000232146589492,0.004944570956608634,-0.002342815543549894,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,cross_pose,20260808_162715,marker_2,,6.45025443818271,6.692754954766183,1.659081667052637,-0.011334442660691283,0.01322678762294247,-0.009400892486971532,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,cross_pose,20260808_131913,marker_3,,-3.350043565921368,12.455595389754766,18.358189545237,0.3398931611176684,-0.3769641184983235,-0.003011058738586957,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,cross_pose,20260808_141232,marker_3,,-12.343598793891768,6.111503070946999,3.2596983807583677,0.009081740211284899,-0.015559309553895465,0.018874718193990888,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,cross_pose,20260808_145501,marker_3,,-11.149101484954437,6.891057996074194,1.491607816237149,0.0014484325466719349,-0.013090785469031899,0.011714356190124056,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,cross_pose,20260808_151001,marker_3,,-11.511371379230438,6.839267251197795,0.505446455418958,-0.003107027667738703,-0.015096996660133878,0.006073878711291435,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,cross_pose,20260808_162715,marker_3,,-12.848821624971581,6.029560293195416,2.440382369710083,0.008614301078394778,-0.018283432815481268,0.01841602974149596,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,cross_pose,20260808_131913,marker_4,,-0.10210230383801512,0.5435569566063134,-5.715226343463914,-0.08740385680535019,0.09169986016132714,-0.0010706933783450469,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,cross_pose,20260808_141232,marker_4,,1.2585534803065686,0.9864835038542662,-1.0661216409636631,-0.018767326329530896,-0.0232180370953332,-0.014742167479327765,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,cross_pose,20260808_145501,marker_4,,-0.004384337481372728,0.2030978498485891,0.3227962856267408,-0.012558898822879774,0.006106752439622934,-0.014466267115924138,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,cross_pose,20260808_151001,marker_4,,0.38161750040469644,1.429349764056529,-0.6967658231059751,-0.004245851026147633,-0.0021207651092575307,-0.014736633831424938,right-invariant board-normalized SE(3) log
E2,ihawk1,20.0,cross_pose,20260808_162715,marker_4,,-0.31246769484547193,0.37252428795415005,-0.10447428044033504,-0.012947737318219497,-0.000561132977718603,-0.015461882781555168,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_131913,marker_0,1,-0.34260934764834017,-0.6505516256512665,0.557304869598744,-0.0015946408482373476,-0.0009706837245881445,-0.0015459837383181147,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_131913,marker_0,2,0.16058359828223756,0.4491952196070252,-0.46960786770448354,0.0014671477442757827,0.0006532267301027719,-1.2135551750301778e-05,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_131913,marker_0,3,0.18202574936623392,0.2013564060442712,-0.08769700189443386,0.00012749310391317752,0.0003174569944562298,0.0015581192900232818,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_141232,marker_0,1,3.591872774609103,8.719595692979926,-5.374853221025392,0.004051245015293803,-0.007970757545526468,-0.0011839689179853792,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_141232,marker_0,2,-1.7237070702045096,-3.5816324078861768,1.2151283431604616,0.004315530531582732,0.008915731478758496,-6.424710023058227e-07,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_141232,marker_0,3,-1.8681657044044815,-5.137963285093607,4.159724877865024,-0.008366775546863658,-0.000944973933246778,0.0011846113889849104,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_145501,marker_0,1,0.1621274642347833,0.23805252370429786,-0.12810678700633185,0.0012902746156558088,-0.0014916714881353546,0.0006083458203808307,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_145501,marker_0,2,0.16798642785989779,0.38687280505511656,-0.28753852866677637,0.0011796278826669963,-0.0006451272774206505,0.00017101816632676117,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_145501,marker_0,3,-0.33011389209482506,-0.6249253287593491,0.4156453156731361,-0.0024699024981847404,0.002136798765459434,-0.0007793639866763549,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_151001,marker_0,1,-0.04330681755359668,-0.06388122170653474,0.21184881660414687,-0.0010927782498940943,-0.0004006682036164312,-0.0004948343232036113,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_151001,marker_0,2,0.1635205263522185,0.4322068098643871,-0.5671315232616937,0.002022317507189903,0.0009233048997327632,0.00015292065574477835,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_151001,marker_0,3,-0.120213708798734,-0.36832558815793365,0.3552827066577245,-0.0009295392572831019,-0.0005226366961113975,0.0003419136674636001,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_162715,marker_0,1,-0.12364322290101988,-0.2420229267794274,0.16723216095503557,-0.0005510011425601327,7.896204468700564e-05,-0.000508417507899514,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_162715,marker_0,2,-0.41730985153000344,-0.6668322995205719,0.4344220787695915,-0.0012550842242383489,-0.00024410057125295629,-0.002152342181929116,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_162715,marker_0,3,0.5409530744311506,0.908855226300012,-0.6016542397246238,0.0018060853668166637,0.00016513852656604723,0.002660759689851703,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_131913,marker_1,1,-7.439333124267592,-13.24954897352988,9.04960620652711,-0.009091308324587889,0.0053762762931224934,0.004344727334711741,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_131913,marker_1,2,-6.944277657099438,-13.360273023083588,9.04500597765471,-0.008244927732001287,0.007818648731482337,0.008016032486414422,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_131913,marker_1,3,14.383610781367153,26.609821996613583,-18.09461218418174,0.01733623605659485,-0.013194925024608985,-0.012360759821130149,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_141232,marker_1,1,9.051952228621957,17.888277580748767,-102.6648337225536,0.6847726007605869,-0.39265903344988784,-0.008963388573074209,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_141232,marker_1,2,8.765866826863618,17.179233668601746,-103.25835816339651,0.6842338093847805,-0.39252472273476485,-0.008594876179209546,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_141232,marker_1,3,-17.817819055485565,-35.067511249350716,205.92319188595036,-1.3690064101453674,0.7851837561846526,0.01755826475228364,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_145501,marker_1,1,10.273016249674003,15.11644444293432,-107.39805380493647,0.6018315610088076,-0.41702595465833725,-0.001028142937183492,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_145501,marker_1,2,10.283010554404031,14.525327858380594,-107.88556113750705,0.5990980774881997,-0.42096246862378145,-4.0090838418659387e-05,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_145501,marker_1,3,-20.556026804078094,-29.64177230131505,215.28361494244348,-1.2009296384970067,0.8379884232821179,0.0010682337756020984,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_151001,marker_1,1,-0.09238006653605221,-0.22241361359567557,0.16118605667812325,0.00018705009725100946,0.000829939729930175,0.00043225142947598367,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_151001,marker_1,2,0.017245524138033957,0.029035326728248798,-0.049575104745053375,0.00022770643407477872,-4.0820088398715064e-05,6.236882213531594e-05,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_151001,marker_1,3,0.07513454239805874,0.19337828686747588,-0.11161095193303114,-0.0004147565311998471,-0.0007891196413369207,-0.000494620251480884,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_162715,marker_1,1,-0.010069295054216125,-0.17550980292235038,0.22382116430038476,-0.0002128811022831394,0.0015519365219477943,0.0009035342306421756,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_162715,marker_1,2,-0.06468937639030636,0.18275922760510946,-0.041342409782129094,-5.368220832573637e-05,-0.00010723838489582511,-0.0011504384774001508,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_162715,marker_1,3,0.07475867144451401,-0.007249424682735994,-0.182478754518344,0.0002665633105832852,-0.0014446981368938265,0.0002469042467879526,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_131913,marker_2,1,-0.01094417255201356,-0.14740558830123662,0.010268430717942827,-0.000541275666574547,0.0005315119698409851,-0.0006298034703675953,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_131913,marker_2,2,0.031771646532575686,0.02757456372572606,-0.20933792585084268,-0.0008333335523294763,0.00040201129945608463,-8.995621371173682e-05,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_131913,marker_2,3,-0.020827473980548485,0.11983102457555787,0.19906949513297842,0.001374609218726043,-0.0009335232691775285,0.000719759683988929,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_141232,marker_2,1,-0.011918291860804486,0.05235382085343813,0.024335198123783645,0.0003529221431858495,-0.00010104014308548668,0.00027173398165774275,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_141232,marker_2,2,-0.03615987777333898,-0.04707639655900749,-0.028024324748646558,-0.00029652917819410446,0.00039125140204059766,-3.020293108953183e-06,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_141232,marker_2,3,0.048078169634071855,-0.005277424294471186,0.003689126624982986,-5.639296490507687e-05,-0.00029021125923444204,-0.0002687136886692409,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_145501,marker_2,1,0.014929350570392965,-0.003936978850474822,-0.048789526298944896,-0.0002901256832678632,9.718515139064785e-05,-0.00013701509663048903,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_145501,marker_2,2,0.13814120443758096,-0.0860657505226878,0.0031382473659891715,-0.00020373434759584402,-0.0005214330306333998,-0.0008994743091931333,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_145501,marker_2,3,-0.1530705550082308,0.09000272937297489,0.04565127893302732,0.000493860030962185,0.0004242478791918808,0.0010364894058457496,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_151001,marker_2,1,-0.02959034352142654,-0.02282637713553117,0.17279114267883164,0.0008428305681729413,-0.0003558348105116773,9.105652272332502e-05,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_151001,marker_2,2,-0.04349743685986935,0.05502553115179146,-0.05708184135437923,6.399151981317521e-05,0.00033356408378558606,0.00039209756701351117,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_151001,marker_2,3,0.07308778038134231,-0.032199154016395434,-0.11570930132436943,-0.0009068220879195144,2.2270726920788203e-05,-0.00048315408949161916,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_162715,marker_2,1,0.36458677014191665,-0.46133400035399535,0.009339975451348157,-0.0026328861738108816,-0.0023663516791267865,-0.0028241231393916605,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_162715,marker_2,2,-0.21178043845168723,0.14736185295315823,0.01295605258063759,0.0006939124996052987,0.0007361446488465144,0.0013623405381549176,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_162715,marker_2,3,-0.15280633169019572,0.31397214740067436,-0.022296028031876945,0.0019389736742473182,0.0016302070303185127,0.0014617826012847113,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_131913,marker_3,1,-0.47083612354111204,-0.3397912011962068,0.46091905641108494,0.0038697353540786306,-0.0008127083909453138,0.0033052640532571422,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_131913,marker_3,2,-0.8394057238297571,-0.575157216129042,0.6549620359757774,0.002588465844529824,0.002665064876167853,0.005564552759267342,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_131913,marker_3,3,1.3102418473708275,0.9149484173252581,-1.1158810923868538,-0.006458201198602242,-0.001852356485212018,-0.00886981681250673,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_141232,marker_3,1,-29.304879292150925,-22.277430302021497,-23.470585991155936,-0.8027912001610026,1.004022668347022,0.04282756623405143,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_141232,marker_3,2,14.448031740528776,10.9362980709648,11.30292730172524,0.3985392296013179,-0.5033575978121622,-0.019117648527647423,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_141232,marker_3,3,14.856847551622073,11.341132231056704,12.167658689430423,0.4042519705596843,-0.5006650705348599,-0.02370991770640356,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_145501,marker_3,1,4.609861822607198,4.247941996885975,-3.919177189690976,0.008829209682329869,-0.005632895629498661,0.0012900645515601574,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_145501,marker_3,2,-2.2917533508959482,-2.117716863592035,1.9321747290542284,-0.004481849107443679,0.002716937580119474,-0.0006479638520483342,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_145501,marker_3,3,-2.31810847171138,-2.130225133294063,1.9870024606365218,-0.004347360574891106,0.002915958049381337,-0.0006421006995123652,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_151001,marker_3,1,2.201792021233044,2.435339202582748,-0.9852301540344043,0.00973262695466923,0.0023446824870977027,-0.00039025293358290885,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_151001,marker_3,2,-3.9331748803683535,-4.490805074515584,1.5994742015394834,-0.02006749604174635,-0.005561529623002714,-0.0008999916644551952,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_151001,marker_3,3,1.731382859135497,2.0554658719329617,-0.6142440475052142,0.010334869087092257,0.003216847135909103,0.0012902445980388284,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_162715,marker_3,1,2.1405137746946368,2.4440005310097614,-1.9348429214218918,0.00466100766840051,-0.001762452440170053,0.0016123939729179267,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_162715,marker_3,2,-4.64131475568688,-4.869173281134834,4.127389065812391,-0.006478880788715991,0.005686829623441996,0.0011755118776037637,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_162715,marker_3,3,2.500800980992297,2.425172750125079,-2.1925461443905676,0.0018178731202947245,-0.003924377183237793,-0.0027879058505009134,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_131913,marker_4,1,-0.09022954636189304,-0.1798151554615363,0.1331896315032619,0.00047931518416900564,-0.0003665644540296748,0.0002133337544285495,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_131913,marker_4,2,0.1738433312363407,0.2515153856211675,-0.19847197029358718,0.0002781925552140019,-0.0005979338873491353,-0.00023209086845510778,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_131913,marker_4,3,-0.08361378487434967,-0.07170023015953891,0.06528233879021736,-0.0007575077393481958,0.0009644983413481306,1.8757114038348667e-05,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_141232,marker_4,1,0.22849681402819882,0.40804589317004775,-0.27791244828335676,0.0016043568417669464,-9.998154844424171e-05,0.0011975727328664013,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_141232,marker_4,2,0.08207263564555053,0.20960042314874713,-0.13037287076612025,0.0015462241082619043,-7.773214225300765e-05,0.0015087841178200085,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_141232,marker_4,3,-0.3105694496737652,-0.6176463163187749,0.40828531904950544,-0.003150580950179448,0.0001777136907058016,-0.0027063568508144467,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_145501,marker_4,1,0.013734416626751771,0.09437188326360056,-0.03529548093480434,0.00025982233421665754,-7.187165954012849e-05,-0.00035212608875513103,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_145501,marker_4,2,0.01965077576554581,0.026733699512553825,-0.034866889958518284,-0.00032337789675762466,0.000193651845806327,0.00029468328501089776,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_145501,marker_4,3,-0.033385192392165794,-0.12110558277598024,0.07016237089329265,6.355556275475177e-05,-0.00012178018692023092,5.744280427393444e-05,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_151001,marker_4,1,0.20736166663163214,0.3377499534371303,-0.23789653561555715,0.00027154099848314997,0.0003005539929306044,0.0004409107647629153,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_151001,marker_4,2,0.011110827268948568,0.0730508338532495,-0.04326883438564167,0.0007071538623067941,0.0009650942714352075,0.0017930840579231042,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_151001,marker_4,3,-0.21847249390047618,-0.41080078729022074,0.2811653700011476,-0.0009786948606231483,-0.001265648264173909,-0.002233994822389699,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_162715,marker_4,1,0.011574905319236233,0.050780469021038804,-0.019978389176678903,0.00035943915610792495,0.00014249335997794263,0.00047484008339407547,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_162715,marker_4,2,0.0903959126962676,0.14174000145285526,-0.10208824040815632,0.00025484083810201015,-0.00012669285518159134,0.0003039048240534009,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,within_pose,20260808_162715,marker_4,3,-0.10197081801563916,-0.1925204704739818,0.12206662958503073,-0.0006142799944346909,-1.580050464780183e-05,-0.0007787449077102573,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,between_run,20260808_131913,all_poses,,-6.9249573056117155,-9.601184892299836,20.06491565279637,-0.14026959681548531,0.1052183657542229,0.013095793626334788,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,between_run,20260808_141232,all_poses,,8.27182578458364,14.464192301511426,-19.069904320773663,0.3003041164118704,-0.24617920458130607,-0.014510037018514783,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,between_run,20260808_145501,all_poses,,2.4215583921572437,2.5290223803669676,-28.684883906108396,0.11431189862172265,-0.05889875504977185,0.007112959950256131,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,between_run,20260808_151001,all_poses,,-5.111088988833194,-3.3475850897600337,13.274089837712216,-0.13720501073576474,0.10158452799511306,0.0026391350156601216,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,between_run,20260808_162715,all_poses,,1.3426621177041986,-4.044444699818459,14.415782736373368,-0.13714140748234338,0.09827506588174222,-0.008337851573736453,right-invariant board-normalized SE(3) log
