dataset,camera,pose_key,height_mm,run_id,feature,landmark_id,n,mean_u_px,mean_v_px,sigma_u_px,sigma_v_px,cov_uu_px2,cov_uv_px2,cov_vu_px2,cov_vv_px2,source_file
E2,ihawk1,marker_4_C,35.0,20260808_162715,corner1,4,3,305.393758,215.33046466666667,0.03197073397657921,0.026738267638969002,0.0010221278310011963,0.0008485726515003833,0.0008485726515003833,0.000714934956333137,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv
E2,ihawk1,marker_4_C,35.0,20260808_162715,corner2,4,3,323.7772013333333,228.47958366666668,0.0269219517556544,0.0037405312902514636,0.000724791486333783,0.00010038883516673735,0.00010038883516673735,1.399157433335028e-05,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv
E2,ihawk1,marker_4_C,35.0,20260808_162715,corner3,4,3,296.676015,239.35610433333332,0.012314038979977316,0.013599357938269403,0.00015163555600040076,-0.00016207698900017357,-0.00016207698900017357,0.00018494253633317102,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv
E2,ihawk1,marker_0_TL,40.0,20260808_131913,marker_center,0,3,217.751921,207.58327599999998,0.0009575097910710702,0.01920430587134559,9.168249999969647e-07,-8.563915000074341e-06,-8.563915000074341e-06,0.0003688053640001988,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk1,marker_0_TL,40.0,20260808_131913,corner0,0,3,196.932546,205.22832733333334,0.0035544522784811197,0.09169270551321473,1.2634130999999624e-05,-0.0002776711644998393,-0.0002776711644998393,0.008407552244333118,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk1,marker_0_TL,40.0,20260808_131913,corner1,0,3,225.49567666666667,197.3780823333333,0.036962402212705255,0.0057427173300875324,0.0013662191773337984,0.00020387167266641725,0.00020387167266641725,3.2978802333287674e-05,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk1,marker_0_TL,40.0,20260808_131913,corner2,0,3,239.21747866666666,209.285309,0.018359161209964704,0.0189226550726987,0.00033705880033347267,0.0003474040750002318,0.0003474040750002318,0.0003580668750003299,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk1,marker_0_TL,40.0,20260808_131913,corner3,0,3,209.36198433333334,218.441386,0.027979343743788368,0.011297937378130774,0.0007828436763330694,-0.00026470994000024866,-0.00026470994000024866,0.00012764338900016448,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk1,marker_0_TL,40.0,20260808_141232,marker_center,0,3,221.37299866666663,205.44424066666667,0.010230750184294521,0.007642162019578811,0.00010466824933344236,3.891930333354847e-06,3.891930333354847e-06,5.840264033349289e-05,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv
E2,ihawk1,marker_0_TL,40.0,20260808_141232,corner0,0,3,200.794983,203.23564166666665,0.006740259045459866,0.01433494769204369,4.543109199990355e-05,-9.639930799996631e-05,-9.639930799996631e-05,0.00020549072533362873,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv
E2,ihawk1,marker_0_TL,40.0,20260808_141232,corner1,0,3,228.80421466666667,195.36064633333334,0.014909693904753578,0.010585519228329888,0.000222298972333446,-5.490932333353767e-06,-5.490932333353767e-06,0.0001120532173333418,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv
E2,ihawk1,marker_0_TL,40.0,20260808_141232,corner2,0,3,242.53173333333334,207.16120933333332,0.025043982357721088,0.003435725590531221,0.0006272010523338451,5.512729683359187e-05,5.512729683359187e-05,1.1804210333431106e-05,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv
E2,ihawk1,marker_0_TL,40.0,20260808_141232,corner3,0,3,213.36106366666664,216.019465,0.007532042905709402,0.029823519862687903,5.673167033344732e-05,-0.00021357802550025685,-0.00021357802550025685,0.0008894423370001399,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv
E2,ihawk1,marker_0_TL,40.0,20260808_145501,marker_center,0,3,222.01357666666664,206.76773599999999,0.006983530792750022,0.013418431018567182,4.876970233328775e-05,-9.339811449996295e-05,-9.339811449996295e-05,0.0001800542910000459,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk1,marker_0_TL,40.0,20260808_145501,corner0,0,3,202.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk1,marker_0_TL,40.0,20260808_145501,corner1,0,3,229.09997566666667,196.600998,0.007630817147163086,0.0527650601534782,5.8229370333438185e-05,-0.000124601104500388,-0.000124601104500388,0.002784151573000173,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk1,marker_0_TL,40.0,20260808_145501,corner2,0,3,243.3820036666667,208.83709199999998,0.0011905000349986255,0.0020450733483132434,1.4172903333317283e-06,2.163004999991347e-06,2.163004999991347e-06,4.18232499998114e-06,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk1,marker_0_TL,40.0,20260808_145501,corner3,0,3,213.572327,217.63285333333332,0.02610074556407717,0.005783602539363173,0.000681248919000694,1.7616775000560962e-06,1.7616775000560962e-06,3.345005833332814e-05,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk1,marker_0_TL,40.0,20260808_151001,marker_center,0,3,219.02891666666667,208.19519300000002,0.021688822290141907,0.004792402216012337,0.00047040501233335636,7.462628550014153e-05,7.462628550014153e-05,2.2967119000039954e-05,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv
E2,ihawk1,marker_0_TL,40.0,20260808_151001,corner0,0,3,198.07819600000002,205.847758,0.02419913219517524,0.022029646683501297,0.0005855979989995668,-0.0005148757679997089,-0.0005148757679997089,0.00048530533299989963,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv
E2,ihawk1,marker_0_TL,40.0,20260808_151001,corner1,0,3,226.42757666666668,197.663737,0.002505983705722291,0.007175746023932026,6.279954333345627e-06,1.1186524500017465e-05,1.1186524500017465e-05,5.1491330999976274e-05,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv
E2,ihawk1,marker_0_TL,40.0,20260808_151001,corner2,0,3,240.50334166666667,209.88318400000003,0.0049600570897220565,0.018887935276247988,2.4602166333302034e-05,8.412476799985154e-05,8.412476799985154e-05,0.00035675409899973314,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv
E2,ihawk1,marker_0_TL,40.0,20260808_151001,corner3,0,3,211.10655233333333,219.38609333333332,0.11565744078239733,0.011083949220987174,0.013376643608333743,0.0012723852833338152,0.0012723852833338152,0.00012285393033342217,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv
E2,ihawk1,marker_0_TL,40.0,20260808_162715,marker_center,0,3,224.8191416666667,206.82353733333335,0.008269405379666623,0.016008968153301172,6.83830653332593e-05,9.626845866656001e-05,9.626845866656001e-05,0.0002562870613334112,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv
E2,ihawk1,marker_0_TL,40.0,20260808_162715,corner0,0,3,203.92621866666664,204.30164566666667,0.009337967516177924,0.039307081427315,8.719763733319411e-05,0.0002730231073330507,0.0002730231073330507,0.0015450466503335717,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv
E2,ihawk1,marker_0_TL,40.0,20260808_162715,corner1,0,3,233.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv
E2,ihawk1,marker_0_TL,40.0,20260808_162715,corner2,0,3,245.865463,208.66171799999998,0.0008192600319792156,0.0003256255518212875,6.711869999985854e-07,-2.6677199999835776e-07,-2.6677199999835776e-07,1.06031999998918e-07,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv
E2,ihawk1,marker_0_TL,40.0,20260808_162715,corner3,0,3,216.4848833333333,217.330785,0.02457581474403951,0.024538634823481616,0.0006039706703333497,0.0004439191615002635,0.0004439191615002635,0.0006021445990001846,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv
E2,ihawk1,marker_1_TR,40.0,20260808_131913,marker_center,1,3,291.53273533333333,185.35108066666666,0.08119567129061496,0.027379746936985815,0.0065927370363335945,-0.002223087170833452,-0.002223087170833452,0.0007496505423333842,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk1,marker_1_TR,40.0,20260808_131913,corner0,1,3,272.32695533333333,183.7737986666667,0.003902864375465066,0.01264273931287148,1.523235033327432e-05,4.890267266655561e-05,4.890267266655561e-05,0.00015983885733322604,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk1,marker_1_TR,40.0,20260808_131913,corner1,1,3,295.22198499999996,177.29963666666666,0.0028670083710950374,0.01909652223138239,8.21973699992902e-06,-8.189168999888547e-06,-8.189168999888547e-06,0.0003646771613336819,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk1,marker_1_TR,40.0,20260808_131913,corner2,1,3,310.2166236666667,186.58100366666667,0.015258212914149138,0.006995175861496772,0.00023281306133350754,-0.00010673388266663436,-0.00010673388266663436,4.89324853332671e-05,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk1,marker_1_TR,40.0,20260808_131913,corner3,1,3,288.36537666666663,193.74988299999998,0.33032298445664937,0.09968610445291749,0.10911327406034782,-0.032909006112498834,-0.032909006112498834,0.009937319420997976,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk1,marker_1_TR,40.0,20260808_141232,marker_center,1,3,294.1303583333333,183.49891666666667,0.11122966980232568,0.1901862205979498,0.0123720394443344,0.021154046911667206,0.021154046911667206,0.03617079850533202,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv
E2,ihawk1,marker_1_TR,40.0,20260808_141232,corner0,1,3,274.98909499999996,181.633021,0.01888801405653633,0.6356262733108119,0.0003567570749999139,0.012005717984998417,0.012005717984998417,0.4040207593229909,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv
E2,ihawk1,marker_1_TR,40.0,20260808_141232,corner1,1,3,297.98231000000004,175.40040100000002,0.03597218931340175,0.004901066312553852,0.0012939984039992151,0.00016865283900007773,0.00016865283900007773,2.402045100005021e-05,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv
E2,ihawk1,marker_1_TR,40.0,20260808_141232,corner2,1,3,313.0122783333333,184.80305966666666,0.03704281725697806,0.010909697627950935,0.001372170310333872,-0.000229732872333355,-0.000229732872333355,0.00011902150233331825,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv
E2,ihawk1,marker_1_TR,40.0,20260808_141232,corner3,1,3,290.53775033333335,192.15918466666668,0.4661040189296065,0.14049193039222108,0.217252956462331,0.06367939126566613,0.06367939126566613,0.019737982505332693,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv
E2,ihawk1,marker_1_TR,40.0,20260808_145501,marker_center,1,3,295.16703266666667,184.80769833333332,0.031026065788822485,0.004282327910539607,0.0009626167583323411,-0.00010720844083345613,-0.00010720844083345613,1.8338332333386518e-05,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk1,marker_1_TR,40.0,20260808_145501,corner0,1,3,276.0399066666667,183.00550833333332,0.015920878064156478,0.001574367280310861,0.0002534743583337389,-2.366441583326366e-05,-2.366441583326366e-05,2.478632333313417e-06,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk1,marker_1_TR,40.0,20260808_145501,corner1,1,3,299.045278,176.75977066666667,0.005189967148259449,0.005849444788467768,2.6935759000012318e-05,2.8936767000037907e-05,2.8936767000037907e-05,3.421600433333273e-05,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk1,marker_1_TR,40.0,20260808_145501,corner2,1,3,313.93922933333334,186.07965066666668,0.048814768434687426,0.01050245649043365,0.002382881617332156,0.0001375263576670732,0.0001375263576670732,0.00011030159233345193,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk1,marker_1_TR,40.0,20260808_145501,corner3,1,3,291.6437173333333,193.38586433333333,0.06627193134604303,0.009048173812057157,0.004391968884334641,-0.0005987817456662197,-0.0005987817456662197,8.186944933319696e-05,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk1,marker_1_TR,40.0,20260808_151001,marker_center,1,3,291.9471766666666,185.07369099999997,0.01815959482846333,0.002714309488620642,0.0003297708843339521,-7.177872000219574e-06,-7.177872000219574e-06,7.367476000016052e-06,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv
E2,ihawk1,marker_1_TR,40.0,20260808_151001,corner0,1,3,272.7660016666667,183.574295,0.005284681289676001,0.013390581354073689,2.7927856333451606e-05,8.255699500054107e-06,8.255699500054107e-06,0.00017930766900006595,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv
E2,ihawk1,marker_1_TR,40.0,20260808_151001,corner1,1,3,295.45347066666665,176.99070233333336,0.0003874020306326997,0.0003608439182349833,1.5008033333833918e-07,1.3979166666569237e-07,1.3979166666569237e-07,1.302083333271753e-07,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv
E2,ihawk1,marker_1_TR,40.0,20260808_151001,corner2,1,3,310.7159423333333,185.92782566666665,0.010465628329596117,0.01059784154125133,0.00010952937633324483,0.00011091307066669052,0.00011091307066669052,0.00011231424533347239,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv
E2,ihawk1,marker_1_TR,40.0,20260808_151001,corner3,1,3,288.853292,193.80194099999997,0.0685588179959536,0.019610986028244775,0.004700311525002292,-0.001335069995000332,-0.001335069995000332,0.0003845907730000118,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv
E2,ihawk1,marker_1_TR,40.0,20260808_162715,marker_center,1,3,297.4502386666667,184.4575616666667,0.014841364133164921,0.004636086747823301,0.00022026608933319413,-1.9309391666685603e-05,-1.9309391666685603e-05,2.1493300333342833e-05,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv
E2,ihawk1,marker_1_TR,40.0,20260808_162715,corner0,1,3,278.4896953333334,182.60782366666663,0.009219900342908156,0.015029395774054549,8.500656233315795e-05,-0.00012832679033318733,-0.00012832679033318733,0.00022588273733316873,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv
E2,ihawk1,marker_1_TR,40.0,20260808_162715,corner1,1,3,300.74103833333334,176.0916596666667,0.004779746053231605,0.006392103122863165,2.2845972333383106e-05,-2.9407593833355104e-05,-2.9407593833355104e-05,4.085898233331702e-05,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv
E2,ihawk1,marker_1_TR,40.0,20260808_162715,corner2,1,3,316.55274433333335,185.67126499999998,0.0077791951597571355,0.006537518565943779,6.051587733358884e-05,1.6445266000056897e-05,1.6445266000056897e-05,4.27391490000596e-05,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv
E2,ihawk1,marker_1_TR,40.0,20260808_162715,corner3,1,3,294.0174763333334,193.45949833333336,0.07538716817424054,0.016961131605333274,0.005683225125331226,-0.0011540717426666354,-0.0011540717426666354,0.0002876799853334352,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv
E2,ihawk1,marker_2_BL,40.0,20260808_131913,marker_center,2,3,297.64342733333336,282.930547,0.007967807749511637,0.0039357264894933595,6.348596033317769e-05,-6.805437000117244e-06,-6.805437000117244e-06,1.5489943000099726e-05,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk1,marker_2_BL,40.0,20260808_131913,corner0,2,3,269.360382,279.3308513333333,0.006791433132982148,0.005220767216925523,4.612356399976772e-05,-3.125745500001922e-05,-3.125745500001922e-05,2.725641033332427e-05,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk1,marker_2_BL,40.0,20260808_131913,corner1,2,3,302.7368773333333,265.0307413333333,0.04852536101189026,0.010658478377953046,0.0023547106613342797,0.00028095909733332207,0.00028095909733332207,0.0001136031613332926,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk1,marker_2_BL,40.0,20260808_131913,corner2,2,3,326.45139566666666,285.49931833333335,0.01736838191465147,0.005681114004604062,0.0003016606903331923,9.557108516651598e-05,9.557108516651598e-05,3.2275056333308405e-05,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk1,marker_2_BL,40.0,20260808_131913,corner3,2,3,292.025055,301.86127733333336,0.010690998409877858,0.005303338602537617,0.00011429744700001087,-5.474946949986707e-05,-5.474946949986707e-05,2.812540033316565e-05,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk1,marker_2_BL,40.0,20260808_141232,marker_center,2,3,298.54660533333333,279.2988050000001,0.012478174238759797,0.0031536104705622466,0.00015570483233284864,-3.766723949998623e-05,-3.766723949998623e-05,9.945259000039833e-06,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv
E2,ihawk1,marker_2_BL,40.0,20260808_141232,corner0,2,3,270.8108623333333,275.60265133333337,0.00033647634885055776,0.003178880987603514,1.1321633333580223e-07,5.327648333005121e-07,5.327648333005121e-07,1.0105284333347093e-05,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv
E2,ihawk1,marker_2_BL,40.0,20260808_141232,corner1,2,3,303.993205,261.69182333333333,0.02776360776269523,0.0024559247409562364,0.0007708179160007909,6.401374099936076e-05,6.401374099936076e-05,6.031566333240957e-06,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv
E2,ihawk1,marker_2_BL,40.0,20260808_141232,corner2,2,3,326.77132166666667,282.17808033333336,0.01399396321037564,0.004778062508304392,0.00019583100633334692,-8.432832333545387e-06,-8.432832333545387e-06,2.282988133326406e-05,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv
E2,ihawk1,marker_2_BL,40.0,20260808_141232,corner3,2,3,292.61103299999996,297.72266633333334,0.020923627147316222,0.006688349148600194,0.00043779817299990833,-0.00010355911250029505,-0.00010355911250029505,4.473401433358094e-05,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv
E2,ihawk1,marker_2_BL,40.0,20260808_145501,marker_center,2,3,301.6934053333334,281.614614,0.006505526445518193,0.010388565974190498,4.232187433333657e-05,6.0223896000050436e-05,6.0223896000050436e-05,0.00010792230300010857,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk1,marker_2_BL,40.0,20260808_145501,corner0,2,3,273.60168466666664,277.85846933333335,0.002809498235143171,0.003136161082176908,7.893280333272594e-06,-8.441878833312228e-06,-8.441878833312228e-06,9.835506333361033e-06,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk1,marker_2_BL,40.0,20260808_145501,corner1,2,3,306.767588,263.779846,0.023633896187456063,0.01701725421449899,0.0005585610489994503,-0.00013229882900041404,-0.00013229882900041404,0.00028958694100088365,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk1,marker_2_BL,40.0,20260808_145501,corner2,2,3,330.2079366666666,284.17106099999995,0.01913357693513295,0.03325630159834748,0.0003660937663326516,0.0005022370709993301,0.0005022370709993301,0.0011059815960002492,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk1,marker_2_BL,40.0,20260808_145501,corner3,2,3,296.1964113333333,300.6490783333333,0.03434677650570088,0.013068554026104668,0.001179701056332566,5.819236983290907e-05,5.819236983290907e-05,0.00017078710433321654,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\E2_dual_height_raw_20260808_145501.csv
E2,ihawk1,marker_2_BL,40.0,20260808_151001,marker_center,2,3,301.41853066666664,282.39620199999996,0.012089026484095478,0.013605079970341948,0.00014614456133316188,0.00016446016899963737,0.00016446016899963737,0.00018509820099939966,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv
E2,ihawk1,marker_2_BL,40.0,20260808_151001,corner0,2,3,273.2220863333334,279.09647666666666,0.010295462560433047,0.025703138822597466,0.0001059965493332786,-0.00026265171333340545,-0.00026265171333340545,0.0006606513453337171,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv
E2,ihawk1,marker_2_BL,40.0,20260808_151001,corner1,2,3,306.052297,264.5770876666667,0.05257126889279543,0.01823248047669952,0.0027637383129986005,0.0008737931599997426,0.0008737931599997426,0.00033242334433322907,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv
E2,ihawk1,marker_2_BL,40.0,20260808_151001,corner2,2,3,330.07549033333333,284.64515166666666,0.01624564034852654,0.011850639912407618,0.0002639208303336735,8.158225316730017e-05,8.158225316730017e-05,0.00014043766633354843,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv
E2,ihawk1,marker_2_BL,40.0,20260808_151001,corner3,2,3,296.3242496666667,301.2660926666667,0.001715292783575711,0.004026016434815843,2.942229333386911e-06,-6.57826666674953e-07,-6.57826666674953e-07,1.6208808333407274e-05,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\E2_dual_height_raw_20260808_151001.csv
E2,ihawk1,marker_2_BL,40.0,20260808_162715,marker_center,2,3,304.4882226666667,281.99696366666666,0.0025770450778435645,0.002648547023077709,6.641161333237743e-06,1.4133813332792473e-06,1.4133813332792473e-06,7.014801333453794e-06,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv
E2,ihawk1,marker_2_BL,40.0,20260808_162715,corner0,2,3,276.41165133333334,278.29560366666664,0.017455056468928302,0.010570505490909567,0.0003046789963334758,0.00017795359816676182,0.00017795359816676182,0.0001117355863333493,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv
E2,ihawk1,marker_2_BL,40.0,20260808_162715,corner1,2,3,309.36087033333337,263.7550253333333,0.0053580369850604066,0.0014128369804415205,2.870856033327521e-05,-7.514464166598063e-06,-7.514464166598063e-06,1.9961083333031136e-06,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv
E2,ihawk1,marker_2_BL,40.0,20260808_162715,corner2,2,3,333.04308066666664,284.59830733333337,0.0007152246733352961,0.002411079080703505,5.115463333475811e-07,1.7235861667012498e-06,1.7235861667012498e-06,5.813302333406059e-06,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv
E2,ihawk1,marker_2_BL,40.0,20260808_162715,corner3,2,3,299.13728833333334,301.3389183333333,0.010597282025752866,0.000742798985816877,0.00011230238633334479,-7.865071166646752e-06,-7.865071166646752e-06,5.517503333305811e-07,E2\E2_dual_camera_height_scan\run_20260808_162715\raw\E2_dual_height_raw_20260808_162715.csv
E2,ihawk1,marker_3_BR,40.0,20260808_131913,marker_center,3,3,381.8970793333333,244.70519233333334,0.003711228412981544,0.018002557855303046,1.3773216333321508e-05,6.176454933324217e-05,6.176454933324217e-05,0.00032409208933353335,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk1,marker_3_BR,40.0,20260808_131913,corner0,3,3,355.705587,242.1218313333333,0.028349961763656548,0.017479500059602734,0.0008037203320007884,-0.0004229573910004904,-0.0004229573910004904,0.00030553292233365196,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk1,marker_3_BR,40.0,20260808_131913,corner1,3,3,380.9592486666666,231.13893133333332,0.026488520840808157,0.006726777559379783,0.0007016417363339281,-0.00010299844883354034,-0.00010299844883354034,4.524953633337543e-05,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk1,marker_3_BR,40.0,20260808_131913,corner2,3,3,408.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk1,marker_3_BR,40.0,20260808_131913,corner3,3,3,382.923482,259.560008,0.05483229434376958,0.05956298369794828,0.0030065805030017856,0.0027889416555019054,0.0027889416555019054,0.0035477490270020527,E2\E2_dual_camera_height_scan\run_20260808_131913\raw\E2_dual_height_raw_20260808_131913.csv
E2,ihawk1,marker_3_BR,40.0,20260808_141232,marker_center,3,3,382.3938523333333,242.24916466666664,0.012091648453920587,0.012623904084448856,0.00014620796233320014,3.9621645166502544e-05,3.9621645166502544e-05,0.0001593629543333645,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv
E2,ihawk1,marker_3_BR,40.0,20260808_141232,corner0,3,3,357.01699833333333,240.09603866666666,0.004708417179200008,0.003304161366117311,2.216919233338576e-05,2.074966166741578e-06,2.074966166741578e-06,1.0917482333342213e-05,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv
E2,ihawk1,marker_3_BR,40.0,20260808_141232,corner1,3,3,382.0265603333333,228.43017066666667,0.06512312781442504,0.012278599689422205,0.00424102177633394,0.000358185008666582,0.000358185008666582,0.00015076401033307907,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\E2_dual_height_raw_20260808_141232.csv
