run_id,camera_id,motion_tier,motion_scenario,translation_mm,rotation_deg,pixel_noise_sigma_px,height_gt_mm,method,n_planned,n_success,success_rate,xy_mean_mm,xy_rmse_mm,xy_median_mm,xy_p95_mm,z_rmse_mm,error_3d_rmse_mm
20260808_145501,ihawk2,1,S1_small,5.0,0.5,1.0,25.0,FrozenHomography,250,250,1.0,28.958573459800224,29.771633366688846,29.070806289072408,39.467953110929336,25.0,38.87608716576992
20260808_145501,ihawk2,1,S1_small,5.0,0.5,1.0,25.0,OracleMotionAwarePnP,250,250,1.0,7.6687173075683654,9.769969860463132,6.310978871377127,18.921504842484726,8.029461553775155,12.646128416156118
20260808_145501,ihawk2,1,S1_small,5.0,0.5,1.0,25.0,RelocalizedPnP,250,250,1.0,7.68137959614803,9.752471264260732,6.428866157643137,18.36856535156909,8.07849004783383,12.663834222429696
20260808_145501,ihawk2,1,S1_small,5.0,0.5,1.0,50.0,DynamicHomography,250,250,1.0,65.23027926084391,65.40610322304336,64.87422794299005,72.51383146252266,50.0,82.32835683300986
20260808_145501,ihawk2,1,S1_small,5.0,0.5,1.0,50.0,FrozenExtrinsicPnP,250,250,1.0,9.137743240927298,10.530332429051372,7.814699464827485,19.22928130809832,7.830661140397833,13.122772380944038
20260808_145501,ihawk2,1,S1_small,5.0,0.5,1.0,50.0,FrozenHomography,250,250,1.0,63.88036540829309,64.47530055599299,64.52955885066103,78.15510917531145,50.0,81.59083515803493
20260808_145501,ihawk2,1,S1_small,5.0,0.5,1.0,50.0,OracleMotionAwarePnP,250,250,1.0,7.505261652277215,9.252233578940443,6.341118469832366,17.529417841137278,6.984111240602727,11.59230934802839
20260808_145501,ihawk2,1,S1_small,5.0,0.5,1.0,50.0,RelocalizedPnP,250,250,1.0,7.565280328069526,9.363152642377038,6.3591769983625515,17.934889782010995,7.105935623879558,11.75427362686324
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.1,0.0,DynamicHomography,250,250,1.0,0.13802951236050454,0.1573146892815218,0.1289184903752137,0.27149216786592206,0.0,0.1573146892815218
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.1,0.0,FrozenExtrinsicPnP,250,250,1.0,17.183021828059115,18.659321247282136,16.776272498775914,30.11743059403365,10.273397616018206,21.30053914777941
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.1,0.0,FrozenHomography,250,250,1.0,22.31822589799115,23.89722346192882,22.46991281408311,37.26853679397725,0.0,23.89722346192882
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.1,0.0,OracleMotionAwarePnP,250,250,1.0,0.780366807630052,1.0049638295199912,0.6072888762213509,2.0342859246779295,0.900483665338772,1.3493787941810245
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.1,0.0,RelocalizedPnP,250,250,1.0,0.7808548264936305,1.0056054825774798,0.6199762950662273,1.9608874168657109,0.9073547673487017,1.354450095212187
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.1,10.0,DynamicHomography,250,250,1.0,11.497011085897437,11.530970851847133,11.415448386070718,12.96754445381787,10.0,15.263134959311216
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.1,10.0,FrozenExtrinsicPnP,250,250,1.0,17.003671945044385,18.4465809211101,16.711465092207725,29.84770522611309,10.277328004325483,21.116340085051572
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.1,10.0,FrozenHomography,250,250,1.0,24.14999294224985,26.60334553267727,22.695126998909572,43.71917973251159,10.0,28.420731755727537
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.1,10.0,OracleMotionAwarePnP,250,250,1.0,0.7860460514791447,1.0234438565855737,0.6126449391986917,1.9810383738890274,0.8700952550640828,1.3433179372240154
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.1,10.0,RelocalizedPnP,250,250,1.0,0.7887632390316813,1.0262880667782257,0.6222605831727643,2.0092036603762957,0.8726678068666583,1.3471511782843273
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.1,25.0,DynamicHomography,250,250,1.0,30.05656861955294,30.14461560856247,29.827149718214102,33.88010833538538,25.0,39.16245459860743
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.1,25.0,FrozenExtrinsicPnP,250,250,1.0,16.771507053987342,18.22002192261761,16.48194126739676,29.557642700261137,10.260536706484444,20.91047135685327
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.1,25.0,FrozenHomography,250,250,1.0,34.48163444963386,38.65604295826812,32.74776792249981,63.86859784638642,25.0,46.03574325664212
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.1,25.0,OracleMotionAwarePnP,250,250,1.0,0.7529040415451187,0.9350777450207973,0.6578849211070807,1.7543308762121512,0.7796033671976593,1.2174365689345412
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.1,25.0,RelocalizedPnP,250,250,1.0,0.7579783635762322,0.9320263446341166,0.6516651972010017,1.6993495527112645,0.7762042321304873,1.2129163685387845
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.1,50.0,DynamicHomography,250,250,1.0,65.10962582198566,65.3059832299882,64.75166697875059,73.5266696575703,50.0,82.24883856709164
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.1,50.0,FrozenExtrinsicPnP,250,250,1.0,16.440021081214407,17.873636419396387,15.830083896197939,28.72065767331764,10.350621696587298,20.6543518019481
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.1,50.0,FrozenHomography,250,250,1.0,66.45606645792638,69.95065582059581,63.81201760697895,102.61618939536709,50.0,85.98310444343967
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.1,50.0,OracleMotionAwarePnP,250,250,1.0,0.7818358025989476,0.9846091829665033,0.7079707756900149,1.9326901286341311,0.7485714534382939,1.236856686962837
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.1,50.0,RelocalizedPnP,250,250,1.0,0.7852216311932122,0.9826812853004271,0.6729303776820431,1.9657795411962613,0.7537359874764407,1.2384589001241764
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.5,0.0,DynamicHomography,250,250,1.0,0.7239008575440044,0.8064178477773613,0.6993747622039056,1.3518745846655928,0.0,0.8064178477773613
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.5,0.0,FrozenExtrinsicPnP,250,250,1.0,15.998642058017543,17.65651690216126,14.835598042286946,30.566106947046528,11.574215542880067,21.111964724993097
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.5,0.0,FrozenHomography,250,250,1.0,20.054349417584547,22.785160497313917,19.416725386601833,39.18039086049209,0.0,22.785160497313917
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.5,0.0,OracleMotionAwarePnP,250,250,1.0,4.101119626546876,5.205512732352739,3.6019597991890717,9.55964800282549,4.648615961233453,6.979039558687206
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.5,0.0,RelocalizedPnP,250,250,1.0,4.129177379775743,5.255137673723226,3.5334221228793723,9.952713997429656,4.69458558403612,7.046673383634644
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.5,10.0,DynamicHomography,250,250,1.0,11.44657904480095,11.491986901409984,11.333518116793261,13.190300435537585,10.0,15.233704833105394
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.5,10.0,FrozenExtrinsicPnP,250,250,1.0,15.637665561132625,17.2319564037572,15.085029876395687,29.72978764502691,11.426884135030912,20.676411742282795
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.5,10.0,FrozenHomography,250,250,1.0,20.043776004634886,23.03202520490193,18.02144800748431,40.23905438393842,10.0,25.109245011334725
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.5,10.0,OracleMotionAwarePnP,250,250,1.0,3.7434632147501774,4.839422294306863,2.8972406386375322,9.587314450258917,4.131030048236267,6.362815210428891
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.5,10.0,RelocalizedPnP,250,250,1.0,3.780507325809487,4.882095376976152,2.795712738738919,10.131507148616624,4.190647447486139,6.434001966040578
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.5,25.0,DynamicHomography,250,250,1.0,29.915942712808828,30.01125068624163,29.712481466104713,33.76431136643905,25.0,39.05989206017394
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.5,25.0,FrozenExtrinsicPnP,250,250,1.0,15.232375026322016,16.932560235491245,14.49535017467231,29.683433542001755,11.162502099416796,20.280854253409142
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.5,25.0,FrozenHomography,250,250,1.0,28.400485350632334,33.03688822521267,25.38322912665174,57.20918043690468,25.0,41.42989239190944
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.5,25.0,OracleMotionAwarePnP,250,250,1.0,4.166425643880285,5.1899640755311465,3.514767709617492,9.541571136881325,4.315166504060627,6.749547322826227
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.5,25.0,RelocalizedPnP,250,250,1.0,4.151221406847804,5.182071089131617,3.362003195012978,9.742636333820872,4.328632692595606,6.752104987351813
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.5,50.0,DynamicHomography,250,250,1.0,64.87638663269175,65.07366267728445,64.29329104449818,73.24716980528486,50.0,82.06449642955839
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.5,50.0,FrozenExtrinsicPnP,250,250,1.0,15.410509661368309,17.186966308201452,15.241933347010551,29.661224307529274,10.504175236659034,20.142728421981285
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.5,50.0,FrozenHomography,250,250,1.0,59.12905550001799,63.2617221302264,57.59546480412679,96.67799874741472,50.0,80.63526205626157
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.5,50.0,OracleMotionAwarePnP,250,250,1.0,3.887148552021482,4.885750333618103,3.329204914685456,9.361270880519657,3.7452918638001016,6.156116264943072
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,0.5,50.0,RelocalizedPnP,250,250,1.0,3.9281634139006507,4.911879231160089,3.278619118647933,9.342091428670027,3.7603022755078204,6.18598664601623
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,1.0,0.0,DynamicHomography,250,250,1.0,1.2753093395179498,1.4514740034749245,1.165077596421801,2.551513898249544,0.0,1.4514740034749245
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,1.0,0.0,FrozenExtrinsicPnP,250,250,1.0,18.376772454837496,20.21062422385192,16.834662335473915,32.53102788099922,16.01452905468161,25.786323358730137
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,1.0,0.0,FrozenHomography,250,250,1.0,23.693277529945014,26.05085464062998,23.134442051852737,43.22066293346739,0.0,26.05085464062998
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,1.0,0.0,OracleMotionAwarePnP,250,250,1.0,7.397560818535811,9.323298999880112,6.348095811938355,18.42468484880891,8.119917718027914,12.363533798583202
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,1.0,0.0,RelocalizedPnP,250,250,1.0,7.431402209476203,9.326884985237443,6.442752560129028,18.89816714466203,8.137102166327104,12.377528638346707
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,1.0,10.0,DynamicHomography,250,250,1.0,11.558210082533085,11.645366136414472,11.427669373378642,14.09783160767632,10.0,15.349741120004236
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,1.0,10.0,FrozenExtrinsicPnP,250,250,1.0,19.191923179081847,21.137806053673575,17.66288111925602,33.961992827433725,14.602388562492976,25.691177405731036
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,1.0,10.0,FrozenHomography,250,250,1.0,24.93051960591406,28.40892790228213,23.013572326074772,53.078349188244516,10.0,30.117556085397503
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,1.0,10.0,OracleMotionAwarePnP,250,250,1.0,8.74294540642593,10.906870567907541,7.832689727593031,21.910687994936623,9.29924854051819,14.333033489231003
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,1.0,10.0,RelocalizedPnP,250,250,1.0,8.743111221850649,10.907800263060826,7.800975950720714,21.022357446034317,9.347763735103197,14.365263430447085
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,1.0,25.0,DynamicHomography,250,250,1.0,30.0690908414631,30.201526757582684,29.887964786680122,35.06444771348408,25.0,39.206277794365825
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,1.0,25.0,FrozenExtrinsicPnP,250,250,1.0,17.877546416580373,19.48831327942951,16.81744446739246,31.946392261384077,15.493410622239466,24.89658866564878
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,1.0,25.0,FrozenHomography,250,250,1.0,34.42565892257652,39.72512718274896,27.816169668720597,73.62020793992384,25.0,46.937040060975086
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,1.0,25.0,OracleMotionAwarePnP,250,250,1.0,8.096189589822055,10.040573426911676,6.977266174108548,19.00602879764933,8.338349447273142,13.051482147482147
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,1.0,25.0,RelocalizedPnP,250,250,1.0,8.140850437047348,10.069231858068779,6.808192940112887,18.954401819281145,8.38255411117703,13.101780170585913
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,1.0,50.0,DynamicHomography,250,250,1.0,65.18571202796039,65.39274987966881,65.09794393098498,74.18964046351196,50.0,82.31774861367946
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,1.0,50.0,FrozenExtrinsicPnP,250,250,1.0,17.650158101653332,19.22468196606331,16.981072516731043,31.306344571677172,15.283695314384465,24.559717815138217
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,1.0,50.0,FrozenHomography,250,250,1.0,64.8928208593784,70.21129914931306,58.8056616256451,111.7682183769889,50.0,86.19528135712726
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,1.0,50.0,OracleMotionAwarePnP,250,250,1.0,7.937514036589124,9.853273108240291,6.633954949147739,18.6150315467518,7.425052243153793,12.337681782212348
20260808_145501,ihawk2,2,S2_moderate,15.0,2.0,1.0,50.0,RelocalizedPnP,250,250,1.0,8.006912105166611,9.991681747367505,6.258171722033079,19.17078906781538,7.594678592994003,12.550412227156457
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.1,0.0,DynamicHomography,250,250,1.0,0.12809034150879323,0.14693855759034355,0.12354957537066738,0.2424330568764837,0.0,0.14693855759034355
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.1,0.0,FrozenExtrinsicPnP,250,250,1.0,36.5258895056879,40.7765354538109,37.6415361630163,69.12746239308491,26.73586113460681,48.75994374714635
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.1,0.0,FrozenHomography,250,250,1.0,52.0198923861652,56.94902349458548,51.98433109711152,88.37777794008716,0.0,56.94902349458548
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.1,0.0,OracleMotionAwarePnP,250,250,1.0,0.8487865933029698,1.06629422203572,0.6898500796864839,2.1812484207694665,0.9531709973386635,1.4302161788045695
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.1,0.0,RelocalizedPnP,250,250,1.0,0.8552398874370196,1.0696271280493612,0.7318231133427071,2.203182944706913,0.9580514052869359,1.4359542779042087
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.1,10.0,DynamicHomography,250,250,1.0,11.544399753361324,11.595506388146461,11.544068866906304,13.587992398575768,10.0,15.311948549990149
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.1,10.0,FrozenExtrinsicPnP,250,250,1.0,36.15955729604631,40.439844659118755,37.302203759911144,68.69676283623106,26.667996221079953,48.441336258418694
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.1,10.0,FrozenHomography,250,250,1.0,53.361250621609024,59.58502246605198,47.540619760511824,99.8121576970331,10.0,60.41833250164986
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.1,10.0,OracleMotionAwarePnP,250,250,1.0,0.8136214983583882,1.0130485211566358,0.6730598978815187,1.96953547326765,0.8785412092417964,1.3409332431384062
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.1,10.0,RelocalizedPnP,250,250,1.0,0.8215492516704505,1.0260597623060304,0.6454423395259781,1.9611792997218345,0.8913339107180538,1.3591448694747175
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.1,25.0,DynamicHomography,250,250,1.0,30.182862736934478,30.317447778877305,30.200802158635593,35.40110351984962,25.0,39.29564403117669
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.1,25.0,FrozenExtrinsicPnP,250,250,1.0,35.64271287757764,39.94682187737781,37.530220651591065,68.06485948294282,26.680171412192205,48.03727848959502
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.1,25.0,FrozenHomography,250,250,1.0,59.18023335793975,68.14372798265137,48.63193855763009,123.78485452940548,25.0,72.58489969252271
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.1,25.0,OracleMotionAwarePnP,250,250,1.0,0.7940861331877643,0.9818670589787268,0.6892146006086362,1.8960298036999237,0.8106131980515662,1.2732465112313964
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.1,25.0,RelocalizedPnP,250,250,1.0,0.8096856431628251,1.0009275391303143,0.6987103610185401,1.9090156692531868,0.8274765175614577,1.2986813795943577
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.1,50.0,DynamicHomography,250,250,1.0,65.39019000130314,65.6932295429225,65.30984168152466,76.80284604042917,50.0,82.55664968843578
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.1,50.0,FrozenExtrinsicPnP,250,250,1.0,34.70580585224749,38.9789429061723,35.78932429047073,67.30635187342513,26.763422671318885,47.28254205482511
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.1,50.0,FrozenHomography,250,250,1.0,80.49158976684996,93.47307646057503,72.26674292410412,169.9654043452095,50.0,106.00573580238243
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.1,50.0,OracleMotionAwarePnP,250,250,1.0,0.8061139889624667,0.9720976069719618,0.704120857821765,1.8753166685677318,0.7489642956268928,1.22715984028345
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.1,50.0,RelocalizedPnP,250,250,1.0,0.8138920907073705,0.9862750981534492,0.6967054847873124,1.9002983863273704,0.7562272963917895,1.242826734925521
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.5,0.0,DynamicHomography,250,250,1.0,0.6472441626680467,0.7365619747220206,0.5971646311652228,1.3351606571748453,0.0,0.7365619747220206
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.5,0.0,FrozenExtrinsicPnP,250,250,1.0,33.09490937420681,37.348657829278054,32.02362493286843,60.38223909860794,23.69677864057277,44.231883970602006
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.5,0.0,FrozenHomography,250,250,1.0,46.71762492660548,53.716781338752064,43.126757510961745,92.67630203563037,0.0,53.716781338752064
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.5,0.0,OracleMotionAwarePnP,250,250,1.0,4.1891620172236275,5.139892691390233,3.530628914723556,9.681859064239285,4.524891051179829,6.847856299898094
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.5,0.0,RelocalizedPnP,250,250,1.0,4.2133995877660535,5.201575550381337,3.6513031003127363,9.728421693926975,4.563869377976232,6.919919934909223
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.5,10.0,DynamicHomography,250,250,1.0,11.67745018513789,11.737805174832692,11.6279677437659,13.790101149045498,10.0,15.419989310058847
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.5,10.0,FrozenExtrinsicPnP,250,250,1.0,33.241599539045716,37.30401831487562,32.07687839608525,60.71912326443863,23.603444367192402,44.14422236750492
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.5,10.0,FrozenHomography,250,250,1.0,49.25034268837403,58.6430064946222,43.27986798372238,108.25420951236238,10.0,59.48951345176982
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.5,10.0,OracleMotionAwarePnP,250,250,1.0,4.155279771029251,5.2120026450297905,3.625567230760646,10.197027545197916,4.432053064998786,6.841642050177915
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.5,10.0,RelocalizedPnP,250,250,1.0,4.19038988966296,5.260581420763401,3.6503485814323255,10.579338474589363,4.51547345755785,6.932764054141071
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.5,25.0,DynamicHomography,250,250,1.0,30.710223545353582,30.84912979303831,30.63356183542811,35.45721756720397,25.0,39.70728911658065
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.5,25.0,FrozenExtrinsicPnP,250,250,1.0,32.56104960703906,36.54839587305826,32.12265095839409,60.21637547126193,23.738620610264856,43.58104346355045
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.5,25.0,FrozenHomography,250,250,1.0,58.83456004740382,70.63191222732564,51.051037632357286,131.4761555826731,25.0,74.92574340564552
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.5,25.0,OracleMotionAwarePnP,250,250,1.0,3.984604904787849,5.162495799173614,3.078388402004518,10.807122987839714,4.120002518124258,6.604981727895653
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.5,25.0,RelocalizedPnP,250,250,1.0,3.982969638840559,5.180240398360445,3.1674250281222998,10.300466414270728,4.117444884492365,6.617268542354762
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.5,50.0,DynamicHomography,250,250,1.0,66.57537955811148,66.87910800399634,66.80230410307156,77.50995394431298,50.0,83.50338368838838
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.5,50.0,FrozenExtrinsicPnP,250,250,1.0,31.97367132704909,36.0239445238656,32.0837266144229,60.87826123147644,23.291148266885322,42.897577631476835
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.5,50.0,FrozenHomography,250,250,1.0,87.74604602268367,100.45773800056791,74.81679259370551,177.4298342191887,50.0,112.21299890917606
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.5,50.0,OracleMotionAwarePnP,250,250,1.0,4.201790360232869,5.256734121664745,3.5650705450660185,9.939315815684436,3.878878024842702,6.532912700892461
20260808_145501,ihawk2,3,S3_large,30.0,5.0,0.5,50.0,RelocalizedPnP,250,250,1.0,4.221261109600355,5.277615385720407,3.8292020628021186,10.17286901067035,3.928602273417065,6.579296313610635
20260808_145501,ihawk2,3,S3_large,30.0,5.0,1.0,0.0,DynamicHomography,250,250,1.0,1.3038019853988805,1.4892812287380583,1.2844248543843648,2.5930971388448967,0.0,1.4892812287380583
20260808_145501,ihawk2,3,S3_large,30.0,5.0,1.0,0.0,FrozenExtrinsicPnP,250,250,1.0,38.66154929169786,42.84721427390684,37.94304792340836,70.20987104964755,27.00079076361641,50.64510314822826
20260808_145501,ihawk2,3,S3_large,30.0,5.0,1.0,0.0,FrozenHomography,250,250,1.0,54.92421276235814,60.90262213097528,55.57503497903545,98.43478410191469,0.0,60.90262213097528
20260808_145501,ihawk2,3,S3_large,30.0,5.0,1.0,0.0,OracleMotionAwarePnP,250,250,1.0,8.296990709316754,10.388428634040396,7.449931605390578,20.906893227777562,9.197198592593347,13.874722030950798
20260808_145501,ihawk2,3,S3_large,30.0,5.0,1.0,0.0,RelocalizedPnP,250,250,1.0,8.301003482000837,10.44871899794555,7.430706484284842,20.60846231905071,9.328439122495006,14.006980586840394
20260808_145501,ihawk2,3,S3_large,30.0,5.0,1.0,10.0,DynamicHomography,250,250,1.0,11.552974306867076,11.654952531185263,11.5355797119817,14.1318236507014,10.0,15.357015286317253
20260808_145501,ihawk2,3,S3_large,30.0,5.0,1.0,10.0,FrozenExtrinsicPnP,250,250,1.0,37.29512742895803,41.254605743453716,36.580044242741494,68.67177679900921,29.715720410250817,50.84256616800534
20260808_145501,ihawk2,3,S3_large,30.0,5.0,1.0,10.0,FrozenHomography,250,250,1.0,58.518268705443944,66.35691829182673,61.217597733302,110.43481241529243,10.0,67.10618902298184
20260808_145501,ihawk2,3,S3_large,30.0,5.0,1.0,10.0,OracleMotionAwarePnP,250,250,1.0,8.158889193825145,10.324176029942008,6.635848681340143,21.086724362329186,8.931856789264755,13.651618087287822
20260808_145501,ihawk2,3,S3_large,30.0,5.0,1.0,10.0,RelocalizedPnP,250,250,1.0,8.217746564585267,10.359637952620917,6.889060996042648,20.97151671109973,9.007406707929684,13.727908584756834
20260808_145501,ihawk2,3,S3_large,30.0,5.0,1.0,25.0,DynamicHomography,250,250,1.0,30.092001982290697,30.275199067956496,29.662132595376384,35.88936431788045,25.0,39.263057428126935
20260808_145501,ihawk2,3,S3_large,30.0,5.0,1.0,25.0,FrozenExtrinsicPnP,250,250,1.0,36.37245559271414,40.5263563798141,36.40609358319568,67.1267405367046,27.706850231454577,49.09231213919298
20260808_145501,ihawk2,3,S3_large,30.0,5.0,1.0,25.0,FrozenHomography,250,250,1.0,67.98013739143398,78.53854494949634,63.06827507105065,135.1069812228993,25.0,82.42149624208515
20260808_145501,ihawk2,3,S3_large,30.0,5.0,1.0,25.0,OracleMotionAwarePnP,250,250,1.0,7.948759661207982,10.065521405696447,6.525909586831656,19.61600302113796,8.154424828037016,12.954125421835311
20260808_145501,ihawk2,3,S3_large,30.0,5.0,1.0,25.0,RelocalizedPnP,250,250,1.0,8.023656125266786,10.162588032881263,6.351020302499907,19.9147051510411,8.316076225815596,13.131462954280334
20260808_145501,ihawk2,3,S3_large,30.0,5.0,1.0,50.0,DynamicHomography,250,250,1.0,65.2627084830097,65.62203645750374,64.92184130054608,76.69754272623881,50.0,82.50001011412029
20260808_145501,ihawk2,3,S3_large,30.0,5.0,1.0,50.0,FrozenExtrinsicPnP,250,250,1.0,36.148263101980085,40.27651999967674,35.062609519576235,68.47653988515258,27.245391511559554,48.626221546635946
20260808_145501,ihawk2,3,S3_large,30.0,5.0,1.0,50.0,FrozenHomography,250,250,1.0,95.02791516892839,108.57368184993264,83.11766386952549,183.5307938426302,50.0,119.53344465232479
20260808_145501,ihawk2,3,S3_large,30.0,5.0,1.0,50.0,OracleMotionAwarePnP,250,250,1.0,7.562490422134219,9.576325338201588,5.891557279082891,19.53919116777806,7.240166259166234,12.00524945361199
20260808_145501,ihawk2,3,S3_large,30.0,5.0,1.0,50.0,RelocalizedPnP,250,250,1.0,7.558258168544057,9.598586993426514,5.690266560088725,19.555913627934213,7.275454010450907,12.044297544006575
20260808_151001,ihawk1,0,S0_nominal,0.0,0.0,0.1,0.0,DynamicHomography,250,250,1.0,0.18298469343986917,0.2118251056670575,0.16177196596757787,0.3723782410229576,0.0,0.2118251056670575
20260808_151001,ihawk1,0,S0_nominal,0.0,0.0,0.1,0.0,FrozenExtrinsicPnP,250,250,1.0,1.3054435688257553,1.6383439150239891,1.1342458882659594,3.022579334440422,1.114334474401606,1.9813914567131945
20260808_151001,ihawk1,0,S0_nominal,0.0,0.0,0.1,0.0,FrozenHomography,250,250,1.0,0.8901443716819413,0.9025338829362975,0.8912179759627481,1.1118914585135038,0.0,0.9025338829362975
20260808_151001,ihawk1,0,S0_nominal,0.0,0.0,0.1,0.0,OracleMotionAwarePnP,250,250,1.0,1.3054435688257553,1.6383439150239891,1.1342458882659594,3.022579334440422,1.114334474401606,1.9813914567131945
20260808_151001,ihawk1,0,S0_nominal,0.0,0.0,0.1,0.0,RelocalizedPnP,250,250,1.0,1.3292121806553727,1.6633287294931764,1.0621178913687515,3.093410226657496,1.1271313921196127,2.0092505163515275
20260808_151001,ihawk1,0,S0_nominal,0.0,0.0,0.1,10.0,DynamicHomography,250,250,1.0,14.866703869610573,14.912072324110678,14.817994269987775,16.644544837431518,10.0,17.954662374979588
