motion_tier,motion_scenario,translation_mm,rotation_deg,pixel_noise_sigma_px,height_gt_mm,method,n_planned,n_success,success_rate,xy_mean_mm,xy_rmse_mm,xy_median_mm,xy_p95_mm,z_rmse_mm,error_3d_rmse_mm
2,S2_moderate,15.0,2.0,0.5,25.0,FrozenHomography,2500,2500,1.0,38.510007121060916,44.40579058808485,34.59010585516128,80.15696993413026,25.0,50.959535297654014
2,S2_moderate,15.0,2.0,0.5,25.0,DynamicHomography,2500,2500,1.0,34.42136089258925,34.83574386241169,33.67829280649287,43.51221167427551,25.0,42.87807190683315
2,S2_moderate,15.0,2.0,0.5,25.0,FrozenExtrinsicPnP,2500,2500,1.0,16.9815024776217,18.93808563952776,16.5679709863491,31.603772506822256,13.013434814682505,22.978263062426592
2,S2_moderate,15.0,2.0,0.5,25.0,RelocalizedPnP,2500,2500,1.0,5.299788520792152,6.731270396666545,4.375831359774309,13.524955631850155,4.724677659689543,8.22390297492674
2,S2_moderate,15.0,2.0,0.5,25.0,OracleMotionAwarePnP,2500,2500,1.0,5.272422176169296,6.708473362614287,4.411787347103553,13.437080707348748,4.691771792829857,8.186350677371408
2,S2_moderate,15.0,2.0,0.5,50.0,FrozenHomography,2500,2500,1.0,74.59004535971523,80.67336316627261,72.32993740949794,128.87734458609563,50.0,94.91149311098899
2,S2_moderate,15.0,2.0,0.5,50.0,DynamicHomography,2500,2500,1.0,74.51409674999609,75.38917562713408,73.01274389115045,93.96309760060228,50.0,90.46285315939835
2,S2_moderate,15.0,2.0,0.5,50.0,FrozenExtrinsicPnP,2500,2500,1.0,16.97090667516493,18.84627978927128,16.81291591364714,31.10320626504231,12.67822868176064,22.713866786668298
2,S2_moderate,15.0,2.0,0.5,50.0,RelocalizedPnP,2500,2500,1.0,5.102300196557494,6.636862973881077,4.0321123523286655,13.317306978870606,4.293171476426763,7.904383053728982
2,S2_moderate,15.0,2.0,0.5,50.0,OracleMotionAwarePnP,2500,2500,1.0,5.045035730654486,6.572729328469014,3.970000921163818,13.264430168357501,4.2271543044384945,7.814704366695494
2,S2_moderate,15.0,2.0,1.0,0.0,FrozenHomography,2500,2500,1.0,26.032225566641845,29.031330880639086,24.909179309301734,48.051540682398404,0.0,29.031330880639086
